index,filename,mode,source,mu_source,nmse_orig_csv,nmse_refined_csv,nmse_recomputed,sqerr_mu,sqerr_D_mu,sqerr_T0_mu,sqerr_Ly,sqerr_op_x,sqerr_op_y,pct_mu,pct_D_mu,pct_T0_mu,pct_Ly,pct_op_x,pct_op_y
26,random_IR_0027.npz,full_or_composite,refined_composite_vs_gt_composite,,0.002420880358386912,3.6122385564202375e-15,3.6122385564202375e-15,5.275778823349557e-15,1.9862159480638e-18,1.1981133628293586e-14,1.2741074509829182e-16,2.2725440401483983e-16,4.0598675218170866e-15,24.34214841640057,0.009164289295223805,55.28028045563249,0.5878660517951186,1.0485391097759755,18.73200167710063
27,random_IR_0028.npz,full_or_composite,refined_composite_vs_gt_composite,,0.021138941716834128,6.038539499410827e-14,6.038539499410827e-14,1.2544611855484032e-14,4.939841989061044e-16,1.3776584100094193e-13,4.449327578979821e-15,1.9756898105114208e-13,9.48962427919563e-15,3.4623747063088115,0.1363420738172152,38.02405118389515,1.228036343173692,54.53001261602486,2.6191830767802715
28,random_IR_0029.npz,full_or_composite,refined_composite_vs_gt_composite,,0.00035817936886841094,2.385251217014637e-15,2.385251217014637e-15,2.328144902635836e-16,3.69082345707804e-19,4.968958475698469e-16,3.8479483629248677e-16,1.0286557435075928e-14,2.9100756105402693e-15,1.6267642907859161,0.002578920150877195,3.472002194327621,2.6887093593303852,71.87612889367203,20.33381634173317
29,random_IR_0030.npz,full_or_composite,refined_composite_vs_gt_composite,,0.00011773247781690389,8.989222718432074e-15,8.989222718432072e-15,1.493285139135304e-14,1.8200862019903948e-19,5.052137822908852e-15,1.0682738619630688e-17,3.3161083829749865e-14,7.783985193408456e-16,27.68658251310534,0.00033745709705215016,9.367027571341307,0.019806567179099413,61.48303894646767,1.443206944809529
30,random_IR_0031.npz,full_or_composite,refined_composite_vs_gt_composite,,0.0007358020553937857,2.0863303879565704e-14,2.0863303879565704e-14,3.42201077600875e-14,4.5310059892029044e-17,7.161445341213654e-16,5.732042587557285e-15,7.580257181890772e-14,8.663646516828341e-15,27.336759921969932,0.03619597688009472,0.5720926227339477,4.579046716542549,60.55494394726201,6.92096081461147
31,random_IR_0032.npz,full_or_composite,refined_composite_vs_gt_composite,,0.026526993679462662,4.6734621201167085e-15,4.6734621201167085e-15,4.71564424239355e-15,1.1334745608173932e-16,5.786027305918389e-15,2.265914335614068e-15,1.5155415751341763e-14,4.42362935073812e-18,16.81709804991347,0.4042237252544186,20.634336163093785,8.080784214414054,54.04778214315662,0.01577570416764054
32,random_IR_0033.npz,full_or_composite,refined_composite_vs_gt_composite,,0.00021355337760067602,1.7857884802819463e-13,1.7857884802819458e-13,7.552137394055895e-15,1.7257605265300747e-14,9.152471244293253e-13,6.797380220390986e-17,8.83715274732407e-15,1.2251109453095776e-13,0.7048368715410555,1.6106429042272001,85.41951585486981,0.006343957954189695,0.824766654888567,11.433893756519184
33,random_IR_0034.npz,full_or_composite,refined_composite_vs_gt_composite,,0.0005559865400726042,3.6060162161824876e-15,3.606016216182487e-15,4.6638540717492126e-15,6.795229577445698e-17,2.071383001699968e-16,2.7481436934416335e-15,2.623436984313379e-17,1.3922774566116488e-14,21.555893411402934,0.3140690986982247,0.9573736766186999,12.701660820367206,0.12125278178822148,64.34975021112471
34,random_IR_0035.npz,full_or_composite,refined_composite_vs_gt_composite,,4.152210173997823e-05,4.5852590822476915e-14,4.5852590822476915e-14,1.1433844235000662e-15,1.4802055419051804e-15,2.503340908452219e-13,8.954993115498556e-19,1.975941170265346e-14,2.3975569222693596e-15,0.41560153344689515,0.5380304999688932,90.99234683539709,0.0003254993503772682,7.182222911952087,0.8714727198846665
35,random_IR_0036.npz,full_or_composite,refined_composite_vs_gt_composite,,0.0008555290500683335,9.64049483068966e-15,9.64049483068966e-15,1.218860767439735e-14,7.057153875794358e-16,2.0415081184564512e-14,4.17173126985979e-16,2.1950800524417695e-14,2.1655910861929935e-15,21.071891516736947,1.2200538803133727,35.2939718397976,0.7212166566006988,37.948951981419164,3.7439141251322257
