filename,target_npz,runtime,best_loss,optimizer,loss_name,budget,num_particles,max_iter,realized_budget,w,c1,c2,seed,optuna_trial,gt_loss,nmse,gt_available,mu,D_mu,T0_mu,E,rho,h,Ly,T0,op_x,op_y,gt_E,gt_rho,gt_h,gt_Ly,gt_T0,gt_op_x,gt_op_y
random_IR_0064.npz,random_IR_0064.npz,624.53,0.19551411,PSO+Optuna,L1_STFT,2000,53,36,1961,0.6489488580360263,2.1277427858330524,1.4999671683740938,48923,21,4.861e-05,0.00074219,True,33.75882786,34.70270306,27.26676116,218809499648.0,8612.0859375,0.00391994,3.504035,920.49389648,0.9129194,0.99918014,120323463532.36218,6803.3874652,0.00469987,3.50310505,46.01685081,0.90933357,0.9928908
random_IR_0065.npz,random_IR_0065.npz,695.473,0.00467653,PSO+Optuna,L1_STFT,2000,42,46,1974,0.43013809646625345,0.5927553839139844,2.5858639680541198,39721,4,2.537e-05,0.0010992,True,105.80747776,9.46202067,2.91498389,90981621760.0,21230.0,0.00498387,3.90983248,308.42709351,0.56184924,0.97593284,105161266281.63704,21079.81137619,0.00461979,3.91001794,296.5632995,0.56189402,0.97596678
random_IR_0066.npz,random_IR_0066.npz,217.125,3.909e-05,PSO+Optuna,L1_STFT,2000,33,59,1980,0.28617533421524205,0.9061241684196034,2.6185054190960226,34776,36,1.053e-05,0.03189868,True,106.14999763,15.68608909,0.95836848,149857058816.0,21230.0,0.005,1.77692008,101.73081207,0.64349473,0.69573748,201903192487.07745,16167.3310636,0.00375907,1.77691874,58.36577542,0.64349408,0.69573788
random_IR_0067.npz,random_IR_0067.npz,203.619,0.00195515,PSO+Optuna,L1_STFT,2000,46,42,1978,0.16417965907307608,1.9112357123262629,2.0811987095957845,40917,24,1.827e-05,0.00382471,True,38.32809066,34.0206035,10.61143557,179447480320.0,8831.32226562,0.00434002,2.185462,406.71606445,0.65921867,0.92111206,135741622249.22392,5660.8382621,0.00399515,2.18545893,237.81486447,0.65918952,0.92120267
random_IR_0068.npz,random_IR_0068.npz,307.027,0.00662457,PSO+Optuna,L1_STFT,2000,44,44,1980,0.5539308977399938,0.8630589167431885,0.5041695158582106,76166,16,4.009e-05,0.00548754,True,24.36538117,11.20575817,21.05208008,102430818304.0,7842.61865234,0.00310679,1.78945172,512.94195557,0.97047269,0.87790918,199695279035.7571,14349.1567176,0.00300956,1.7894513,942.58417386,0.97070275,0.87787478
random_IR_0069.npz,random_IR_0069.npz,337.341,0.00222094,PSO+Optuna,L1_STFT,2000,51,38,1989,0.311203843441202,1.0373000595784352,1.8005432023693089,17888,28,1.081e-05,0.01641595,True,20.66993931,15.03118396,18.72581809,175602745344.0,7627.01611328,0.0027101,3.12862778,387.06152344,0.65330547,0.58464503,77843076062.18388,10924.24763419,0.00487186,3.12876767,994.40084564,0.65346908,0.58465381
random_IR_0070.npz,random_IR_0070.npz,464.477,0.06259742,PSO+Optuna,L1_STFT,2000,42,46,1974,0.5665058771836504,2.4270103964968217,0.8763178310057831,95242,37,3.8e-05,0.00112246,True,23.1485881,4.38123787,42.87317598,88283627520.0,9864.15625,0.00234674,2.31018734,992.45349121,0.98060954,0.77783668,203994040296.09613,9626.79151217,0.00152516,2.31071049,604.12176284,0.98421939,0.7779736
random_IR_0071.npz,random_IR_0071.npz,224.905,0.00142924,PSO+Optuna,L1_STFT,2000,59,32,1947,0.3270430977503831,1.7035286332018535,0.9739471414409049,4334,0,1.137e-05,1.615e-05,True,32.92751462,15.16508195,26.22419298,162844753920.0,10114.97460938,0.00325532,1.89698815,863.49749756,0.64302325,0.73320806,151467976333.87152,10076.58690171,0.00336892,1.89698835,896.76219061,0.64310986,0.73316763
random_IR_0072.npz,random_IR_0072.npz,432.104,0.00130847,PSO+Optuna,L1_STFT,2000,58,33,1972,0.4030379982249178,2.022594374520508,1.2267639808654462,13840,32,1.167e-05,0.00102191,True,8.35624851,5.30415581,30.66163204,183787175936.0,5991.32714844,0.00139472,2.26498318,256.21621704,0.76728213,0.87784827,124074334173.75436,8265.15952842,0.00199365,2.26496925,505.87132516,0.76723552,0.87779156
random_IR_0073.npz,random_IR_0073.npz,136.223,9.77e-06,PSO+Optuna,L1_STFT,2000,30,65,1980,0.41780881375870393,1.9205986904318264,1.3173795360334584,19892,0,1.051e-05,0.00124555,True,6.74559275,62.0142594,54.8830568,219999993856.0,2430.0,0.00277596,2.06717157,370.21875,0.7286064,0.56126761,105807306211.29388,3345.37756434,0.00469664,2.06717165,862.31992365,0.7286064,0.56126767
random_IR_0074.npz,random_IR_0074.npz,222.36,1.248e-05,PSO+Optuna,L1_STFT,2000,30,65,1980,0.29020416433768875,0.9484025707326498,2.3396696348625596,50580,26,1.058e-05,0.01182314,True,28.33844658,17.33622898,12.15967404,219999993856.0,9675.8515625,0.00292878,2.11058044,344.58627319,0.61041266,0.677432,175710845616.51886,14130.82725704,0.00396039,2.11058037,680.517676,0.61041261,0.67743208
random_IR_0075.npz,random_IR_0075.npz,284.048,0.00647314,PSO+Optuna,L1_STFT,2000,45,43,1980,0.2569264935168626,0.5020425926178795,0.9104533631860079,66067,20,1.173e-05,9.418e-05,True,32.53330678,16.76985208,16.6108145,140894896128.0,9246.05859375,0.00351861,3.06103897,540.40472412,0.85847151,0.51379704,71625994474.91534,7744.75343778,0.00451694,3.0611032,543.68261705,0.85806505,0.51386321
random_IR_0076.npz,random_IR_0076.npz,176.203,0.04559005,PSO+Optuna,L1_STFT,2000,43,45,1978,0.339252183359432,2.349534772364023,1.558446720165237,3203,21,1.065e-05,0.00025803,True,8.81568242,27.14982301,73.43529083,125029720064.0,3168.6081543,0.00278219,2.18191481,647.38220215,0.52004093,0.67961788,129109175261.1474,4112.49744662,0.00312215,2.1807693,922.11224065,0.52191347,0.67787938
random_IR_0077.npz,random_IR_0077.npz,401.29,0.00330298,PSO+Optuna,L1_STFT,2000,34,57,1972,0.5293085124061162,1.5694903048702364,0.8069125060838668,59433,25,2.213e-05,0.00390512,True,25.62234867,13.42699934,21.40304815,176122757120.0,9147.60253906,0.00280099,2.90448904,548.3963623,0.85050559,0.83929229,155302457335.1123,4605.22078655,0.00211627,2.90447007,209.75785216,0.8506823,0.839259
random_IR_0078.npz,random_IR_0078.npz,661.164,0.00806169,PSO+Optuna,L1_STFT,2000,45,43,1980,0.19826078085485913,1.9802554585352903,2.001474034754437,76522,23,4.088e-05,0.00084927,True,6.46191632,1.04004091,46.52332323,75607384064.0,6461.91601562,0.001,3.85191488,300.62982178,0.98170841,0.51826072,157077160325.4541,13717.37405744,0.00101081,3.85169696,647.20018193,0.98175746,0.51826712
random_IR_0079.npz,random_IR_0079.npz,202.176,0.00152191,PSO+Optuna,L1_STFT,2000,51,38,1989,0.4365848163184449,1.0336098841278312,1.6735939067136678,382,21,1.271e-05,0.01719935,True,70.37132655,34.73636681,14.21033323,219999993856.0,14074.265625,0.005,3.11979294,1000.0,0.55766857,0.72659713,187998544973.79297,8708.53954842,0.00425471,3.11979905,509.81209855,0.55764903,0.72659746
random_IR_0080.npz,random_IR_0080.npz,280.199,0.0079321,PSO+Optuna,L1_STFT,2000,30,65,1980,0.4451648306824366,1.0549592009583117,2.9021616578109803,71720,18,1.705e-05,0.07499006,True,94.90988926,24.506819,0.00010536,216408752128.0,19193.4375,0.00494491,2.60784578,0.01,0.81537306,0.94461417,129776139091.58922,6711.87862891,0.00377583,2.60786189,90.89482318,0.81541439,0.94461078
random_IR_0081.npz,random_IR_0081.npz,745.059,0.00034305,PSO+Optuna,L1_STFT,2000,42,46,1974,0.2423855331626431,0.7351564613400161,2.321125253993635,53777,34,2.619e-05,0.00208904,True,17.25420089,1.59920166,33.97224502,140634882048.0,13251.82421875,0.00130202,2.89459229,586.16394043,0.96194446,0.77527457,143916276455.23456,18819.5718134,0.00153385,2.89459589,980.58032699,0.96195051,0.77527659
random_IR_0082.npz,random_IR_0082.npz,634.888,0.00232363,PSO+Optuna,L1_STFT,2000,60,32,1980,0.32800629944189896,1.3120298701971391,1.369269322867178,586,11,1.108e-05,0.00449043,True,68.16584317,6.09832549,11.1829815,77415284736.0,17372.63671875,0.00392375,3.77757215,762.29736328,0.59565449,0.70067263,72513174066.57114,19721.91684263,0.00431959,3.7775876,968.28672743,0.59563828,0.70067599
random_IR_0083.npz,random_IR_0083.npz,709.189,0.00063701,PSO+Optuna,L1_STFT,2000,59,32,1947,0.15695669318879646,1.5459624955500646,1.8100295717886858,98659,10,2.264e-05,0.00637887,True,21.71445679,3.04917136,3.81753885,83219439616.0,10458.34082031,0.00207628,3.861238,82.89578247,0.95484686,0.58851784,135298345568.93004,19092.52772243,0.00220012,3.86121382,160.47603921,0.95485904,0.58851293
random_IR_0084.npz,random_IR_0084.npz,679.005,0.0002615,PSO+Optuna,L1_STFT,2000,42,46,1974,0.41439189934568954,2.1398705718004236,1.403117500310729,22581,33,8.26e-06,0.01274186,True,71.5396341,4.57705711,1.7800408,96270983168.0,21230.0,0.00336974,3.01725292,127.34346771,0.52939385,0.53938276,104852009597.49052,15523.50711947,0.00276106,3.01724078,76.49600416,0.52941161,0.53937271
random_IR_0085.npz,random_IR_0085.npz,167.147,0.00105495,PSO+Optuna,L1_STFT,2000,35,56,1995,0.5733590825209761,0.7065039877750886,1.6856380717593842,41661,25,8.58e-06,0.09057753,True,12.97739751,16.76918551,8.5706723,67000000512.0,3910.76611328,0.00331838,1.27712691,111.22502136,0.76917243,0.65917897,169905093628.36777,19313.57231562,0.00463093,1.27712776,739.88651899,0.76918057,0.65917872
random_IR_0086.npz,random_IR_0086.npz,403.218,0.02747199,PSO+Optuna,L1_STFT,2000,52,37,1976,0.4118534471156709,1.726523379030655,1.904220361539922,39508,28,1.232e-05,0.01720176,True,56.67905364,12.1131902,17.64320213,109236756480.0,13706.74414062,0.00413512,3.9932642,1000.0,0.5953995,0.67098939,216867620188.3252,9541.00928856,0.00244876,3.99409053,470.65424272,0.59558261,0.67071412
random_IR_0087.npz,random_IR_0087.npz,992.286,0.00118801,PSO+Optuna,L1_STFT,2000,34,57,1972,0.5528456632996432,1.3780527384900285,1.121676357249955,8050,21,9.53e-06,7.34e-06,True,14.98285127,1.35065158,42.49110719,120024702976.0,12103.78613281,0.00123786,3.07299399,636.63793945,0.62682861,0.76207709,110451996444.60149,11409.75425408,0.00125283,3.07301113,607.25330152,0.62682251,0.76211124
random_IR_0088.npz,random_IR_0088.npz,666.87,7.62e-06,PSO+Optuna,L1_STFT,2000,36,54,1980,0.17127323976504089,2.236010647652176,1.6439638011368174,21391,39,7.83e-06,0.00187979,True,69.44520821,3.00162801,5.77587192,67000000512.0,21230.0,0.00327109,2.16699004,401.10662842,0.55743396,0.67826194,87416233057.07742,20675.2814396,0.00282608,2.16698998,337.48400699,0.55743394,0.67826195
random_IR_0089.npz,random_IR_0089.npz,662.819,0.00026201,PSO+Optuna,L1_STFT,2000,45,43,1980,0.3694232223451024,0.8763456515676931,2.2340005594645795,65136,16,1.553e-05,2.371e-05,True,75.9208771,6.69585435,5.14643424,125050683392.0,21230.0,0.00357611,2.81399274,390.72180176,0.86349785,0.8224144,120839628417.53552,21216.42628574,0.00363671,2.81397801,397.2627746,0.86348927,0.82241552
random_IR_0090.npz,random_IR_0090.npz,295.301,5.804e-05,PSO+Optuna,L1_STFT,2000,40,49,2000,0.20691227639772686,1.0479645796911137,2.214970486489463,55500,30,1.136e-05,0.01336907,True,53.04510075,22.12245307,10.78905862,153776652288.0,12024.4453125,0.00441144,3.45785666,572.30670166,0.67439449,0.58236557,173832017106.19846,16803.76511792,0.0049049,3.4578562,889.79475851,0.6743941,0.58236593
random_IR_0091.npz,random_IR_0091.npz,364.34,0.02130183,PSO+Optuna,L1_STFT,2000,47,41,1974,0.221212869527193,1.6510140822307218,2.3489489269651234,87162,38,3.286e-05,0.01074678,True,50.42375129,5.20690729,19.83192393,67000000512.0,14273.73339844,0.00353263,1.28165948,1000.0,0.97950721,0.56741577,185281783770.39536,12243.52994424,0.00196761,1.28164441,432.28715837,0.97978305,0.56748704
random_IR_0092.npz,random_IR_0092.npz,262.34,0.01164649,PSO+Optuna,L1_STFT,2000,55,35,1980,0.543264630562125,1.0073948506962698,1.941653223206203,46882,18,3.195e-05,0.00972685,True,86.77459605,11.4684356,11.52411011,91147501568.0,17456.5234375,0.0049709,1.41024852,1000.0,0.99171996,0.70569706,210182308273.16864,18375.22715052,0.00335878,1.41031201,745.40061997,0.99187886,0.70590283
random_IR_0093.npz,random_IR_0093.npz,767.642,0.00184574,PSO+Optuna,L1_STFT,2000,39,50,1989,0.39823734858378135,2.024772104696859,0.9227306890611638,94411,32,1.234e-05,0.00013145,True,26.42661583,3.02916584,29.13860764,78062280704.0,11695.43164062,0.00225957,2.20299149,770.03479004,0.5575428,0.75397271,198895577165.2347,14777.12481869,0.00159123,2.20297203,684.93758934,0.55765642,0.75391068
random_IR_0094.npz,random_IR_0094.npz,1043.496,0.00103263,PSO+Optuna,L1_STFT,2000,60,32,1980,0.5340609087377239,1.357753841667695,0.7443579093131196,92092,23,7.87e-06,0.00167372,True,26.15852018,1.40398022,4.62448166,197948768256.0,20468.61914062,0.00127798,2.78506303,120.96959686,0.74067652,0.56673032,75955843102.0405,18590.11972469,0.00196623,2.7851376,169.03371588,0.74060424,0.56675866
random_IR_0095.npz,random_IR_0095.npz,352.033,0.00056636,PSO+Optuna,L1_STFT,2000,33,59,1980,0.5764386356885598,2.2502830059947776,0.6844029338397044,94512,2,1.126e-05,0.09469835,True,13.05097085,9.85654206,4.67265069,175968927744.0,6465.68945312,0.0020185,2.42547703,60.98262787,0.64288974,0.70785558,84949281320.02866,18543.94844909,0.00491985,2.42547041,423.71211639,0.64291352,0.70785844
random_IR_0096.npz,random_IR_0096.npz,302.307,1.169e-05,PSO+Optuna,L1_STFT,2000,56,34,1960,0.10305732011700888,1.3131697413997414,1.7487798359036621,98705,24,1.157e-05,0.00129259,True,49.27718596,12.55443055,5.90162784,131662675968.0,13130.10839844,0.00375299,2.2594552,290.81561279,0.70558912,0.72156239,164795595581.48505,15848.81712611,0.00368553,2.25945521,344.72468019,0.70558896,0.72156246
random_IR_0097.npz,random_IR_0097.npz,743.47,0.00952755,PSO+Optuna,L1_STFT,2000,36,54,1980,0.630244255002318,1.2172467378033496,1.1910184475552548,71811,30,1.086e-05,0.00031853,True,23.36590699,1.76364969,42.7973971,101654282240.0,14089.92578125,0.00165834,2.88217783,1000.0,0.77309966,0.56408483,178130397055.92877,14714.31782894,0.00128017,2.88213033,822.40851429,0.77309227,0.56413378
random_IR_0098.npz,random_IR_0098.npz,180.253,0.00041819,PSO+Optuna,L1_STFT,2000,48,40,1968,0.37166169865500076,0.9124600161452905,0.9708435653075762,316,32,1.208e-05,0.00059335,True,14.03477699,36.69636939,40.74917028,107487191040.0,3715.32983398,0.00377753,2.27460122,571.90551758,0.56379789,0.80709159,179799899117.26105,2993.06610821,0.00262149,2.27460328,321.04977961,0.56379438,0.80709099
random_IR_0099.npz,random_IR_0099.npz,234.656,2.12e-05,PSO+Optuna,L1_STFT,2000,54,36,1998,0.11469318896787614,0.8697905277188905,1.8096815477419228,38958,34,1.25e-05,0.00103651,True,7.29368852,50.84996805,61.98608244,154471759872.0,2430.89819336,0.00300041,3.13933086,452.10717773,0.52430511,0.77210939,199676575343.09543,4372.0053156,0.00353915,3.13933074,959.14266056,0.52430322,0.77210926
random_IR_0100.npz,random_IR_0100.npz,302.187,0.00283283,PSO+Optuna,L1_STFT,2000,38,51,1976,0.5442149593820977,1.5825137050545781,0.794432413487198,60285,20,1.404e-05,1.636e-05,True,17.60168259,9.91260426,20.16409138,185765396480.0,8021.29150391,0.00219437,2.27229929,354.92193604,0.76386201,0.92296016,69925803309.64954,6012.65800087,0.00309674,2.27230649,365.10622606,0.76389341,0.92296066
