step,epoch,epoch,lr-Adam,lw/param_w,lw/perc_w,lw/sw_w,train/param,train/param_grad/AMP_0,train/param_grad/BFRQ_0,train/param_grad/CUTOFF_0,train/param_grad/M_OSC_0,train/param_grad/Q_FILT_0,train/perc,train/spec,train/total,train/wave,val_id/loud,val_id/lsd,val_id/mfcc,val_id/mfcc03,val_id/mfccdb,val_id/param,val_id/param_group/harmor_amplitudes,val_id/param_group/harmor_cutoff,val_id/param_group/harmor_f0_hz,val_id/param_group/harmor_osc_mix,val_id/param_group/harmor_q,val_id/perc,val_id/spec,val_id/wave,val_ood/lsd
58849,235,,9.42477e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58899,235,,9.42477e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58949,235,,9.42477e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58999,235,235,9.42477e-05,0,0,0.5,0,4.02784e-05,0.478283,2.12994e-05,0.000257675,0.000272416,0,0.0928936,0.0928936,0,5.58764,7.16863,0.990348,0.0420097,2.06832,0.0424071,0.0742023,0.0403569,0.00132147,0.0232108,0.0729441,0,0.177441,0,
59049,236,,9.33052e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59099,236,,9.33052e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59149,236,,9.33052e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59199,236,,9.33052e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59249,236,236,9.33052e-05,0,0,0.5,0,3.99675e-05,0.492945,2.14656e-05,0.000250084,0.000274983,0,0.0925021,0.0925021,0,5.65247,7.48921,0.993019,0.0421241,2.06856,0.0422184,0.0728323,0.0405268,0.00137318,0.0232185,0.0731413,0,0.184375,0,
59299,237,,9.23722e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59349,237,,9.23722e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59399,237,,9.23722e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59449,237,,9.23722e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59499,237,237,9.23722e-05,0,0,0.5,0,3.9469e-05,0.506884,2.17579e-05,0.000253977,0.000281711,0,0.0909336,0.0909336,0,5.86578,7.82323,1.01526,0.0427953,2.09797,0.0422542,0.0726906,0.0392618,0.0016793,0.0237676,0.0738718,0,0.187826,0,
59549,238,,9.14484e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59599,238,,9.14484e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59649,238,,9.14484e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59699,238,,9.14484e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59749,238,238,9.14484e-05,0,0,0.5,0,3.97638e-05,0.506354,2.15222e-05,0.000249828,0.000272605,0,0.0921663,0.0921663,0,5.57425,7.12672,0.985928,0.0424919,2.04573,0.0423517,0.0734962,0.0405481,0.00122286,0.021817,0.074674,0,0.176511,0,
59799,239,,9.0534e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59849,239,,9.0534e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59899,239,,9.0534e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59949,239,,9.0534e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,
