filename,target_npz,runtime,best_loss,best_popsize,loss_name,gt_loss,nmse,gt_available,mu,D_mu,T0_mu,E,rho,h,Ly,T0,op_x,op_y,gt_E,gt_rho,gt_h,gt_Ly,gt_T0,gt_op_x,gt_op_y
random_IR_0019.npz,random_IR_0019.npz,361.621,0.19423787,49,CQT+LogDec,9.4e-06,0.01496878,True,45.68016176,9.06407338,21.68518244,153508954112.0,14645.50488281,0.00311906,1.15963578,990.5826416,0.77423501,0.55641091,161556360636.82275,7883.45901556,0.0022063,1.15566028,660.17693576,0.72009666,0.57638229
random_IR_0020.npz,random_IR_0020.npz,288.723,0.00088394,46,CQT+LogDec,1.615e-05,6.375e-05,True,45.41214332,12.06834915,13.7084781,156936667136.0,13358.44824219,0.00339951,1.96506047,622.53137207,0.82956821,0.72142327,166939725438.14145,13227.31467837,0.00327986,1.96501875,590.87685252,0.8295306,0.72139503
random_IR_0021.npz,random_IR_0021.npz,455.295,0.00042224,47,CQT+LogDec,1.826e-05,4.148e-05,True,45.78787023,5.37824448,9.18944347,119051042816.0,16037.88183594,0.00285498,3.70001698,420.76504517,0.85491544,0.5591113,190347680324.05112,19198.15907429,0.00247025,3.69998513,435.87056662,0.85490541,0.55911117
random_IR_0022.npz,random_IR_0022.npz,288.875,0.00048486,47,CQT+LogDec,1.486e-05,6.38e-06,True,19.56770791,50.42720101,49.51287392,96883048448.0,4028.74804688,0.00485702,3.76652145,968.85345459,0.58960772,0.81162858,199823286777.3368,5239.62812757,0.00385697,3.76649958,998.8470181,0.58962154,0.81162419
random_IR_0023.npz,random_IR_0023.npz,233.589,0.22958031,45,CQT+LogDec,1.57e-05,0.08398202,True,59.1065157,20.04676543,10.95432607,156825403392.0,13443.01757812,0.00439682,1.15386081,647.4720459,0.79127413,0.61297691,129299044475.57794,13129.09388595,0.00439203,1.45907795,807.32088554,0.54389183,0.8517401
random_IR_0024.npz,random_IR_0024.npz,319.314,0.00032018,58,CQT+LogDec,1.087e-05,0.00301671,True,66.80342652,12.80683195,10.71580753,183023566848.0,17830.76953125,0.00374653,2.41526365,715.85266113,0.51578653,0.68638778,197937911386.0695,20769.80429405,0.00388822,2.41527378,866.38366211,0.5157399,0.68638925
random_IR_0025.npz,random_IR_0025.npz,548.014,0.00046144,42,CQT+LogDec,2.735e-05,0.00038724,True,10.82064312,7.14960848,89.47707755,171967430656.0,6302.3984375,0.00171691,3.21696305,968.19952393,0.51905882,0.8989172,97599468309.14922,3451.55418078,0.00168652,3.21697263,521.04139584,0.51907568,0.89891187
random_IR_0026.npz,random_IR_0026.npz,458.27,0.10761248,36,CQT+LogDec,8.87e-06,0.00056437,True,34.06274806,2.26646768,4.81964263,210161385472.0,21226.09375,0.00160476,1.74881864,164.17027283,0.5887599,0.81600261,71871356218.2901,15672.99075616,0.00238141,1.7493816,928.08201265,0.59070014,0.81452442
random_IR_0027.npz,random_IR_0027.npz,780.037,0.236165,49,CQT+LogDec,2.529e-05,0.07436313,True,38.11504575,1.55217013,18.25872955,80723042304.0,18866.85546875,0.00202021,3.85500193,695.93231201,0.57282817,0.72786498,148951818862.8186,13972.55997216,0.00195157,2.77396291,934.21465578,0.79905589,0.86775979
random_IR_0028.npz,random_IR_0028.npz,189.845,0.00058248,49,CQT+LogDec,2.376e-05,0.00552955,True,34.2691322,21.31066751,13.61097702,124910125056.0,8489.55175781,0.00403662,2.00462818,466.43637085,0.87237388,0.75034988,211488975667.54184,5930.42851055,0.00259288,2.00464049,209.85165054,0.87237989,0.75032482
random_IR_0029.npz,random_IR_0029.npz,389.803,0.00115979,55,CQT+LogDec,1.159e-05,0.00653802,True,41.92159555,3.91590007,2.6967955,205696172032.0,20170.0,0.00207841,1.759534,113.05397034,0.85120177,0.69504786,114704769945.09769,10597.03256049,0.00201743,1.75950242,58.03858003,0.85120831,0.6950984
random_IR_0030.npz,random_IR_0030.npz,673.448,0.00816621,37,CQT+LogDec,2.065e-05,0.00168039,True,27.11787446,0.96291468,4.03066425,133485756416.0,20848.203125,0.00130073,1.62083995,109.30304718,0.77302361,0.94948876,136415617217.07494,15202.58414177,0.00109871,1.62085066,67.25895897,0.77292381,0.94936893
random_IR_0031.npz,random_IR_0031.npz,466.807,0.00040546,41,CQT+LogDec,1.852e-05,0.00022429,True,17.58851738,2.94703376,48.09818881,132223328256.0,10725.3046875,0.00163991,3.97197294,845.97583008,0.88160199,0.6668008,70159602918.25648,7380.46068266,0.00186759,3.97198295,663.08157232,0.88160554,0.6668084
random_IR_0032.npz,random_IR_0032.npz,315.951,0.00025805,43,CQT+LogDec,1.941e-05,0.00030975,True,43.32897066,14.05971757,17.32453424,177563402240.0,12821.15136719,0.00337949,2.21204638,750.65423584,0.64403808,0.90105158,200515550283.45148,14254.85865951,0.00335327,2.21204529,831.05014475,0.6440356,0.90104295
random_IR_0033.npz,random_IR_0033.npz,189.586,0.00027098,42,CQT+LogDec,1.747e-05,0.00016392,True,27.93106389,67.28270637,21.96672997,179888537600.0,5702.17871094,0.00489831,1.63833964,613.55413818,0.8681106,0.63443881,211947700344.80545,6481.54432973,0.00481117,1.63834424,687.49140151,0.86811935,0.6344314
random_IR_0034.npz,random_IR_0034.npz,293.122,0.00067073,51,CQT+LogDec,9.32e-06,0.064854,True,84.15247349,17.49993195,1.018779,152635965440.0,17641.43554688,0.00477016,1.71860063,85.73277283,0.69335002,0.73716944,131976876718.98044,6330.43741829,0.0030728,1.71860473,25.67246143,0.69334329,0.73715196
random_IR_0035.npz,random_IR_0035.npz,218.279,0.00037664,57,CQT+LogDec,1.417e-05,5.692e-05,True,17.446093,31.37286741,55.55105111,164142366720.0,5211.58837891,0.00334756,1.90512264,969.14880371,0.57466418,0.86125666,146159003394.57947,4639.59889209,0.00334714,1.90512325,863.85696737,0.57471337,0.86126124
