filename,target_npz,runtime,best_loss,optimizer,loss_name,budget,num_particles,max_iter,realized_budget,w,c1,c2,seed,optuna_trial,gt_loss,nmse,gt_available,mu,D_mu,T0_mu,E,rho,h,Ly,T0,op_x,op_y,gt_E,gt_rho,gt_h,gt_Ly,gt_T0,gt_op_x,gt_op_y
random_IR_0026.npz,random_IR_0026.npz,637.726,1.06915259,PSO+Optuna,MSS,2000,60,32,1980,0.5155153837377785,1.5632596643348289,1.6777897195767446,95916,0,0.71112227,0.00042433,True,37.71118536,2.23176691,21.0031556,124032475136.0,19152.47070312,0.001969,1.69484007,792.05389404,0.59252959,0.7921977,71871356218.2901,15672.99075616,0.00238141,1.7493816,928.08201265,0.59070014,0.81452442
random_IR_0027.npz,random_IR_0027.npz,631.568,1.23830354,PSO+Optuna,MSS,2000,41,47,1968,0.24957272991616414,1.176694287625724,1.0978000282355915,18430,13,0.78123903,0.00622455,True,12.3618254,3.56772024,27.67993306,97430552576.0,7185.20263672,0.00172046,2.64777398,342.17449951,0.7430802,0.848827,148951818862.8186,13972.55997216,0.00195157,2.77396291,934.21465578,0.79905589,0.86775979
random_IR_0028.npz,random_IR_0028.npz,240.519,1.19376028,PSO+Optuna,MSS,2000,56,34,1960,0.7804573367850938,1.4481634168027209,1.451652617945988,97791,26,0.84707022,0.11918508,True,102.70028172,21.34515355,9.737e-05,217850478592.0,21230.0,0.00483751,2.00315118,0.01,0.83708078,0.74986196,211488975667.54184,5930.42851055,0.00259288,2.00464049,209.85165054,0.87237989,0.75032482
random_IR_0029.npz,random_IR_0029.npz,545.488,1.2489841,PSO+Optuna,MSS,2000,56,34,1960,0.42409133008766314,1.073708890648763,2.5415306170705203,6387,32,0.9082734,0.02358751,True,43.35705189,3.34573574,16.59265843,155574992896.0,19806.37695312,0.00218905,1.69481766,719.40875244,0.70180523,0.71708745,114704769945.09769,10597.03256049,0.00201743,1.75950242,58.03858003,0.85120831,0.6950984
random_IR_0030.npz,random_IR_0030.npz,677.626,1.28194153,PSO+Optuna,MSS,2000,60,32,1980,0.6338380152419755,1.6039183313664016,1.608047281538172,23440,20,0.85733759,0.00794643,True,38.20664417,0.90855263,0.80656009,67000000512.0,21230.0,0.00179965,1.59111845,30.81595421,0.76731014,0.91687012,136415617217.07494,15202.58414177,0.00109871,1.62085066,67.25895897,0.77292381,0.94936893
random_IR_0031.npz,random_IR_0031.npz,537.151,1.17112613,PSO+Optuna,MSS,2000,39,50,1989,0.531509210817445,2.614980449850021,0.9498804166248835,86537,8,0.86483407,0.00053068,True,18.93770177,2.94746643,47.40703732,177017061376.0,12417.17382812,0.00152512,3.98103952,897.78033447,0.87227726,0.67584044,70159602918.25648,7380.46068266,0.00186759,3.97198295,663.08157232,0.88160554,0.6668084
random_IR_0032.npz,random_IR_0032.npz,335.627,1.13739681,PSO+Optuna,MSS,2000,48,40,1968,0.5756038443458071,1.573330218469612,0.6250252938802253,75219,14,0.85681337,0.00285779,True,39.19384118,13.94133565,10.29530951,161089650688.0,11641.67480469,0.00336668,2.20517397,403.51272583,0.59516513,0.89939845,200515550283.45148,14254.85865951,0.00335327,2.21204529,831.05014475,0.6440356,0.90104295
random_IR_0033.npz,random_IR_0033.npz,145.952,1.14406371,PSO+Optuna,MSS,2000,46,42,1978,0.48520465547375957,1.1028514055296061,0.8824182242510301,10734,8,0.90818089,0.00867365,True,21.57806457,66.87090108,26.71736528,188749971456.0,4888.48242188,0.00441406,1.6312561,576.5090332,0.78042156,0.68650484,211947700344.80545,6481.54432973,0.00481117,1.63834424,687.49140151,0.86811935,0.6344314
random_IR_0034.npz,random_IR_0034.npz,227.002,0.81915295,PSO+Optuna,MSS,2000,51,38,1989,0.5490518305813898,2.103052259878446,1.082486179209182,63376,6,0.72220457,0.11326283,True,104.95404009,17.45276468,0.56197785,170556555264.0,21230.0,0.00494367,1.71812105,58.98184586,0.69419038,0.73536676,131976876718.98044,6330.43741829,0.0030728,1.71860473,25.67246143,0.69334329,0.73715196
random_IR_0035.npz,random_IR_0035.npz,218.502,1.38371682,PSO+Optuna,MSS,2000,36,54,1980,0.47293089824138795,0.9685133418792502,2.229859521054485,10447,39,0.94319648,0.21217723,True,101.66178563,17.87416767,0.50713611,164192223232.0,20359.31835938,0.00499338,1.11503518,51.55636215,0.77416623,0.58360839,146159003394.57947,4639.59889209,0.00334714,1.90512325,863.85696737,0.57471337,0.86126124
