step,epoch,epoch,lr-Adam,lw/param_w,lw/perc_w,lw/sw_w,train/param,train/param_grad/AMP_0,train/param_grad/AMP_1,train/param_grad/BFRQ_0,train/param_grad/CUTOFF_0,train/param_grad/MULT_0,train/param_grad/M_OSC_0,train/param_grad/M_OSC_1,train/param_grad/Q_FILT_0,train/perc,train/spec,train/total,train/wave,val_id/loud,val_id/lsd,val_id/mfcc,val_id/mfcc03,val_id/param,val_id/param_group/harmor_amplitudes,val_id/param_group/harmor_cutoff,val_id/param_group/harmor_f0_hz,val_id/param_group/harmor_f0_mult,val_id/param_group/harmor_osc_mix,val_id/param_group/harmor_q,val_id/perc,val_id/spec,val_id/wave,val_ood/loud,val_ood/lsd,val_ood/mfcc,val_ood/mfcc03,val_ood/param,val_ood/perc,val_ood/spec,val_ood/wave
17449,69,,0.000499837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17499,69,69,0.000499837,8.70013,0,0.129987,0.197135,4.24039e-05,4.18263e-05,0.0369876,7.82429e-05,0.0292743,0.0113373,0.0113314,0.0226768,0,0.0118684,0.209004,0,5.99004,14.0651,1.24327,0.113354,0.0498186,0.046938,0.0303669,0.00525592,0.0352229,0.098175,0.082953,0,0.0947592,0,6.09011,17.3195,2.58045,0.357263,0,0,0.155307,0
17549,70,,0.000494839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17599,70,,0.000494839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17649,70,,0.000494839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17699,70,,0.000494839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17749,70,70,0.000494839,8.63347,0,0.136653,0.192179,4.20609e-05,4.15528e-05,0.0375416,7.76219e-05,0.0292062,0.0112504,0.011245,0.0225042,0,0.0125216,0.204701,0,6.01817,15.1022,1.27932,0.121634,0.0503295,0.0474176,0.0305508,0.00655388,0.0343867,0.0981736,0.0848945,0,0.103052,0,6.04468,17.3017,2.58567,0.353922,0,0,0.154735,0
17799,71,,0.00048989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17849,71,,0.00048989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17899,71,,0.00048989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
