filename,target_npz,runtime,best_loss,n_restarts_run,total_evaluations,cmaes_gen_count,best_popsize,loss_name,gt_loss,terrain_mean,early_threshold,tolfun_eff,nmse,gt_available,mu,D_mu,T0_mu,E,rho,h,Ly,T0,op_x,op_y,gt_E,gt_rho,gt_h,gt_Ly,gt_T0,gt_op_x,gt_op_y
random_IR_0001.npz,random_IR_0001.npz,33.60464310646057,3.595405723899603e-05,1,3190,58,55,ESR,5.919076340177298e-11,1.85886287689209,0.0176591973891033,0.009666086959531073,0.006201506260867498,True,68.93708755190605,13.7828150607241,12.07595513409562,121018537103.7847,15479.45871190461,0.004453455953139329,2.691635621830208,832.481176352039,0.8271471604145957,0.7245920507193709,131819184298.8524,12673.80384034166,0.0038607574654896,2.691559161389242,602.7673484378831,0.8264881154026615,0.7244177335187193
random_IR_0002.npz,random_IR_0002.npz,89.12827110290527,0.001000054064206779,7,8352,172,53,ESR,6.202165170332563e-11,2.584085464477539,0.02454881197396907,0.01343724441496069,0.0003409072369553437,True,88.69409779103458,17.87582779277756,5.44722649191853,184569098395.3206,19327.54006745865,0.004589000849640811,3.685164525748109,483.1368391641363,0.7914526127630872,0.9638184586433405,147920922722.1944,17314.43071595409,0.0048546510420041,3.686141702268032,383.4476844105894,0.7883418349360268,0.9635423527634041
random_IR_0003.npz,random_IR_0003.npz,168.3115410804749,1,20,16578,315,60,ESR,1.027476437265307e-09,3.514628410339355,0.03338897091593929,0.01827606772842177,0.02982727930661977,True,11.37778082048701,38.32576773311079,47.24514062747762,178016576612.6796,3766.841923510683,0.003020509235992299,2.222630427315841,537.5448548925266,0.9999999924272587,0.9994590017736218,186057982895.3271,18083.25309630123,0.0013485171988061,1.306004568773872,20.22819525635132,0.9363059526409414,0.9895229876940544
random_IR_0004.npz,random_IR_0004.npz,43.75966691970825,0.0002022077969741076,1,4815,107,45,ESR,7.747009284075901e-11,2.450664520263672,0.02328131301923901,0.01274345550496825,0.0002228630525716841,True,17.02682846127881,25.50575446111775,58.51003756718295,183128600999.6819,5698.287195489114,0.002988060776360589,3.417407730288052,996.2403729194028,0.5812837282166597,0.9723580688343325,164907916263.1111,4653.559206335945,0.0028459174490117,3.417559836228498,780.5313709946926,0.5802431108304328,0.972887769354296
random_IR_0005.npz,random_IR_0005.npz,40.03170037269592,6.304796988843009e-05,1,2400,48,50,ESR,5.005492114545929e-12,1.509988307952881,0.01434488893051031,0.007851939201328951,0.001662759577106735,True,34.79936612256852,5.062525395180058,5.799741853039547,144480096299.0323,14537.07342146844,0.002393835754532037,2.613149650063824,201.8273401603072,0.7883634640970656,0.5187680631429011,136791000829.1319,16985.59336136327,0.002658647759962,2.613360133075208,264.5629665485059,0.7885326349456379,0.519207002213814
random_IR_0006.npz,random_IR_0006.npz,100.8698887825012,0.0006249158759601414,3,4847,103,54,ESR,2.125278945885878e-11,1.54381275177002,0.01466622116286607,0.008027826309093588,0.002835325041197575,True,56.04071842319934,8.967904555809904,7.857475672486127,98093422323.72272,14507.78992641915,0.003862801895218196,2.889484811042474,440.338581678934,0.6876977027892024,0.7239405863906686,171318505762.8329,20172.46387607493,0.0034483828908896,2.891142941520044,616.9378275347882,0.6861588712811552,0.7241456573616774
random_IR_0007.npz,random_IR_0007.npz,565.1898069381714,9.757072984939441e-05,6,8761,195,53,ESR,1.078753752992156e-11,1.709357142448425,0.01623889286394509,0.008888657140675715,0.0001088840900578612,True,21.31030149539737,0.9030823913809167,35.61325368384281,213416663785.209,21208.46349424567,0.001004801762333199,3.123132788246671,758.9291732347613,0.5734540421708034,0.6648275282213377,99188531844.29764,15037.9919488214,0.001240901886517,3.123130468189068,666.7700477785132,0.5731738858508781,0.6645598919528501
random_IR_0008.npz,random_IR_0008.npz,133.0635626316071,0.0001311357773374766,3,6330,168,51,ESR,1.665981263533622e-12,1.3255215883255,0.01259245509074241,0.006892712259283939,0.001310590586014792,True,59.73910956089848,3.761307047985779,6.352924551953191,110798353315.3421,21062.98063888498,0.002836213477337219,2.155872829857035,379.5180558412536,0.6115358761142806,0.5896587015192603,82612856044.4483,21011.42815551345,0.0032807870816715,2.154761235733606,438.6071274471857,0.612349610486469,0.5890416637636482
random_IR_0009.npz,random_IR_0009.npz,36.70163464546204,0.0002531337668187916,1,1924,52,37,ESR,1.117657962707019e-11,1.76282012462616,0.01674679119501892,0.009166664647997912,0.002741195856860433,True,27.4366946228784,4.679735207419977,32.96876331396,124715581244.0442,12126.53795726529,0.002262533191218061,2.992461447858827,904.5538911390768,0.5619922040549026,0.8321177864283332,91322346297.76453,7025.201129630132,0.0020131664101591,2.994014143849656,466.3161097485777,0.5640838191705095,0.831601498837984
random_IR_0010.npz,random_IR_0010.npz,654.5092329978943,7.449879922205582e-05,15,11981,261,49,ESR,4.00286158386276e-11,1.991001605987549,0.01891451529653006,0.0103532083509271,7.962069595226935e-06,True,31.21705005812531,1.299090083652609,11.55406728452033,107059203812.1872,19254.78381538079,0.001621262038433743,1.500555589732108,360.6838967958192,0.9214056669904098,0.5572432798516981,81856495196.33838,17864.67272114118,0.0017863294467202,1.50073055891098,368.7314834092575,0.920593004674414,0.5570882198680419
