step,epoch,epoch,lr-Adam,lw/param_w,lw/perc_w,lw/sw_w,train/param,train/param_grad/AMP_0,train/param_grad/AMP_1,train/param_grad/BFRQ_0,train/param_grad/CUTOFF_0,train/param_grad/MULT_0,train/param_grad/M_OSC_0,train/param_grad/M_OSC_1,train/param_grad/Q_FILT_0,train/perc,train/spec,train/total,train/wave,val_id/loud,val_id/lsd,val_id/mfcc,val_id/param,val_id/perc,val_id/spec,val_id/wave,val_ood/loud,val_ood/lsd,val_ood/mfcc,val_ood/param,val_ood/perc,val_ood/spec,val_ood/wave
17199,68,,0.000504886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17249,68,68,0.000504886,8.7668,0,0.06166,0.331873,9.52045e-05,5.13778e-05,0.284708,9.97648e-05,0.0838174,0.0119102,0.0114512,0.0233787,0,0.497995,0.829869,0,6.74799,15.4423,1.48249,0.0609973,0,7.81776,0,7.56864,17.4452,2.70493,0,0,13.3017,0
17299,69,,0.000499837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17349,69,,0.000499837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17399,69,,0.000499837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17449,69,,0.000499837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17499,69,69,0.000499837,8.70013,0,0.0649933,0.314451,9.87626e-05,5.23816e-05,0.29783,0.000100197,0.0875555,0.0119521,0.0113575,0.0232053,0,0.52557,0.840021,0,6.74679,15.4049,1.42169,0.0572032,0,7.86797,0,7.38575,17.3387,2.64975,0,0,13.2166,0
17549,70,,0.000494839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17599,70,,0.000494839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17649,70,,0.000494839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17699,70,,0.000494839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17749,70,70,0.000494839,8.63347,0,0.0683267,0.310109,0.000101124,5.27684e-05,0.317329,0.000100771,0.0875569,0.0118448,0.011288,0.0230812,0,0.544724,0.854834,0,6.92789,15.1206,1.44926,0.0576092,0,7.92863,0,7.71756,17.2992,2.68967,0,0,12.5426,0
17799,71,,0.00048989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17849,71,,0.00048989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17899,71,,0.00048989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17949,71,,0.00048989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17999,71,71,0.00048989,8.5668,0,0.07166,0.294919,0.00010426,5.32322e-05,0.324385,0.000100702,0.0849171,0.0118263,0.0111846,0.0230165,0,0.57932,0.874239,0,6.91015,15.3136,1.45122,0.0582152,0,7.85743,0,7.60708,17.3074,2.64712,0,0,12.1935,0
18049,72,,0.000484991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18099,72,,0.000484991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18149,72,,0.000484991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18199,72,,0.000484991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18249,72,72,0.000484991,8.50013,0,0.0749934,0.332738,0.000107981,5.24642e-05,0.33258,0.000102288,0.0877311,0.0118922,0.0111211,0.02288,0,0.604747,0.937484,0,7.0308,15.5821,1.5237,0.0613453,0,8.16885,0,7.84746,17.1845,2.66279,0,0,12.1621,0
18299,73,,0.000480141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18349,73,,0.000480141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18399,73,,0.000480141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18449,73,,0.000480141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18499,73,73,0.000480141,8.43347,0,0.0783266,0.312477,0.000113117,5.34055e-05,0.374893,0.000102863,0.0871572,0.0118528,0.0110019,0.0226272,0,0.616063,0.92854,0,6.87514,15.5608,1.47,0.0579594,0,8.18885,0,7.73714,17.2734,2.6816,0,0,12.3086,0
18549,74,,0.00047534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18599,74,,0.00047534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18649,74,,0.00047534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18699,74,,0.00047534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18749,74,74,0.00047534,8.3668,0,0.08166,0.303227,0.000117986,5.34325e-05,0.383991,0.000104713,0.0908011,0.0118706,0.0109305,0.0226886,0,0.644002,0.947229,0,6.80898,16.0854,1.47961,0.0606836,0,8.41996,0,7.84713,17.5863,2.73418,0,0,13.5085,0
18799,75,,0.000470587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18849,75,,0.000470587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18899,75,,0.000470587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18949,75,,0.000470587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18999,75,75,0.000470587,8.30013,0,0.0849933,0.325595,0.000116396,5.01895e-05,0.381519,0.000103247,0.0839732,0.0116906,0.0108471,0.022435,0,0.667363,0.992958,0,6.79105,15.5601,1.44062,0.0578778,0,8.08558,0,7.69266,17.3041,2.67369,0,0,12.0881,0
19049,76,,0.000465881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19099,76,,0.000465881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19149,76,,0.000465881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19199,76,,0.000465881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19249,76,76,0.000465881,8.23347,0,0.0883266,0.308931,0.000122636,5.41239e-05,0.415123,0.000106754,0.0865218,0.0117817,0.0107784,0.0224754,0,0.692673,1.0016,0,6.93443,15.3531,1.48379,0.0581864,0,7.80762,0,7.70135,17.2359,2.66685,0,0,12.3416,0
