filename,target_npz,runtime,best_loss,best_popsize,loss_name,gt_loss,nmse,gt_available,mu,D_mu,T0_mu,E,rho,h,Ly,T0,op_x,op_y,gt_E,gt_rho,gt_h,gt_Ly,gt_T0,gt_op_x,gt_op_y
random_IR_0017.npz,random_IR_0017.npz,160.18,0.00026209,56,L1,7.9e-07,0.00034815,True,26.38451577,8.70259349,37.47930223,175355805941.09143,10763.14180114,0.00245138,3.12855508,988.87324091,0.79488536,0.94205592,201808789158.0077,9884.30792792,0.00218975,3.1284899,813.79968172,0.79482371,0.94205033
random_IR_0018.npz,random_IR_0018.npz,164.07,0.00038049,37,L1,8.1e-07,0.00859424,True,56.04506421,10.97552474,6.21893516,121127265575.18495,14551.67366252,0.00385145,3.10846857,348.54062037,0.71779662,0.8071403,165530500482.13452,20404.3723328,0.00390102,3.10834161,501.32936868,0.71768897,0.80713267
random_IR_0019.npz,random_IR_0019.npz,75.019,0.00040865,43,L1,3.4e-07,6.328e-05,True,19.41408373,8.86411189,37.87025618,204014837826.45068,9169.9985361,0.00211713,1.15554886,735.21632441,0.72009621,0.57630623,161556360636.82275,7883.45901556,0.0022063,1.15566028,660.17693576,0.72009666,0.57638229
random_IR_0020.npz,random_IR_0020.npz,83.622,0.00039978,55,L1,4.5e-07,0.0030297,True,57.36790534,12.069376,13.50597647,119068195777.53558,14237.44763341,0.00402937,1.96497223,774.80957983,0.82961325,0.72142413,166939725438.14145,13227.31467837,0.00327986,1.96501875,590.87685252,0.8295306,0.72139503
random_IR_0021.npz,random_IR_0021.npz,171.833,0.00039902,44,L1,7.2e-07,0.00514208,True,65.64247555,5.37866081,9.21784989,124142406275.98639,20677.01266325,0.00317466,3.70014517,605.08248581,0.85502599,0.55914521,190347680324.05112,19198.15907429,0.00247025,3.69998513,435.87056662,0.85490541,0.55911117
random_IR_0022.npz,random_IR_0022.npz,112.528,0.00033365,55,L1,9.7e-07,7.067e-05,True,18.07388723,50.43327918,49.58706666,182329010455.84967,4717.33147397,0.00383138,3.76655382,896.23105091,0.58974399,0.81164726,199823286777.3368,5239.62812757,0.00385697,3.76649958,998.8470181,0.58962154,0.81162419
random_IR_0023.npz,random_IR_0023.npz,90.274,0.00021643,47,L1,8.2e-07,0.00062978,True,64.03907986,16.88542715,14.04983144,140316405129.58905,14469.20536406,0.00442589,1.45905081,899.73827725,0.54405016,0.85168744,129299044475.57794,13129.09388595,0.00439203,1.45907795,807.32088554,0.54389183,0.8517401
random_IR_0024.npz,random_IR_0024.npz,130.816,0.00026577,50,L1,5.7e-07,0.00187187,True,69.76565825,12.80671478,10.75853743,204707906215.49335,19052.08818123,0.00366184,2.41522074,750.57644562,0.51581759,0.68635174,197937911386.0695,20769.80429405,0.00388822,2.41527378,866.38366211,0.5157399,0.68638925
random_IR_0025.npz,random_IR_0025.npz,215.214,0.07490836,60,L1,6.7e-07,0.00118442,True,6.71328735,7.07325368,64.653124,145414900825.00992,4350.80089746,0.001543,3.22229989,434.03499946,0.54719576,0.89432847,97599468309.14922,3451.55418078,0.00168652,3.21697263,521.04139584,0.51907568,0.89891187
random_IR_0026.npz,random_IR_0026.npz,165.608,0.00125845,38,L1,4.8e-07,0.00023531,True,33.42710017,2.31086464,24.6827132,94862934070.6656,15975.5435321,0.00209239,1.74936206,825.07152646,0.59069469,0.8143033,71871356218.2901,15672.99075616,0.00238141,1.7493816,928.08201265,0.59070014,0.81452442
random_IR_0027.npz,random_IR_0027.npz,217.29,0.06783096,37,L1,8.8e-07,0.00790069,True,22.59468554,4.61521723,21.55742706,90298371355.0622,9611.31070001,0.00235084,2.94942526,487.08328544,0.70016358,0.86864728,148951818862.8186,13972.55997216,0.00195157,2.77396291,934.21465578,0.79905589,0.86775979
random_IR_0028.npz,random_IR_0028.npz,82.855,0.00041408,43,L1,7e-07,0.0457305,True,69.70706709,21.31345091,13.59490084,191614256840.66824,15717.79842265,0.00443491,2.0047228,947.66066521,0.87258837,0.75026978,211488975667.54184,5930.42851055,0.00259288,2.00464049,209.85165054,0.87237989,0.75032482
