step,epoch,epoch,lr-Adam,lw/param_w,lw/perc_w,lw/sw_w,train/param,train/param_grad/AMP_0,train/param_grad/BFRQ_0,train/param_grad/CUTOFF_0,train/param_grad/M_OSC_0,train/param_grad/Q_FILT_0,train/perc,train/spec,train/total,train/wave,val_id/loud,val_id/lsd,val_id/mfcc,val_id/mfcc03,val_id/mfccdb,val_id/param,val_id/param_group/harmor_amplitudes,val_id/param_group/harmor_cutoff,val_id/param_group/harmor_f0_hz,val_id/param_group/harmor_osc_mix,val_id/param_group/harmor_q,val_id/perc,val_id/spec,val_id/wave,val_ood/lsd
15999,63,63,0.000530906,9.10013,0,0.0899867,0.195576,0.000101536,0.0668191,9.78283e-05,0.0284577,0.0284704,0,0.0231434,0.218719,0,6.29383,12.9802,1.20455,0.0855696,4.17156,0.0315304,0.0541936,0.0290573,0.00653129,0.0196194,0.0482503,0,0.26938,0,
16049,64,,0.000525596,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16099,64,,0.000525596,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16149,64,,0.000525596,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16199,64,,0.000525596,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16249,64,64,0.000525596,9.03347,0,0.0966533,0.192373,0.00010122,0.0707028,9.70119e-05,0.028251,0.0282599,0,0.0241823,0.216555,0,6.27285,11.8453,1.15442,0.0700611,3.5948,0.0298242,0.0508706,0.028375,0.00479895,0.0173714,0.0477051,0,0.244409,0,
16299,65,,0.000520341,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16349,65,,0.000520341,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16399,65,,0.000520341,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16449,65,,0.000520341,,,,,,,,,,,,,,,,,,,,,,,,,,,,
