ir_name,popsize,n_runs,n_success,success_rate,successful_run_indices,success_threshold,mean_best_loss,std_best_loss,min_best_loss,max_best_loss,avg_runtime_s
random_IR_0003,10,20,1,0.05,11,0.01,0.7806314314388146,0.29598366529805104,0.00010680900595616549,0.9443120956420898,9.37204431295395
random_IR_0003,30,20,2,0.1,12;19,0.01,0.8055279717867961,0.27394603482816476,0.00035671080695465207,0.9432407021522522,14.377051067352294
random_IR_0003,50,20,7,0.35,1;3;5;10;11;13;16,0.01,0.5828004728857195,0.42847582300609555,0.00027158597367815673,0.9236970543861389,21.973596894741057
random_IR_0003,100,20,3,0.15,3;14;17,0.01,0.7197070578491548,0.31093119150117676,0.00036534329410642385,0.9183291792869568,30.441804933547974
