ir_name,popsize,n_runs,n_success,success_rate,successful_run_indices,success_threshold,mean_best_loss,std_best_loss,min_best_loss,max_best_loss,avg_runtime_s
random_IR_0005,10,20,15,0.75,0;1;3;5;6;7;8;10;11;12;13;15;16;18;19,0.01,0.043162635804037564,0.09933440320634866,8.153027738444507e-05,0.33520615100860596,8.575433683395385
random_IR_0005,30,20,20,1.0,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19,0.01,0.00037477478908840565,0.00015282800344265266,0.00016405392671003938,0.0007018179749138653,13.553889608383178
random_IR_0005,50,20,20,1.0,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19,0.01,0.0005305461250827648,0.0002417310265040611,0.00017832971934694797,0.0010453421855345368,18.879260337352754
random_IR_0005,100,20,20,1.0,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19,0.01,0.00047610719411750324,0.0001597090954365392,0.0002438230294501409,0.0007645910955034196,29.13923465013504
