ir_name,popsize,n_runs,n_success,success_rate,successful_run_indices,success_threshold,mean_best_loss,std_best_loss,min_best_loss,max_best_loss,avg_runtime_s
random_IR_0019,10,20,13,0.65,0;2;3;4;5;6;7;11;13;15;16;17;19,0.01,0.07274685777447303,0.12204318020252454,6.167077663121745e-05,0.40336859226226807,4.032373452186585
random_IR_0019,30,20,19,0.95,0;1;2;3;4;5;6;7;8;9;10;12;13;14;15;16;17;18;19,0.01,0.02023710405046586,0.08663200528643285,7.973120955284685e-05,0.39785680174827576,7.436381387710571
random_IR_0019,50,20,20,1.0,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19,0.01,0.0005569545435719192,0.0001945486871125662,0.0002867471775971353,0.0009434811654500663,9.09559874534607
random_IR_0019,100,20,20,1.0,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19,0.01,0.000436840236216085,0.0001445818449965086,0.0002079759433399886,0.0007221002597361803,13.429419028759003
