ir_name,popsize,n_runs,n_success,success_rate,successful_run_indices,success_threshold,mean_best_loss,std_best_loss,min_best_loss,max_best_loss,avg_runtime_s
random_IR_0012,10,20,6,0.3,0;5;7;9;11;16,0.01,0.25601421722385564,0.1679427483071797,0.00011928293679375201,0.40406954288482666,5.647771000862122
random_IR_0012,30,20,6,0.3,0;3;7;11;14;16,0.01,0.24624688717885873,0.16099762323333083,0.00020288483938202262,0.3659072518348694,8.533204472064972
random_IR_0012,50,20,9,0.45,0;3;4;6;8;12;13;15;19,0.01,0.19084794227528618,0.1721938364312964,0.00035652180667966604,0.35065653920173645,12.339420819282532
random_IR_0012,100,20,5,0.25,0;1;3;14;16,0.01,0.26095032809098484,0.15071109083157208,0.00027538632275536656,0.36362624168395996,16.812243044376373
