ir_name,popsize,n_runs,n_success,success_rate,successful_run_indices,success_threshold,mean_best_loss,std_best_loss,min_best_loss,max_best_loss,avg_runtime_s
random_IR_0014,10,20,9,0.45,0;1;4;5;8;11;15;16;19,0.01,0.19795691189247008,0.17966242334724644,9.100946044782177e-05,0.3976452946662903,9.039219951629638
random_IR_0014,30,20,13,0.65,0;2;3;6;7;8;9;10;11;13;14;15;16,0.01,0.12065310240650433,0.1639635388976632,0.00014664446644019336,0.3523940443992615,21.688560116291047
random_IR_0014,50,20,20,1.0,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19,0.01,0.0004907535250822548,0.0002061377116721503,0.00016495703312102705,0.001120074070058763,31.134300577640534
random_IR_0014,100,20,19,0.95,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;17;18;19,0.01,0.01594609200474224,0.06744265225009455,0.00017024886619765311,0.3099210262298584,47.32775838375092
