ir_name,popsize,n_runs,n_success,success_rate,successful_run_indices,success_threshold,mean_best_loss,std_best_loss,min_best_loss,max_best_loss,avg_runtime_s
random_IR_0001,10,20,8,0.4,4;7;8;13;15;16;17;19,0.01,0.21598747115203878,0.21281482415413575,8.647337381262332e-05,0.4866444170475006,5.887802457809448
random_IR_0001,30,20,14,0.7,0;1;2;4;5;6;8;9;10;12;14;16;17;18,0.01,0.12543090228937218,0.19390475876994312,0.00015793174679856747,0.47815704345703125,9.30835027694702
random_IR_0001,50,20,19,0.95,0;1;2;3;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19,0.01,0.020823319781266038,0.08827033516166555,0.00010361870954511687,0.405582994222641,14.256097531318664
random_IR_0001,100,20,20,1.0,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19,0.01,0.0004504350246861577,0.0001514073734048068,0.0002269390970468521,0.0007692720973864198,21.26837637424469
