ir_name,popsize,n_runs,n_success,success_rate,successful_run_indices,success_threshold,mean_best_loss,std_best_loss,min_best_loss,max_best_loss,avg_runtime_s
random_IR_0013,10,20,7,0.35,5;9;11;12;15;17;19,0.01,0.4080525348610536,0.40721185211991795,0.0001439304178347811,0.9656085968017578,6.835130882263184
random_IR_0013,30,20,10,0.5,2;3;6;7;9;10;13;16;17;18,0.01,0.12365309993547272,0.23262677177007265,0.00016589178994763643,0.8609579801559448,16.126556324958802
random_IR_0013,50,20,16,0.8,0;1;2;3;5;6;7;8;9;10;11;14;15;16;17;19,0.01,0.025352247235423418,0.05022861145795192,0.00016673794016242027,0.1466694325208664,21.629037141799927
random_IR_0013,100,20,17,0.85,0;1;3;4;5;6;7;9;10;11;13;14;15;16;17;18;19,0.01,0.08423161110258662,0.23432923734743577,0.00012197656906209886,0.8605192303657532,29.318621480464934
