ir_name,popsize,n_runs,n_success,success_rate,successful_run_indices,success_threshold,mean_best_loss,std_best_loss,min_best_loss,max_best_loss,avg_runtime_s
random_IR_0015,10,20,1,0.05,1,0.01,0.8465826299594482,0.20448134672116183,0.00027202925411984324,0.9836038947105408,8.07540649175644
random_IR_0015,30,20,2,0.1,6;9,0.01,0.7811861787704402,0.268082310505054,0.00035608495818451047,0.9495295286178589,16.098045670986174
random_IR_0015,50,20,6,0.3,4;5;8;9;14;17,0.01,0.6216112272784813,0.4077062085617871,0.00020463537657633424,0.9238780736923218,27.05021538734436
random_IR_0015,100,20,6,0.3,1;2;7;9;10;15,0.01,0.588492210428376,0.3883969591871727,0.00021305181144271046,0.926144003868103,40.938099002838136
