filename,target_npz,runtime,best_loss,n_restarts_run,best_popsize,loss_name,gt_loss,nmse,gt_available,mu,D_mu,T0_mu,E,rho,h,Ly,T0,op_x,op_y,gt_E,gt_rho,gt_h,gt_Ly,gt_T0,gt_op_x,gt_op_y
random_IR_0039.npz,random_IR_0039.npz,18.772,2.562e-05,1,55,L1_STFT,2.702e-05,0.01238063,True,66.9438711,18.63920757,1.65412229,151659981545.98398,14799.17680493,0.00452349,1.91701731,110.73334944,0.93948748,0.67569792,216556756380.9004,11559.79880357,0.00334564,1.91701731,63.96462657,0.93948757,0.67569789
random_IR_0040.npz,random_IR_0040.npz,76.909,1.679e-05,1,52,L1_STFT,1.739e-05,6.561e-05,True,40.84051031,3.10331125,24.47796236,105861425315.87085,17165.14196391,0.00237927,3.88855349,999.69247416,0.81891955,0.9384011,189277995864.91592,20127.90084848,0.00192681,3.88855345,949.31932923,0.81891949,0.9384011
random_IR_0041.npz,random_IR_0041.npz,17.733,2.867e-05,1,59,L1_STFT,3.052e-05,1.256e-05,True,10.87512565,77.02096732,52.47170033,124441539634.40833,2570.53872259,0.00423068,1.94975877,570.63633411,0.58258885,0.99109626,120126728243.6296,2678.85292587,0.00439577,1.94975883,617.88051315,0.58258902,0.9910964
random_IR_0042.npz,random_IR_0042.npz,55.154,1.825e-05,1,56,L1_STFT,1.777e-05,0.00382687,True,43.69715984,7.46501657,22.8544134,68725048916.31519,11604.13376885,0.00376565,2.48727383,998.67295531,0.91283761,0.60302548,87945741567.89664,9359.39059524,0.00298957,2.48727389,639.47612167,0.91283769,0.60302548
random_IR_0043.npz,random_IR_0043.npz,103.865,3.95e-05,2,59,L1_STFT,4.237e-05,0.00060032,True,41.58841734,3.70546833,2.76698242,93327405765.16052,15703.12607492,0.00264842,2.58282524,115.07441978,0.98080893,0.95421221,215856681820.5389,18639.20052753,0.00189727,2.58282505,97.85350605,0.98080898,0.95421219
random_IR_0044.npz,random_IR_0044.npz,46.176,7.84e-06,1,48,L1_STFT,7.73e-06,0.02734804,True,65.54141684,4.91648462,3.44762182,122801933248.07748,21206.86878526,0.00309057,3.34473753,225.96201869,0.57491884,0.53617939,102531823752.15424,10086.13402258,0.00233258,3.34473726,81.11057897,0.57491894,0.53617932
random_IR_0045.npz,random_IR_0045.npz,133.973,1.624e-05,3,44,L1_STFT,1.705e-05,4.3e-06,True,5.9566256,1.48193356,141.91353025,96620252400.39636,5902.40727755,0.00100919,3.20422356,845.32576728,0.55390563,0.83930341,79166878635.77364,5192.59693353,0.00104571,3.20422366,770.5830427,0.55390549,0.83930343
random_IR_0046.npz,random_IR_0046.npz,20.021,7.92e-06,1,49,L1_STFT,7.82e-06,0.00645338,True,70.3200365,6.12502157,11.16746271,105051483594.6615,19608.00489349,0.00358629,1.81156491,785.2963855,0.64246058,0.57442647,178237772194.83322,18608.36206798,0.00268216,1.81156491,557.37321764,0.64246067,0.57442657
random_IR_0047.npz,random_IR_0047.npz,12.558,1.05e-05,1,31,L1_STFT,1.018e-05,0.04149276,True,76.03400715,6.74492025,10.79483226,77122538472.11827,18044.95947019,0.00421359,1.26058559,820.77435288,0.85085659,0.64892431,171542044338.7951,11005.44265585,0.00220639,1.26058553,262.12552806,0.85085647,0.64892423
random_IR_0048.npz,random_IR_0048.npz,49.079,1.788e-05,4,30,L1_STFT,1.794e-05,4.022e-05,True,7.64521335,13.12094861,130.68491513,184861974791.37744,4183.14594209,0.00182762,2.20178815,999.11405742,0.89156055,0.89092969,173640577983.92307,3498.74383694,0.0017246,2.20178817,788.54762685,0.89156074,0.89092971
random_IR_0049.npz,random_IR_0049.npz,34.352,8.76e-06,4,42,L1_STFT,9.29e-06,0.00101107,True,26.94019794,9.05984762,31.15320189,205507627511.05798,11353.21070882,0.00237291,1.85232528,839.27342534,0.6065568,0.73532932,123740478280.33698,7559.05176558,0.00249525,1.85232544,587.6037592,0.6065566,0.73532938
random_IR_0050.npz,random_IR_0050.npz,13.731,3.244e-05,1,41,L1_STFT,3.653e-05,0.0007813,True,58.26474303,14.65774813,1.50427538,105610672661.06445,12954.87521438,0.00449751,1.22937556,87.64621837,0.79299605,0.9801223,113941945230.415,12184.10079803,0.00419918,1.22937567,76.96567742,0.79299604,0.98012234
random_IR_0051.npz,random_IR_0051.npz,61.185,1.136e-05,1,35,L1_STFT,1.238e-05,0.00035241,True,18.48768367,1.43617084,31.37470965,93150860486.5167,12537.11904038,0.00147464,2.97215364,580.04570728,0.84388235,0.646022,149035156689.62817,12018.31682358,0.00114145,2.97215371,430.40813548,0.84388233,0.64602209
random_IR_0052.npz,random_IR_0052.npz,177.416,1.066e-05,48,48,L1_STFT,1.089e-05,3.73e-06,True,15.78154247,20.27611716,62.54833819,211988078178.165,6139.8487581,0.00257035,1.47369554,987.10925568,0.77646488,0.7338866,205309545104.02023,5948.06076492,0.0025707,1.47369564,956.40615874,0.77646492,0.7338866
random_IR_0053.npz,random_IR_0053.npz,25.956,1.571e-05,1,40,L1_STFT,1.703e-05,0.00175755,True,38.80153039,14.7632059,25.72527772,190514239087.21683,11997.6811835,0.00323409,3.65791988,998.18014527,0.84811231,0.85281479,205318792113.84653,9931.67604802,0.00283442,3.65792009,724.17039494,0.84811226,0.85281481
random_IR_0054.npz,random_IR_0054.npz,40.111,3.98e-05,2,41,L1_STFT,4.592e-05,0.00850368,True,4.52942548,19.01271649,22.75191308,157753288904.5883,2473.37132634,0.00183128,2.05038899,103.05309482,0.90023169,0.97999154,91562439840.24425,6942.38113954,0.00402711,2.05038916,636.06469484,0.90023182,0.97999164
random_IR_0055.npz,random_IR_0055.npz,18.681,1.509e-05,1,38,L1_STFT,1.651e-05,0.0044121,True,20.21443324,19.39863923,23.12542515,141495660690.8164,6422.64853807,0.00314737,2.42860264,467.4673628,0.79211799,0.91217587,212636794955.40863,11025.80092305,0.00336394,2.4286026,857.72406697,0.79211807,0.91217589
