step,epoch,epoch,lr-Adam,lw/param_w,lw/perc_w,lw/sw_w,train/param_grad/AMP_0,train/param_grad/AMP_1,train/param_grad/CUTOFF_0,train/param_grad/MULT_0,train/param_grad/M_OSC_0,train/param_grad/M_OSC_1,train/param_grad/Q_FILT_0,train/total,val_id/loud,val_id/lsd,val_id/mfcc,val_id/mfcc03,val_id/mfccdb,val_id/param,val_id/param_group/harmor_amplitudes,val_id/param_group/harmor_cutoff,val_id/param_group/harmor_f0_mult,val_id/param_group/harmor_osc_mix,val_id/param_group/harmor_q,val_id/perc,val_id/spec,val_id/wave,val_ood/lsd
3199,12,,0.000886385,,,,,,,,,,,,,,,,,,,,,,,,,,
3249,12,12,0.000886385,10,0,0,4.89991e-05,4.94037e-05,9.44216e-05,0.0260416,0.0130208,0.0130208,0.0260416,0.555492,4.81536,12.3146,1.13622,0.146586,5.65209,0.0612663,0.0538391,0.034497,0.0614041,0.12206,0.095798,0,4.45064,0,
3299,13,,0.000877521,,,,,,,,,,,,,,,,,,,,,,,,,,
3349,13,,0.000877521,,,,,,,,,,,,,,,,,,,,,,,,,,
3399,13,,0.000877521,,,,,,,,,,,,,,,,,,,,,,,,,,
3449,13,,0.000877521,,,,,,,,,,,,,,,,,,,,,,,,,,
3499,13,13,0.000877521,10,0,0,4.89793e-05,4.92809e-05,9.41554e-05,0.0260416,0.0130208,0.0130208,0.0260416,0.539454,4.82843,12.1722,1.11398,0.14324,5.37719,0.0598077,0.0534609,0.0337084,0.0553231,0.124631,0.0917224,0,4.6591,0,
3549,14,,0.000868746,,,,,,,,,,,,,,,,,,,,,,,,,,
3599,14,,0.000868746,,,,,,,,,,,,,,,,,,,,,,,,,,
3649,14,,0.000868746,,,,,,,,,,,,,,,,,,,,,,,,,,
3699,14,,0.000868746,,,,,,,,,,,,,,,,,,,,,,,,,,
3749,14,14,0.000868746,10,0,0,4.88066e-05,4.92335e-05,9.41369e-05,0.0260416,0.0130208,0.0130208,0.0260416,0.520012,4.72739,12.3793,1.13079,0.146782,5.66033,0.0595312,0.0526843,0.0344344,0.0598638,0.118,0.0922051,0,4.27901,0,
3799,15,,0.000860058,,,,,,,,,,,,,,,,,,,,,,,,,,
3849,15,,0.000860058,,,,,,,,,,,,,,,,,,,,,,,,,,
3899,15,,0.000860058,,,,,,,,,,,,,,,,,,,,,,,,,,
