step,epoch,epoch,lr-Adam,lw/param_w,lw/perc_w,lw/sw_w,train/param,train/param_grad/AMP_0,train/param_grad/AMP_1,train/param_grad/BFRQ_0,train/param_grad/CUTOFF_0,train/param_grad/MULT_0,train/param_grad/M_OSC_0,train/param_grad/M_OSC_1,train/param_grad/Q_FILT_0,train/perc,train/spec,train/total,train/wave,val_id/loud,val_id/lsd,val_id/mfcc,val_id/param,val_id/param_group/harmor_amplitudes,val_id/param_group/harmor_cutoff,val_id/param_group/harmor_f0_hz,val_id/param_group/harmor_f0_mult,val_id/param_group/harmor_osc_mix,val_id/param_group/harmor_q,val_id/perc,val_id/spec,val_id/wave,val_ood/loud,val_ood/lsd,val_ood/mfcc,val_ood/param,val_ood/perc,val_ood/spec,val_ood/wave
1999,7,7,0.000932065,0,0,1,0,2.56357e-13,0,3.5466e-13,1.73338e-15,0,3.35661e-14,0,2.66092e-15,0,10.0138,10.0138,0,29.9755,24.7153,6.5062,0.42204,0.148028,0.539024,0.537058,0.463292,0.375603,0.469233,0,10.0836,0,23.0564,21.9225,4.83434,0,0,10.683,0
2049,8,,0.000922745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2099,8,,0.000922745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2149,8,,0.000922745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2199,8,,0.000922745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2249,8,8,0.000922745,0,0,1,0,2.56313e-13,0,3.5495e-13,1.733e-15,0,3.35596e-14,0,2.66e-15,0,10.0138,10.0138,0,29.9755,24.7153,6.5062,0.422067,0.148027,0.539021,0.537094,0.463267,0.375663,0.469331,0,10.0836,0,23.0564,21.9225,4.83434,0,0,10.683,0
2299,9,,0.000913517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2349,9,,0.000913517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2399,9,,0.000913517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449,9,,0.000913517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499,9,9,0.000913517,0,0,1,0,2.56319e-13,0,3.55541e-13,1.73264e-15,0,3.35515e-14,0,2.66055e-15,0,10.0138,10.0138,0,29.9755,24.7153,6.5062,0.42204,0.148064,0.539021,0.537151,0.463356,0.375423,0.469223,0,10.0836,0,23.0564,21.9225,4.83434,0,0,10.683,0
2549,10,,0.000904382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2599,10,,0.000904382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2649,10,,0.000904382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2699,10,,0.000904382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749,10,10,0.000904382,0,0,1,0,2.56274e-13,0,3.54758e-13,1.73245e-15,0,3.35497e-14,0,2.65988e-15,0,10.0138,10.0138,0,29.9755,24.7153,6.5062,0.422048,0.148038,0.539023,0.537091,0.463314,0.375558,0.469264,0,10.0836,0,23.0564,21.9225,4.83434,0,0,10.683,0
2799,11,,0.000895338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2849,11,,0.000895338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2899,11,,0.000895338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2949,11,,0.000895338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2999,11,11,0.000895338,0,0,1,0,2.5624e-13,0,3.5468e-13,1.73147e-15,0,3.3531e-14,0,2.65859e-15,0,10.0138,10.0138,0,29.9755,24.7153,6.5062,0.422016,0.148016,0.539026,0.537022,0.463281,0.37561,0.469143,0,10.0836,0,23.0564,21.9225,4.83434,0,0,10.683,0
3049,12,,0.000886385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3099,12,,0.000886385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3149,12,,0.000886385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
