filename,est_E,est_rho,est_h,est_Ly,est_T0,est_op_x,est_op_y,gt_E,gt_rho,gt_h,gt_Ly,gt_T0,gt_op_x,gt_op_y,est_mu,est_D_div_mu,est_T0_div_mu,refined_mu,refined_D_div_mu,refined_T0_div_mu,refined_Ly,refined_op_x,refined_op_y,gt_mu,gt_D_div_mu,gt_T0_div_mu,mu_orig,mu_refined,mu_gt,mu_orig_err,mu_refined_err,loss_orig,loss_refined,loss_delta,nmse_orig,nmse_refined,nmse_delta,nmse_summary_orig,sanity_ok,sanity_grid_min_mu,total_evaluations,elapsed_s
random_IR_0001.npz,123073992564.4841,8698.120128656881,0.0024950641155101,1.128647497116282,995.8992850336753,0.6699025282000903,0.6304784865503419,131819184298.85242,12673.80384034166,0.0038607574654896,2.691559161389242,602.7673484378831,0.8264881154026615,0.7244177335187193,21.70236740540788,7.829820140816185,45.88896991880772,106.14999991866648,7.829820140816185,45.88896991880772,1.128647497116282,0.6699025282000903,0.6304784865503419,48.93048279274982,13.78047400625313,12.31885144054203,21.70236740540788,106.14999991866648,48.93048279274982,-27.22811538734194,57.21951712591666,9.124846656050067e-08,2.3336457211087236e-09,-8.891482083939195e-08,0.08429519330482405,0.1235332939096299,0.039238100604805856,0.0842951933048236,True,106.15,122,0.656
random_IR_0002.npz,168525850220.4514,9818.441562850549,0.0034247797481327,3.686061941802355,160.068849276359,0.788318655574581,0.9635901160853996,147920922722.1944,17314.430715954095,0.0048546510420041,3.686141702268032,383.44768441058943,0.7883418349360268,0.963542352763404,33.625999822674935,17.89520748551083,4.7602703301158105,83.97988508108656,17.89520748551083,4.7602703301158105,3.686061941802355,0.788318655574581,0.9635901160853996,84.05551911691434,17.897192258481063,4.561838275928618,33.625999822674935,83.97988508108656,84.05551911691434,-50.429519294239405,-0.07563403582777539,3.873534479281737e-11,5.161717864532975e-17,-3.873529317563873e-11,0.03939978395970641,1.2947551363919316e-07,-0.039399654484192775,0.0393997839597053,True,84.3142105263158,122,1.25
random_IR_0003.npz,213508605832.3986,16529.46912361087,0.0048220880206245,2.613983587481561,978.8353972594632,0.7211026079728139,0.9993607879455252,186057982895.32712,18083.253096301232,0.0013485171988061,1.3060045687738722,20.22819525635132,0.9363059526409414,0.9895229876940544,79.70655504824653,26.697723064539055,12.280488056057274,2.4300017715456974,26.697723064539055,12.280488056057274,2.613983587481561,0.7211026079728139,0.9993607879455252,24.385577810725874,1.6631530041768487,0.8295146997687317,79.70655504824653,2.4300017715456974,24.385577810725874,55.32097723752065,-21.955576039180176,4.315404145138757e-10,3.3013641820289763e-10,-1.0140399631097807e-10,0.11625000874758573,0.0763045118389928,-0.039945496908592934,0.1162500087475862,True,2.43,122,0.767
random_IR_0004.npz,71549069581.48712,8586.931699178362,0.0011298794282302,2.421597692863039,890.7997954643131,0.926661301647094,0.6746599389580069,164907916263.11115,4653.5592063359445,0.0028459174490117,3.4175598362284982,780.5313709946926,0.5802431108304328,0.972887769354296,9.702197478519428,0.9455351159729694,91.81423048093333,72.51919175610738,0.9455351159729694,91.81423048093333,2.421597692863039,0.926661301647094,0.6746599389580069,13.243645345320504,25.51222490269219,58.93629364444471,9.702197478519428,72.51919175610738,13.243645345320504,-3.541447866801075,59.27554641078687,1.8816713520664052e-08,1.0835238262174585e-10,-1.8708361138042306e-08,0.16844861960896143,0.22268889259453442,0.05424027298557299,0.1684486196089612,True,73.39631578947369,122,3.389
random_IR_0005.npz,123278750550.4465,13082.8559197078,0.0024577993298449,2.61327838516285,189.8246144943264,0.7883119861620664,0.5192463273237712,136791000829.13193,16985.593361363273,0.002658647759962,2.613360133075208,264.5629665485059,0.7885326349456379,0.519207002213814,32.15503451191521,5.059714197423771,5.903418154441288,45.18137002076238,5.059714197423771,5.903418154441288,2.61327838516285,0.7883119861620664,0.5192463273237712,45.15870974181389,5.059946047841708,5.858514737491241,32.15503451191521,45.18137002076238,45.15870974181389,-13.003675229898676,0.022660278948492873,5.705398375965842e-10,9.97659122198638e-15,-5.705298610053622e-10,0.002619763539506273,4.494132211353704e-08,-0.00261971859818416,0.0026197635395061,True,46.101578947368424,122,1.625
random_IR_0006.npz,148837247270.5623,16733.03335321734,0.0024504942768887,1.163215887394858,950.3919307507734,0.7552807056210468,0.5544332894611186,171318505762.83295,20172.463876074933,0.0034483828908896,2.891142941520044,616.9378275347882,0.6861588712811552,0.7241456573616774,41.004202467046824,4.747793430125157,23.177915276234415,106.14999771376563,4.747793430125157,23.177915276234415,1.163215887394858,0.7552807056210468,0.5544332894611186,69.5623792973453,8.976845948324273,8.868843098331634,41.004202467046824,106.14999771376563,69.5623792973453,-28.55817683029848,36.58761841642033,3.912002100037171e-08,4.0260332845321045e-09,-3.50939877158396e-08,0.09539071120136965,0.10349463719569367,0.008103925994324024,0.0953907112013694,True,106.15,122,0.804
random_IR_0007.npz,167639888480.5372,16609.34759762184,0.0010025850251533,3.966352125697794,666.7346204650478,0.5670521059235529,0.6289480480969303,99188531844.29764,15037.991948821396,0.001240901886517,3.123130468189068,666.7700477785132,0.5731738858508781,0.6645598919528501,16.652283178941598,0.9018092673483102,40.03863093729978,14.124823115313927,0.9018092673483102,40.03863093729978,3.966352125697794,0.5670521059235529,0.6289480480969303,18.66067257871993,0.9028050531466348,35.73129773140534,16.652283178941598,14.124823115313927,18.66067257871993,-2.0083893997783306,-4.535849463406002,1.309232722235265e-09,8.610956392374192e-10,-4.4813708299784594e-10,0.015077914408829983,0.015334166358316083,0.00025625194948609986,0.0150779144088298,True,13.347894736842106,122,5.638
random_IR_0008.npz,67067146104.3992,20439.99820195631,0.0017899411140606,1.46665361580616,788.4358541207769,0.5797764644235435,0.5459184523077923,82612856044.4483,21011.42815551345,0.0032807870816715,2.1547612357336057,438.60712744718575,0.612349610486469,0.5890416637636482,36.586393153006334,0.9344454160948552,21.549974899780207,106.14999991866648,0.9344454160948552,21.549974899780207,1.46665361580616,0.5797764644235435,0.5459184523077923,68.93402206007737,3.761799410073101,6.362709070782652,36.586393153006334,106.14999991866648,68.93402206007737,-32.347628907071034,37.21597785858911,8.20667764855898e-08,3.5070855108898513e-09,-7.855969097469995e-08,0.027881839297420354,0.033128554908699946,0.005246715611279592,0.0278818392974198,True,106.15,122,2.103
random_IR_0009.npz,116183974139.69,11148.5569270346,0.0022483179276031,2.994069132982367,828.5383086029208,0.5644869240033581,0.8316098863597255,91322346297.76453,7025.201129630132,0.0020131664101591,2.994014143849656,466.3161097485777,0.5640838191705095,0.831601498837984,25.065500405955618,4.682637042836889,33.054927896275245,14.136259590100053,4.682637042836889,33.054927896275245,2.994069132982367,0.5644869240033581,0.8316098863597255,14.142898938783146,4.683010453498064,32.971748703501625,25.065500405955618,14.136259590100053,14.142898938783146,10.922601467172472,-0.006639348683092905,3.2719533749059337e-09,9.511602660008944e-14,-3.2718582588793337e-09,0.0018484343782406475,1.2039709540065057e-07,-0.001848313981145247,0.0018484343782407,True,13.347894736842106,122,1.922
random_IR_0010.npz,88377519105.969,19251.7230934633,0.0016797861000132,3.601886370327618,770.0152952353294,0.7758013339527048,0.5870714596536116,81856495196.33838,17864.672721141178,0.0017863294467202,1.50073055891098,368.7314834092575,0.920593004674414,0.5570882198680419,32.338776853702775,1.1514037608651664,23.810897323630932,21.43054772600599,1.1514037608651664,23.810897323630932,3.601886370327618,0.7758013339527048,0.5870714596536116,31.91219093779357,1.2996567710331561,11.55456496634862,32.338776853702775,21.43054772600599,31.91219093779357,0.4265859159092038,-10.481643211787581,5.821001458627961e-09,4.513203588629722e-09,-1.3077978699982395e-09,0.10281968117244626,0.10451895173835536,0.0016992705659091,0.1028196811724462,True,24.26578947368421,122,4.521
random_IR_0011.npz,69228275719.00327,13754.29148904416,0.0026611936629655,1.197093621104543,876.1286372446331,0.5829981278544465,0.7470524121253818,180107327647.94016,13801.095771206865,0.0028746048065908,3.931732448538848,976.7613205794552,0.5292020182046171,0.6485754116624407,36.60283334922463,3.1684417663742,23.93608792208957,106.1499901455388,3.1684417663742,23.93608792208957,1.197093621104543,0.5829981278544465,0.7470524121253818,39.672696240131216,9.585650388125048,24.62049250868422,36.60283334922463,106.1499901455388,39.672696240131216,-3.0698628909065846,66.47729390540758,4.483850801761946e-08,3.473034304590783e-09,-4.136547371302868e-08,0.15725866053797813,0.22557793904683074,0.06831927850885261,0.157258660537978,True,106.15,122,0.992
random_IR_0012.npz,98968864768.24712,10682.74007840162,0.0036066253792173,2.599897543135739,213.7091465898448,0.7917169906609998,0.6569265236049798,130382238160.7445,8408.08377260675,0.0021845607900885,1.44857002751819,118.73653167705451,0.5414322732109044,0.8493113384913098,38.528641486345094,10.711874438551794,5.546760496748511,7.50194627083957,10.711874438551794,5.546760496748511,2.599897543135739,0.7917169906609998,0.6569265236049798,18.367970129416097,6.578049665998129,6.464325172594837,38.528641486345094,7.50194627083957,18.367970129416097,20.160671356928997,-10.866023858576527,3.0043857179862243e-08,5.617946996494538e-09,-2.4425910183367705e-08,0.10181340218121986,0.09734561809758613,-0.004467784083633727,0.1018134021812201,True,7.888947368421054,122,1.151
random_IR_0013.npz,185732590227.9706,19293.65371383811,0.0040413765390943,1.708216979168026,2.15893074623637,0.9735250490728656,0.5446983296419716,155119813820.09543,4196.081602258703,0.0020615579637577,2.743144217199068,523.252820986165,0.965355136812345,0.6660987867011486,77.97291947251495,13.975898743912765,0.027688212277307146,19.82078068795669,13.975898743912765,0.027688212277307146,1.708216979168026,0.9735250490728656,0.5446983296419716,8.650465443713598,13.965674871627598,60.48840081390296,77.97291947251495,19.82078068795669,8.650465443713598,69.32245402880135,11.170315244243094,4.679721610223453e-10,1.2308980223973975e-10,-3.4488235878260554e-10,0.10955178959509072,0.037033709972956685,-0.07251807962213404,0.1095517895950908,True,18.806842105263158,122,0.703
random_IR_0014.npz,141297709781.8343,10648.8233857229,0.0014569553320067,3.035529809951567,924.3390249766172,0.7974863637947011,0.519922263436135,95028278387.08888,7870.83454740738,0.0015271914496175,3.035490101894677,716.3300408465243,0.7973913380569407,0.5198526976318718,15.514860011426618,2.503649044176987,59.57765808365954,12.0161337415725,2.503649044176987,59.57765808365954,3.035529809951567,0.7974863637947011,0.519922263436135,12.020271222154577,2.5030327003928234,59.59350064632947,15.514860011426618,12.0161337415725,12.020271222154577,3.4945887892720418,-0.004137480582077302,1.1915026743025692e-09,4.26026130605911e-14,-1.1914600716895086e-09,0.00018920762450273226,1.0172479280869728e-08,-0.00018919745202345138,0.0001892076245027,True,13.347894736842106,122,2.576
