filename,target_npz,runtime,best_loss,n_restarts_run,best_popsize,loss_name,ir_peak_abs,effective_tolfun,effective_tolfunhist,effective_early_stop_loss,gt_loss,nmse,gt_available,mu,D_mu,T0_mu,E,rho,h,Ly,T0,op_x,op_y,gt_E,gt_rho,gt_h,gt_Ly,gt_T0,gt_op_x,gt_op_y
random_IR_0031.npz,random_IR_0031.npz,844.1150023937225,7.86332641795201e-13,32,56,L1_STFT,6.478678032295284e-08,6.478678032295284e-13,6.478678032295284e-13,6.478678032295284e-10,7.832986104357176e-13,1.528214745519634e-14,True,34.9162234165368,0.8079194558759654,16.93507549926285,67432735502.03036,20835.38702418073,0.001675813527054449,2.671244582302255,591.3088797081801,0.8769862635653887,0.5692824840350533,71109156826.67068,21207.33982736725,0.0016464202349618,2.671244707295066,591.3084842061779,0.8769862983193177,0.569282500356637
random_IR_0032.npz,random_IR_0032.npz,14.95230031013489,4.722546572549779e-12,1,47,L1_STFT,3.29215293942876e-07,3.29215293942876e-12,3.29215293942876e-12,3.29215293942876e-09,5.20592596808811e-12,8.564052394793585e-15,True,5.048831861826673,13.63811110233213,58.61438045320501,130984234043.3408,2791.888252698537,0.001808393246737815,1.460297678558947,295.934151593372,0.7488374446067723,0.9430214681976052,166694487807.2261,3025.51142453832,0.0016687534461859,1.460297738721457,295.9340471191445,0.7488375420612695,0.9430215066900198
random_IR_0033.npz,random_IR_0033.npz,50.94426465034485,4.416859239464443e-12,1,49,L1_STFT,2.137464768883624e-07,2.137464768883624e-12,2.137464768883624e-12,2.137464768883624e-09,4.451758406354145e-12,5.21581835945219e-15,True,10.59494336582594,1.178016214588746,26.84767079777382,130084942360.1682,10328.56941073889,0.001025790014521284,1.687379500574655,284.4495516067524,0.953822092440463,0.7226605351092377,108257935032.227,9715.189173381868,0.0010905552717991,1.687379507595375,284.4491531294828,0.9538220568117598,0.7226605577881045
random_IR_0034.npz,random_IR_0034.npz,470.1975274085999,4.613726393119799e-13,48,52,L1_STFT,2.369825240772298e-09,2.369825240772298e-14,2.369825240772298e-14,2.369825240772298e-11,8.023925491054684e-14,3.20716382246007e-06,True,8.823850546734194,62.02269911958604,47.51166196751235,217355521835.5891,2894.640228989797,0.003048341019503359,2.461559542192822,419.235804428284,0.9957856215445906,0.8672684376014594,210998697196.162,2767.25915082362,0.0030250785079969,2.461559523135304,397.7457469920859,0.996002039530502,0.8672683512357586
random_IR_0035.npz,random_IR_0035.npz,42.6942994594574,2.54637673793856e-13,2,36,L1_STFT,8.035357280377852e-09,8.035357280377852e-14,8.035357280377852e-14,8.035357280377852e-11,2.561259310109726e-13,1.001021337976513e-13,True,42.80631956462689,31.19256737750888,13.04716333686679,121807676339.1296,8599.94349179508,0.004977511724985981,1.978635662232711,558.5010432098037,0.8198874922996392,0.9776333653461329,192737119497.0938,10021.3411437195,0.0042715170148757,1.978635804729669,558.490419912537,0.819887266667801,0.977633387942284
random_IR_0036.npz,random_IR_0036.npz,20.77545237541199,2.965416269744975e-13,2,53,L1_STFT,2.983166424797562e-08,2.983166424797562e-13,2.983166424797562e-13,2.983166424797561e-10,2.871434101776871e-13,2.533168596677852e-14,True,78.99245677786232,23.93322418415271,8.997055208244461,200359754651.1332,16683.07110320744,0.004734887017455405,1.358163980937733,710.6994946652917,0.8357245793831295,0.5988466079790647,214676118066.0846,17071.31712442209,0.0046272026525705,1.358163946506363,710.7004917176857,0.8357247278530823,0.5988465059051713
random_IR_0037.npz,random_IR_0037.npz,70.96745419502258,5.082725147882716e-13,11,38,L1_STFT,4.918107778810871e-08,4.918107778810871e-13,4.918107778810871e-13,4.918107778810871e-10,5.080150709824149e-13,1.22184030001545e-14,True,15.63259879988536,16.36661708526635,23.1329420231416,142842964467.6803,5744.734009220128,0.002721204980908689,3.344613974549789,361.6280017087808,0.5103745346979643,0.6572750754404112,139965028381.9799,5705.892039595677,0.0027397298418219,3.344613972279791,361.627309203634,0.5103746415434987,0.6572751232885196
random_IR_0038.npz,random_IR_0038.npz,14.02760338783264,1.613765273755091e-13,1,32,L1_STFT,1.371448208922413e-08,1.371448208922413e-13,1.371448208922413e-13,1.371448208922413e-10,1.621032003290904e-13,6.444018673091612e-15,True,33.82778374668987,44.69748523229035,4.310617016254677,169445624216.9702,7278.590379248605,0.004647573497628539,3.431175675259461,145.8186202406648,0.8109916156237571,0.5857039309153933,157394587066.4735,7101.780080120848,0.0047632845630296,3.431175700763414,145.819541427442,0.8109915683952484,0.5857039058403019
random_IR_0039.npz,random_IR_0039.npz,128.3684897422791,1.429175137609984e-12,6,31,L1_STFT,1.971696156698075e-07,1.971696156698075e-12,1.971696156698075e-12,1.971696156698075e-09,1.431842925475602e-12,3.324304299164155e-15,True,14.00071314184387,2.872412073323466,28.73501845003629,177759220336.9186,10254.41907136708,0.001365334598128273,2.782025918800354,402.3107504445491,0.645067424186239,0.6212421735196116,130459779157.9182,9249.66117811048,0.0015136457075264,2.782025928394711,402.310673555985,0.6450674873946175,0.6212421498491483
random_IR_0040.npz,random_IR_0040.npz,28.65435194969177,1.479131216380186e-13,1,48,L1_STFT,1.319878941542853e-08,1.319878941542853e-13,1.319878941542853e-13,1.319878941542853e-10,1.576606412697495e-13,6.459271378540946e-14,True,73.93179753740216,11.36294857360063,9.065638341332646,126591480768.5217,17557.97726980795,0.004210724071532577,3.128038785682714,670.2389383987155,0.8468136238207303,0.524804991206035,99650670424.71216,16211.85753969696,0.0045603494138597,3.128038996470491,670.2409161429759,0.8468135786177879,0.5248050193959659
