filename,target_npz,runtime,best_loss,n_restarts_run,total_evaluations,cmaes_gen_count,best_popsize,loss_name,gt_loss,terrain_mean,early_threshold,nmse,gt_available,mu,D_mu,T0_mu,E,rho,h,Ly,T0,op_x,op_y,gt_E,gt_rho,gt_h,gt_Ly,gt_T0,gt_op_x,gt_op_y
random_IR_0001.npz,random_IR_0001.npz,611.7174532413483,1.252841114997864,20,30039,589,51,L1_STFT_log_sc,1.030923247337341,2.354962348937988,1.043501618802547,0.053614402640918,True,10.75444267983153,11.96967316616181,37.3949930181352,155710198759.4117,5113.905372730476,0.002102980383090153,2.744882159673026,402.1623089262353,0.617780856060721,0.7370126379295037,131819184298.8524,12673.80384034166,0.0038607574654896,2.691559161389242,602.7673484378831,0.8264881154026615,0.7244177335187193
random_IR_0002.npz,random_IR_0002.npz,875.3756473064423,1.639036178588867,20,44148,1132,39,L1_STFT_log_sc,1.479779005050659,2.936433792114258,1.493617225527763,0.0003363782472957252,True,79.91542204179511,17.96521301430124,0.9737291668930317,129234539289.9013,15983.98144482346,0.00499971939517462,3.695769633958998,77.81597732666218,0.7887380495236365,0.9545449928615414,147920922722.1944,17314.43071595409,0.0048546510420041,3.686141702268032,383.4476844105894,0.7883418349360268,0.9635423527634041
random_IR_0003.npz,random_IR_0003.npz,552.5688304901123,1.9172203540802,20,56078,1311,48,L1_STFT_log_sc,1.640049576759338,3.402166843414307,1.656789690792561,0.05329531981367096,True,31.12731868734916,22.18520453066525,24.87052514509681,173830732144.8486,8771.314329849303,0.003548763334295415,1.486830961621044,774.152762113159,0.6690967550805192,0.9997193090635608,186057982895.3271,18083.25309630123,0.0013485171988061,1.306004568773872,20.22819525635132,0.9363059526409414,0.9895229876940544
random_IR_0004.npz,random_IR_0004.npz,490.9823808670044,1.525099277496338,20,50917,1297,41,L1_STFT_log_sc,1.214263081550598,2.748381853103638,1.228837209880352,0.02789111090526529,True,50.07541311013031,40.26089874054337,6.759069992462331,182557779765.2561,10035.47221904219,0.004989841236878999,3.77752705895265,338.4632221128366,0.5951089555075941,0.9440965121215761,164907916263.1111,4653.559206335945,0.0028459174490117,3.417559836228498,780.5313709946926,0.5802431108304328,0.972887769354296
random_IR_0005.npz,random_IR_0005.npz,1267.875441789627,1.113392472267151,20,30024,556,54,L1_STFT_log_sc,1.000436067581177,2.638837337493896,1.016000879645348,0.008443897777999271,True,26.00764872748101,5.197366851830002,5.11832653028941,158483366848.9546,12239.11433492442,0.002124961661095685,2.632899081024943,133.1156384723137,0.7258468289550539,0.5130965993162359,136791000829.1319,16985.59336136327,0.002658647759962,2.613360133075208,264.5629665485059,0.7885326349456379,0.519207002213814
random_IR_0006.npz,random_IR_0006.npz,1520.900799274445,1.011543750762939,20,86810,2173,34,L1_STFT_log_sc,0.9081363081932068,2.263808965682983,0.9210151984393596,0.01578073770354381,True,100.6232629741515,9.092344966683353,4.199548785191692,95039629191.08247,21110.13608363333,0.004766585235429372,2.885296800922192,422.572301785122,0.7202221693365749,0.7211553760795337,171318505762.8329,20172.46387607493,0.0034483828908896,2.891142941520044,616.9378275347882,0.6861588712811552,0.7241456573616774
random_IR_0007.npz,random_IR_0007.npz,2455.195734500885,0.9170653820037842,13,65416,1528,50,L1_STFT_log_sc,0.9125422239303589,2.469046831130981,0.9273290176987647,0.001352601842262134,True,28.00419047803137,0.9029031178886007,35.69515779485325,102810255463.145,19947.85807681972,0.0014038695468048,3.123480020577553,999.6139980304565,0.5730016400031839,0.6642789314400253,99188531844.29764,15037.9919488214,0.001240901886517,3.123130468189068,666.7700477785132,0.5731738858508781,0.6645598919528501
random_IR_0008.npz,random_IR_0008.npz,786.2611424922943,0.6913585662841797,2,54314,1238,45,L1_STFT_log_sc,0.7402373552322388,2.309828758239746,0.7551484735608101,0.005457679599057999,True,50.16498555057528,3.761788470785791,6.427129076450704,134110395992.599,19978.93396486446,0.002510894006596993,2.154771740332383,322.4168372518319,0.612367055043145,0.589034814135084,82612856044.4483,21011.42815551345,0.0032807870816715,2.154761235733606,438.6071274471857,0.612349610486469,0.5890416637636482
random_IR_0009.npz,random_IR_0009.npz,991.4828913211823,1.164528250694275,20,29970,666,45,L1_STFT_log_sc,0.863940954208374,2.485939979553223,0.8793499449491501,0.04581675338964868,True,59.32804449681378,8.701672122657504,1.865571557812656,175271365282.3882,18471.06485747381,0.003211945004502992,3.711616010662016,110.6807123938995,0.512154648641684,0.7919822334228144,91322346297.76453,7025.201129630132,0.0020131664101591,2.994014143849656,466.3161097485777,0.5640838191705095,0.831601498837984
random_IR_0010.npz,random_IR_0010.npz,1463.484873533249,1.252780914306641,20,47016,904,59,L1_STFT_log_sc,1.018123507499695,2.278656721115112,1.030098573029041,0.005835971138667513,True,22.29207923576396,1.369888463463797,8.729806738884777,219760830674.9832,19207.51751130955,0.001160591379007631,1.446616175378562,194.6055435361256,0.8896576244208119,0.6298195536294272,81856495196.33838,17864.67272114118,0.0017863294467202,1.50073055891098,368.7314834092575,0.920593004674414,0.5570882198680419
