filename,target_npz,runtime,best_loss,n_restarts_run,total_evaluations,cmaes_gen_count,best_popsize,loss_name,gt_loss,terrain_mean,early_threshold,nmse,gt_available,mu,D_mu,T0_mu,E,rho,h,Ly,T0,op_x,op_y,gt_E,gt_rho,gt_h,gt_Ly,gt_T0,gt_op_x,gt_op_y
random_IR_0001.npz,random_IR_0001.npz,966.5639441013336,1.07575249671936,20,57506,1225,44,MSS,0.7767162322998047,2.209230899810791,0.7903251216411591,0.03496253097184463,True,89.467389871554,14.00065351750826,11.07282883014471,117836416365.3195,18159.45220563554,0.004926767000371796,2.741500432588551,990.6570939275397,0.7098435279253245,0.7279554710260771,131819184298.8524,12673.80384034166,0.0038607574654896,2.691559161389242,602.7673484378831,0.8264881154026615,0.7244177335187193
random_IR_0002.npz,random_IR_0002.npz,580.1244146823883,1.759110689163208,20,30051,567,53,MSS,1.099802613258362,2.720911979675293,1.115203152239323,0.02699061013198569,True,98.53806483960537,20.86734749895193,5.985243015931221,185164672710.4043,19711.30931516687,0.00499906237906709,3.777855941891538,589.7742643846259,0.7517314937519457,0.7830827512747134,147920922722.1944,17314.43071595409,0.0048546510420041,3.686141702268032,383.4476844105894,0.7883418349360268,0.9635423527634041
random_IR_0003.npz,random_IR_0003.npz,362.3628878593445,1.993284583091736,20,30039,589,51,MSS,1.402339935302734,3.305530071258545,1.420420241594315,0.05951440840895424,True,6.178410731611385,15.7467350611649,54.08009287153014,68975674717.25211,2458.680832789646,0.002512896610741173,1.482984871480983,334.1290261640022,0.6675343156375053,0.9918267375354646,186057982895.3271,18083.25309630123,0.0013485171988061,1.306004568773872,20.22819525635132,0.9363059526409414,0.9895229876940544
random_IR_0004.npz,random_IR_0004.npz,531.0391924381256,1.606011748313904,20,74130,1662,43,MSS,0.9546912908554077,2.551921606063843,0.9698649788498879,0.03140369503192433,True,54.61121740960419,32.33983198639169,8.721807178847916,162411040375.7981,11000.93657801831,0.004964233456151945,3.622272312658233,476.3085080487101,0.6228265385800611,0.9592896877568062,164907916263.1111,4653.559206335945,0.0028459174490117,3.417559836228498,780.5313709946926,0.5802431108304328,0.972887769354296
random_IR_0005.npz,random_IR_0005.npz,1487.543468475342,0.9206341505050659,20,76147,1953,37,MSS,0.7476413249969482,2.432379961013794,0.7636463420391083,0.002530404779577258,True,49.43515389424538,5.099197544196029,5.113433928023394,114986789934.1935,16983.28863163901,0.002910811619968008,2.622487785939205,252.7833931598921,0.7317512106994408,0.5160710781078205,136791000829.1319,16985.59336136327,0.002658647759962,2.613360133075208,264.5629665485059,0.7885326349456379,0.519207002213814
random_IR_0006.npz,random_IR_0006.npz,198.1940488815308,0.6957926750183105,1,15469,499,31,MSS,0.734369695186615,2.176729202270508,0.748072110503912,0.006398086346379637,True,89.88422316409873,8.97621056522107,8.886484454705982,97865546830.00894,19857.15704359181,0.004526540378704698,2.891140475189756,798.7547518710868,0.686209721827989,0.7241462212393119,171318505762.8329,20172.46387607493,0.0034483828908896,2.891142941520044,616.9378275347882,0.6861588712811552,0.7241456573616774
random_IR_0007.npz,random_IR_0007.npz,2398.629698038101,1.120784640312195,20,19796,389,52,MSS,0.7263134717941284,2.343760013580322,0.7416792139410973,0.04896022039245329,True,20.6975860824794,0.519640614092204,26.07291094265937,82663506413.52341,18229.1269525575,0.001135412910138057,3.998805560566026,539.6463186565115,0.7649565655404589,0.5566991785979757,99188531844.29764,15037.9919488214,0.001240901886517,3.123130468189068,666.7700477785132,0.5731738858508781,0.6645598919528501
random_IR_0008.npz,random_IR_0008.npz,187.3874206542969,0.5694355964660645,1,12672,384,33,MSS,0.6006560921669006,2.194546461105347,0.6157980506718159,0.003716294398980427,True,53.44609942365262,3.761938163819392,6.379107369529852,82164584638.85889,17700.44452103888,0.003019477808036187,2.154799393301718,340.9384067060476,0.6123541551037647,0.5890403309514769,82612856044.4483,21011.42815551345,0.0032807870816715,2.154761235733606,438.6071274471857,0.612349610486469,0.5890416637636482
random_IR_0009.npz,random_IR_0009.npz,1633.61092543602,0.6576611995697021,10,63150,1741,45,MSS,0.6726522445678711,2.340034008026123,0.6884923713207245,0.0007718049332615665,True,21.20106457191454,4.683045873671587,32.95966759737403,91618408700.03316,9211.684376218149,0.002301540489885805,2.99401304511197,698.780041000766,0.5640937288736878,0.8315975125918154,91322346297.76453,7025.201129630132,0.0020131664101591,2.994014143849656,466.3161097485777,0.5640838191705095,0.831601498837984
random_IR_0010.npz,random_IR_0010.npz,2515.971735954285,0.9459832906723022,20,71748,1735,48,MSS,0.8166980147361755,2.199618339538574,0.8298357578217983,0.0007350552327365041,True,25.58135234573453,1.301080463431596,11.52044156461509,213016923593.1555,21196.69462289775,0.001206855729199413,1.501754702600752,294.7084748428639,0.9079029902051362,0.5552624659695596,81856495196.33838,17864.67272114118,0.0017863294467202,1.50073055891098,368.7314834092575,0.920593004674414,0.5570882198680419
