filename,target_npz,runtime,best_loss,best_popsize,loss_name,gt_loss,nmse,gt_available,mu,D_mu,T0_mu,E,rho,h,Ly,T0,op_x,op_y,gt_E,gt_rho,gt_h,gt_Ly,gt_T0,gt_op_x,gt_op_y
random_IR_0019.npz,random_IR_0019.npz,210.669,0.00020406,31,ComplexSTFT,1.09e-05,0.00052772,True,23.2295776,8.86717537,37.96146759,96349585408.0,8047.57226562,0.00288653,1.15566397,881.82885742,0.72009718,0.57638454,161556360636.82275,7883.45901556,0.0022063,1.15566028,660.17693576,0.72009666,0.57638229
random_IR_0020.npz,random_IR_0020.npz,255.496,9.407e-05,35,ComplexSTFT,1.65e-05,0.0105765,True,17.25555597,12.06832918,13.61984633,160550797312.0,7061.390625,0.00244365,1.96502006,235.01802063,0.82953,0.72139579,166939725438.14145,13227.31467837,0.00327986,1.96501875,590.87685252,0.8295306,0.72139503
random_IR_0021.npz,random_IR_0021.npz,460.474,0.00041298,30,ComplexSTFT,1.676e-05,0.00124708,True,38.45227764,5.37792893,9.19945322,151440277504.0,15468.18359375,0.00248589,3.69999337,353.7399292,0.85489577,0.55911058,190347680324.05112,19198.15907429,0.00247025,3.69998513,435.87056662,0.85490541,0.55911117
random_IR_0022.npz,random_IR_0022.npz,405.737,0.00041687,53,ComplexSTFT,2.587e-05,0.0,True,20.21281191,50.42882309,49.44212231,144190472192.0,4700.23486328,0.00430038,3.76648569,999.36431885,0.58962685,0.81161821,199823286777.3368,5239.62812757,0.00385697,3.76649958,998.8470181,0.58962154,0.81162419
random_IR_0023.npz,random_IR_0023.npz,248.646,0.00046531,55,ComplexSTFT,2.417e-05,0.00290969,True,71.36785131,16.88657338,13.98537467,133696225280.0,15304.18164062,0.00466329,1.45907867,998.10614014,0.5438742,0.85175985,129299044475.57794,13129.09388595,0.00439203,1.45907795,807.32088554,0.54389183,0.8517401
random_IR_0024.npz,random_IR_0024.npz,265.103,0.00042028,54,ComplexSTFT,1.723e-05,0.00375314,True,65.19310347,12.80706197,10.71409037,116507656192.0,15091.01953125,0.00431999,2.415277,698.48480225,0.51573181,0.68639141,197937911386.0695,20769.80429405,0.00388822,2.41527378,866.38366211,0.5157399,0.68638925
random_IR_0025.npz,random_IR_0025.npz,440.628,0.00078474,56,ComplexSTFT,1.878e-05,2.622e-05,True,7.12191423,7.14927402,89.48500128,110436073472.0,4114.30664062,0.00173101,3.21695971,637.30450439,0.51905745,0.89891315,97599468309.14922,3451.55418078,0.00168652,3.21697263,521.04139584,0.51907568,0.89891187
random_IR_0026.npz,random_IR_0026.npz,414.176,0.00029997,51,ComplexSTFT,1.421e-05,3.12e-06,True,36.87522421,2.31165366,24.86428374,108513361920.0,17835.79296875,0.00206748,1.74938452,916.8760376,0.5906896,0.81451547,71871356218.2901,15672.99075616,0.00238141,1.7493816,928.08201265,0.59070014,0.81452442
random_IR_0027.npz,random_IR_0027.npz,554.441,0.00028565,38,ComplexSTFT,2.373e-05,0.00055,True,21.31019823,3.60898126,34.25924152,156907257856.0,12062.21191406,0.00176669,2.77396059,730.07122803,0.79907322,0.86776298,148951818862.8186,13972.55997216,0.00195157,2.77396291,934.21465578,0.79905589,0.86775979
random_IR_0028.npz,random_IR_0028.npz,248.57,0.00024242,32,ComplexSTFT,2.494e-05,0.01119469,True,42.25784259,21.31150159,13.65149414,152645533696.0,10437.04101562,0.00404883,2.00463915,576.88269043,0.87236536,0.75032496,211488975667.54184,5930.42851055,0.00259288,2.00464049,209.85165054,0.87237989,0.75032482
