filename,target_npz,runtime,best_loss,n_restarts_run,total_evaluations,cmaes_gen_count,best_popsize,loss_name,gt_loss,terrain_mean,early_threshold,nmse,gt_available,mu,D_mu,T0_mu,E,rho,h,Ly,T0,op_x,op_y,gt_E,gt_rho,gt_h,gt_Ly,gt_T0,gt_op_x,gt_op_y
random_IR_0001.npz,random_IR_0001.npz,476.0676989555359,1.931432962010149e-06,9,28974,543,40,SmoothMSS_resmatch,2.122036676155403e-06,1890.8916015625,17.96347231672108,0.01607912556370822,True,81.1463144064205,13.78047139630321,12.31905560232429,130734806156.9848,17708.05014712417,0.004582453388839024,2.691559256255224,999.6459590963823,0.826487870563733,0.7244176436692941,131819184298.8524,12673.80384034166,0.0038607574654896,2.691559161389242,602.7673484378831,0.8264881154026615,0.7244177335187193
random_IR_0002.npz,random_IR_0002.npz,76.89065408706665,4.237597750034183e-06,1,6468,132,49,SmoothMSS_resmatch,4.236880158714484e-06,2071.439453125,19.6786790013173,0.04084393568817993,True,32.7100737637099,17.89718914078793,4.561924083614614,95500191681.56195,7976.456112559704,0.004100827899272801,3.686141798706218,149.2208732794787,0.7883416735947976,0.9635423842530022,147920922722.1944,17314.43071595409,0.0048546510420041,3.686141702268032,383.4476844105894,0.7883418349360268,0.9635423527634041
random_IR_0003.npz,random_IR_0003.npz,582.8620610237122,2158.388427734375,20,18590,338,55,SmoothMSS_resmatch,1.654099287407007e-05,4876.86572265625,46.33024074908781,0.08675370057015908,True,21.34916904375979,14.80420625823698,46.65398622736988,193070713449.8488,8084.383392600364,0.002640791264711751,3.350188953877247,996.0238385333607,0.9638292568810856,0.9628608943366637,186057982895.3271,18083.25309630123,0.0013485171988061,1.306004568773872,20.22819525635132,0.9363059526409414,0.9895229876940544
random_IR_0004.npz,random_IR_0004.npz,714.4372301101685,898.5036010742188,20,62328,1358,55,SmoothMSS_resmatch,5.943112682871288e-06,2098.39306640625,19.93474001751249,0.01647773918913511,True,41.93695748019586,28.13018576584417,23.82642398148284,194460516028.2425,10262.03244172458,0.004086613223875967,3.504230811993283,999.207729416565,0.6376936386755968,0.9651867231539453,164907916263.1111,4653.559206335945,0.0028459174490117,3.417559836228498,780.5313709946926,0.5802431108304328,0.972887769354296
random_IR_0005.npz,random_IR_0005.npz,74.56614375114441,9.672518217485049e-07,1,4560,120,38,SmoothMSS_resmatch,9.213481462211348e-07,2138.6396484375,20.31707757275159,0.00913102825409335,True,69.43587510964596,5.059945175618121,5.858293256468043,80595282647.87373,18969.66691320722,0.003660363433229434,2.613360096577459,406.7757189117962,0.7885326602710109,0.5192070178063374,136791000829.1319,16985.59336136327,0.002658647759962,2.613360133075208,264.5629665485059,0.7885326349456379,0.519207002213814
random_IR_0006.npz,random_IR_0006.npz,316.6839892864227,1.480970695411088e-06,3,18736,576,43,SmoothMSS_resmatch,1.56574083121086e-06,1988.621215820312,18.89190310115926,0.009669150187670996,True,44.58008694673577,8.976844312477269,8.86837035741264,147630179080.4437,14269.00152684496,0.003124261137884462,2.891142995344533,395.3527216093096,0.6861588001857037,0.7241456755159064,171318505762.8329,20172.46387607493,0.0034483828908896,2.891142941520044,616.9378275347882,0.6861588712811552,0.7241456573616774
random_IR_0007.npz,random_IR_0007.npz,995.8687868118286,1.278836180063081e-06,4,17607,372,48,SmoothMSS_resmatch,1.719105512165697e-06,1873.990966796875,17.80291588734432,0.0003205303758837938,True,14.11212512766436,0.9028051243890798,35.73133446972234,138215279597.4923,13942.20460860951,0.001012187492855321,3.123130422240805,504.2450630151483,0.5731737063118648,0.6645599678085764,99188531844.29764,15037.9919488214,0.001240901886517,3.123130468189068,666.7700477785132,0.5731738858508781,0.6645598919528501
random_IR_0008.npz,random_IR_0008.npz,90.40701532363892,7.12212681719393e-07,1,5940,132,45,SmoothMSS_resmatch,6.983780167502118e-07,2356.00927734375,22.38208882650905,0.01080955541485062,True,42.5195430386712,3.761797131687056,6.362782106512657,137766684244.3013,18054.73686061356,0.00235503532213907,2.154761004501582,270.5425876235519,0.6123496565472931,0.5890416927857263,82612856044.4483,21011.42815551345,0.0032807870816715,2.154761235733606,438.6071274471857,0.612349610486469,0.5890416637636482
random_IR_0009.npz,random_IR_0009.npz,1173.20593547821,605.566650390625,20,36895,729,54,SmoothMSS_resmatch,1.217023964272812e-06,1832.42578125,17.40804612733724,0.08438714258921426,True,77.82449794947757,9.918305989542057,0.0001504664526980381,102887344606.5061,17741.9573014035,0.004386466308501438,3.970723480232893,0.01170997613946363,0.6006883429274708,0.8036865043225647,91322346297.76453,7025.201129630132,0.0020131664101591,2.994014143849656,466.3161097485777,0.5640838191705095,0.831601498837984
random_IR_0010.npz,random_IR_0010.npz,1697.045500993729,774.718017578125,20,35972,807,36,SmoothMSS_resmatch,2.105529347318225e-06,1802.376831054688,17.12258198054635,0.04672251424631607,True,24.59417433446284,0.6486823957711348,39.73987519666333,84591421400.38426,19139.71180568071,0.001284981434629712,2.201340958938997,977.3694186165337,0.7052681861918629,0.6249560399462044,81856495196.33838,17864.67272114118,0.0017863294467202,1.50073055891098,368.7314834092575,0.920593004674414,0.5570882198680419
random_IR_0011.npz,random_IR_0011.npz,437.5593249797821,1.481702156524989e-06,3,27916,647,33,SmoothMSS_resmatch,1.519172201369656e-06,1850.843872070312,17.58301828940803,8.991532117066001e-06,True,40.4345208229066,9.585650572185857,24.62063195597889,129668677306.2414,12527.23397095949,0.003227729354831362,3.931732324131222,995.5234554971481,0.5292021447171863,0.6485754264091328,180107327647.9402,13801.09577120686,0.0028746048065908,3.931732448538848,976.7613205794552,0.5292020182046171,0.6485754116624407
