filename,est_E,est_rho,est_h,est_Ly,est_T0,est_op_x,est_op_y,gt_E,gt_rho,gt_h,gt_Ly,gt_T0,gt_op_x,gt_op_y,est_mu,est_D_div_mu,est_T0_div_mu,refined_mu,refined_D_div_mu,refined_T0_div_mu,refined_Ly,refined_op_x,refined_op_y,gt_mu,gt_D_div_mu,gt_T0_div_mu,mu_orig,mu_refined,mu_gt,mu_orig_err,mu_refined_err,loss_orig,loss_refined,loss_delta,nmse_orig,nmse_refined,nmse_delta,nmse_summary_orig,sanity_ok,sanity_grid_min_mu,total_evaluations,elapsed_s
random_IR_0001.npz,67003611951.25969,15528.73874836107,0.0011128918004379,2.409338305553072,672.2877952130534,0.792054340518879,0.795064362787804,131819184298.85242,12673.80384034166,0.0038607574654896,2.691559161389242,602.7673484378831,0.8264881154026615,0.7244177335187193,17.28180602419333,0.4750238268020879,38.901477905254644,106.14994423795278,0.4750238268020879,38.901477905254644,2.409338305553072,0.792054340518879,0.795064362787804,48.93048279274982,13.78047400625313,12.31885144054203,17.28180602419333,106.14994423795278,48.93048279274982,-31.64867676855649,57.21946144520296,0.09769932925701141,0.02363988384604454,-0.07405944541096687,0.022810386198166444,0.0580161580639857,0.03520577186581925,0.0228103861981655,True,106.15,122,4.719
random_IR_0002.npz,67465864670.0688,13316.24029478742,0.0025234077003709,3.862341045309189,122.1756736778346,0.8994836688194414,0.6967047414862348,147920922722.1944,17314.430715954095,0.0048546510420041,3.686141702268032,383.44768441058943,0.7883418349360268,0.963542352763404,33.60230329985583,2.8676410780696635,3.635931518966998,106.14991370941988,2.8676410780696635,3.635931518966998,3.862341045309189,0.8994836688194414,0.6967047414862348,84.05551911691434,17.897192258481063,4.561838275928618,33.60230329985583,106.14991370941988,84.05551911691434,-50.453215817058506,22.094394592505537,0.037324000149965286,0.013593064621090889,-0.023730935528874397,0.09898560554373759,0.0671117191523143,-0.03187388639142329,0.0989856055437363,True,106.15,122,3.088
random_IR_0003.npz,132655434533.58,13319.84331572994,0.0021551090097868,3.838174157154138,0.8168852231913232,0.9874723147837948,0.7591261034112049,186057982895.32712,18083.253096301232,0.0013485171988061,1.3060045687738722,20.22819525635132,0.9363059526409414,0.9895229876940544,28.705714338678078,4.111609804837174,0.02845723376027093,3.336506235455065,4.111609804837174,0.02845723376027093,3.838174157154138,0.9874723147837948,0.7591261034112049,24.385577810725874,1.6631530041768487,0.8295146997687317,28.705714338678078,3.336506235455065,24.385577810725874,4.320136527952204,-21.04907157527081,0.11532112210988998,0.05563400685787201,-0.059687115252017975,0.1660481030046879,0.1726231511816638,0.006575048176975906,0.166048103004688,True,2.43,122,2.541
random_IR_0004.npz,95288639354.92906,3649.766206437634,0.0010232442136417,1.645215904709386,733.3849717784348,0.9347097469258954,0.9132862186615112,164907916263.11115,4653.5592063359445,0.0028459174490117,3.4175598362284982,780.5313709946926,0.5802431108304328,0.972887769354296,3.7346021518823274,2.4298650384768155,196.3756625076627,81.57885363532534,2.4298650384768155,196.3756625076627,1.645215904709386,0.9347097469258954,0.9132862186615112,13.243645345320504,25.51222490269219,58.93629364444471,3.7346021518823274,81.57885363532534,13.243645345320504,-9.509043193438176,68.33520829000484,0.2284379005432129,0.0303873959928751,-0.1980505045503378,0.17412647612771112,0.24507131683077268,0.07094484070306156,0.1741264761277059,True,78.85526315789475,122,1.421
random_IR_0005.npz,170048964761.4705,21205.76851690755,0.0010016557010788,2.670768606777459,367.0474815867347,0.5549086143553366,0.6235418648982245,136791000829.13193,16985.593361363273,0.002658647759962,2.613360133075208,264.5629665485059,0.7885326349456379,0.519207002213814,21.240878930717777,0.7151619304689909,17.2802398047627,86.70867535459294,0.7151619304689909,17.2802398047627,2.670768606777459,0.5549086143553366,0.6235418648982245,45.15870974181389,5.059946047841708,5.858514737491241,21.240878930717777,86.70867535459294,45.15870974181389,-23.91783081109611,41.549965612779054,0.06629881262779236,0.025890031829476357,-0.040408780798316,0.05457790097484808,0.0724615588993326,0.01788365792448452,0.0545779009748469,True,84.3142105263158,122,4.27
random_IR_0006.npz,67002163025.67124,8014.046824545787,0.0010320975790454,3.713420381271016,869.6813571928296,0.6848059305258258,0.5405811980647589,171318505762.83295,20172.463876074933,0.0034483828908896,2.891142941520044,616.9378275347882,0.6861588712811552,0.7241456573616774,8.271278325970183,0.7916367439597048,105.14473373023873,101.62517923205507,0.7916367439597048,105.14473373023873,3.713420381271016,0.6848059305258258,0.5405811980647589,69.5623792973453,8.976845948324273,8.868843098331634,8.271278325970183,101.62517923205507,69.5623792973453,-61.291100971375116,32.06279993470977,0.11631860584020615,0.01885371468961239,-0.09746489115059376,0.10438917566032573,0.06211649631751163,-0.0422726793428141,0.1043891756603236,True,100.69105263157896,122,5.621
random_IR_0007.npz,83014826986.36916,18416.8432197208,0.0011562212616352,3.163949051255887,783.2542171209733,0.5694130797623631,0.7049359554400233,99188531844.29764,15037.991948821396,0.001240901886517,3.123130468189068,666.7700477785132,0.5731738858508781,0.6645598919528501,21.293945702843263,0.5356361209784042,36.78295361748714,22.029873779342502,0.5356361209784042,36.78295361748714,3.163949051255887,0.5694130797623631,0.7049359554400233,18.66067257871993,0.9028050531466348,35.73129773140534,21.293945702843263,22.029873779342502,18.66067257871993,2.6332731241233347,3.369201200622573,0.039022933691740036,0.038976967334747314,-4.596635699272156e-05,0.0012835401020804956,0.0013519768582979641,6.843675621746848e-05,0.0012835401020805,True,24.26578947368421,122,5.805
random_IR_0008.npz,79747916077.78238,17660.49671732921,0.0030551926616457,2.500595926876626,648.0573261153615,0.600328267024613,0.5518303226601795,82612856044.4483,21011.42815551345,0.0032807870816715,2.1547612357336057,438.60712744718575,0.612349610486469,0.5890416637636482,53.95621997180218,3.7466326273330597,12.010799245277745,64.44582754643366,3.7466326273330597,12.010799245277745,2.500595926876626,0.600328267024613,0.5518303226601795,68.93402206007737,3.761799410073101,6.362709070782652,53.95621997180218,64.44582754643366,68.93402206007737,-14.97780208827519,-4.488194513643705,0.02505301684141159,0.02438945509493351,-0.0006635617464780807,0.0069386435741669444,0.0037752034571257253,-0.003163440117041219,0.0069386435741665,True,62.47842105263158,122,1.791
random_IR_0009.npz,69390239144.95116,17178.60406466469,0.0020922589114251,3.066506093592514,873.1841807980209,0.5662253836956503,0.7705496099062328,91322346297.76453,7025.201129630132,0.0020131664101591,2.994014143849656,466.3161097485777,0.5640838191705095,0.831601498837984,35.942087440138145,1.5717694536274467,24.29419777725255,20.091635682482845,1.5717694536274467,24.29419777725255,3.066506093592514,0.5662253836956503,0.7705496099062328,14.142898938783146,4.683010453498064,32.971748703501625,35.942087440138145,20.091635682482845,14.142898938783146,21.799188501354998,5.948736743699699,0.04455118998885155,0.03712126240134239,-0.007429927587509155,0.010170895352593733,0.003356993183180142,-0.006813902169413591,0.0101708953525938,True,18.806842105263158,122,3.33
random_IR_0010.npz,141510705480.8351,8343.107688205746,0.0010033904963454,3.434646219537714,999.7905938839302,0.5783858450103375,0.6125833450792464,81856495196.33838,17864.672721141178,0.0017863294467202,1.50073055891098,368.7314834092575,0.920593004674414,0.5570882198680419,8.371394964331886,1.5179200268845683,119.42938998144889,10.96361487030375,1.5179200268845683,119.42938998144889,3.434646219537714,0.5783858450103375,0.6125833450792464,31.91219093779357,1.2996567710331561,11.55456496634862,8.371394964331886,10.96361487030375,31.91219093779357,-23.540795973461684,-20.94857606748982,0.05317032337188721,0.05067076534032822,-0.0024995580315589905,0.17758430172992276,0.17579760085315022,-0.0017867008767725456,0.1775843017299217,True,13.347894736842106,122,3.748
