filename,target_npz,runtime,best_loss,optimizer,loss_name,budget,num_particles,max_iter,realized_budget,w,c1,c2,seed,optuna_trial,gt_loss,nmse,gt_available,mu,D_mu,T0_mu,E,rho,h,Ly,T0,op_x,op_y,gt_E,gt_rho,gt_h,gt_Ly,gt_T0,gt_op_x,gt_op_y
random_IR_0013.npz,random_IR_0013.npz,155.435,0.12206198,PSO+Optuna,L1_STFT,1000,41,23,984,0.4930622200435382,1.4010401068042377,1.4578039206868834,40417,32,3.309e-05,0.00022629,True,5.36852248,13.98234757,54.59544864,78314446848.0,2430.0,0.00220927,2.7427907,293.09689331,0.95945001,0.66487801,155119813820.09543,4196.08160226,0.00206156,2.74314422,523.25282099,0.96535514,0.66609879
random_IR_0014.npz,random_IR_0014.npz,305.318,0.03259048,PSO+Optuna,L1_STFT,1000,45,21,990,0.4116338584209943,0.7099851970183224,2.1681510112014357,51395,28,1.054e-05,3.032e-05,True,13.27454729,2.50765465,57.32993479,176174596096.0,10324.14648438,0.00128578,3.03508902,761.02893066,0.79649526,0.51914704,95028278387.08888,7870.83454741,0.00152719,3.0354901,716.33004085,0.79739134,0.5198527
random_IR_0015.npz,random_IR_0015.npz,246.982,0.51848638,PSO+Optuna,L1_STFT,1000,30,32,990,0.11102011536006581,1.8230716577425436,2.150581277558268,74516,11,4.301e-05,0.01501469,True,31.34115827,2.22042201,9.08942891,199761887232.0,19878.55859375,0.00157663,3.50223541,284.87322998,0.99276471,0.6307326,179484685384.75702,7506.14989601,0.00101878,3.50392608,677.81975863,0.98147239,0.63188904
random_IR_0016.npz,random_IR_0016.npz,133.421,0.01081086,PSO+Optuna,L1_STFT,1000,57,16,969,0.4243519446698631,0.762907680615789,1.2882241345730092,54490,28,1.542e-05,0.00208711,True,33.9146583,32.39814531,24.91465063,219999993856.0,8854.72265625,0.00383012,2.77085948,844.97186279,0.72840196,0.92440748,212770598762.0987,6623.93469364,0.00336817,2.77085627,572.25618327,0.72909144,0.92474025
random_IR_0017.npz,random_IR_0017.npz,258.03,0.01951606,PSO+Optuna,L1_STFT,1000,40,24,1000,0.10396254928585162,1.0242551547726182,1.8431680727076665,80505,26,1.814e-05,0.00065087,True,15.1792824,8.70764546,35.77186705,157123182592.0,7176.23242188,0.00211522,3.12841177,542.99127197,0.79471821,0.94237649,201808789158.0077,9884.30792792,0.00218975,3.1284899,813.79968172,0.79482371,0.94205033
random_IR_0018.npz,random_IR_0018.npz,222.197,0.0072867,PSO+Optuna,L1_STFT,1000,34,28,986,0.35850932861447027,0.7289010889908553,2.5073903761815934,19938,34,1.266e-05,0.00361094,True,64.33104041,10.96680776,6.16938657,219999993856.0,19469.00195312,0.00330428,3.10805321,396.88305664,0.71764493,0.80716276,165530500482.13452,20404.3723328,0.00390102,3.10834161,501.32936868,0.71768897,0.80713267
random_IR_0019.npz,random_IR_0019.npz,109.415,0.01405623,PSO+Optuna,L1_STFT,1000,48,19,960,0.170704856875909,0.7576412659198474,2.2141323006354554,69543,4,6.66e-06,4.08e-06,True,17.66052758,8.8590254,38.57406866,124982411264.0,7313.17431641,0.00241489,1.1555295,681.23840332,0.71817291,0.57658917,161556360636.82275,7883.45901556,0.0022063,1.15566028,660.17693576,0.72009666,0.57638229
random_IR_0020.npz,random_IR_0020.npz,140.317,0.03713302,PSO+Optuna,L1_STFT,1000,30,32,990,0.3115948120068316,2.947134441601811,0.72513589385595,15753,8,1.063e-05,0.00621544,True,63.31357491,12.09093879,5.69963677,154152566784.0,16561.91796875,0.00382284,1.96552968,360.86437988,0.8298291,0.72146225,166939725438.14145,13227.31467837,0.00327986,1.96501875,590.87685252,0.8295306,0.72139503
random_IR_0021.npz,random_IR_0021.npz,269.954,0.00977682,PSO+Optuna,L1_STFT,1000,41,23,984,0.590516948157496,1.390188916349696,1.105680207384738,26876,11,1.145e-05,0.01228219,True,75.58020906,5.38132258,8.75161045,100553613312.0,21170.15820312,0.00357013,3.70058632,661.44854736,0.85455191,0.55906188,190347680324.05112,19198.15907429,0.00247025,3.69998513,435.87056662,0.85490541,0.55911117
random_IR_0022.npz,random_IR_0022.npz,176.315,0.02399182,PSO+Optuna,L1_STFT,1000,46,20,966,0.2269198874787153,2.8124921233115106,1.4152474079770228,35206,23,1.24e-05,0.00036595,True,15.42281783,50.31590785,52.73333181,163790290944.0,4098.13183594,0.00376338,3.76438141,813.29656982,0.58923382,0.81140852,199823286777.3368,5239.62812757,0.00385697,3.76649958,998.8470181,0.58962154,0.81162419
