filename,target_npz,runtime,best_loss,n_restarts_run,total_evaluations,cmaes_gen_count,best_popsize,loss_name,gt_loss,terrain_mean,early_threshold,nmse,gt_available,mu,D_mu,T0_mu,E,rho,h,Ly,T0,op_x,op_y,gt_E,gt_rho,gt_h,gt_Ly,gt_T0,gt_op_x,gt_op_y
random_IR_0001.npz,random_IR_0001.npz,600.1551065444946,0.8910633325576782,1,7844,212,37,L1_STFT_log,1.030920386314392,1.680100679397583,1.037087599098682,0.05905693307728607,True,21.23894524429665,0.2973178915988477,0.0005192140482056329,70943089052.61957,21229.2249783574,0.001000457871917094,3.667152333141539,0.01102755873990904,0.6898706677320412,0.5800936711662203,131819184298.8524,12673.80384034166,0.0038607574654896,2.691559161389242,602.7673484378831,0.8264881154026615,0.7244177335187193
random_IR_0002.npz,random_IR_0002.npz,600.5166335105896,1.125787854194641,1,10720,268,40,L1_STFT_log,1.479774832725525,1.924212455749512,1.483996990144253,0.2179368661534064,True,25.86922331001091,0.5049470817729316,0.3630089098797965,73725962148.37564,20555.57421241384,0.001258501613367145,3.119794568774162,9.390758553204082,0.6405316135465071,0.5101467105601063,147920922722.1944,17314.43071595409,0.0048546510420041,3.686141702268032,383.4476844105894,0.7883418349360268,0.9635423527634041
random_IR_0003.npz,random_IR_0003.npz,126.2368485927582,1.275299191474915,1,20358,522,39,L1_STFT_log,1.640038251876831,1.971062302589417,1.643182980358601,0.3941162537680167,True,28.26954820537195,60.58770978215966,32.99181468627937,219578781544.5477,6361.560803515364,0.00444380696475468,3.486610266595572,932.663695656473,0.5124636692269452,0.51003183961573,186057982895.3271,18083.25309630123,0.0013485171988061,1.306004568773872,20.22819525635132,0.9363059526409414,0.9895229876940544
random_IR_0004.npz,random_IR_0004.npz,131.1605496406555,1.036081433296204,1,28070,802,35,L1_STFT_log,1.21425724029541,1.732347130775452,1.219179094254971,0.217627281487993,True,19.11912976681197,13.22254451351341,3.264734586733034,183887936860.7845,7673.744008054908,0.002491499553118162,1.129865267795108,62.41888421794814,0.5100018703236766,0.5816043679207656,164907916263.1111,4653.559206335945,0.0028459174490117,3.417559836228498,780.5313709946926,0.5802431108304328,0.972887769354296
random_IR_0005.npz,random_IR_0005.npz,601.0269801616669,0.9172447919845581,1,27195,555,49,L1_STFT_log,1.000434875488281,1.887256741523743,1.008859683215618,0.06068577500779391,True,26.820413330217,0.5898370876674657,0.6960242519294031,84970056783.93715,20962.22673472897,0.001279463945773592,1.280001090496862,18.66765812460168,0.6241053968018165,0.5635806569678281,136791000829.1319,16985.59336136327,0.002658647759962,2.613360133075208,264.5629665485059,0.7885326349456379,0.519207002213814
random_IR_0006.npz,random_IR_0006.npz,134.890275478363,0.7706418633460999,1,16500,500,33,L1_STFT_log,0.9081339836120605,1.60041081905365,0.9147106135487556,0.1024988701378738,True,67.06981401364571,3.780837364544032,1.822706914001944,90184874147.26823,21207.15755780238,0.003162602712355003,1.101625417305448,122.2486137234965,0.586008725889074,0.5100556809649941,171318505762.8329,20172.46387607493,0.0034483828908896,2.891142941520044,616.9378275347882,0.6861588712811552,0.7241456573616774
random_IR_0007.npz,random_IR_0007.npz,600.0803520679474,0.8556098341941833,1,10032,176,57,L1_STFT_log,0.9125403165817261,1.711347699165344,0.9201289867162704,0.02964724402851059,True,21.49632301110604,0.5348473638866984,0.2619866040833336,122377159575.0016,21103.22268917734,0.001018627501956386,3.962039915300329,5.631748665958091,0.6896381111737394,0.5803587221990276,99188531844.29764,15037.9919488214,0.001240901886517,3.123130468189068,666.7700477785132,0.5731738858508781,0.6645598919528501
random_IR_0008.npz,random_IR_0008.npz,811.3157494068146,0.7330933809280396,2,44046,1038,54,L1_STFT_log,0.7402365803718567,1.57316529750824,0.7481494031846523,0.02837338212681067,True,54.23079536790936,4.368573742657037,4.597124860748949,126190978040.0486,19618.96174082943,0.00276420312574689,1.133141993966957,249.3057376040051,0.6154993343747325,0.5100726963268537,82612856044.4483,21011.42815551345,0.0032807870816715,2.154761235733606,438.6071274471857,0.612349610486469,0.5890416637636482
random_IR_0009.npz,random_IR_0009.npz,600.4014782905579,0.7851145267486572,1,10144,317,32,L1_STFT_log,0.8639380931854248,1.781545400619507,0.8726553626060486,0.04032887040789537,True,20.60403042781135,0.3004260761849334,0.2019237608903887,67121455375.67752,20352.8482209246,0.001012341378668982,2.790418437610096,4.160443313483673,0.6953373321930184,0.6389400657057218,91322346297.76453,7025.201129630132,0.0020131664101591,2.994014143849656,466.3161097485777,0.5640838191705095,0.831601498837984
random_IR_0010.npz,random_IR_0010.npz,600.8445239067078,0.8931715488433838,1,18360,540,34,L1_STFT_log,1.018121361732483,1.548788905143738,1.02316270339489,0.13741290001738,True,44.14277875320006,1.661710557276726,3.622696070456694,91372208806.66469,21197.03837881927,0.002082497468009912,3.350327661205693,159.9158711282571,0.6117911412013116,0.5183288003866221,81856495196.33838,17864.67272114118,0.0017863294467202,1.50073055891098,368.7314834092575,0.920593004674414,0.5570882198680419
random_IR_0011.npz,random_IR_0011.npz,600.7516567707062,0.8558534383773804,1,22935,417,55,L1_STFT_log,0.9378358721733093,1.57624363899231,0.9439007459580898,0.06598839422121575,True,12.0496235994352,1.506954862170655,0.08846854283513318,194711968281.1946,11858.47786743322,0.001016118909537869,2.578805271706185,1.066012641553865,0.6094663303398509,0.5140684090429112,180107327647.9402,13801.09577120686,0.0028746048065908,3.931732448538848,976.7613205794552,0.5292020182046171,0.6485754116624407
random_IR_0012.npz,random_IR_0012.npz,600.6385269165039,0.8806614875793457,1,8550,150,57,L1_STFT_log,0.9232994318008423,1.656554102897644,0.9302653511762619,0.1685592207246482,True,21.9130706577558,0.3008059092711103,0.7726889507869942,67424390395.78592,21228.93498015081,0.001032226566158154,3.711947718611757,16.9319875750626,0.7056258796922846,0.5865353312942125,130382238160.7445,8408.083772606749,0.0021845607900885,1.44857002751819,118.7365316770545,0.5414322732109044,0.8493113384913098
random_IR_0013.npz,random_IR_0013.npz,157.8902273178101,1.129379630088806,1,20060,590,34,L1_STFT_log,1.456923961639404,1.697305560112,1.459207586824894,0.1480061322796263,True,56.69169137363835,14.79554097388171,8.336831711430584,169253698951.8996,14839.90800005687,0.003820218519779306,2.197904563374574,472.6290904183839,0.602005493713239,0.7977679807103363,155119813820.0954,4196.081602258703,0.0020615579637577,2.743144217199068,523.252820986165,0.965355136812345,0.6660987867011486
random_IR_0014.npz,random_IR_0014.npz,196.4412281513214,0.8512115478515625,1,24811,577,43,L1_STFT_log,0.9317675828933716,1.653722286224365,0.938626152575016,0.1240769288655069,True,38.51497635758559,3.781310165762406,1.009345410403097,74260422504.62228,13732.21583422803,0.002804716793162081,1.100927188143325,38.87491461831281,0.5709838587100802,0.5100872316207327,95028278387.08888,7870.83454740738,0.0015271914496175,3.035490101894677,716.3300408465243,0.7973913380569407,0.5198526976318718
random_IR_0015.npz,random_IR_0015.npz,600.290504693985,1.310375928878784,1,27885,507,55,L1_STFT_log,1.783270478248596,1.98718786239624,1.785207693397999,0.1944948842487414,True,41.48648459025458,5.748781633222971,2.675112298806643,112690107286.8931,14420.82953269062,0.002876844532154599,3.997723413264878,110.9810051616423,0.5100233975833653,0.5100057433229007,179484685384.757,7506.149896012699,0.0010187819047701,3.503926084730353,677.8197586308621,0.9814723871075448,0.6318890403247794
random_IR_0016.npz,random_IR_0016.npz,600.2520895004272,0.9834663271903992,1,17279,467,37,L1_STFT_log,1.151249647140503,1.684075593948364,1.156311493635178,0.1862368786629585,True,39.53142111943801,1.74703699739354,3.287070021578152,67182447974.50986,17480.82873919595,0.002261415732012731,3.965897205829213,129.9425492720861,0.5226053398381227,0.510046872988864,212770598762.0987,6623.934693643624,0.0033681677250873,2.770856269811727,572.2561832718154,0.7290914355226374,0.9247402495108528
random_IR_0017.npz,random_IR_0017.npz,600.8116714954376,0.9038552045822144,1,14079,247,57,L1_STFT_log,1.118793845176697,1.477607727050781,1.122202577054501,0.1299721789243503,True,34.70109841705482,1.072153287594146,1.561938711904414,95116459531.55418,21176.01513979512,0.001638698224759135,3.389923357684026,54.20098896320291,0.7379930048150123,0.5224500053737102,201808789158.0077,9884.307927923312,0.0021897478034205,3.128489898420763,813.7996817242802,0.7948237075915707,0.9420503273088778
random_IR_0018.npz,random_IR_0018.npz,600.6360464096069,0.8122378587722778,1,16182,522,31,L1_STFT_log,0.9437582492828369,1.545578122138977,0.9494755380749702,0.114682022356338,True,44.39792390679394,1.974670486184036,2.227661171611834,89078814883.64577,19919.76448197636,0.002228837793085642,3.975890964066011,98.90353118734164,0.5523775050598362,0.5100856693927377,165530500482.1345,20404.37233279661,0.0039010171192785,3.108341611225521,501.329368682883,0.717688973793508,0.8071326749226829
