main_loss,sub_loss,lambda,input_len,n_fft,n_targets,monotonicity,autocorr_length,entropy,metamodel_r2,metamodel_slope,skewness,kurtosis,fdc_7d_global,fdc_6d_global,fdc_7d_q0,fdc_6d_q0,fdc_7d_q1,fdc_6d_q1,fdc_7d_q2,fdc_6d_q2,fdc_7d_q3,fdc_6d_q3,fdc_7d_q4,fdc_6d_q4
l1_stft,waveform_l2,1.0,8192,2048,20,0.6868686868686869,26.25,1.1189288189733992,0.10028642103658428,0.22571716998781358,0.5191033631563187,0.2912600040435791,0.08285714285714285,0.12135338345864662,0.15338345864661654,0.10827067669172931,0.035338345864661655,0.11954887218045113,0.030827067669172932,0.03834586466165413,0.061654135338345864,0.14962406015037594,0.13308270676691727,0.19097744360902252
l1_stft,waveform_l2,0.25,8192,4096,20,0.6691919191919192,27.5,1.1323969104580338,0.10734410377653363,0.35322497013734766,1.354593575000763,1.6629259586334229,0.10556390977443608,0.15157894736842104,0.22781954887218045,0.10977443609022555,0.06917293233082705,0.1007518796992481,-0.041353383458646614,0.06165413533834586,0.06992481203007518,0.1819548872180451,0.20225563909774436,0.30375939849624056
l1_stft,waveform_l2,0.5,8192,4096,20,0.6767676767676768,27.0,1.1362947794942397,0.11055096425389788,0.34463867710502116,1.2738076448440552,1.360180377960205,0.12390977443609019,0.1777443609022556,0.2969924812030075,0.14360902255639096,0.04586466165413534,0.14661654135338342,0.018045112781954885,0.08646616541353383,0.06165413533834586,0.2082706766917293,0.1969924812030075,0.30375939849624056
l1_stft,waveform_l2,1.0,8192,4096,20,0.6818181818181819,26.75,1.128046060922899,0.11296657889,0.3274661249291164,0.95278000831604,0.9879924058914185,0.1255639097744361,0.16541353383458643,0.2421052631578947,0.12857142857142856,0.028571428571428564,0.13984962406015033,0.0669172932330827,0.08345864661654134,0.08045112781954886,0.22105263157894733,0.20977443609022556,0.25413533834586466
l1_stft,waveform_l2,0.25,16384,1024,20,0.6313131313131313,19.25,1.109173965541598,0.07129842715784009,0.12236304957058813,0.8300663828849792,0.953210711479187,0.06646616541353383,0.1488721804511278,0.16992481203007517,0.13909774436090225,0.05864661654135338,0.10225563909774435,0.05037593984962406,0.060902255639097735,-0.040601503759398486,0.118796992481203,0.09398496240601503,0.32330827067669166
l1_stft,waveform_l2,0.5,16384,1024,20,0.643939393939394,19.25,1.1092240780917786,0.07401026758155502,0.11436880964585774,0.589381605386734,0.6698607206344604,0.061203007518796995,0.16015037593984963,0.1481203007518797,0.09022556390977443,0.07368421052631578,0.11879699248120301,0.06541353383458645,0.09548872180451128,-0.05639097744360902,0.13533834586466165,0.07518796992481203,0.36090225563909767
l1_stft,waveform_l2,1.0,16384,1024,20,0.6414141414141414,18.5,1.1022176657385334,0.054820083675266695,0.11591002975112716,0.2631327509880066,0.21524810791015625,0.06616541353383458,0.1318796992481203,0.15639097744360902,0.0593984962406015,0.050375939849624046,0.10601503759398495,0.10977443609022555,0.09774436090225563,-0.017293233082706763,0.0962406015037594,0.03157894736842105,0.3
l1_stft,waveform_l2,0.25,16384,2048,20,0.6414141414141414,22.0,1.1278694950373045,0.07307018338479392,0.17663392983663379,1.126691997051239,1.0758144855499268,0.07563909774436091,0.1676691729323308,0.21729323308270676,0.10601503759398495,0.07368421052631578,0.1308270676691729,-0.06015037593984962,0.15037593984962405,-0.012781954887218044,0.18796992481203006,0.16015037593984963,0.26315789473684204
l1_stft,waveform_l2,0.5,16384,2048,20,0.6515151515151516,21.25,1.1118266040433329,0.06496701793097431,0.16124320438005854,0.954378604888916,0.8756957054138184,0.08210526315789474,0.15308270676691726,0.218796992481203,0.05338345864661653,0.1007518796992481,0.09849624060150375,-0.018796992481203006,0.13157894736842105,-0.03308270676691729,0.1864661654135338,0.14285714285714285,0.29548872180451125
l1_stft,waveform_l2,1.0,16384,2048,20,0.6565656565656566,19.5,1.1112184941644527,0.06601120535837887,0.15452046148216433,0.42941156029701233,0.4221947193145752,0.06541353383458645,0.14030075187969926,0.15037593984962405,0.05263157894736842,0.09699248120300752,0.13458646616541353,0.014285714285714287,0.03609022556390977,0.0030075187969924805,0.1533834586466165,0.06240601503759398,0.324812030075188
