filename,target_npz,runtime,best_loss,n_restarts_run,total_evaluations,cmaes_gen_count,best_popsize,loss_name,gt_loss,terrain_mean,early_threshold,tolfun_eff,nmse,gt_available,mu,D_mu,T0_mu,E,rho,h,Ly,T0,op_x,op_y,gt_E,gt_rho,gt_h,gt_Ly,gt_T0,gt_op_x,gt_op_y
random_IR_0001.npz,random_IR_0001.npz,44.27643084526062,5.553227921950565e-08,1,3774,74,51,SpectralOT_LP,2.889518668780511e-08,3.512808689265512e-05,3.623375078944946e-07,1.8251579687103e-07,0.0005227879016721418,True,54.73298530742075,13.75512121318186,12.97787463137378,91026280045.94144,12078.58448106906,0.004531407251669645,2.690286586079657,710.3178215205297,0.827488489355938,0.7245427175636973,131819184298.8524,12673.80384034166,0.0038607574654896,2.691559161389242,602.7673484378831,0.8264881154026615,0.7244177335187193
random_IR_0002.npz,random_IR_0002.npz,40.77782821655273,4.942167208810133e-08,1,3400,68,50,SpectralOT_LP,2.895729345198106e-08,2.290725751663558e-05,2.463011455722253e-07,1.189671611605547e-07,0.04071853175399416,True,32.78905293657568,17.88531640539628,4.722236047869297,175806947589.3505,9793.731868980401,0.003347963102852361,3.685923392377243,154.8376477525923,0.7887103051014333,0.9637502313501589,147920922722.1944,17314.43071595409,0.0048546510420041,3.686141702268032,383.4476844105894,0.7883418349360268,0.9635423527634041
random_IR_0003.npz,random_IR_0003.npz,272.5812206268311,1.546529347251635e-05,20,6922,138,43,SpectralOT_LP,6.010547792811849e-08,0.0002051184710580856,2.008159950939614e-06,1.066303501016819e-06,0.1846521793092722,True,11.48600566034005,113.2262280516597,27.94118749254981,139470365312.1949,2435.417800990525,0.004716236226765074,3.859833089627942,320.9326376960497,0.9498709127269186,0.9606267159080264,186057982895.3271,18083.25309630123,0.0013485171988061,1.306004568773872,20.22819525635132,0.9363059526409414,0.9895229876940544
random_IR_0004.npz,random_IR_0004.npz,89.63379788398743,9.624081087622471e-08,4,5670,125,60,SpectralOT_LP,3.589986263818901e-08,2.712747482291888e-05,2.932698247608556e-07,1.408761897934596e-07,5.962904592118275e-05,True,15.18197509221021,25.42538405861612,59.45534793338925,136654283897.1866,4793.137840196396,0.003167439702002841,3.416395813527585,902.6496114234076,0.5815006022530004,0.9728551955315761,164907916263.1111,4653.559206335945,0.0028459174490117,3.417559836228498,780.5313709946926,0.5802431108304328,0.972887769354296
random_IR_0005.npz,random_IR_0005.npz,12.62427067756653,4.359770287010178e-07,1,810,27,30,SpectralOT_LP,4.702343403550913e-08,4.256588363205083e-05,4.509526059166546e-07,2.210980730296796e-07,0.07492419060404172,True,20.25273255934602,0.7255511668557588,22.25895729542205,164588792299.9906,20223.15834162587,0.001001462393619264,1.308413625124812,450.8047091540869,0.5877583892498138,0.5875570330444786,136791000829.1319,16985.59336136327,0.002658647759962,2.613360133075208,264.5629665485059,0.7885326349456379,0.519207002213814
random_IR_0006.npz,random_IR_0006.npz,316.2404725551605,3.878225243170164e-07,20,10902,287,43,SpectralOT_LP,5.532158908749807e-08,3.430265496717766e-05,3.806712561793546e-07,1.780861335660688e-07,0.01036142527634937,True,54.57025178709163,8.893780508647348,1.399090587305284,116632980673.5785,15141.35656227602,0.003604053016164408,2.836594089483536,76.34872562219925,0.5880688522064822,0.7353036408049244,171318505762.8329,20172.46387607493,0.0034483828908896,2.891142941520044,616.9378275347882,0.6861588712811552,0.7241456573616774
random_IR_0007.npz,random_IR_0007.npz,65.57655453681946,3.546716413893591e-07,1,2220,60,37,SpectralOT_LP,7.098627463619778e-08,3.148636460537091e-05,3.694323687781775e-07,1.633599673198205e-07,0.01451984096040895,True,29.63099774095979,2.871468540896674,13.45428320385855,119056758242.4015,14790.97056981571,0.002003316658707204,3.824988290368212,398.663835219766,0.5164813886833327,0.6796286311677781,99188531844.29764,15037.9919488214,0.001240901886517,3.123130468189068,666.7700477785132,0.5731738858508781,0.6645598919528501
random_IR_0008.npz,random_IR_0008.npz,12.52006149291992,2.392521878391562e-07,1,805,23,35,SpectralOT_LP,3.463616948806703e-08,4.168485247646458e-05,4.303132244043439e-07,2.165811247962779e-07,0.05367297730663301,True,19.25414283292814,0.7971828751225315,18.62345195940792,166098930543.454,19006.4749308011,0.001013030712061482,1.437894866292201,358.5786040686155,0.5769623672424753,0.5112737669042766,82612856044.4483,21011.42815551345,0.0032807870816715,2.154761235733606,438.6071274471857,0.612349610486469,0.5890416637636482
random_IR_0009.npz,random_IR_0009.npz,275.1071047782898,2.261241434098338e-07,13,4291,98,40,SpectralOT_LP,5.865473085009398e-08,2.033642704191152e-05,2.512935678051775e-07,1.054444160175194e-07,0.1137182669793604,True,97.90590355637758,7.326968027208943,5.452739194635066,67510695858.18801,19874.87969025057,0.004926113017147187,3.332025866206874,533.8553577080207,0.5111656298116902,0.8243636643896568,91322346297.76453,7025.201129630132,0.0020131664101591,2.994014143849656,466.3161097485777,0.5640838191705095,0.831601498837984
random_IR_0010.npz,random_IR_0010.npz,440.2721681594849,1.158340069196129e-06,20,12150,260,43,SpectralOT_LP,5.445963324746117e-08,2.630599374242593e-05,3.038492072846566e-07,1.36507977367728e-07,0.2998877073068073,True,101.6066640239253,21.56999536933242,1.623306214467895,197257307956.0785,20321.61898128081,0.004999929588165192,3.699362434355431,164.9387291413894,0.5655089372176192,0.7956965931341736,81856495196.33838,17864.67272114118,0.0017863294467202,1.50073055891098,368.7314834092575,0.920593004674414,0.5570882198680419
random_IR_0011.npz,random_IR_0011.npz,315.2569627761841,3.841139459836995e-07,16,11137,247,44,SpectralOT_LP,5.473685504853165e-08,3.580646443879232e-05,3.943782670940976e-07,1.859089834354677e-07,0.02478272228286362,True,50.01356932802649,10.90000101288898,10.24638445747692,214409862861.1663,16353.61613578024,0.0030582575078671,2.940988995015119,512.4582594256352,0.5592886474036612,0.7124793282331082,180107327647.9402,13801.09577120686,0.0028746048065908,3.931732448538848,976.7613205794552,0.5292020182046171,0.6485754116624407
random_IR_0012.npz,random_IR_0012.npz,333.5757257938385,4.05708135531313e-07,20,18369,370,59,SpectralOT_LP,3.229208900279446e-08,3.442724846536294e-05,3.590441745782158e-07,1.788537731570727e-07,0.06762632379605117,True,44.88613423896663,9.748862433428112,17.56076466130136,130606940895.4045,13387.35357064347,0.003352875831814544,2.640239918868364,788.234839926074,0.6548170950514742,0.6816957738663867,130382238160.7445,8408.083772606749,0.0021845607900885,1.44857002751819,118.7365316770545,0.5414322732109044,0.8493113384913098
random_IR_0013.npz,random_IR_0013.npz,38.65584111213684,9.118466692825677e-08,1,3575,65,55,SpectralOT_LP,5.118664958558838e-08,5.877797593711875e-05,6.090911478171534e-07,3.053793042951725e-07,6.30940631274659e-07,True,8.824012683669622,13.99394336884133,60.14207403826256,166778329549.2811,4353.044205763607,0.00202709006997592,2.74288009291694,530.6944241358264,0.9655902593669707,0.6661669702474413,155119813820.0954,4196.081602258703,0.0020615579637577,2.743144217199068,523.252820986165,0.965355136812345,0.6660987867011486
random_IR_0014.npz,random_IR_0014.npz,396.9427917003632,6.081668288970832e-07,20,10272,212,56,SpectralOT_LP,5.250306855941744e-08,3.225198088330217e-05,3.583981077994736e-07,1.674372846366623e-07,0.1174759520908924,True,20.20076377424077,0.6940039322763212,47.66286438160764,142207999355.3485,19515.5914466824,0.001035108970662267,1.507005517579497,962.8262641765301,0.5101074078270157,0.655093650789855,95028278387.08888,7870.83454740738,0.0015271914496175,3.035490101894677,716.3300408465243,0.7973913380569407,0.5198526976318718
random_IR_0015.npz,random_IR_0015.npz,350.3940861225128,1.03651200333843e-05,20,11958,262,52,SpectralOT_LP,4.136154885259202e-08,0.000102906247775536,1.018577968006085e-06,5.348974083787538e-07,0.2151004474292319,True,42.63905812594857,2.493501751069087,18.20071616211834,120281852839.7928,19828.24934710716,0.00215041970571998,1.365585011424239,776.0613943704554,0.8349332614007141,0.9833088702697654,179484685384.757,7506.149896012699,0.0010187819047701,3.503926084730353,677.8197586308621,0.9814723871075448,0.6318890403247794
