step,epoch,epoch,lr-Adam,lw/param_w,lw/perc_w,lw/sw_w,train/param,train/param_grad/AMP_0,train/param_grad/BFRQ_0,train/param_grad/CF_DELAY_0,train/param_grad/CF_DEPTH_0,train/param_grad/CF_MIX_0,train/param_grad/CF_RATE_0,train/param_grad/CUTOFF_0,train/param_grad/M_OSC_0,train/param_grad/Q_FILT_0,train/perc,train/spec,train/total,train/wave,val_id/loud,val_id/lsd,val_id/mfcc,val_id/mfcc03,val_id/param,val_id/param_group/chorus_delay_ms,val_id/param_group/chorus_depth,val_id/param_group/chorus_mix,val_id/param_group/chorus_rate,val_id/param_group/harmor_amplitudes,val_id/param_group/harmor_cutoff,val_id/param_group/harmor_f0_hz,val_id/param_group/harmor_osc_mix,val_id/param_group/harmor_q,val_id/perc,val_id/spec,val_id/wave,val_ood/loud,val_ood/lsd,val_ood/mfcc,val_ood/mfcc03,val_ood/param,val_ood/perc,val_ood/spec,val_ood/wave
55399,221,,0.000108487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55449,221,,0.000108487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55499,221,221,0.000108487,0,0,1,0,0.000292483,0.416346,0.0111542,0.000124331,0.000395039,0.00379839,1.80839e-05,0.000384042,0.000549567,0,0.162603,0.162603,0,5.15143,9.11532,1.10189,0.0779214,0.19594,0.475401,0.432596,0.296459,0.45281,0.0908298,0.0613322,0.00225465,0.0413206,0.106393,0,0.17427,0,4.93196,16.0731,1.93372,0.286695,0,0,0.409882,0
55549,222,,0.000107402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55599,222,,0.000107402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55649,222,,0.000107402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55699,222,,0.000107402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55749,222,222,0.000107402,0,0,1,0,0.000288223,0.407443,0.0108759,0.000123163,0.000386816,0.00388718,1.83356e-05,0.000377697,0.000550622,0,0.161037,0.161037,0,5.32565,9.53215,1.12253,0.0777808,0.194354,0.470709,0.429215,0.297929,0.450938,0.089086,0.0601094,0.00249591,0.0392872,0.103769,0,0.180654,0,4.95814,16.0599,1.94387,0.287253,0,0,0.409946,0
55799,223,,0.000106328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55849,223,,0.000106328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55899,223,,0.000106328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55949,223,,0.000106328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55999,223,223,0.000106328,0,0,1,0,0.000296181,0.41702,0.0104579,0.000124927,0.000393586,0.0041108,1.85072e-05,0.000384077,0.000569061,0,0.159278,0.159278,0,5.29869,9.41377,1.11327,0.0773581,0.197085,0.476549,0.43651,0.305449,0.456676,0.0894746,0.0584561,0.00245385,0.0410482,0.104231,0,0.17613,0,4.97122,16.033,1.94944,0.286169,0,0,0.408695,0
56049,224,,0.000105265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56099,224,,0.000105265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56149,224,,0.000105265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56199,224,,0.000105265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56249,224,224,0.000105265,0,0,1,0,0.000291735,0.414859,0.0105822,0.000121395,0.000391129,0.00370248,1.81724e-05,0.000383841,0.000548285,0,0.160182,0.160182,0,5.27031,8.89512,1.09715,0.0757583,0.197497,0.476424,0.436152,0.29986,0.463863,0.0909567,0.0608061,0.00215973,0.0397025,0.105044,0,0.168727,0,4.97592,16.016,1.92448,0.285257,0,0,0.409371,0
56299,225,,0.000104212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56349,225,,0.000104212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56399,225,,0.000104212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56449,225,,0.000104212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56499,225,225,0.000104212,0,0,1,0,0.000290843,0.408761,0.0109662,0.000124253,0.000391748,0.00360462,1.82261e-05,0.000389441,0.0005429,0,0.159993,0.159993,0,5.15774,8.88826,1.09056,0.076405,0.196164,0.469836,0.436727,0.296898,0.462337,0.0898897,0.0604367,0.00204441,0.0401984,0.103277,0,0.168297,0,4.93143,15.9136,1.92605,0.287262,0,0,0.409074,0
56549,226,,0.00010317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56599,226,,0.00010317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56649,226,,0.00010317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56699,226,,0.00010317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56749,226,226,0.00010317,0,0,1,0,0.00029576,0.412902,0.0109086,0.000117011,0.000386175,0.00343637,1.81308e-05,0.000377465,0.000547273,0,0.158851,0.158851,0,5.19686,8.79169,1.08784,0.0772878,0.198846,0.477572,0.449325,0.298885,0.46192,0.0926994,0.0620689,0.00189139,0.0404762,0.103626,0,0.16767,0,4.9041,15.9787,1.92986,0.286605,0,0,0.409614,0
56799,227,,0.000102138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56849,227,,0.000102138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56899,227,,0.000102138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
