filename,target_npz,runtime,best_loss,n_restarts_run,best_popsize,loss_name,gt_loss,nmse,gt_available,mu,D_mu,T0_mu,E,rho,h,Ly,T0,op_x,op_y,gt_E,gt_rho,gt_h,gt_Ly,gt_T0,gt_op_x,gt_op_y
random_IR_0034.npz,random_IR_0034.npz,224.988,0.00022403,59,30,L1_STFT,9.34e-06,0.00337708,True,34.21634353,17.49783018,1.29034968,80997430076.70444,7839.11865977,0.00436482,1.71860528,44.15104785,0.69333784,0.7371409,131976876718.98044,6330.43741829,0.0030728,1.71860473,25.67246143,0.69334329,0.73715196
random_IR_0035.npz,random_IR_0035.npz,6.733,0.00102828,1,39,L1_STFT,1.492e-05,1.099e-05,True,16.37160896,31.37006577,55.577184,70987420666.01918,3777.73993143,0.0043337,1.90510178,909.88792337,0.57474002,0.86122696,146159003394.57947,4639.59889209,0.00334714,1.90512325,863.85696737,0.57471337,0.86126124
random_IR_0036.npz,random_IR_0036.npz,11.241,0.00038158,1,42,L1_STFT,2.684e-05,0.00362149,True,32.09699431,25.99810469,10.95977085,90936811001.00436,6842.13144611,0.00469108,2.24856736,351.77570265,0.6842263,0.97081252,141672610939.29004,5153.13787566,0.00326169,2.24857314,183.28800342,0.68425024,0.97081165
random_IR_0037.npz,random_IR_0037.npz,17.372,0.00077029,1,50,L1_STFT,3.484e-05,4.829e-05,True,17.73643665,53.74018137,56.34191181,86408325827.2925,3555.86743212,0.00498794,3.31943829,999.30474937,0.79635416,0.98134391,151485447898.1282,3998.34178631,0.00399465,3.31944324,903.72070255,0.79639327,0.98134883
random_IR_0038.npz,random_IR_0038.npz,10.54,0.00076614,1,47,L1_STFT,1.683e-05,0.02573625,True,46.13506473,26.17366613,18.79688765,115467940707.20358,9415.32977961,0.00489999,1.94724061,867.19562836,0.83822279,0.89473118,209217985469.20517,2738.87703632,0.00196332,1.94722783,100.30293933,0.83825911,0.89472493
random_IR_0039.npz,random_IR_0039.npz,13.031,0.00043698,1,52,L1_STFT,2.702e-05,0.00355827,True,53.82999564,18.63946042,1.62484211,114233181760.6594,11643.53987286,0.00462316,1.91701541,87.46524371,0.93947896,0.67569522,216556756380.9004,11559.79880357,0.00334564,1.91701731,63.96462657,0.93948757,0.67569789
random_IR_0040.npz,random_IR_0040.npz,92.418,0.00053961,2,43,L1_STFT,1.739e-05,0.00843816,True,15.44465299,3.10333674,24.48348234,145065837450.02,9970.41751336,0.00154905,3.88854702,378.13888859,0.81891777,0.93840932,189277995864.91592,20127.90084848,0.00192681,3.88855345,949.31932923,0.81891949,0.9384011
random_IR_0041.npz,random_IR_0041.npz,9.939,0.00115611,1,41,L1_STFT,3.052e-05,1.232e-05,True,10.89093539,77.01872502,52.91304505,107190147089.53017,2448.19192402,0.00444856,1.94976533,576.27255504,0.58259039,0.99104552,120126728243.6296,2678.85292587,0.00439577,1.94975883,617.88051315,0.58258902,0.9910964
random_IR_0042.npz,random_IR_0042.npz,24.109,0.00130597,1,44,L1_STFT,1.777e-05,0.00379836,True,43.63851296,7.46571762,22.83357378,82348117828.3155,12313.73568666,0.00354389,2.48729594,996.42320548,0.91280258,0.60302426,87945741567.89664,9359.39059524,0.00298957,2.48727389,639.47612167,0.91283769,0.60302548
random_IR_0043.npz,random_IR_0043.npz,121.489,0.00053243,13,37,L1_STFT,4.237e-05,0.00524475,True,53.76282269,3.70552567,2.74929542,97930637879.41014,18936.22708052,0.00283915,2.58282751,147.80988228,0.98079684,0.95421444,215856681820.5389,18639.20052753,0.00189727,2.58282505,97.85350605,0.98080898,0.95421219
