filename,target_npz,runtime,best_loss,n_restarts_run,best_popsize,loss_name,gt_loss,nmse,gt_available,mu,D_mu,T0_mu,E,rho,h,Ly,T0,op_x,op_y,gt_E,gt_rho,gt_h,gt_Ly,gt_T0,gt_op_x,gt_op_y
random_IR_0029.npz,random_IR_0029.npz,35.13,9.52e-06,1,52,L1_STFT,9.72e-06,0.01165784,True,48.81007386,3.91597461,2.7147693,101358004222.35631,17631.72743442,0.00276831,1.75950239,132.50808997,0.85120838,0.69509837,114704769945.09769,10597.03256049,0.00201743,1.75950242,58.03858003,0.85120831,0.6950984
random_IR_0030.npz,random_IR_0030.npz,99.656,1.357e-05,4,54,L1_STFT,1.426e-05,0.00085998,True,24.15376985,0.96286218,4.02671829,109491509197.40633,18066.6603573,0.00133692,1.62085071,97.26042693,0.77292385,0.94936882,136415617217.07494,15202.58414177,0.00109871,1.62085066,67.25895897,0.77292381,0.94936893
random_IR_0031.npz,random_IR_0031.npz,169.455,1.367e-05,5,38,L1_STFT,1.491e-05,0.0006577,True,20.29921116,2.94722493,48.10635683,142614015899.23883,12101.84470968,0.00167737,3.97198299,976.5210956,0.88160559,0.66680838,70159602918.25648,7380.46068266,0.00186759,3.97198295,663.08157232,0.88160554,0.6668084
random_IR_0032.npz,random_IR_0032.npz,20.788,1.403e-05,1,60,L1_STFT,1.419e-05,0.00632551,True,27.59411015,14.05947877,17.38591345,88068655583.48206,7512.37866018,0.00367315,2.21204526,479.74881084,0.64403559,0.90104297,200515550283.45148,14254.85865951,0.00335327,2.21204529,831.05014475,0.6440356,0.90104295
random_IR_0033.npz,random_IR_0033.npz,11.367,1.817e-05,1,53,L1_STFT,2.086e-05,0.00226445,True,19.09398306,67.28192869,22.04631913,132029931249.14288,3991.51871013,0.00478364,1.63834417,420.95204399,0.86811933,0.63443135,211947700344.80545,6481.54432973,0.00481117,1.63834424,687.49140151,0.86811935,0.6344314
random_IR_0034.npz,random_IR_0034.npz,15.851,9.56e-06,1,53,L1_STFT,9.34e-06,0.03495262,True,66.95048234,17.49769588,1.32000913,152153135176.39642,15131.60444434,0.00442455,1.71860457,88.37524813,0.69334349,0.73715188,131976876718.98044,6330.43741829,0.0030728,1.71860473,25.67246143,0.69334329,0.73715196
random_IR_0035.npz,random_IR_0035.npz,11.994,1.298e-05,1,43,L1_STFT,1.492e-05,8.429e-05,True,17.86195935,31.37180822,55.627267,155751688786.9005,5202.35072901,0.00343344,1.90512312,993.61198161,0.57471338,0.86126122,146159003394.57947,4639.59889209,0.00334714,1.90512325,863.85696737,0.57471337,0.86126124
random_IR_0036.npz,random_IR_0036.npz,126.34,2.612e-05,18,56,L1_STFT,2.684e-05,0.00318332,True,31.14228251,25.99834078,10.90523678,107085828191.42984,7081.27687094,0.00439783,2.24857303,339.61396454,0.68424998,0.97081165,141672610939.29004,5153.13787566,0.00326169,2.24857314,183.28800342,0.68425024,0.97081165
random_IR_0037.npz,random_IR_0037.npz,22.863,3.287e-05,1,58,L1_STFT,3.484e-05,3.608e-05,True,17.49811732,53.73989683,56.58158108,171318529850.70123,4427.03081874,0.00395256,3.31944318,990.07114376,0.79639302,0.98134884,151485447898.1282,3998.34178631,0.00399465,3.31944324,903.72070255,0.79639327,0.98134883
random_IR_0038.npz,random_IR_0038.npz,16.896,1.629e-05,1,56,L1_STFT,1.683e-05,0.02660492,True,46.81721425,26.17302989,18.65299651,116354218303.77998,9532.25346968,0.00491145,1.94722795,873.28133379,0.83825898,0.89472492,209217985469.20517,2738.87703632,0.00196332,1.94722783,100.30293933,0.83825911,0.89472493
