filename,target_npz,runtime,best_loss,n_restarts_run,total_evaluations,cmaes_gen_count,best_popsize,loss_name,gt_loss,nmse,gt_available,mu,D_mu,T0_mu,E,rho,h,Ly,T0,op_x,op_y,gt_E,gt_rho,gt_h,gt_Ly,gt_T0,gt_op_x,gt_op_y
random_IR_0001.npz,random_IR_0001.npz,816.2508659362793,1.060649633407593,20,51036,1136,44,MSS,0.7767162322998047,0.01018086350137897,True,57.78337626079756,13.8918740699625,15.31556997269677,92006818552.86044,12526.72356805248,0.00461280844483272,2.739000644702675,884.9853423809108,0.7134234551410604,0.7319463675027054,131819184298.8524,12673.80384034166,0.0038607574654896,2.691559161389242,602.7673484378831,0.8264881154026615,0.7244177335187193
random_IR_0002.npz,random_IR_0002.npz,730.1640148162842,1.338767409324646,20,51786,959,54,MSS,1.099802613258362,0.0160376467367153,True,53.24247490260932,17.96515078360227,0.01257861034252056,172914431034.1426,13435.52908835399,0.003962811925937497,3.684912827661007,0.6697163454713531,0.7471991890197759,0.9497061440099978,147920922722.1944,17314.43071595409,0.0048546510420041,3.686141702268032,383.4476844105894,0.7883418349360268,0.9635423527634041
random_IR_0003.npz,random_IR_0003.npz,451.4351298809052,1.969680190086365,20,55091,1341,43,MSS,1.402339935302734,0.05636688184971601,True,46.69708487078421,14.79555177772562,0.04479351283338798,177196586494.6615,13240.88664504146,0.003526733981086657,1.462539423030958,2.09172647044128,0.6749039731993169,0.9954036948314299,186057982895.3271,18083.25309630123,0.0013485171988061,1.306004568773872,20.22819525635132,0.9363059526409414,0.9895229876940544
random_IR_0004.npz,random_IR_0004.npz,550.9747586250305,1.514483213424683,20,59557,1027,57,MSS,0.9546912908554077,0.126444300904707,True,33.81318459505157,51.16897301606246,17.67190538514727,182585313288.0954,7131.150294326963,0.004741617158447906,1.885868172115809,597.5433989342705,0.8382219210212503,0.7916401160136621,164907916263.1111,4653.559206335945,0.0028459174490117,3.417559836228498,780.5313709946926,0.5802431108304328,0.972887769354296
random_IR_0005.npz,random_IR_0005.npz,1458.326556682587,0.9500006437301636,20,55251,1197,53,MSS,0.7476413249969482,0.02780335418531278,True,84.69427975837371,4.931601044725966,8.345191948195835,67223325461.62777,20560.28975572075,0.004119313529363473,2.597617344492772,706.7900214978257,0.7172073225283185,0.5111499590545665,136791000829.1319,16985.59336136327,0.002658647759962,2.613360133075208,264.5629665485059,0.7885326349456379,0.519207002213814
random_IR_0006.npz,random_IR_0006.npz,744.7153363227844,0.8907729983329773,20,44085,1143,45,MSS,0.734369695186615,0.005626769978567268,True,86.93387941097353,9.0593095036651,8.277401479232092,109833489084.6069,20119.71202742428,0.004320831197408682,2.897267085397737,719.5866220317766,0.7228117583474238,0.7190644593932247,171318505762.8329,20172.46387607493,0.0034483828908896,2.891142941520044,616.9378275347882,0.6861588712811552,0.7241456573616774
random_IR_0007.npz,random_IR_0007.npz,2582.676471471786,1.073136687278748,20,49469,929,51,MSS,0.7263134717941284,0.1106573288197796,True,21.13738032293582,0.8192206717217658,10.92750737847319,190609758809.4396,20984.47025502496,0.001007286820494039,1.104191440876152,230.9788794404753,0.7078807936651627,0.5100044346480923,99188531844.29764,15037.9919488214,0.001240901886517,3.123130468189068,666.7700477785132,0.5731738858508781,0.6645598919528501
random_IR_0008.npz,random_IR_0008.npz,900.3546319007874,0.5701612234115601,20,22672,436,52,MSS,0.6006560921669006,0.005649320175949942,True,49.8382956282667,3.761941498634817,6.37628841287547,154326943140.4124,20844.96574945824,0.002390903215063426,2.154799432316831,317.7833469319792,0.6123198217407895,0.5890627030301819,82612856044.4483,21011.42815551345,0.0032807870816715,2.154761235733606,438.6071274471857,0.612349610486469,0.5890416637636482
random_IR_0009.npz,random_IR_0009.npz,2313.447394371033,0.6544522047042847,20,103351,2435,35,MSS,0.6726522445678711,0.003492159189057292,True,29.15650922797897,4.683050072267421,32.95856974612021,166991791845.4207,13915.37618554067,0.002095272800334009,2.994012897781047,960.9568429437426,0.5640820862085386,0.8316038692288383,91322346297.76453,7025.201129630132,0.0020131664101591,2.994014143849656,466.3161097485777,0.5640838191705095,0.831601498837984
random_IR_0010.npz,random_IR_0010.npz,2173.49885725975,1.334076642990112,20,62615,1307,57,MSS,0.8166980147361755,0.07517152163616529,True,37.45070365316758,0.9110912392337421,23.41298556194271,67002715185.5001,20929.84398452515,0.001789344616274131,1.818161902618008,876.8327839162075,0.6395531885221573,0.7169228661761058,81856495196.33838,17864.67272114118,0.0017863294467202,1.50073055891098,368.7314834092575,0.920593004674414,0.5570882198680419
random_IR_0011.npz,random_IR_0011.npz,1318.993895530701,0.9666469097137451,20,56593,1483,44,MSS,0.7212292551994324,0.002805371952361904,True,52.22522810952569,10.31135254214743,13.10459601021741,84091129461.1459,12551.074466666,0.004161016512827567,3.991259583094398,684.3905159167844,0.544441556209161,0.6490280007458233,180107327647.9402,13801.09577120686,0.0028746048065908,3.931732448538848,976.7613205794552,0.5292020182046171,0.6485754116624407
random_IR_0012.npz,random_IR_0012.npz,733.4399404525757,1.162045240402222,20,50845,999,54,MSS,0.709286093711853,0.1486690609564782,True,70.98857917272666,6.923904464532448,10.96988081875269,130993740390.3277,20388.00073373324,0.003481880352067653,1.114653907673496,778.7362530174005,0.7261579396362221,0.5101392605219429,130382238160.7445,8408.083772606749,0.0021845607900885,1.44857002751819,118.7365316770545,0.5414322732109044,0.8493113384913098
random_IR_0013.npz,random_IR_0013.npz,476.5977351665497,1.511223196983337,20,17578,517,34,MSS,1.193602561950684,0.06243974580026066,True,53.78138834827379,13.9979247262697,16.09337702454741,187456733734.5004,15100.2091471827,0.003561632016090849,1.958075402558445,865.524159592371,0.8444585750976618,0.7634946555422365,155119813820.0954,4196.081602258703,0.0020615579637577,2.743144217199068,523.252820986165,0.965355136812345,0.6660987867011486
random_IR_0014.npz,random_IR_0014.npz,1858.995898485184,1.147487998008728,20,69712,1484,35,MSS,0.7553229331970215,0.000610544877376723,True,15.16296409122153,3.09209573398163,41.77751225098883,128825044271.8754,9478.094179477808,0.00159979040132907,3.089174586948698,633.4709180823111,0.7862632755373696,0.5188881318349593,95028278387.08888,7870.83454740738,0.0015271914496175,3.035490101894677,716.3300408465243,0.7973913380569407,0.5198526976318718
random_IR_0015.npz,random_IR_0015.npz,503.0418667793274,1.88093638420105,20,30024,556,54,MSS,1.399796366691589,0.2884773135570423,True,66.68349119596726,2.920829941656229,2.584989683454716,67052812327.29767,20857.62974808588,0.003197079054588495,1.457055313275063,172.3761367983188,0.7004127594909815,0.9906157343509225,179484685384.757,7506.149896012699,0.0010187819047701,3.503926084730353,677.8197586308621,0.9814723871075448,0.6318890403247794
random_IR_0016.npz,random_IR_0016.npz,322.8457210063934,1.574811697006226,20,21924,522,42,MSS,0.8975025415420532,0.1624335356192536,True,21.95635664152134,33.60389753632589,35.0837159915738,157628884693.9475,5857.847488902822,0.003748195336788084,1.162291190744508,770.3105806208399,0.7393631652281198,0.5248807657347263,212770598762.0987,6623.934693643624,0.0033681677250873,2.770856269811727,572.2561832718154,0.7290914355226374,0.9247402495108528
random_IR_0017.npz,random_IR_0017.npz,572.7078049182892,1.181387662887573,20,20097,609,33,MSS,0.8851318359375,0.003436681529764197,True,15.41269912967917,8.969512516434563,39.8187797797429,92377559287.88197,6013.594971118873,0.002562975924334911,3.168662871803266,613.7148724561298,0.7313796198199308,0.9396850313806268,201808789158.0077,9884.307927923312,0.0021897478034205,3.128489898420763,813.7996817242802,0.7948237075915707,0.9420503273088778
random_IR_0018.npz,random_IR_0018.npz,669.9391405582428,0.7304999232292175,20,18810,570,33,MSS,0.7686578035354614,0.005751604418829326,True,60.33031188851047,10.9722218115253,6.744381256592647,184924857640.9807,17601.09867411397,0.003427644660457394,3.108214012781767,406.8906247052585,0.7176834647759582,0.8071325937818363,165530500482.1345,20404.37233279661,0.0039010171192785,3.108341611225521,501.329368682883,0.717688973793508,0.8071326749226829
random_IR_0019.npz,random_IR_0019.npz,377.1020524501801,0.5758718252182007,20,45354,1068,48,MSS,0.6119840741157532,0.0002481589332662462,True,21.39520188417424,8.867789808038031,37.76006543677348,143430533274.1838,8698.322239885405,0.002459692949298704,1.155684787988369,807.8842231793986,0.7201114194114107,0.5763635719819907,161556360636.8228,7883.459015556348,0.0022062992666981,1.155660275097067,660.1769357573102,0.7200966634634254,0.5763822914690007
random_IR_0020.npz,random_IR_0020.npz,552.3058848381042,1.064138412475586,20,59266,1464,46,MSS,0.7638100981712341,0.04512775772333275,True,94.75161378394812,12.35286923283616,3.562613404307901,139286928359.1026,20799.57248533233,0.004555459678354739,1.968771152143119,337.5633693464988,0.7583619726421696,0.7515709966944363,166939725438.1414,13227.31467837208,0.003279859642805,1.965018745272489,590.8768525205608,0.8295306023008275,0.7213950333626472
random_IR_0021.npz,random_IR_0021.npz,2078.599723339081,1.073332786560059,20,72110,1561,51,MSS,0.819183349609375,0.02422127497051652,True,17.83132608915101,5.237707836121543,14.54134197397075,139805472584.4668,9103.307677954301,0.001958774405959447,3.690077904852977,259.2914105117312,0.7314595005317163,0.5672047893717752,190347680324.0511,19198.15907429464,0.0024702474801915,3.699985127968082,435.8705666163742,0.8549054059347795,0.5591111747830275
random_IR_0022.npz,random_IR_0022.npz,570.7121765613556,1.012652158737183,20,30051,567,53,MSS,0.7608360052108765,0.007167537674586423,True,38.72942822070127,53.5422825723055,8.33652605574675,199917725352.7756,7925.524681239513,0.004886670571145604,3.825552812392703,322.8688874860497,0.5856574371729329,0.801444331534938,199823286777.3368,5239.628127570282,0.0038569651981964,3.766499579859553,998.8470180978009,0.5896215379914237,0.8116241864990836
random_IR_0023.npz,random_IR_0023.npz,504.9977552890778,1.176446676254272,20,70155,1535,53,MSS,0.7240993976593018,0.1334867707232961,True,17.03026422930993,17.70128453287936,1.66102905054078,141268266441.9756,5903.506252963969,0.002884771100354058,1.100000004903493,28.28776362326929,0.7319816809043771,0.5108982644466247,129299044475.5779,13129.09388595436,0.0043920329172889,1.45907795026338,807.3208855354235,0.5438918277730177,0.8517400988408361
random_IR_0024.npz,random_IR_0024.npz,810.1775362491608,0.602777361869812,20,74469,1667,41,MSS,0.6263512969017029,0.01169508054338603,True,53.28249864513343,12.80518258775311,10.8167656351192,196651951824.8132,15707.59552424634,0.003392148630443549,2.415386906078466,576.3443002979647,0.5157281149836187,0.6863892120522497,197937911386.0695,20769.80429405425,0.0038882223978813,2.4152737797664,866.3836621053699,0.5157399012506509,0.6863892515943983
random_IR_0025.npz,random_IR_0025.npz,902.8043048381805,0.8982375860214233,20,30060,501,60,MSS,0.7597405910491943,0.0001655021121885509,True,9.054222676513264,7.08474668731073,89.55793049078079,140290181014.1887,5245.065583290052,0.001726236313490261,3.208365027292549,810.8774451112262,0.5208024003250851,0.8988867546293767,97599468309.14922,3451.554180777968,0.0016865187090457,3.216972631029768,521.0413958380673,0.5190756792857009,0.8989118746451361
random_IR_0026.npz,random_IR_0026.npz,1420.409229755402,1.129607677459717,20,49965,1013,57,MSS,0.7110177874565125,0.08291205343645297,True,46.91613223883075,1.904812723379995,8.850298806557213,84084737395.74284,20517.23927507513,0.002286668864647188,1.163029454484187,415.2217891616041,0.7110126868264754,0.5100014598710556,71871356218.2901,15672.99075616242,0.0023814067227876,1.749381595375102,928.0820126526562,0.5907001366839773,0.8145244167348842
random_IR_0027.npz,random_IR_0027.npz,1654.92594408989,1.093609094619751,20,60054,1466,54,MSS,0.7812390327453613,0.002543717121071707,True,25.68599261374364,3.391544624957598,37.7731910356427,202180029509.4246,15177.26910860932,0.00169239883867996,2.726026289481355,970.241905939046,0.7402461951870479,0.859597414163101,148951818862.8186,13972.55997215884,0.001951571285498,2.773962906952086,934.2146557848146,0.7990558884137398,0.8677597944632172
random_IR_0028.npz,random_IR_0028.npz,459.2207865715027,0.8294217586517334,20,51220,1143,50,MSS,0.8470702171325684,0.06552899722095473,True,80.41231661032985,21.31079523028447,12.40296184002251,157781701938.2637,16205.03108961973,0.004962182186854219,2.004389959006143,997.3508943857296,0.8723059180557424,0.750315835916604,211488975667.5418,5930.42851055032,0.0025928842488643,2.004640486890846,209.8516505376324,0.8723798895741509,0.7503248162226079
random_IR_0029.npz,random_IR_0029.npz,1314.379605293274,1.194248676300049,20,49697,1009,46,MSS,0.9082733988761902,0.01759769262056579,True,39.99375599869824,3.388867054172878,16.02333422368086,103478004282.5158,16313.2988306071,0.002451604449472951,1.700521316735469,640.833319227483,0.7198742421264109,0.699183707839005,114704769945.0977,10597.03256049267,0.0020174259270815,1.759502421122638,58.03858003227238,0.8512083095195752,0.6950984012533157
random_IR_0030.npz,random_IR_0030.npz,3279.214519739151,0.8266410827636719,20,117802,2535,45,MSS,0.8536233305931091,8.678553840287687e-09,True,16.72254617312142,0.9627502724085314,3.974494403252185,174105270830.0974,16503.78350587205,0.00101325530398357,1.620797348205799,66.46366617319731,0.7729116148957678,0.9493567533068107,136415617217.0749,15202.58414177307,0.0010987149135653,1.620850664922941,67.25895896693396,0.7729238134432739,0.9493689335897676
random_IR_0031.npz,random_IR_0031.npz,713.6268303394318,1.335640430450439,20,23120,680,34,MSS,0.8648340702056885,0.04706516880885581,True,22.02721550157117,3.294950199734131,45.14416324883197,219864970442.1184,14224.09426954372,0.001548584752333603,2.903975248702261,994.4002125201312,0.704185636238686,0.7140299372914342,70159602918.25648,7380.460682658432,0.0018675879375938,3.971982947450442,663.0815723180698,0.8816055403797093,0.6668084039030092
random_IR_0032.npz,random_IR_0032.npz,1175.997937440872,1.121549844741821,20,70498,1450,41,MSS,0.856813371181488,0.004879787293105041,True,53.60864102206884,14.10255884776825,15.24773150294171,68092579822.6432,10724.39942033958,0.004998754608150484,2.215471703176864,817.4101645420924,0.7207096552072422,0.8812656560820226,200515550283.4515,14254.8586595136,0.0033532684542144,2.212045293098504,831.0501447516381,0.6440355970596615,0.9010429486171564
random_IR_0033.npz,random_IR_0033.npz,187.9068405628204,1.234583973884583,20,30044,518,58,MSS,0.9081808924674988,0.06351904635258519,True,26.7665592961254,61.69979043203905,17.71106413099166,148785455463.7448,5355.12716354994,0.004998305078227446,1.502992639908646,474.0642482596679,0.5939707766079192,0.5112340202276539,211947700344.8055,6481.544329734899,0.0048111666278877,1.638344238487262,687.4914015050514,0.8681193453173773,0.6344314048715627
random_IR_0034.npz,random_IR_0034.npz,841.8792471885681,0.860395610332489,20,88590,1617,60,MSS,0.7222045660018921,0.1004459442289364,True,99.85579162545605,17.62224384161473,0.004959619572617564,159011195653.1688,19998.01228232168,0.004993285843399994,1.722608317462218,0.4952467385848328,0.7112256936116588,0.7469315414654447,131976876718.9804,6330.437418292857,0.0030728028557226,1.718604734365698,25.67246142735103,0.6933432903637705,0.7371519579387572
random_IR_0035.npz,random_IR_0035.npz,452.2123341560364,1.267205715179443,20,52840,1131,50,MSS,0.9431964755058289,0.2062462053533092,True,100.2902208789638,18.01343452328379,4.289024038869883,166669084825.959,20224.34163445025,0.004958886805399338,1.127123853317825,430.147168213446,0.770493433874144,0.5849208406775052,146159003394.5795,4639.598892086222,0.0033471373858326,1.905123248254723,863.8569673671722,0.5747133721091251,0.861261243784371
random_IR_0036.npz,random_IR_0036.npz,642.9769434928894,1.73905348777771,20,58644,1096,54,MSS,1.300327062606812,0.0447005080587965,True,6.18859303252834,25.684616918388,118.895232960064,138515660637.7372,2638.066284736054,0.00234588231096988,2.277289123793641,735.7942102974858,0.858693754746281,0.8487865359042306,141672610939.29,5153.137875655491,0.003261685247434,2.248573138141152,183.2880034157165,0.6842502415464783,0.9708116531738784
random_IR_0037.npz,random_IR_0037.npz,183.8066163063049,1.814358711242676,20,26260,505,52,MSS,1.223251581192017,0.08439750843928372,True,19.9100250337585,54.48864371201292,36.5560886628955,161564574803.7462,4709.886171884649,0.004227283697981932,1.326140275487706,727.8326404145449,0.8298412741563977,0.9031670210273608,151485447898.1282,3998.341786309949,0.0039946544794021,3.319443236040199,903.720702548536,0.7963932737883268,0.9813488254881422
