filename,target_npz,runtime,best_loss,n_restarts_run,best_popsize,loss_name,ir_peak_abs,effective_tolfun,effective_tolfunhist,effective_early_stop_loss,gt_loss,nmse,gt_available,mu,D_mu,T0_mu,E,rho,h,Ly,T0,op_x,op_y,gt_E,gt_rho,gt_h,gt_Ly,gt_T0,gt_op_x,gt_op_y
random_IR_0016.npz,random_IR_0016.npz,10.8785126209259,3.800620842348001e-13,1,31,L1_STFT,2.511444979235942e-08,2.511444979235943e-13,2.511444979235943e-13,2.511444979235942e-10,3.871835035744453e-13,6.104404038773271e-14,True,22.31053763339692,32.39144974304305,25.64936856245794,180515603421.0817,6270.718476119164,0.003557891766049193,2.770856142153348,572.2512025855856,0.729091430249759,0.9247402214347646,212770598762.0987,6623.934693643624,0.0033681677250873,2.770856269811727,572.2561832718154,0.7290914355226374,0.9247402495108528
random_IR_0017.npz,random_IR_0017.npz,37.81482553482056,5.154224486450532e-13,1,45,L1_STFT,2.943778529017314e-08,2.943778529017314e-13,2.943778529017314e-13,2.943778529017313e-10,5.30282306780705e-13,1.15150395205933e-14,True,21.64412959333166,8.702207586834149,37.59898013432381,67018675165.38247,6844.862199947203,0.003162098660437402,3.128489848535672,813.7971986044072,0.7948237192553333,0.9420503531641553,201808789158.0077,9884.307927923312,0.0021897478034205,3.128489898420763,813.7996817242802,0.7948237075915707,0.9420503273088778
random_IR_0018.npz,random_IR_0018.npz,23.25465536117554,1.2940612936687e-13,1,33,L1_STFT,1.075495833971328e-08,1.075495833971328e-13,1.075495833971328e-13,1.075495833971328e-10,1.294679424432288e-13,1.859922983061469e-14,True,79.59783926416863,10.9738232310218,6.298263099560677,97651785222.95734,17112.91870867767,0.004651330414127772,3.108341544876701,501.3281338422753,0.7176890042283488,0.8071326906487597,165530500482.1345,20404.37233279661,0.0039010171192785,3.108341611225521,501.329368682883,0.717688973793508,0.8071326749226829
random_IR_0019.npz,random_IR_0019.npz,18.42607617378235,2.557179945225641e-12,1,59,L1_STFT,3.54110202360456e-07,3.54110202360456e-12,3.54110202360456e-12,3.54110202360456e-09,2.314403876879645e-12,4.038886370153548e-14,True,17.39328116010532,8.867138922773886,37.95600908315068,70138467167.63219,5969.359801368248,0.002913759890318317,1.155660373039975,660.1795376987509,0.7200964854020035,0.57638225651485,161556360636.8228,7883.459015556348,0.0022062992666981,1.155660275097067,660.1769357573102,0.7200966634634254,0.5763822914690007
random_IR_0020.npz,random_IR_0020.npz,16.56489419937134,4.103291870779374e-13,1,38,L1_STFT,3.8115514001188e-08,3.811551400118801e-13,3.811551400118801e-13,3.8115514001188e-10,4.038609995472148e-13,2.024769918628946e-14,True,43.38376596102553,12.06829617331822,13.61978681482392,84278692836.40491,10532.333491657,0.004119102950489673,1.96501865358324,590.8776436133825,0.8295305340428524,0.7213950931520799,166939725438.1414,13227.31467837208,0.003279859642805,1.965018745272489,590.8768525205608,0.8295306023008275,0.7213950333626472
random_IR_0021.npz,random_IR_0021.npz,43.10004496574402,2.144109000588867e-13,1,44,L1_STFT,1.931819698647403e-08,1.931819698647403e-13,1.931819698647403e-13,1.931819698647403e-10,2.13638853244387e-13,1.896277279688989e-14,True,47.42423128198127,5.377946853835166,9.190886276556702,169152066664.3059,18457.3618525895,0.002569393809404448,3.699984980243857,435.8707164658127,0.8549053104892185,0.5591111423383369,190347680324.0511,19198.15907429464,0.0024702474801915,3.699985127968082,435.8705666163742,0.8549054059347795,0.5591111747830275
random_IR_0022.npz,random_IR_0022.npz,14.9456512928009,2.333757373549489e-13,1,35,L1_STFT,2.135187349097869e-08,2.135187349097869e-13,2.135187349097869e-13,2.135187349097869e-10,2.638469683621109e-13,6.468539634768172e-14,True,20.20906315049931,50.429483547754,49.42594661063026,113845678914.2971,4343.674668567706,0.004652526879312325,3.766499712611436,998.852076327434,0.5896215494245134,0.8116241288154883,199823286777.3368,5239.628127570282,0.0038569651981964,3.766499579859553,998.8470180978009,0.5896215379914237,0.8116241864990836
random_IR_0023.npz,random_IR_0023.npz,96.14184260368347,4.594302911199721e-13,21,57,L1_STFT,4.008085121945285e-08,4.008085121945285e-13,4.008085121945285e-13,4.008085121945285e-10,4.532918907850653e-13,4.028741280821943e-14,True,57.66342583802138,16.88648957447105,14.00044756114368,137000775651.3357,13384.76250314824,0.004308139634487972,1.459078093803663,807.313769641116,0.5438917782531046,0.8517399313299071,129299044475.5779,13129.09388595436,0.0043920329172889,1.45907795026338,807.3208855354235,0.5438918277730177,0.8517400988408361
random_IR_0024.npz,random_IR_0024.npz,22.44394373893738,1.620695087465804e-13,1,46,L1_STFT,1.664525903472635e-08,1.664525903472635e-13,1.664525903472635e-13,1.664525903472635e-10,1.654947473549509e-13,1.034801260574086e-14,True,80.7576165774534,12.80696609926824,10.7282497309066,100294563632.5233,16558.27911186127,0.004877174495724251,2.415273760584893,866.3878783157229,0.5157398123068687,0.68638919659289,197937911386.0695,20769.80429405425,0.0038882223978813,2.4152737797664,866.3836621053699,0.5157399012506509,0.6863892515943983
random_IR_0025.npz,random_IR_0025.npz,55.01403069496155,1.893375647238349e-12,2,60,L1_STFT,1.51651443493822e-07,1.51651443493822e-12,1.51651443493822e-12,1.51651443493822e-09,1.892373627590538e-12,1.395217168927857e-14,True,5.821114353071169,7.149283631921277,89.50881486089317,155426483056.6481,4030.640621039474,0.001444215671991601,3.216972758157902,521.0410469131352,0.5190756761921851,0.8989118598037902,97599468309.14922,3451.554180777968,0.0016865187090457,3.216972631029768,521.0413958380673,0.5190756792857009,0.8989118746451361
