step,epoch,epoch,lr-Adam,lw/log_mag_w,lw/param_w,lw/perc_w,lw/sw_w,train/param,train/param_grad/AMP_0,train/param_grad/AMP_1,train/param_grad/BFRQ_0,train/param_grad/CUTOFF_0,train/param_grad/MULT_0,train/param_grad/M_OSC_0,train/param_grad/M_OSC_1,train/param_grad/Q_FILT_0,train/perc,train/spec,train/total,train/wave,val_id/loud,val_id/lsd,val_id/mfcc,val_id/param,val_id/param_group/harmor_amplitudes,val_id/param_group/harmor_cutoff,val_id/param_group/harmor_f0_hz,val_id/param_group/harmor_f0_mult,val_id/param_group/harmor_osc_mix,val_id/param_group/harmor_q,val_id/perc,val_id/spec,val_id/wave,val_ood/loud,val_ood/lsd,val_ood/mfcc,val_ood/param,val_ood/perc,val_ood/spec,val_ood/wave
54999,219,219,0.00011069,1,0,0,1,0,5.46687e-05,5.52118e-05,0.432686,2.89514e-05,0.108667,0.000478327,0.000147406,0.000780852,0,0.240822,0.240822,0,6.32245,12.7831,1.3168,0.0695546,0.0748103,0.0372963,0.00409122,0.0642267,0.131308,0.105595,0,0.260247,0,6.57405,16.5647,2.44652,0,0,0.403186,0
55049,220,,0.000109583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55099,220,,0.000109583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55149,220,,0.000109583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55199,220,,0.000109583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55249,220,220,0.000109583,1,0,0,1,0,5.47531e-05,5.63074e-05,0.441711,2.93849e-05,0.0990887,0.000477587,0.000147091,0.000807642,0,0.238043,0.238043,0,6.34047,12.4955,1.323,0.0704794,0.0765711,0.0374379,0.00386993,0.0668165,0.129853,0.108328,0,0.254243,0,6.58367,16.4876,2.42608,0,0,0.400003,0
55299,221,,0.000108487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55349,221,,0.000108487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55399,221,,0.000108487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55449,221,,0.000108487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55499,221,221,0.000108487,1,0,0,1,0,5.5874e-05,5.58818e-05,0.444807,2.95057e-05,0.105029,0.000492123,0.000147169,0.000825251,0,0.236559,0.236559,0,6.36509,13.1585,1.33757,0.0699366,0.0760554,0.0365446,0.00486225,0.0679301,0.129268,0.104959,0,0.270706,0,6.58093,16.5052,2.41494,0,0,0.398829,0
55549,222,,0.000107402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55599,222,,0.000107402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55649,222,,0.000107402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55699,222,,0.000107402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55749,222,222,0.000107402,1,0,0,1,0,5.49627e-05,5.72437e-05,0.445445,2.91119e-05,0.10147,0.000482801,0.000143285,0.000806592,0,0.239114,0.239114,0,6.31469,12.4308,1.32395,0.070115,0.0752322,0.035465,0.00392604,0.0698898,0.131719,0.104458,0,0.253383,0,6.66206,16.5668,2.42939,0,0,0.399722,0
55799,223,,0.000106328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55849,223,,0.000106328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55899,223,,0.000106328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55949,223,,0.000106328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55999,223,223,0.000106328,1,0,0,1,0,5.43095e-05,5.81165e-05,0.455102,2.96204e-05,0.105035,0.000491615,0.00014835,0.000847529,0,0.234311,0.234311,0,6.31578,12.4597,1.30556,0.0696923,0.0759538,0.0357569,0.00391626,0.0680348,0.129626,0.104866,0,0.252734,0,6.50652,16.5054,2.41395,0,0,0.398726,0
56049,224,,0.000105265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56099,224,,0.000105265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56149,224,,0.000105265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56199,224,,0.000105265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
