param_x,param_y,x,y,loss
rho_h,D_div_rho_h,5.089487179487179,25.84810793156387,1.0106817483901978
rho_h,D_div_rho_h,5.089487179487179,51.64011077075322,0.9728937745094299
rho_h,D_div_rho_h,5.089487179487179,77.43211360994256,0.9303570985794067
rho_h,D_div_rho_h,5.089487179487179,103.22411644913191,0.9122552871704102
rho_h,D_div_rho_h,5.089487179487179,129.01611928832125,0.9366295337677002
rho_h,D_div_rho_h,5.089487179487179,154.8081221275106,0.8787374496459961
rho_h,D_div_rho_h,5.089487179487179,180.60012496669995,0.884016752243042
rho_h,D_div_rho_h,5.089487179487179,206.3921278058893,0.8657453060150146
rho_h,D_div_rho_h,5.089487179487179,232.18413064507862,0.859133243560791
rho_h,D_div_rho_h,5.089487179487179,257.976133484268,0.7804207801818848
rho_h,D_div_rho_h,5.089487179487179,283.7681363234574,0.602281928062439
rho_h,D_div_rho_h,5.089487179487179,309.5601391626467,0.48787787556648254
rho_h,D_div_rho_h,5.089487179487179,335.35214200183606,0.735607385635376
rho_h,D_div_rho_h,5.089487179487179,361.1441448410254,0.8076379299163818
rho_h,D_div_rho_h,5.089487179487179,386.93614768021473,0.8503248691558838
rho_h,D_div_rho_h,5.089487179487179,412.7281505194041,0.8633747100830078
rho_h,D_div_rho_h,5.089487179487179,438.52015335859346,0.8494095206260681
rho_h,D_div_rho_h,5.089487179487179,464.31215619778277,0.8604021072387695
rho_h,D_div_rho_h,5.089487179487179,490.10415903697213,0.8658843040466309
rho_h,D_div_rho_h,5.089487179487179,515.8961618761615,0.8562431931495667
rho_h,D_div_rho_h,5.089487179487179,541.6881647153508,0.8388593792915344
rho_h,D_div_rho_h,5.089487179487179,567.4801675545402,0.8266456127166748
rho_h,D_div_rho_h,5.089487179487179,593.2721703937295,0.8346943259239197
rho_h,D_div_rho_h,5.089487179487179,619.0641732329188,0.8499975800514221
rho_h,D_div_rho_h,5.089487179487179,644.8561760721083,0.8670525550842285
rho_h,D_div_rho_h,5.089487179487179,670.6481789112976,0.8958007097244263
rho_h,D_div_rho_h,5.089487179487179,696.4401817504869,0.8928422927856445
rho_h,D_div_rho_h,5.089487179487179,722.2321845896763,0.8903163075447083
rho_h,D_div_rho_h,5.089487179487179,748.0241874288656,0.8964399099349976
rho_h,D_div_rho_h,5.089487179487179,773.8161902680549,0.9038572311401367
rho_h,D_div_rho_h,5.089487179487179,799.6081931072443,0.8875467777252197
rho_h,D_div_rho_h,5.089487179487179,825.4001959464337,0.8704795837402344
rho_h,D_div_rho_h,5.089487179487179,851.192198785623,0.8578794002532959
rho_h,D_div_rho_h,5.089487179487179,876.9842016248124,0.8602145910263062
rho_h,D_div_rho_h,5.089487179487179,902.7762044640017,0.8546102046966553
rho_h,D_div_rho_h,5.089487179487179,928.568207303191,0.8346158266067505
rho_h,D_div_rho_h,5.089487179487179,954.3602101423804,0.8361719250679016
rho_h,D_div_rho_h,5.089487179487179,980.1522129815697,0.8370727300643921
rho_h,D_div_rho_h,7.748974358974358,25.84810793156387,1.0251034498214722
rho_h,D_div_rho_h,7.748974358974358,51.64011077075322,0.9758333563804626
rho_h,D_div_rho_h,7.748974358974358,77.43211360994256,0.9314582943916321
rho_h,D_div_rho_h,7.748974358974358,103.22411644913191,0.914323091506958
rho_h,D_div_rho_h,7.748974358974358,129.01611928832125,0.9370800852775574
rho_h,D_div_rho_h,7.748974358974358,154.8081221275106,0.8799008131027222
rho_h,D_div_rho_h,7.748974358974358,180.60012496669995,0.8855175971984863
rho_h,D_div_rho_h,7.748974358974358,206.3921278058893,0.8675063848495483
rho_h,D_div_rho_h,7.748974358974358,232.18413064507862,0.8584587574005127
rho_h,D_div_rho_h,7.748974358974358,257.976133484268,0.7835530042648315
rho_h,D_div_rho_h,7.748974358974358,283.7681363234574,0.6062378883361816
rho_h,D_div_rho_h,7.748974358974358,309.5601391626467,0.4811564087867737
rho_h,D_div_rho_h,7.748974358974358,335.35214200183606,0.7348929643630981
rho_h,D_div_rho_h,7.748974358974358,361.1441448410254,0.8094888925552368
rho_h,D_div_rho_h,7.748974358974358,386.93614768021473,0.8503339290618896
rho_h,D_div_rho_h,7.748974358974358,412.7281505194041,0.8649284839630127
rho_h,D_div_rho_h,7.748974358974358,438.52015335859346,0.8504371643066406
rho_h,D_div_rho_h,7.748974358974358,464.31215619778277,0.8610778450965881
rho_h,D_div_rho_h,7.748974358974358,490.10415903697213,0.865311861038208
rho_h,D_div_rho_h,7.748974358974358,515.8961618761615,0.856852650642395
rho_h,D_div_rho_h,7.748974358974358,541.6881647153508,0.8398491144180298
rho_h,D_div_rho_h,7.748974358974358,567.4801675545402,0.8272608518600464
rho_h,D_div_rho_h,7.748974358974358,593.2721703937295,0.8341000080108643
rho_h,D_div_rho_h,7.748974358974358,619.0641732329188,0.849068820476532
rho_h,D_div_rho_h,7.748974358974358,644.8561760721083,0.8672322630882263
rho_h,D_div_rho_h,7.748974358974358,670.6481789112976,0.8955684900283813
rho_h,D_div_rho_h,7.748974358974358,696.4401817504869,0.8933912515640259
rho_h,D_div_rho_h,7.748974358974358,722.2321845896763,0.8911176323890686
rho_h,D_div_rho_h,7.748974358974358,748.0241874288656,0.8953552842140198
rho_h,D_div_rho_h,7.748974358974358,773.8161902680549,0.9036067128181458
rho_h,D_div_rho_h,7.748974358974358,799.6081931072443,0.8875817656517029
rho_h,D_div_rho_h,7.748974358974358,825.4001959464337,0.8707717061042786
rho_h,D_div_rho_h,7.748974358974358,851.192198785623,0.8589616417884827
rho_h,D_div_rho_h,7.748974358974358,876.9842016248124,0.8608664870262146
rho_h,D_div_rho_h,7.748974358974358,902.7762044640017,0.8543745875358582
rho_h,D_div_rho_h,7.748974358974358,928.568207303191,0.8342849016189575
rho_h,D_div_rho_h,7.748974358974358,954.3602101423804,0.8364107608795166
rho_h,D_div_rho_h,7.748974358974358,980.1522129815697,0.8366538286209106
rho_h,D_div_rho_h,10.408461538461538,25.84810793156387,1.035879373550415
rho_h,D_div_rho_h,10.408461538461538,51.64011077075322,0.9787783622741699
rho_h,D_div_rho_h,10.408461538461538,77.43211360994256,0.9314413666725159
rho_h,D_div_rho_h,10.408461538461538,103.22411644913191,0.9172143936157227
rho_h,D_div_rho_h,10.408461538461538,129.01611928832125,0.936710000038147
rho_h,D_div_rho_h,10.408461538461538,154.8081221275106,0.881074070930481
rho_h,D_div_rho_h,10.408461538461538,180.60012496669995,0.8861575126647949
rho_h,D_div_rho_h,10.408461538461538,206.3921278058893,0.8684412837028503
rho_h,D_div_rho_h,10.408461538461538,232.18413064507862,0.8582910299301147
rho_h,D_div_rho_h,10.408461538461538,257.976133484268,0.7839913368225098
rho_h,D_div_rho_h,10.408461538461538,283.7681363234574,0.6070592999458313
rho_h,D_div_rho_h,10.408461538461538,309.5601391626467,0.47838762402534485
rho_h,D_div_rho_h,10.408461538461538,335.35214200183606,0.7347651720046997
rho_h,D_div_rho_h,10.408461538461538,361.1441448410254,0.8100804090499878
rho_h,D_div_rho_h,10.408461538461538,386.93614768021473,0.8502728939056396
rho_h,D_div_rho_h,10.408461538461538,412.7281505194041,0.8654026389122009
rho_h,D_div_rho_h,10.408461538461538,438.52015335859346,0.8505313396453857
rho_h,D_div_rho_h,10.408461538461538,464.31215619778277,0.8611807823181152
rho_h,D_div_rho_h,10.408461538461538,490.10415903697213,0.8650771975517273
rho_h,D_div_rho_h,10.408461538461538,515.8961618761615,0.8570239543914795
rho_h,D_div_rho_h,10.408461538461538,541.6881647153508,0.8404335379600525
rho_h,D_div_rho_h,10.408461538461538,567.4801675545402,0.8278917074203491
rho_h,D_div_rho_h,10.408461538461538,593.2721703937295,0.8339764475822449
rho_h,D_div_rho_h,10.408461538461538,619.0641732329188,0.8486236929893494
rho_h,D_div_rho_h,10.408461538461538,644.8561760721083,0.8670583963394165
rho_h,D_div_rho_h,10.408461538461538,670.6481789112976,0.8954731225967407
rho_h,D_div_rho_h,10.408461538461538,696.4401817504869,0.8933454751968384
rho_h,D_div_rho_h,10.408461538461538,722.2321845896763,0.891569197177887
rho_h,D_div_rho_h,10.408461538461538,748.0241874288656,0.8945821523666382
rho_h,D_div_rho_h,10.408461538461538,773.8161902680549,0.9034852385520935
rho_h,D_div_rho_h,10.408461538461538,799.6081931072443,0.8876484632492065
rho_h,D_div_rho_h,10.408461538461538,825.4001959464337,0.8711150288581848
rho_h,D_div_rho_h,10.408461538461538,851.192198785623,0.8596227169036865
rho_h,D_div_rho_h,10.408461538461538,876.9842016248124,0.8612983226776123
rho_h,D_div_rho_h,10.408461538461538,902.7762044640017,0.854215145111084
rho_h,D_div_rho_h,10.408461538461538,928.568207303191,0.8341002464294434
