param_x,param_y,x,y,loss
op_y,T0,0.5225641025641026,25.65076923076923,0.7878429293632507
op_y,T0,0.5225641025641026,51.29153846153846,0.787819504737854
op_y,T0,0.5225641025641026,76.9323076923077,0.7877187728881836
op_y,T0,0.5225641025641026,102.57307692307693,0.7877112030982971
op_y,T0,0.5225641025641026,128.21384615384613,0.7876427173614502
op_y,T0,0.5225641025641026,153.85461538461539,0.7876447439193726
op_y,T0,0.5225641025641026,179.4953846153846,0.7875704169273376
op_y,T0,0.5225641025641026,205.13615384615383,0.7875401973724365
op_y,T0,0.5225641025641026,230.77692307692305,0.7874994277954102
op_y,T0,0.5225641025641026,256.4176923076923,0.7875223159790039
op_y,T0,0.5225641025641026,282.05846153846153,0.7874402403831482
op_y,T0,0.5225641025641026,307.6992307692308,0.787443995475769
op_y,T0,0.5225641025641026,333.34,0.7873880863189697
op_y,T0,0.5225641025641026,358.9807692307692,0.7873849868774414
op_y,T0,0.5225641025641026,384.6215384615384,0.7873570919036865
op_y,T0,0.5225641025641026,410.2623076923077,0.7873332500457764
op_y,T0,0.5225641025641026,435.9030769230769,0.7873114943504333
op_y,T0,0.5225641025641026,461.5438461538461,0.7872971892356873
op_y,T0,0.5225641025641026,487.18461538461537,0.7872933745384216
op_y,T0,0.5225641025641026,512.8253846153846,0.7872981429100037
op_y,T0,0.5225641025641026,538.4661538461538,0.787248969078064
op_y,T0,0.5225641025641026,564.1069230769231,0.7872480154037476
op_y,T0,0.5225641025641026,589.7476923076923,0.7872938513755798
op_y,T0,0.5225641025641026,615.3884615384616,0.7872909903526306
op_y,T0,0.5225641025641026,641.0292307692307,0.7872338891029358
op_y,T0,0.5225641025641026,666.67,0.787244439125061
op_y,T0,0.5225641025641026,692.3107692307692,0.7873340845108032
op_y,T0,0.5225641025641026,717.9515384615385,0.7872684001922607
op_y,T0,0.5225641025641026,743.5923076923077,0.7872906923294067
op_y,T0,0.5225641025641026,769.2330769230769,0.7872485518455505
op_y,T0,0.5225641025641026,794.8738461538461,0.7874190211296082
op_y,T0,0.5225641025641026,820.5146153846154,0.7873566746711731
op_y,T0,0.5225641025641026,846.1553846153846,0.7873438000679016
op_y,T0,0.5225641025641026,871.7961538461539,0.7873327732086182
op_y,T0,0.5225641025641026,897.436923076923,0.7875304222106934
op_y,T0,0.5225641025641026,923.0776923076922,0.7874629497528076
op_y,T0,0.5225641025641026,948.7184615384615,0.7874710559844971
op_y,T0,0.5225641025641026,974.3592307692307,0.7874401807785034
op_y,T0,0.5351282051282051,25.65076923076923,0.7305101752281189
op_y,T0,0.5351282051282051,51.29153846153846,0.7305195331573486
op_y,T0,0.5351282051282051,76.9323076923077,0.7304004430770874
op_y,T0,0.5351282051282051,102.57307692307693,0.7303909063339233
op_y,T0,0.5351282051282051,128.21384615384613,0.7303176522254944
op_y,T0,0.5351282051282051,153.85461538461539,0.7303400039672852
op_y,T0,0.5351282051282051,179.4953846153846,0.7302446961402893
op_y,T0,0.5351282051282051,205.13615384615383,0.7301988005638123
op_y,T0,0.5351282051282051,230.77692307692305,0.7301556468009949
op_y,T0,0.5351282051282051,256.4176923076923,0.7302060127258301
op_y,T0,0.5351282051282051,282.05846153846153,0.7300973534584045
op_y,T0,0.5351282051282051,307.6992307692308,0.7300927639007568
op_y,T0,0.5351282051282051,333.34,0.7300058603286743
op_y,T0,0.5351282051282051,358.9807692307692,0.7299953699111938
op_y,T0,0.5351282051282051,384.6215384615384,0.7299901843070984
op_y,T0,0.5351282051282051,410.2623076923077,0.7299601435661316
op_y,T0,0.5351282051282051,435.9030769230769,0.7299396395683289
op_y,T0,0.5351282051282051,461.5438461538461,0.7299197912216187
op_y,T0,0.5351282051282051,487.18461538461537,0.7299249172210693
op_y,T0,0.5351282051282051,512.8253846153846,0.7299237251281738
op_y,T0,0.5351282051282051,538.4661538461538,0.729863166809082
op_y,T0,0.5351282051282051,564.1069230769231,0.7298459410667419
op_y,T0,0.5351282051282051,589.7476923076923,0.7299102544784546
op_y,T0,0.5351282051282051,615.3884615384616,0.729904055595398
op_y,T0,0.5351282051282051,641.0292307692307,0.7298411726951599
op_y,T0,0.5351282051282051,666.67,0.729849100112915
op_y,T0,0.5351282051282051,692.3107692307692,0.7299501895904541
op_y,T0,0.5351282051282051,717.9515384615385,0.7298833131790161
op_y,T0,0.5351282051282051,743.5923076923077,0.7298839092254639
op_y,T0,0.5351282051282051,769.2330769230769,0.729846179485321
op_y,T0,0.5351282051282051,794.8738461538461,0.7300406098365784
op_y,T0,0.5351282051282051,820.5146153846154,0.729958713054657
op_y,T0,0.5351282051282051,846.1553846153846,0.7299339771270752
