filename,target_npz,runtime,best_loss,n_restarts_run,best_popsize,loss_name,gt_loss,nmse,gt_available,mu,D_mu,T0_mu,E,rho,h,Ly,T0,op_x,op_y,gt_E,gt_rho,gt_h,gt_Ly,gt_T0,gt_op_x,gt_op_y
random_IR_0038.npz,random_IR_0038.npz,18.474,1.615e-05,1,53,L1_STFT,1.683e-05,0.03573203,True,53.40223186,26.17303422,18.65307876,126646036478.65976,10704.53831781,0.00498875,1.94722787,996.11603668,0.83825909,0.8947249,209217985469.20517,2738.87703632,0.00196332,1.94722783,100.30293933,0.83825911,0.89472493
random_IR_0039.npz,random_IR_0039.npz,17.099,2.559e-05,1,41,L1_STFT,2.702e-05,0.00519066,True,56.97907946,18.63921097,1.65429884,127151945371.68967,12533.08369795,0.00454629,1.91701724,94.26042492,0.93948756,0.67569788,216556756380.9004,11559.79880357,0.00334564,1.91701731,63.96462657,0.93948757,0.67569789
random_IR_0040.npz,random_IR_0040.npz,48.957,1.691e-05,1,30,L1_STFT,1.739e-05,0.00101895,True,30.67269352,3.10331115,24.4779552,191081059301.13107,17268.23203181,0.00177625,3.88855317,750.80481769,0.81891946,0.93840109,189277995864.91592,20127.90084848,0.00192681,3.88855345,949.31932923,0.81891949,0.9384011
random_IR_0041.npz,random_IR_0041.npz,10.254,2.796e-05,1,38,L1_STFT,3.052e-05,2.32e-06,True,12.16278966,77.02095109,52.47065712,110347539915.45618,2660.86321283,0.00457099,1.94975872,638.18956568,0.582589,0.99109627,120126728243.6296,2678.85292587,0.00439577,1.94975883,617.88051315,0.58258902,0.9910964
random_IR_0042.npz,random_IR_0042.npz,28.021,1.802e-05,1,58,L1_STFT,1.777e-05,0.00237118,True,40.35195768,7.46501632,22.85437436,80568711649.19237,11603.0131521,0.00347771,2.48727392,922.21874707,0.91283763,0.60302544,87945741567.89664,9359.39059524,0.00298957,2.48727389,639.47612167,0.91283769,0.60302548
random_IR_0043.npz,random_IR_0043.npz,157.924,3.891e-05,5,57,L1_STFT,4.237e-05,0.01500037,True,66.4799468,3.70546811,2.76703908,89381173402.2444,21161.37704175,0.00314157,2.58282512,183.95261066,0.98080894,0.95421221,215856681820.5389,18639.20052753,0.00189727,2.58282505,97.85350605,0.98080898,0.95421219
random_IR_0044.npz,random_IR_0044.npz,35.61,7.59e-06,1,42,L1_STFT,7.73e-06,0.00253216,True,36.31121448,4.91648529,3.44761122,100715994752.86159,13390.31858248,0.00271175,3.34473714,125.18695055,0.57491893,0.53617935,102531823752.15424,10086.13402258,0.00233258,3.34473726,81.11057897,0.57491894,0.53617932
random_IR_0045.npz,random_IR_0045.npz,113.833,1.617e-05,3,37,L1_STFT,1.705e-05,2.005e-05,True,6.56742442,1.48193377,141.91340612,108740260164.63382,6552.39000863,0.00100229,3.20422352,932.00556836,0.55390543,0.83930335,79166878635.77364,5192.59693353,0.00104571,3.20422366,770.5830427,0.55390549,0.83930343
random_IR_0046.npz,random_IR_0046.npz,18.833,9.06e-06,1,43,L1_STFT,7.82e-06,0.00946512,True,74.62787261,6.12502358,11.16753015,97637890146.27066,19909.18156692,0.00374841,1.81156488,833.40901763,0.64246097,0.57442651,178237772194.83322,18608.36206798,0.00268216,1.81156491,557.37321764,0.64246067,0.57442657
random_IR_0047.npz,random_IR_0047.npz,17.419,1.017e-05,1,45,L1_STFT,1.018e-05,0.0420493,True,76.37992321,6.74492105,10.79501014,77447713078.27255,18125.05000382,0.00421405,1.26058555,824.52204589,0.85085653,0.64892422,171542044338.7951,11005.44265585,0.00220639,1.26058553,262.12552806,0.85085647,0.64892423
random_IR_0048.npz,random_IR_0048.npz,50.152,1.791e-05,4,57,L1_STFT,1.794e-05,1.5e-07,True,6.13330329,13.12095029,130.68517908,215324244293.2411,3800.0385304,0.00161401,2.2017882,801.53183845,0.8915608,0.89092968,173640577983.92307,3498.74383694,0.0017246,2.20178817,788.54762685,0.89156074,0.89092971
random_IR_0049.npz,random_IR_0049.npz,49.605,8.87e-06,5,58,L1_STFT,9.29e-06,0.00271083,True,32.08960036,9.05984742,31.15314606,81113219014.25241,9357.98366236,0.00342911,1.8523253,999.69200702,0.60655651,0.73532936,123740478280.33698,7559.05176558,0.00249525,1.85232544,587.6037592,0.6065566,0.73532938
random_IR_0050.npz,random_IR_0050.npz,12.393,3.256e-05,1,38,L1_STFT,3.653e-05,0.00692399,True,72.30382376,14.65774627,1.50424791,99041997905.01007,14643.3598088,0.00493765,1.22937549,108.76287546,0.792996,0.98012234,113941945230.415,12184.10079803,0.00419918,1.22937567,76.96567742,0.79299604,0.98012234
