filename,target_npz,runtime,best_loss,n_restarts_run,total_evaluations,cmaes_gen_count,best_popsize,loss_name,gt_loss,nmse,gt_available,mu,D_mu,T0_mu,E,rho,h,Ly,T0,op_x,op_y,gt_E,gt_rho,gt_h,gt_Ly,gt_T0,gt_op_x,gt_op_y
random_IR_0001.npz,random_IR_0001.npz,994.7146916389465,0.5257877111434937,20,26036,566,46,Mel,0.1733047962188721,0.05766710999165741,True,6.68649707606814,2.400777483868978,144.9229293456715,180571667974.4004,6686.222612722267,0.001000041049088816,2.70584531634004,969.0267433250621,0.7218620384572527,0.643214684942915,131819184298.8524,12673.80384034166,0.0038607574654896,2.691559161389242,602.7673484378831,0.8264881154026615,0.7244177335187193
random_IR_0002.npz,random_IR_0002.npz,1051.225826978683,0.6322550177574158,20,46761,1417,33,Mel,0.3033185005187988,0.1232118301331876,True,37.6868679036054,2.0356516167215,18.4022491763151,92396082230.67917,17894.7604980996,0.002106028069367438,2.597056663408201,693.5231338370185,0.921476019042077,0.6875760364416085,147920922722.1944,17314.43071595409,0.0048546510420041,3.686141702268032,383.4476844105894,0.7883418349360268,0.9635423527634041
random_IR_0003.npz,random_IR_0003.npz,924.1354756355286,0.6953907012939453,20,51247,1053,59,Mel,0.392822265625,0.1925466092816059,True,91.53928881640196,8.200922876131552,10.30896166166977,67626260941.5876,18313.51595975563,0.004998455185643304,2.811812334156413,943.6750189448039,0.602291584615212,0.9967696759546225,186057982895.3271,18083.25309630123,0.0013485171988061,1.306004568773872,20.22819525635132,0.9363059526409414,0.9895229876940544
random_IR_0004.npz,random_IR_0004.npz,976.399493932724,0.5852217078208923,20,26117,533,49,Mel,0.255405068397522,0.1380396180110254,True,4.34209619401656,4.641224264184599,218.3817977936281,126841847234.078,3577.877394439468,0.001213595580654831,3.857454345290825,948.2347730422066,0.883384210422145,0.7258299394465324,164907916263.1111,4653.559206335945,0.0028459174490117,3.417559836228498,780.5313709946926,0.5802431108304328,0.972887769354296
random_IR_0005.npz,random_IR_0005.npz,2017.120976448059,0.4851493239402771,20,49364,836,58,Mel,0.1514387726783752,0.08069487129537485,True,36.44684714076632,4.067354386782607,8.46884630353966,99235998784.24297,14229.01639584512,0.002561445297892046,3.9684473932555,308.6627466837539,0.5457068392650005,0.5753423175446806,136791000829.1319,16985.59336136327,0.002658647759962,2.613360133075208,264.5629665485059,0.7885326349456379,0.519207002213814
random_IR_0006.npz,random_IR_0006.npz,1675.52308678627,0.3913934230804443,20,105924,2349,47,Mel,0.1575571894645691,0.01717627223633321,True,41.13931117030605,8.919564989195141,12.59781333314088,76634060030.3541,10892.97624448498,0.003776682354479063,2.88573302740691,518.2653627775131,0.6043491306736988,0.7245714616232227,171318505762.8329,20172.46387607493,0.0034483828908896,2.891142941520044,616.9378275347882,0.6861588712811552,0.7241456573616774
random_IR_0007.npz,random_IR_0007.npz,1558.302334547043,0.140079990029335,20,15392,296,52,Mel,0.1436330676078796,0.0004214864745499943,True,13.44479292041603,0.9028268878861843,35.66435197955573,132469085419.1934,13309.30125089173,0.00101018022411321,3.12313019662269,479.4998270059565,0.5731556658647359,0.6645614169162717,99188531844.29764,15037.9919488214,0.001240901886517,3.123130468189068,666.7700477785132,0.5731738858508781,0.6645598919528501
random_IR_0008.npz,random_IR_0008.npz,1723.684712409973,0.1021666750311852,20,70527,1331,51,Mel,0.1113804876804352,0.007881616808935364,True,46.378891702598,3.761604529063182,6.491503147765374,107868366052.4879,17633.41350565496,0.002630170935861312,2.154762084663346,301.0687214772843,0.6123468617537584,0.5890393274871156,82612856044.4483,21011.42815551345,0.0032807870816715,2.154761235733606,438.6071274471857,0.612349610486469,0.5890416637636482
random_IR_0009.npz,random_IR_0009.npz,883.1461334228516,0.4645156264305115,20,22080,690,32,Mel,0.1316243261098862,0.07191881509429644,True,70.85514149982428,5.827193727616803,3.007466518134388,104852839198.7644,20024.89826393783,0.003538352133724692,3.959003992874827,213.0944656983959,0.5551276479717299,0.7693349683745385,91322346297.76453,7025.201129630132,0.0020131664101591,2.994014143849656,466.3161097485777,0.5640838191705095,0.831601498837984
random_IR_0010.npz,random_IR_0010.npz,1427.853091716766,0.5239466428756714,20,46860,781,60,Mel,0.1938980519771576,0.1305721602629923,True,7.195804672469751,0.856382713348949,97.74804821924988,68159441719.57368,7155.194560055905,0.001005675612601865,2.92807997288615,703.3758621008768,0.6075093174671236,0.6451102683697345,81856495196.33838,17864.67272114118,0.0017863294467202,1.50073055891098,368.7314834092575,0.920593004674414,0.5570882198680419
