filename,est_E,est_rho,est_h,est_Ly,est_T0,est_op_x,est_op_y,gt_E,gt_rho,gt_h,gt_Ly,gt_T0,gt_op_x,gt_op_y,est_mu,est_D_div_mu,est_T0_div_mu,refined_mu,refined_D_div_mu,refined_T0_div_mu,refined_Ly,refined_op_x,refined_op_y,gt_mu,gt_D_div_mu,gt_T0_div_mu,mu_orig,mu_refined,mu_gt,mu_orig_err,mu_refined_err,loss_orig,loss_refined,loss_delta,nmse_orig,nmse_refined,nmse_delta,nmse_summary_orig,sanity_ok,sanity_grid_min_mu,total_evaluations,elapsed_s
random_IR_0001.npz,79799949017.34608,10717.22738595327,0.0021563505591895,1.10410272409543,952.0643329036244,0.5375424731503755,0.8684225581165608,131819184298.85242,12673.80384034166,0.0038607574654896,2.691559161389242,602.7673484378831,0.8264881154026615,0.7244177335187193,23.110099266661358,3.077558930813117,41.196894998935505,106.14999991866648,3.077558930813117,41.196894998935505,1.10410272409543,0.5375424731503755,0.8684225581165608,48.93048279274982,13.78047400625313,12.31885144054203,23.110099266661358,106.14999991866648,48.93048279274982,-25.820383526088463,57.21951712591666,11.50760269165039,1.82757568359375,-9.68002700805664,0.1339131010024034,0.17430815742143224,0.04039505641902885,0.1339131010024026,True,106.15,122,0.931
random_IR_0002.npz,97283600122.12402,11164.74641843968,0.0048070024208589,3.686167435166833,246.3836586312961,0.788291676624141,0.9635451300177454,147920922722.1944,17314.430715954095,0.0048546510420041,3.686141702268032,383.44768441058943,0.7883418349360268,0.963542352763404,53.668963061715274,17.897275756945312,4.590803409933101,84.06094674010006,17.897275756945312,4.590803409933101,3.686167435166833,0.788291676624141,0.9635451300177454,84.05551911691434,17.897192258481063,4.561838275928618,53.668963061715274,84.06094674010006,84.05551911691434,-30.386556055199065,0.005427623185724428,0.5627383589744568,0.00036896340316161513,-0.5623693955712952,0.014304964153860372,3.046979443631591e-09,-0.01430496110688093,0.0143049641538603,True,84.3142105263158,122,1.244
random_IR_0003.npz,165003790773.8456,11792.10516335696,0.0046245151759948,2.611785888718277,920.2192312075332,0.8914182060414031,0.9899587488405432,186057982895.32712,18083.253096301232,0.0013485171988061,1.3060045687738722,20.22819525635132,0.9363059526409414,0.9895229876940544,54.53276928487091,26.60005126619401,16.874610317338693,4.524573073483689,26.60005126619401,16.874610317338693,2.611785888718277,0.8914182060414031,0.9899587488405432,24.385577810725874,1.6631530041768487,0.8295146997687317,54.53276928487091,4.524573073483689,24.385577810725874,30.147191474145036,-19.861004737242183,1.0399322509765625,0.5345900058746338,-0.5053422451019287,0.05209072317275772,0.04412143873909296,-0.007969284433664764,0.0520907231727579,True,7.888947368421054,122,0.763
random_IR_0004.npz,137251159291.5058,9860.3017687508,0.0048176998238047,3.527629586909776,999.8861598684286,0.5669185081553392,0.9711879840733908,164907916263.11115,4653.5592063359445,0.0028459174490117,3.4175598362284982,780.5313709946926,0.5802431108304328,0.972887769354296,47.5039740939719,28.717905784017173,21.04847392116002,13.132462965300405,28.717905784017173,21.04847392116002,3.527629586909776,0.5669185081553392,0.9711879840733908,13.243645345320504,25.51222490269219,58.93629364444471,47.5039740939719,13.132462965300405,13.243645345320504,34.260328748651396,-0.11118238002009839,0.7852017283439636,0.29092687368392944,-0.4942748546600342,0.02000524156435704,0.0018207060842547332,-0.018184535480102307,0.0200052415643576,True,13.347894736842106,122,0.965
random_IR_0005.npz,107409554220.861,16446.74630846022,0.0028743719966116,2.569688201735501,468.0860084776302,0.7590241844754851,0.5193690656789174,136791000829.13193,16985.593361363273,0.002658647759962,2.613360133075208,264.5629665485059,0.7885326349456379,0.519207002213814,47.27406702441326,4.796189616170923,9.901538791572582,50.65958984747319,4.796189616170923,9.901538791572582,2.569688201735501,0.7590241844754851,0.5193690656789174,45.15870974181389,5.059946047841708,5.858514737491241,47.27406702441326,50.65958984747319,45.15870974181389,2.1153572825993763,5.500880105659306,0.1439695805311203,0.12103130668401718,-0.02293827384710312,0.0007279493902870952,0.0011274247084233746,0.0003994753181362794,0.0007279493902871,True,51.560526315789474,122,1.634
random_IR_0006.npz,96223410017.51695,16028.11762217878,0.0041014874509072,2.891151383869646,582.7406554843286,0.6861720190175999,0.7241417528353216,171318505762.83295,20172.463876074933,0.0034483828908896,2.891142941520044,616.9378275347882,0.6861588712811552,0.7241456573616774,65.7391232890308,8.976943143177271,8.864442151475489,69.56151960052938,8.976943143177271,8.864442151475489,2.891151383869646,0.6861720190175999,0.7241417528353216,69.5623792973453,8.976845948324273,8.868843098331634,65.7391232890308,69.56151960052938,69.5623792973453,-3.8232560083145017,-0.0008596968159224616,0.0593857541680336,9.038299322128296e-05,-0.05929537117481232,0.0002264596243527774,1.6253942223972263e-10,-0.00022645946181335517,0.0002264596243527,True,67.93736842105264,122,1.333
random_IR_0007.npz,208440178548.9622,20734.33259837063,0.0010041579924894,3.984332919819769,806.4788242981056,0.5591445732746629,0.6334244510885716,99188531844.29764,15037.991948821396,0.001240901886517,3.123130468189068,666.7700477785132,0.5731738858508781,0.6645598919528501,20.82054579758738,0.9010376781165121,38.73475902786169,13.884725058436558,0.9010376781165121,38.73475902786169,3.984332919819769,0.5591445732746629,0.6334244510885716,18.66067257871993,0.9028050531466348,35.73129773140534,20.82054579758738,13.884725058436558,18.66067257871993,2.1598732188674497,-4.7759475202833706,0.42399486899375916,0.24089467525482178,-0.18310019373893738,0.015588871294391493,0.015869978299353257,0.00028110700496176456,0.0155888712943915,True,13.347894736842106,122,5.636
random_IR_0008.npz,71962136532.65775,21215.05081887443,0.0035321819634035,2.154759539783911,477.4501787684424,0.6124003091886014,0.5890272012809303,82612856044.4483,21011.42815551345,0.0032807870816715,2.1547612357336057,438.60712744718575,0.612349610486469,0.5890416637636482,74.93541985511692,3.7617816804056874,6.371488672400359,68.92518997937748,3.7617816804056874,6.371488672400359,2.154759539783911,0.6124003091886014,0.5890272012809303,68.93402206007737,3.761799410073101,6.362709070782652,74.93541985511692,68.92518997937748,68.93402206007737,6.001397795039551,-0.008832080699889389,0.08288054913282394,0.00034669123124331236,-0.08253385790158063,0.0005579947630385361,3.2138462739751084e-09,-0.0005579915491922622,0.0005579947630388,True,67.93736842105264,122,1.536
random_IR_0009.npz,202247895721.7792,16789.48931461987,0.0028341817400752,3.510721198852993,1.742826165932365,0.5102187983074846,0.820648991132074,91322346297.76453,7025.201129630132,0.0020131664101591,2.994014143849656,466.3161097485777,0.5640838191705095,0.831601498837984,47.58446404068332,8.60100884267679,0.03662594926870038,10.538058726364515,8.60100884267679,0.03662594926870038,3.510721198852993,0.5102187983074846,0.820648991132074,14.142898938783146,4.683010453498064,32.971748703501625,47.58446404068332,10.538058726364515,14.142898938783146,33.441565101900174,-3.6048402124186314,0.8433019518852234,0.188510000705719,-0.6547919511795044,0.025845223958227664,0.008720603403916968,-0.017124620554310695,0.0258452239582278,True,13.347894736842106,122,1.671
random_IR_0010.npz,108462301243.1206,11303.82044636712,0.0011939274141145,1.100072416564225,878.3524062143678,0.8846270224708213,0.669297617592072,81856495196.33838,17864.672721141178,0.0017863294467202,1.50073055891098,368.7314834092575,0.920593004674414,0.5570882198680419,13.49594111514571,1.2157853063086534,65.08270884708024,51.22171214845078,1.2157853063086534,65.08270884708024,1.100072416564225,0.8846270224708213,0.669297617592072,31.91219093779357,1.2996567710331561,11.55456496634862,13.49594111514571,51.22171214845078,31.91219093779357,-18.416249822647863,19.309521210657206,2.648038864135742,0.4807848632335663,-2.167254000902176,0.02089358424908676,0.0214156741368137,0.000522089887726937,0.0208935842490861,True,51.560526315789474,122,1.352
random_IR_0011.npz,98574009286.34853,13019.5420239945,0.0017573960542216,1.12892971839398,935.1139814677446,0.5572863176149758,0.732955858255874,180107327647.94016,13801.095771206865,0.0028746048065908,3.931732448538848,976.7613205794552,0.5292020182046171,0.6485754116624407,22.880491780740236,2.0785165393683176,40.869487877654855,106.14999991866648,2.0785165393683176,40.869487877654855,1.12892971839398,0.5572863176149758,0.732955858255874,39.672696240131216,9.585650388125048,24.62049250868422,22.880491780740236,106.14999991866648,39.672696240131216,-16.79220445939098,66.47730367853526,17.652708053588867,3.0762534141540527,-14.576454639434814,0.16603283288170095,0.2301295658858921,0.06409673300419114,0.1660328328817009,True,106.15,122,1.133
random_IR_0012.npz,109493284625.8141,9329.255963228024,0.0030662673327165,2.728592378433253,866.3752292701436,0.7063553026814506,0.7101257590039574,130382238160.7445,8408.08377260675,0.0021845607900885,1.44857002751819,118.73653167705451,0.5414322732109044,0.8493113384913098,28.605992798596695,9.808621705388884,30.286494000398573,7.264490303423239,9.808621705388884,30.286494000398573,2.728592378433253,0.7063553026814506,0.7101257590039574,18.367970129416097,6.578049665998129,6.464325172594837,28.605992798596695,7.264490303423239,18.367970129416097,10.238022669180598,-11.103479825992858,0.847551703453064,0.33500489592552185,-0.5125468075275421,0.06702425566658966,0.06731040602791714,0.00028615036132748073,0.0670242556665896,True,7.888947368421054,122,1.246
random_IR_0013.npz,113515389348.4554,7226.940432202313,0.0023862629930926,1.397738601811193,955.196097099654,0.5152718062351842,0.9679548832332916,155119813820.09543,4196.081602258703,0.0020615579637577,2.743144217199068,523.252820986165,0.965355136812345,0.6660987867011486,17.24538050664902,7.950315395234239,55.388519652052594,41.3345088249884,7.950315395234239,55.388519652052594,1.397738601811193,0.5152718062351842,0.9679548832332916,8.650465443713598,13.965674871627598,60.48840081390296,17.24538050664902,41.3345088249884,8.650465443713598,8.594915062935423,32.6840433812748,1.376961588859558,0.5181576013565063,-0.8588039875030518,0.24105968960387866,0.2564651098168274,0.015405420212948745,0.2410596896038787,True,40.64263157894737,122,0.751
