step,epoch,final_spec_losses_weighted/2048_spectrogram_logmag_eps,in_domain_validation_losses/loss_total,in_domain_validation_losses/raw_params_loss,in_domain_validation_losses/raw_spec_loss,in_domain_validation_losses/weighted_params_loss,in_domain_validation_losses/weighted_spec_loss,in_domain_validation_metrics/lsd_value,in_domain_validation_metrics/mean_average_error,in_domain_validation_metrics/mfcc_mae,in_domain_validation_metrics/paper_lsd_value,in_domain_validation_metrics/pearson_fft,in_domain_validation_metrics/pearson_stft,in_domain_validation_metrics/spectral_convergence_value,loss/parameters_decay_factor,loss/spec_loss_rampup_factor,lr-Adam,normalized_losses/post_rampup_weighted_params_loss,normalized_losses/post_rampup_weighted_spec_loss,normalized_losses/running_avg_parameters_loss,normalized_losses/running_avg_spectrogram_loss,train_loss_epoch,train_loss_step,train_losses/loss_total,train_losses/raw_params_loss,train_losses/raw_spec_loss,train_losses/weighted_params_loss,train_losses/weighted_spec_loss
56,,,0.2928961217403412,,,,,,,,,,,,0.0,1.0,,0.0,0.8802652955055237,1.824713110923767,1.834252953529358,,,,,,,
57,,,0.269644558429718,,,,,,,,,,,,0.0,1.0,,0.0,0.8543763756752014,1.8244541883468628,1.834252953529358,,,,,,,
58,,,0.29418742656707764,,,,,,,,,,,,0.0,1.0,,0.0,0.8890788555145264,1.8248012065887451,1.834252953529358,,,,,,,
59,,,0.30012771487236023,,,,,,,,,,,,0.0,1.0,,0.0,0.8242307901382446,1.8241527080535889,1.834252953529358,,,,,,,
60,,,0.29906928539276123,,,,,,,,,,,,0.0,1.0,,0.0,0.8140323162078857,1.824050784111023,1.834252953529358,,,,,,,
61,,,0.25352656841278076,,,,,,,,,,,,0.0,1.0,,0.0,0.8391256928443909,1.8243017196655273,1.834252953529358,,,,,,,
62,,,0.31112509965896606,,,,,,,,,,,,0.0,1.0,,0.0,0.7692356705665588,1.8236027956008911,1.834252953529358,,,,,,,
63,,,0.2511075437068939,,,,,,,,,,,,0.0,1.0,,0.0,0.7748381495475769,1.82365882396698,1.834252953529358,,,,,,,
64,,,0.3589635491371155,,,,,,,,,,,,0.0,1.0,,0.0,0.8765562176704407,1.8246760368347168,1.834252953529358,,,,,,,
65,,,0.3628975749015808,,,,,,,,,,,,0.0,1.0,,0.0,0.7951540350914001,1.8238619565963745,1.834252953529358,,,,,,,
