step,epoch,final_spec_losses_weighted/2048_spectrogram_cumsum_time,in_domain_validation_losses/loss_total,in_domain_validation_losses/raw_params_loss,in_domain_validation_losses/raw_spec_loss,in_domain_validation_losses/weighted_params_loss,in_domain_validation_losses/weighted_spec_loss,in_domain_validation_metrics/lsd_value,in_domain_validation_metrics/mean_average_error,in_domain_validation_metrics/mfcc_mae,in_domain_validation_metrics/paper_lsd_value,in_domain_validation_metrics/pearson_fft,in_domain_validation_metrics/pearson_stft,in_domain_validation_metrics/spectral_convergence_value,loss/parameters_decay_factor,loss/spec_loss_rampup_factor,lr-Adam,normalized_losses/post_rampup_weighted_params_loss,normalized_losses/post_rampup_weighted_spec_loss,normalized_losses/pre_rampup_normalized_parameters_loss,normalized_losses/pre_rampup_normalized_spectrogram_loss,normalized_losses/running_avg_parameters_loss,normalized_losses/running_avg_spectrogram_loss,train_loss_epoch,train_loss_step,train_losses/loss_total,train_losses/raw_params_loss,train_losses/raw_spec_loss,train_losses/weighted_params_loss,train_losses/weighted_spec_loss
1048,,,3.3411221504211426,,,,,,,,,,,,1.0,0.0,,0.6699963212013245,0.0,0.6699963212013245,0.0,0.04094075784087181,1.0,,,,,,,
1049,26.0,,2.364569902420044,,,,,,,,,,,,1.0,0.0,0.0007700431742705405,0.8303826451301575,0.0,0.8303826451301575,0.0,0.04096152260899544,1.0,,0.8303826451301575,0.8303826451301575,0.03401373699307442,0.0,0.8303826451301575,0.0
1050,,,3.161957263946533,,,,,,,,,,,,1.0,0.0,,0.9812154173851013,0.0,0.9812154173851013,0.0,0.04098745062947273,1.0,,,,,,,
1051,,,2.9118542671203613,,,,,,,,,,,,1.0,0.0,,1.053736686706543,0.0,1.053736686706543,0.0,0.04074276238679886,1.0,,,,,,,
1052,,,2.6064813137054443,,,,,,,,,,,,1.0,0.0,,1.1169987916946411,0.0,1.1169987916946411,0.0,0.0405224934220314,1.0,,,,,,,
1053,,,3.8557095527648926,,,,,,,,,,,,1.0,0.0,,0.8702691793441772,0.0,0.8702691793441772,0.0,0.04023018479347229,1.0,,,,,,,
1054,,,2.7117738723754883,,,,,,,,,,,,1.0,0.0,,0.7627599239349365,0.0,0.7627599239349365,0.0,0.040181390941143036,1.0,,,,,,,
1055,,,3.3565268516540527,,,,,,,,,,,,1.0,0.0,,1.1076635122299194,0.0,1.1076635122299194,0.0,0.04023129120469093,1.0,,,,,,,
1056,,,2.4010863304138184,,,,,,,,,,,,1.0,0.0,,0.783322811126709,0.0,0.783322811126709,0.0,0.04016173630952835,1.0,,,,,,,
1057,,,2.508129119873047,,,,,,,,,,,,1.0,0.0,,1.2182422876358032,0.0,1.2182422876358032,0.0,0.0400596559047699,1.0,,,,,,,
1058,,,3.18129301071167,,,,,,,,,,,,1.0,0.0,,1.1642770767211914,0.0,1.1642770767211914,0.0,0.040027499198913574,1.0,,,,,,,
1059,,,2.361001968383789,,,,,,,,,,,,1.0,0.0,,1.0598385334014893,0.0,1.0598385334014893,0.0,0.04021355137228966,1.0,,,,,,,
1060,,,3.4175148010253906,,,,,,,,,,,,1.0,0.0,,1.2668063640594482,0.0,1.2668063640594482,0.0,0.04055973142385483,1.0,,,,,,,
1061,,,3.5388758182525635,,,,,,,,,,,,1.0,0.0,,1.2987534999847412,0.0,1.2987534999847412,0.0,0.040540579706430435,1.0,,,,,,,
1062,,,4.356510162353516,,,,,,,,,,,,1.0,0.0,,0.7420016527175903,0.0,0.7420016527175903,0.0,0.040377918630838394,1.0,,,,,,,
1063,,,3.1193222999572754,,,,,,,,,,,,1.0,0.0,,0.971280574798584,0.0,0.971280574798584,0.0,0.040205638855695724,1.0,,,,,,,
1064,,,2.6710078716278076,,,,,,,,,,,,1.0,0.0,,1.4111272096633911,0.0,1.4111272096633911,0.0,0.04014313220977783,1.0,,,,,,,
1065,,,2.233746290206909,,,,,,,,,,,,1.0,0.0,,1.1364026069641113,0.0,1.1364026069641113,0.0,0.040193766355514526,1.0,,,,,,,
1066,,,2.302204132080078,,,,,,,,,,,,1.0,0.0,,1.1613913774490356,0.0,1.1613913774490356,0.0,0.040239233523607254,1.0,,,,,,,
1067,,,2.827601671218872,,,,,,,,,,,,1.0,0.0,,0.9440023303031921,0.0,0.9440023303031921,0.0,0.04004719853401184,1.0,,,,,,,
1068,,,2.52427339553833,,,,,,,,,,,,1.0,0.0,,0.9600000381469727,0.0,0.9600000381469727,0.0,0.03979422524571419,1.0,,,,,,,
1069,,,2.7098958492279053,,,,,,,,,,,,1.0,0.0,,0.7961122393608093,0.0,0.7961122393608093,0.0,0.039697010070085526,1.0,,,,,,,
1070,,,2.56036114692688,,,,,,,,,,,,1.0,0.0,,1.2367451190948486,0.0,1.2367451190948486,0.0,0.039528194814920425,1.0,,,,,,,
1071,,,2.2944231033325195,,,,,,,,,,,,1.0,0.0,,1.2632228136062622,0.0,1.2632228136062622,0.0,0.03939750790596008,1.0,,,,,,,
1072,,,2.5496585369110107,,,,,,,,,,,,1.0,0.0,,0.8287641406059265,0.0,0.8287641406059265,0.0,0.03950958698987961,1.0,,,,,,,
1073,,,3.0165491104125977,,,,,,,,,,,,1.0,0.0,,0.9383019208908081,0.0,0.9383019208908081,0.0,0.03968210890889168,1.0,,,,,,,
1074,,,4.00272798538208,,,,,,,,,,,,1.0,0.0,,0.8817136287689209,0.0,0.8817136287689209,0.0,0.03972429037094116,1.0,,,,,,,
1075,,,2.645216226577759,,,,,,,,,,,,1.0,0.0,,0.7805913686752319,0.0,0.7805913686752319,0.0,0.03967341408133507,1.0,,,,,,,
1076,,,4.544296741485596,,,,,,,,,,,,1.0,0.0,,0.9197126626968384,0.0,0.9197126626968384,0.0,0.04002804681658745,1.0,,,,,,,
1077,,,3.3906118869781494,,,,,,,,,,,,1.0,0.0,,0.9228941202163696,0.0,0.9228941202163696,0.0,0.04003492742776871,1.0,,,,,,,
1078,,,5.694235324859619,,,,,,,,,,,,1.0,0.0,,0.8249951004981995,0.0,0.8249951004981995,0.0,0.04014275223016739,1.0,,,,,,,
1079,26.0,5431.2734375,3.7895333766937256,0.12015299499034882,5431.2734375,2.986875057220459,0.0,4.217286586761475,0.4162665903568268,9.697909355163574,16.629297256469727,0.07581929117441177,0.6345508694648743,1.2045174837112427,1.0,0.0,,1.2073105573654175,0.0,1.2073105573654175,0.0,0.04022699221968651,1.0,0.9812377095222473,,,,,,
1080,,,3.2394165992736816,,,,,,,,,,,,1.0,0.0,,1.4165239334106445,0.0,1.4165239334106445,0.0,0.04063345864415169,1.0,,,,,,,
1081,,,2.307532787322998,,,,,,,,,,,,1.0,0.0,,0.8116638660430908,0.0,0.8116638660430908,0.0,0.04054323583841324,1.0,,,,,,,
1082,,,3.0146965980529785,,,,,,,,,,,,1.0,0.0,,0.8759018778800964,0.0,0.8759018778800964,0.0,0.04024113342165947,1.0,,,,,,,
1083,,,2.823599338531494,,,,,,,,,,,,1.0,0.0,,1.1507036685943604,0.0,1.1507036685943604,0.0,0.04023481905460358,1.0,,,,,,,
1084,,,2.4710285663604736,,,,,,,,,,,,1.0,0.0,,0.6982496380805969,0.0,0.6982496380805969,0.0,0.04044042527675629,1.0,,,,,,,
1085,,,3.78140926361084,,,,,,,,,,,,1.0,0.0,,1.033044695854187,0.0,1.033044695854187,0.0,0.04062482714653015,1.0,,,,,,,
1086,,,2.54660964012146,,,,,,,,,,,,1.0,0.0,,1.0701904296875,0.0,1.0701904296875,0.0,0.040728773921728134,1.0,,,,,,,
1087,,,3.2371935844421387,,,,,,,,,,,,1.0,0.0,,0.9409036040306091,0.0,0.9409036040306091,0.0,0.04063145071268082,1.0,,,,,,,
1088,,,2.4436604976654053,,,,,,,,,,,,1.0,0.0,,1.2992514371871948,0.0,1.2992514371871948,0.0,0.04083575680851936,1.0,,,,,,,
1089,,,2.845649480819702,,,,,,,,,,,,1.0,0.0,,0.9942930936813354,0.0,0.9942930936813354,0.0,0.04075438156723976,1.0,,,,,,,
1090,,,3.7484354972839355,,,,,,,,,,,,1.0,0.0,,1.46291184425354,0.0,1.46291184425354,0.0,0.04076594486832619,1.0,,,,,,,
1091,,,2.513099431991577,,,,,,,,,,,,1.0,0.0,,0.8943750858306885,0.0,0.8943750858306885,0.0,0.04051649197936058,1.0,,,,,,,
1092,,,4.148587226867676,,,,,,,,,,,,1.0,0.0,,0.7995162606239319,0.0,0.7995162606239319,0.0,0.04016495496034622,1.0,,,,,,,
1093,,,3.561878204345703,,,,,,,,,,,,1.0,0.0,,0.8687471151351929,0.0,0.8687471151351929,0.0,0.03990154340863228,1.0,,,,,,,
1094,,,5.356939792633057,,,,,,,,,,,,1.0,0.0,,0.783811092376709,0.0,0.783811092376709,0.0,0.0403168648481369,1.0,,,,,,,
1095,,,3.6380465030670166,,,,,,,,,,,,1.0,0.0,,1.1830332279205322,0.0,1.1830332279205322,0.0,0.04020314663648605,1.0,,,,,,,
1096,,,3.046182155609131,,,,,,,,,,,,1.0,0.0,,0.9243189692497253,0.0,0.9243189692497253,0.0,0.0401017963886261,1.0,,,,,,,
1097,,,2.3361003398895264,,,,,,,,,,,,1.0,0.0,,0.8416247963905334,0.0,0.8416247963905334,0.0,0.039917681366205215,1.0,,,,,,,
1098,,,2.8022425174713135,,,,,,,,,,,,1.0,0.0,,0.7623492479324341,0.0,0.7623492479324341,0.0,0.039615582674741745,1.0,,,,,,,
1099,27.0,,2.9186015129089355,,,,,,,,,,,,1.0,0.0,0.0007623427081853151,1.2517002820968628,0.0,1.2517002820968628,0.0,0.039591312408447266,1.0,,1.2517002820968628,1.2517002820968628,0.04955645650625229,0.0,1.2517002820968628,0.0
1100,,,2.487726926803589,,,,,,,,,,,,1.0,0.0,,0.8943198919296265,0.0,0.8943198919296265,0.0,0.039269935339689255,1.0,,,,,,,
1101,,,3.4848155975341797,,,,,,,,,,,,1.0,0.0,,0.6173848509788513,0.0,0.6173848509788513,0.0,0.03899364545941353,1.0,,,,,,,
1102,,,2.58541202545166,,,,,,,,,,,,1.0,0.0,,1.1576766967773438,0.0,1.1576766967773438,0.0,0.03873153403401375,1.0,,,,,,,
1103,,,2.8286538124084473,,,,,,,,,,,,1.0,0.0,,1.217818260192871,0.0,1.217818260192871,0.0,0.03908092528581619,1.0,,,,,,,
1104,,,3.4486889839172363,,,,,,,,,,,,1.0,0.0,,0.8991048336029053,0.0,0.8991048336029053,0.0,0.03889312595129013,1.0,,,,,,,
1105,,,4.498247146606445,,,,,,,,,,,,1.0,0.0,,1.1454509496688843,0.0,1.1454509496688843,0.0,0.039048973470926285,1.0,,,,,,,
1106,,,5.492698669433594,,,,,,,,,,,,1.0,0.0,,1.137129783630371,0.0,1.137129783630371,0.0,0.03917855769395828,1.0,,,,,,,
1107,,,3.608999252319336,,,,,,,,,,,,1.0,0.0,,0.9532415270805359,0.0,0.9532415270805359,0.0,0.039235204458236694,1.0,,,,,,,
1108,,,6.358284950256348,,,,,,,,,,,,1.0,0.0,,1.1510976552963257,0.0,1.1510976552963257,0.0,0.03910938650369644,1.0,,,,,,,
1109,,,3.4794280529022217,,,,,,,,,,,,1.0,0.0,,1.0429190397262573,0.0,1.0429190397262573,0.0,0.039156537503004074,1.0,,,,,,,
1110,,,7.542017936706543,,,,,,,,,,,,1.0,0.0,,0.7944108247756958,0.0,0.7944108247756958,0.0,0.03908902779221535,1.0,,,,,,,
1111,,,5.102388381958008,,,,,,,,,,,,1.0,0.0,,0.912739098072052,0.0,0.912739098072052,0.0,0.0389103889465332,1.0,,,,,,,
1112,,,4.706239223480225,,,,,,,,,,,,1.0,0.0,,0.8550724983215332,0.0,0.8550724983215332,0.0,0.0390276201069355,1.0,,,,,,,
1113,,,3.0554020404815674,,,,,,,,,,,,1.0,0.0,,1.2010263204574585,0.0,1.2010263204574585,0.0,0.03923565521836281,1.0,,,,,,,
1114,,,4.3683576583862305,,,,,,,,,,,,1.0,0.0,,0.8119927048683167,0.0,0.8119927048683167,0.0,0.0392746701836586,1.0,,,,,,,
1115,,,3.477123975753784,,,,,,,,,,,,1.0,0.0,,1.0710632801055908,0.0,1.0710632801055908,0.0,0.039079222828149796,1.0,,,,,,,
1116,,,3.0817298889160156,,,,,,,,,,,,1.0,0.0,,0.630395233631134,0.0,0.630395233631134,0.0,0.038962967693805695,1.0,,,,,,,
1117,,,5.489081859588623,,,,,,,,,,,,1.0,0.0,,0.7577361464500427,0.0,0.7577361464500427,0.0,0.03888504207134247,1.0,,,,,,,
1118,,,3.22821307182312,,,,,,,,,,,,1.0,0.0,,0.7806998491287231,0.0,0.7806998491287231,0.0,0.03866782784461975,1.0,,,,,,,
1119,27.0,5222.94775390625,5.096617698669434,0.1690153032541275,5222.94775390625,4.38255500793457,0.0,4.260091781616211,0.42413097620010376,9.772141456604004,16.84113121032715,0.06147681176662445,0.6145908832550049,1.4924731254577637,1.0,0.0,,0.7372426390647888,0.0,0.7372426390647888,0.0,0.03856547176837921,1.0,0.9742569327354431,,,,,,
1120,,,2.445169448852539,,,,,,,,,,,,1.0,0.0,,1.101224422454834,0.0,1.101224422454834,0.0,0.03844241797924042,1.0,,,,,,,
1121,,,2.791043519973755,,,,,,,,,,,,1.0,0.0,,0.952589750289917,0.0,0.952589750289917,0.0,0.03814369812607765,1.0,,,,,,,
1122,,,3.6649975776672363,,,,,,,,,,,,1.0,0.0,,0.8977837562561035,0.0,0.8977837562561035,0.0,0.03805234655737877,1.0,,,,,,,
1123,,,2.407378911972046,,,,,,,,,,,,1.0,0.0,,0.8317306637763977,0.0,0.8317306637763977,0.0,0.038292624056339264,1.0,,,,,,,
1124,,,3.957331895828247,,,,,,,,,,,,1.0,0.0,,1.2267868518829346,0.0,1.2267868518829346,0.0,0.038346268236637115,1.0,,,,,,,
1125,,,3.4990553855895996,,,,,,,,,,,,1.0,0.0,,0.982382595539093,0.0,0.982382595539093,0.0,0.03830906003713608,1.0,,,,,,,
1126,,,5.093148708343506,,,,,,,,,,,,1.0,0.0,,0.857344925403595,0.0,0.857344925403595,0.0,0.03801778331398964,1.0,,,,,,,
1127,,,3.3839316368103027,,,,,,,,,,,,1.0,0.0,,1.1494218111038208,0.0,1.1494218111038208,0.0,0.03799659013748169,1.0,,,,,,,
1128,,,2.953052282333374,,,,,,,,,,,,1.0,0.0,,1.1165777444839478,0.0,1.1165777444839478,0.0,0.038048602640628815,1.0,,,,,,,
1129,,,2.2733261585235596,,,,,,,,,,,,1.0,0.0,,1.0926094055175781,0.0,1.0926094055175781,0.0,0.038392841815948486,1.0,,,,,,,
1130,,,2.7420547008514404,,,,,,,,,,,,1.0,0.0,,1.311368703842163,0.0,1.311368703842163,0.0,0.0391305647790432,1.0,,,,,,,
1131,,,2.834028959274292,,,,,,,,,,,,1.0,0.0,,0.9924269914627075,0.0,0.9924269914627075,0.0,0.038978882133960724,1.0,,,,,,,
1132,,,2.499192476272583,,,,,,,,,,,,1.0,0.0,,0.9084733724594116,0.0,0.9084733724594116,0.0,0.03920092433691025,1.0,,,,,,,
1133,,,3.3053066730499268,,,,,,,,,,,,1.0,0.0,,0.8465903401374817,0.0,0.8465903401374817,0.0,0.039140794426202774,1.0,,,,,,,
1134,,,2.638742208480835,,,,,,,,,,,,1.0,0.0,,0.9844092130661011,0.0,0.9844092130661011,0.0,0.03972352668642998,1.0,,,,,,,
1135,,,2.7323763370513916,,,,,,,,,,,,1.0,0.0,,0.8203966021537781,0.0,0.8203966021537781,0.0,0.03946895897388458,1.0,,,,,,,
1136,,,2.0023603439331055,,,,,,,,,,,,1.0,0.0,,0.7759255170822144,0.0,0.7759255170822144,0.0,0.039542000740766525,1.0,,,,,,,
1137,,,2.535583257675171,,,,,,,,,,,,1.0,0.0,,0.9581378102302551,0.0,0.9581378102302551,0.0,0.03967564180493355,1.0,,,,,,,
1138,,,3.5683586597442627,,,,,,,,,,,,1.0,0.0,,0.8538637161254883,0.0,0.8538637161254883,0.0,0.03981170058250427,1.0,,,,,,,
1139,,,2.0340187549591064,,,,,,,,,,,,1.0,0.0,,0.8454807996749878,0.0,0.8454807996749878,0.0,0.04013492539525032,1.0,,,,,,,
1140,,,3.9899933338165283,,,,,,,,,,,,1.0,0.0,,0.8540909886360168,0.0,0.8540909886360168,0.0,0.040093399584293365,1.0,,,,,,,
1141,,,3.4145538806915283,,,,,,,,,,,,1.0,0.0,,1.2296301126480103,0.0,1.2296301126480103,0.0,0.04022741690278053,1.0,,,,,,,
1142,,,4.983431816101074,,,,,,,,,,,,1.0,0.0,,0.8373522758483887,0.0,0.8373522758483887,0.0,0.04005232825875282,1.0,,,,,,,
1143,,,3.158175468444824,,,,,,,,,,,,1.0,0.0,,0.8558000922203064,0.0,0.8558000922203064,0.0,0.03979184105992317,1.0,,,,,,,
1144,,,2.677281618118286,,,,,,,,,,,,1.0,0.0,,0.7452362179756165,0.0,0.7452362179756165,0.0,0.03953108936548233,1.0,,,,,,,
1145,,,1.936205267906189,,,,,,,,,,,,1.0,0.0,,0.844232439994812,0.0,0.844232439994812,0.0,0.03948106989264488,1.0,,,,,,,
1146,,,2.4896390438079834,,,,,,,,,,,,1.0,0.0,,0.7848256230354309,0.0,0.7848256230354309,0.0,0.039396896958351135,1.0,,,,,,,
1147,,,2.2235970497131348,,,,,,,,,,,,1.0,0.0,,0.8698952198028564,0.0,0.8698952198028564,0.0,0.03907010331749916,1.0,,,,,,,
1148,,,2.2013490200042725,,,,,,,,,,,,1.0,0.0,,0.7178488969802856,0.0,0.7178488969802856,0.0,0.038866620510816574,1.0,,,,,,,
1149,28.0,,3.2496073246002197,,,,,,,,,,,,1.0,0.0,0.0007547193090431392,0.8451640009880066,0.0,0.8451640009880066,0.0,0.038739852607250214,1.0,,0.8451640009880066,0.8451640009880066,0.03274152800440788,0.0,0.8451640009880066,0.0
1150,,,2.1874983310699463,,,,,,,,,,,,1.0,0.0,,0.8794100284576416,0.0,0.8794100284576416,0.0,0.03857404738664627,1.0,,,,,,,
1151,,,2.71051025390625,,,,,,,,,,,,1.0,0.0,,0.8095806241035461,0.0,0.8095806241035461,0.0,0.038419656455516815,1.0,,,,,,,
1152,,,2.8537991046905518,,,,,,,,,,,,1.0,0.0,,1.1634235382080078,0.0,1.1634235382080078,0.0,0.03857383131980896,1.0,,,,,,,
1153,,,3.693357229232788,,,,,,,,,,,,1.0,0.0,,0.7714614868164062,0.0,0.7714614868164062,0.0,0.03834379091858864,1.0,,,,,,,
1154,,,4.774043083190918,,,,,,,,,,,,1.0,0.0,,0.8804699182510376,0.0,0.8804699182510376,0.0,0.038397226482629776,1.0,,,,,,,
1155,,,2.9864749908447266,,,,,,,,,,,,1.0,0.0,,0.9510625004768372,0.0,0.9510625004768372,0.0,0.03819408267736435,1.0,,,,,,,
1156,,,5.407236576080322,,,,,,,,,,,,1.0,0.0,,0.9466907382011414,0.0,0.9466907382011414,0.0,0.03803316131234169,1.0,,,,,,,
1157,,,3.227508783340454,,,,,,,,,,,,1.0,0.0,,0.9331361651420593,0.0,0.9331361651420593,0.0,0.03781041130423546,1.0,,,,,,,
1158,,,6.537779808044434,,,,,,,,,,,,1.0,0.0,,0.9676617383956909,0.0,0.9676617383956909,0.0,0.037806324660778046,1.0,,,,,,,
1159,28.0,5300.4970703125,4.384048938751221,0.07355131208896637,5300.4970703125,1.9145731925964355,0.0,3.9780635833740234,0.38907837867736816,9.178394317626953,16.22393035888672,0.09696409851312637,0.6523554921150208,0.8605442643165588,1.0,0.0,,2.5725765228271484,0.0,2.5725765228271484,0.0,0.03841656073927879,1.0,0.9895933866500854,,,,,,
1160,,,3.811582088470459,,,,,,,,,,,,1.0,0.0,,0.8771955370903015,0.0,0.8771955370903015,0.0,0.038369275629520416,1.0,,,,,,,
1161,,,2.535031318664551,,,,,,,,,,,,1.0,0.0,,0.9052313566207886,0.0,0.9052313566207886,0.0,0.03843440115451813,1.0,,,,,,,
1162,,,3.6312248706817627,,,,,,,,,,,,1.0,0.0,,0.8010454773902893,0.0,0.8010454773902893,0.0,0.03839460015296936,1.0,,,,,,,
1163,,,2.926543951034546,,,,,,,,,,,,1.0,0.0,,0.9712105989456177,0.0,0.9712105989456177,0.0,0.03856554627418518,1.0,,,,,,,
1164,,,2.5086944103240967,,,,,,,,,,,,1.0,0.0,,0.7942661046981812,0.0,0.7942661046981812,0.0,0.038437701761722565,1.0,,,,,,,
1165,,,4.561964988708496,,,,,,,,,,,,1.0,0.0,,0.9612329006195068,0.0,0.9612329006195068,0.0,0.03819742798805237,1.0,,,,,,,
1166,,,2.7563281059265137,,,,,,,,,,,,1.0,0.0,,1.3516039848327637,0.0,1.3516039848327637,0.0,0.03823351860046387,1.0,,,,,,,
1167,,,4.034992694854736,,,,,,,,,,,,1.0,0.0,,0.9141852259635925,0.0,0.9141852259635925,0.0,0.03824913874268532,1.0,,,,,,,
1168,,,2.6478800773620605,,,,,,,,,,,,1.0,0.0,,1.0186916589736938,0.0,1.0186916589736938,0.0,0.038490720093250275,1.0,,,,,,,
1169,,,2.346001625061035,,,,,,,,,,,,1.0,0.0,,0.7462408542633057,0.0,0.7462408542633057,0.0,0.03833898901939392,1.0,,,,,,,
1170,,,2.7481260299682617,,,,,,,,,,,,1.0,0.0,,0.8777247667312622,0.0,0.8777247667312622,0.0,0.03812060132622719,1.0,,,,,,,
1171,,,2.5547168254852295,,,,,,,,,,,,1.0,0.0,,0.8063411116600037,0.0,0.8063411116600037,0.0,0.03794444724917412,1.0,,,,,,,
1172,,,2.9161734580993652,,,,,,,,,,,,1.0,0.0,,0.8017672896385193,0.0,0.8017672896385193,0.0,0.03793239966034889,1.0,,,,,,,
1173,,,4.104743957519531,,,,,,,,,,,,1.0,0.0,,0.701266884803772,0.0,0.701266884803772,0.0,0.03771929442882538,1.0,,,,,,,
1174,,,3.760465383529663,,,,,,,,,,,,1.0,0.0,,1.0403399467468262,0.0,1.0403399467468262,0.0,0.03765542060136795,1.0,,,,,,,
1175,,,2.838017225265503,,,,,,,,,,,,1.0,0.0,,0.9506852626800537,0.0,0.9506852626800537,0.0,0.037806496024131775,1.0,,,,,,,
1176,,,2.7402329444885254,,,,,,,,,,,,1.0,0.0,,0.9530616402626038,0.0,0.9530616402626038,0.0,0.03772477060556412,1.0,,,,,,,
1177,,,2.785940647125244,,,,,,,,,,,,1.0,0.0,,1.109995722770691,0.0,1.109995722770691,0.0,0.03757387772202492,1.0,,,,,,,
1178,,,2.464280366897583,,,,,,,,,,,,1.0,0.0,,1.1577283143997192,0.0,1.1577283143997192,0.0,0.0376262404024601,1.0,,,,,,,
1179,,,3.099492311477661,,,,,,,,,,,,1.0,0.0,,1.0157936811447144,0.0,1.0157936811447144,0.0,0.037659697234630585,1.0,,,,,,,
1180,,,2.905470132827759,,,,,,,,,,,,1.0,0.0,,1.2286640405654907,0.0,1.2286640405654907,0.0,0.03746230900287628,1.0,,,,,,,
1181,,,2.504765033721924,,,,,,,,,,,,1.0,0.0,,1.241970419883728,0.0,1.241970419883728,0.0,0.037320755422115326,1.0,,,,,,,
1182,,,3.0228421688079834,,,,,,,,,,,,1.0,0.0,,1.0186448097229004,0.0,1.0186448097229004,0.0,0.037357721477746964,1.0,,,,,,,
1183,,,2.096036434173584,,,,,,,,,,,,1.0,0.0,,0.8596065044403076,0.0,0.8596065044403076,0.0,0.037474680691957474,1.0,,,,,,,
1184,,,2.757906913757324,,,,,,,,,,,,1.0,0.0,,0.9213138818740845,0.0,0.9213138818740845,0.0,0.037177521735429764,1.0,,,,,,,
1185,,,2.614032030105591,,,,,,,,,,,,1.0,0.0,,0.8306297659873962,0.0,0.8306297659873962,0.0,0.03709140792489052,1.0,,,,,,,
1186,,,3.3010342121124268,,,,,,,,,,,,1.0,0.0,,0.9973770976066589,0.0,0.9973770976066589,0.0,0.037135060876607895,1.0,,,,,,,
1187,,,2.6878654956817627,,,,,,,,,,,,1.0,0.0,,1.2668853998184204,0.0,1.2668853998184204,0.0,0.037042442709207535,1.0,,,,,,,
1188,,,3.553971529006958,,,,,,,,,,,,1.0,0.0,,0.7520948052406311,0.0,0.7520948052406311,0.0,0.03690400719642639,1.0,,,,,,,
1189,,,4.367379188537598,,,,,,,,,,,,1.0,0.0,,0.9489012360572815,0.0,0.9489012360572815,0.0,0.036782409995794296,1.0,,,,,,,
1190,,,4.510554790496826,,,,,,,,,,,,1.0,0.0,,1.8664153814315796,0.0,1.8664153814315796,0.0,0.03725045919418335,1.0,,,,,,,
1191,,,3.1960678100585938,,,,,,,,,,,,1.0,0.0,,1.5778387784957886,0.0,1.5778387784957886,0.0,0.03752525523304939,1.0,,,,,,,
1192,,,2.9493207931518555,,,,,,,,,,,,1.0,0.0,,1.3864927291870117,0.0,1.3864927291870117,0.0,0.03776964917778969,1.0,,,,,,,
1193,,,2.8017916679382324,,,,,,,,,,,,1.0,0.0,,0.987868070602417,0.0,0.987868070602417,0.0,0.03743792697787285,1.0,,,,,,,
1194,,,2.657953977584839,,,,,,,,,,,,1.0,0.0,,0.8784345984458923,0.0,0.8784345984458923,0.0,0.03729672729969025,1.0,,,,,,,
1195,,,3.1183505058288574,,,,,,,,,,,,1.0,0.0,,1.1394504308700562,0.0,1.1394504308700562,0.0,0.037166595458984375,1.0,,,,,,,
1196,,,2.987807512283325,,,,,,,,,,,,1.0,0.0,,0.8168912529945374,0.0,0.8168912529945374,0.0,0.037155382335186005,1.0,,,,,,,
1197,,,2.9770071506500244,,,,,,,,,,,,1.0,0.0,,0.9605151414871216,0.0,0.9605151414871216,0.0,0.037054531276226044,1.0,,,,,,,
1198,,,3.168477773666382,,,,,,,,,,,,1.0,0.0,,1.1760176420211792,0.0,1.1760176420211792,0.0,0.03694500774145126,1.0,,,,,,,
1199,29.0,5203.64306640625,2.3609988689422607,0.08081552386283875,5203.64306640625,2.189413070678711,0.0,4.068783760070801,0.3974219858646393,9.315025329589844,16.3529052734375,0.08117210119962692,0.6456108689308167,1.2013276815414429,1.0,0.0,0.000747172103729099,0.9113548994064331,0.0,0.9113548994064331,0.0,0.03691195696592331,1.0,0.9748935699462891,0.9113548994064331,0.9113548994064331,0.03363989293575287,0.0,0.9113548994064331,0.0
1200,,,2.9344286918640137,,,,,,,,,,,,1.0,0.0,,0.7039926052093506,0.0,0.7039926052093506,0.0,0.036881282925605774,1.0,,,,,,,
1201,,,3.544823169708252,,,,,,,,,,,,1.0,0.0,,1.4867373704910278,0.0,1.4867373704910278,0.0,0.03722378611564636,1.0,,,,,,,
1202,,,4.727973461151123,,,,,,,,,,,,1.0,0.0,,0.9348745942115784,0.0,0.9348745942115784,0.0,0.037178825587034225,1.0,,,,,,,
1203,,,3.1136248111724854,,,,,,,,,,,,1.0,0.0,,1.2817511558532715,0.0,1.2817511558532715,0.0,0.037148367613554,1.0,,,,,,,
1204,,,5.164908409118652,,,,,,,,,,,,1.0,0.0,,1.1132941246032715,0.0,1.1132941246032715,0.0,0.03686268627643585,1.0,,,,,,,
1205,,,4.099578857421875,,,,,,,,,,,,1.0,0.0,,0.6809312701225281,0.0,0.6809312701225281,0.0,0.036612506955862045,1.0,,,,,,,
1206,,,6.350221633911133,,,,,,,,,,,,1.0,0.0,,1.1284387111663818,0.0,1.1284387111663818,0.0,0.03644631430506706,1.0,,,,,,,
1207,,,4.169291973114014,,,,,,,,,,,,1.0,0.0,,1.0831059217453003,0.0,1.0831059217453003,0.0,0.03641538694500923,1.0,,,,,,,
1208,,,3.745551586151123,,,,,,,,,,,,1.0,0.0,,1.0854640007019043,0.0,1.0854640007019043,0.0,0.03631862998008728,1.0,,,,,,,
1209,,,2.8073599338531494,,,,,,,,,,,,1.0,0.0,,1.0798799991607666,0.0,1.0798799991607666,0.0,0.03621581941843033,1.0,,,,,,,
