step,epoch,final_spec_losses_weighted/2048_spectrogram_logmag_eps,in_domain_validation_losses/loss_total,in_domain_validation_losses/raw_params_loss,in_domain_validation_losses/raw_spec_loss,in_domain_validation_losses/weighted_params_loss,in_domain_validation_losses/weighted_spec_loss,in_domain_validation_metrics/lsd_value,in_domain_validation_metrics/mean_average_error,in_domain_validation_metrics/mfcc_mae,in_domain_validation_metrics/paper_lsd_value,in_domain_validation_metrics/pearson_fft,in_domain_validation_metrics/pearson_stft,in_domain_validation_metrics/spectral_convergence_value,loss/parameters_decay_factor,loss/spec_loss_rampup_factor,lr-Adam,normalized_losses/post_rampup_weighted_params_loss,normalized_losses/post_rampup_weighted_spec_loss,normalized_losses/running_avg_parameters_loss,normalized_losses/running_avg_spectrogram_loss,train_loss_epoch,train_loss_step,train_losses/loss_total,train_losses/raw_params_loss,train_losses/raw_spec_loss,train_losses/weighted_params_loss,train_losses/weighted_spec_loss
76,,,4.713888168334961,,,,,,,,,,,,0.0,1.0,,0.0,2.8438804149627686,2.7397000789642334,2.738647699356079,,,,,,,
77,,,3.5997226238250732,,,,,,,,,,,,0.0,1.0,,0.0,2.584083080291748,2.7371020317077637,2.738647699356079,,,,,,,
78,,,4.478813648223877,,,,,,,,,,,,0.0,1.0,,0.0,2.878697395324707,2.7400481700897217,2.738647699356079,,,,,,,
79,1.0,4.05010986328125,3.8709073066711426,0.5788573622703552,4.05010986328125,0.0,4.05010986328125,12.219216346740723,1.3712990283966064,23.608556747436523,36.235984802246094,0.008015494793653488,0.11136417090892792,3.198491096496582,0.0,1.0,,0.0,2.7526628971099854,2.738787889480591,2.738647699356079,2.852811336517334,,,,,,
80,,,4.3256049156188965,,,,,,,,,,,,0.0,1.0,,0.0,2.8921279907226562,2.740182638168335,2.738647699356079,,,,,,,
81,,,4.042805194854736,,,,,,,,,,,,0.0,1.0,,0.0,2.8171796798706055,2.7394330501556396,2.738647699356079,,,,,,,
82,,,3.693796396255493,,,,,,,,,,,,0.0,1.0,,0.0,2.8633623123168945,2.7398948669433594,2.738647699356079,,,,,,,
83,,,4.154594898223877,,,,,,,,,,,,0.0,1.0,,0.0,2.5865046977996826,2.737126350402832,2.738647699356079,,,,,,,
84,,,3.598848819732666,,,,,,,,,,,,0.0,1.0,,0.0,2.636951446533203,2.737630844116211,2.738647699356079,,,,,,,
85,,,4.761386394500732,,,,,,,,,,,,0.0,1.0,,0.0,2.830120086669922,2.739562511444092,2.738647699356079,,,,,,,
86,,,3.7250277996063232,,,,,,,,,,,,0.0,1.0,,0.0,2.8230440616607666,2.7394917011260986,2.738647699356079,,,,,,,
87,,,3.867948293685913,,,,,,,,,,,,0.0,1.0,,0.0,2.8589928150177,2.739851236343384,2.738647699356079,,,,,,,
88,,,3.9504549503326416,,,,,,,,,,,,0.0,1.0,,0.0,2.7086431980133057,2.7383477687835693,2.738647699356079,,,,,,,
89,,,3.854499101638794,,,,,,,,,,,,0.0,1.0,,0.0,2.735807418823242,2.738619327545166,2.738647699356079,,,,,,,
90,,,4.054230213165283,,,,,,,,,,,,0.0,1.0,,0.0,2.690124750137329,2.7381625175476074,2.738647699356079,,,,,,,
91,,,4.414891719818115,,,,,,,,,,,,0.0,1.0,,0.0,2.7345757484436035,2.7386069297790527,2.738647699356079,,,,,,,
92,,,4.6047773361206055,,,,,,,,,,,,0.0,1.0,,0.0,2.760216236114502,2.738863468170166,2.738647699356079,,,,,,,
93,,,3.5410706996917725,,,,,,,,,,,,0.0,1.0,,0.0,2.7006893157958984,2.7382681369781494,2.738647699356079,,,,,,,
94,,,4.605278491973877,,,,,,,,,,,,0.0,1.0,,0.0,2.911006212234497,2.7403712272644043,2.738647699356079,,,,,,,
95,,,3.745431900024414,,,,,,,,,,,,0.0,1.0,,0.0,2.9420652389526367,2.7406818866729736,2.738647699356079,,,,,,,
96,,,4.206931114196777,,,,,,,,,,,,0.0,1.0,,0.0,2.7856109142303467,2.739117383956909,2.738647699356079,,,,,,,
97,,,3.9185595512390137,,,,,,,,,,,,0.0,1.0,,0.0,2.9208173751831055,2.740469455718994,2.738647699356079,,,,,,,
98,,,3.5825424194335938,,,,,,,,,,,,0.0,1.0,,0.0,2.903519630432129,2.7402963638305664,2.738647699356079,,,,,,,
99,2.0,2.9099388122558594,3.9086523056030273,,,,,,,,,,,,0.0,1.0,3.333333370392211e-05,0.0,2.9099388122558594,2.740360736846924,2.738647699356079,,2.9099388122558594,2.9099388122558594,0.617498517036438,2.9099388122558594,0.0,2.9099388122558594
100,,,3.604705572128296,,,,,,,,,,,,0.0,1.0,,0.0,2.8248684406280518,2.7395100593566895,2.738647699356079,,,,,,,
101,,,4.656430721282959,,,,,,,,,,,,0.0,1.0,,0.0,2.792717695236206,2.7391884326934814,2.738647699356079,,,,,,,
102,,,3.666168212890625,,,,,,,,,,,,0.0,1.0,,0.0,2.7796971797943115,2.739058256149292,2.738647699356079,,,,,,,
103,,,3.8573825359344482,,,,,,,,,,,,0.0,1.0,,0.0,2.7903642654418945,2.7391648292541504,2.738647699356079,,,,,,,
104,,,3.941617727279663,,,,,,,,,,,,0.0,1.0,,0.0,2.7781078815460205,2.739042282104492,2.738647699356079,,,,,,,
105,,,3.8297479152679443,,,,,,,,,,,,0.0,1.0,,0.0,2.919725179672241,2.7404584884643555,2.738647699356079,,,,,,,
106,,,3.9465243816375732,,,,,,,,,,,,0.0,1.0,,0.0,2.67861270904541,2.7380473613739014,2.738647699356079,,,,,,,
107,,,4.274555683135986,,,,,,,,,,,,0.0,1.0,,0.0,2.797757148742676,2.739238739013672,2.738647699356079,,,,,,,
108,,,4.495828628540039,,,,,,,,,,,,0.0,1.0,,0.0,2.7446494102478027,2.7387077808380127,2.738647699356079,,,,,,,
109,,,3.3555188179016113,,,,,,,,,,,,0.0,1.0,,0.0,2.667950391769409,2.737940788269043,2.738647699356079,,,,,,,
110,,,4.2932329177856445,,,,,,,,,,,,0.0,1.0,,0.0,2.736109733581543,2.7386224269866943,2.738647699356079,,,,,,,
111,,,3.6518166065216064,,,,,,,,,,,,0.0,1.0,,0.0,2.7713780403137207,2.7389750480651855,2.738647699356079,,,,,,,
112,,,3.962045669555664,,,,,,,,,,,,0.0,1.0,,0.0,2.8077967166900635,2.7393393516540527,2.738647699356079,,,,,,,
113,,,3.7303249835968018,,,,,,,,,,,,0.0,1.0,,0.0,2.6481146812438965,2.7377424240112305,2.738647699356079,,,,,,,
114,,,3.4718315601348877,,,,,,,,,,,,0.0,1.0,,0.0,2.715360641479492,2.738414764404297,2.738647699356079,,,,,,,
115,,,3.7838809490203857,,,,,,,,,,,,0.0,1.0,,0.0,2.6054608821868896,2.7373158931732178,2.738647699356079,,,,,,,
116,,,3.389138698577881,,,,,,,,,,,,0.0,1.0,,0.0,2.7564122676849365,2.7388253211975098,2.738647699356079,,,,,,,
117,,,4.429643154144287,,,,,,,,,,,,0.0,1.0,,0.0,2.733793258666992,2.7385993003845215,2.738647699356079,,,,,,,
118,,,3.3466789722442627,,,,,,,,,,,,0.0,1.0,,0.0,2.6687910556793213,2.7379491329193115,2.738647699356079,,,,,,,
119,2.0,4.056938171386719,3.715834379196167,0.6331707239151001,4.056938171386719,0.0,4.056938171386719,12.223960876464844,1.3773770332336426,22.80414581298828,36.09579849243164,0.010201734490692616,0.04441189020872116,3.088352680206299,0.0,1.0,,0.0,2.83438777923584,2.739605188369751,2.738647699356079,2.7766916751861572,,,,,,
120,,,3.8552422523498535,,,,,,,,,,,,0.0,1.0,,0.0,2.6467509269714355,2.7377288341522217,2.738647699356079,,,,,,,
121,,,3.6253039836883545,,,,,,,,,,,,0.0,1.0,,0.0,2.7890625,2.739151954650879,2.738647699356079,,,,,,,
122,,,3.8352110385894775,,,,,,,,,,,,0.0,1.0,,0.0,2.8072261810302734,2.7393336296081543,2.738647699356079,,,,,,,
123,,,4.084158897399902,,,,,,,,,,,,0.0,1.0,,0.0,2.7114880084991455,2.7383761405944824,2.738647699356079,,,,,,,
124,,,4.346012115478516,,,,,,,,,,,,0.0,1.0,,0.0,2.7590434551239014,2.73885178565979,2.738647699356079,,,,,,,
125,,,3.3531200885772705,,,,,,,,,,,,0.0,1.0,,0.0,2.5950767993927,2.7372119426727295,2.738647699356079,,,,,,,
126,,,4.141959190368652,,,,,,,,,,,,0.0,1.0,,0.0,2.632996082305908,2.73759126663208,2.738647699356079,,,,,,,
127,,,3.5189645290374756,,,,,,,,,,,,0.0,1.0,,0.0,2.5137431621551514,2.736398696899414,2.738647699356079,,,,,,,
128,,,4.0027031898498535,,,,,,,,,,,,0.0,1.0,,0.0,2.551276206970215,2.73677396774292,2.738647699356079,,,,,,,
129,,,3.6813337802886963,,,,,,,,,,,,0.0,1.0,,0.0,2.569161891937256,2.736952781677246,2.738647699356079,,,,,,,
130,,,3.3228583335876465,,,,,,,,,,,,0.0,1.0,,0.0,2.462608814239502,2.735887289047241,2.738647699356079,,,,,,,
131,,,3.659943103790283,,,,,,,,,,,,0.0,1.0,,0.0,2.5331673622131348,2.736593008041382,2.738647699356079,,,,,,,
132,,,3.3314945697784424,,,,,,,,,,,,0.0,1.0,,0.0,2.5637521743774414,2.736898899078369,2.738647699356079,,,,,,,
133,,,4.4085822105407715,,,,,,,,,,,,0.0,1.0,,0.0,2.452380418777466,2.7357850074768066,2.738647699356079,,,,,,,
134,,,3.3979592323303223,,,,,,,,,,,,0.0,1.0,,0.0,2.8829047679901123,2.7400903701782227,2.738647699356079,,,,,,,
135,,,3.5659823417663574,,,,,,,,,,,,0.0,1.0,,0.0,2.8104984760284424,2.739366292953491,2.738647699356079,,,,,,,
136,,,3.710200309753418,,,,,,,,,,,,0.0,1.0,,0.0,2.717331647872925,2.7384345531463623,2.738647699356079,,,,,,,
137,,,3.6636178493499756,,,,,,,,,,,,0.0,1.0,,0.0,2.6116139888763428,2.737377405166626,2.738647699356079,,,,,,,
138,,,3.721019744873047,,,,,,,,,,,,0.0,1.0,,0.0,2.4666028022766113,2.7359273433685303,2.738647699356079,,,,,,,
139,,,4.004096508026123,,,,,,,,,,,,0.0,1.0,,0.0,2.7610065937042236,2.7388713359832764,2.738647699356079,,,,,,,
140,,,4.247559070587158,,,,,,,,,,,,0.0,1.0,,0.0,2.5683231353759766,2.7369444370269775,2.738647699356079,,,,,,,
141,,,3.244173288345337,,,,,,,,,,,,0.0,1.0,,0.0,2.5745320320129395,2.737006664276123,2.738647699356079,,,,,,,
142,,,4.064140319824219,,,,,,,,,,,,0.0,1.0,,0.0,2.701395034790039,2.7382752895355225,2.738647699356079,,,,,,,
143,,,3.4687836170196533,,,,,,,,,,,,0.0,1.0,,0.0,2.58843994140625,2.7371456623077393,2.738647699356079,,,,,,,
144,,,3.7342031002044678,,,,,,,,,,,,0.0,1.0,,0.0,2.662238359451294,2.7378835678100586,2.738647699356079,,,,,,,
145,,,3.4922525882720947,,,,,,,,,,,,0.0,1.0,,0.0,2.56190824508667,2.736880302429199,2.738647699356079,,,,,,,
146,,,3.285738229751587,,,,,,,,,,,,0.0,1.0,,0.0,2.7306406497955322,2.738567590713501,2.738647699356079,,,,,,,
147,,,3.6263701915740967,,,,,,,,,,,,0.0,1.0,,0.0,2.633883476257324,2.737600088119507,2.738647699356079,,,,,,,
148,,,3.2345657348632812,,,,,,,,,,,,0.0,1.0,,0.0,2.850503921508789,2.7397663593292236,2.738647699356079,,,,,,,
149,3.0,2.58009934425354,4.283596038818359,,,,,,,,,,,,0.0,1.0,4.999999873689376e-05,0.0,2.58009934425354,2.7370622158050537,2.738647699356079,,2.58009934425354,2.58009934425354,0.621914267539978,2.58009934425354,0.0,2.58009934425354
150,,,3.251119375228882,,,,,,,,,,,,0.0,1.0,,0.0,2.54848051071167,2.736746072769165,2.738647699356079,,,,,,,
151,,,3.5799126625061035,,,,,,,,,,,,0.0,1.0,,0.0,2.6102302074432373,2.737363576889038,2.738647699356079,,,,,,,
152,,,3.6452577114105225,,,,,,,,,,,,0.0,1.0,,0.0,2.852496862411499,2.739786148071289,2.738647699356079,,,,,,,
153,,,3.5434553623199463,,,,,,,,,,,,0.0,1.0,,0.0,2.482555866241455,2.736086845397949,2.738647699356079,,,,,,,
154,,,3.6831753253936768,,,,,,,,,,,,0.0,1.0,,0.0,2.8213584423065186,2.7394747734069824,2.738647699356079,,,,,,,
155,,,3.908540964126587,,,,,,,,,,,,0.0,1.0,,0.0,2.7780561447143555,2.739041805267334,2.738647699356079,,,,,,,
156,,,4.069928169250488,,,,,,,,,,,,0.0,1.0,,0.0,2.729971170425415,2.738560914993286,2.738647699356079,,,,,,,
157,,,3.1768391132354736,,,,,,,,,,,,0.0,1.0,,0.0,2.7142789363861084,2.7384040355682373,2.738647699356079,,,,,,,
158,,,3.983893394470215,,,,,,,,,,,,0.0,1.0,,0.0,2.652215003967285,2.737783432006836,2.738647699356079,,,,,,,
159,3.0,4.1178693771362305,3.4340078830718994,0.6904934048652649,4.1178693771362305,0.0,4.1178693771362305,12.23309326171875,1.3786040544509888,22.27423858642578,36.16816329956055,0.010019917041063309,0.059377480298280716,2.8076324462890625,0.0,1.0,,0.0,2.547861099243164,2.7367398738861084,2.738647699356079,2.6615140438079834,,,,,,
160,,,4.184288024902344,,,,,,,,,,,,0.0,1.0,,0.0,2.5759716033935547,2.737020969390869,2.738647699356079,,,,,,,
161,,,3.9806935787200928,,,,,,,,,,,,0.0,1.0,,0.0,2.5358364582061768,2.736619710922241,2.738647699356079,,,,,,,
162,,,3.6608660221099854,,,,,,,,,,,,0.0,1.0,,0.0,2.572321891784668,2.7369844913482666,2.738647699356079,,,,,,,
163,,,4.090235233306885,,,,,,,,,,,,0.0,1.0,,0.0,2.6735684871673584,2.737997055053711,2.738647699356079,,,,,,,
164,,,3.5918707847595215,,,,,,,,,,,,0.0,1.0,,0.0,2.565985679626465,2.7369210720062256,2.738647699356079,,,,,,,
165,,,4.749917507171631,,,,,,,,,,,,0.0,1.0,,0.0,2.5146090984344482,2.7364072799682617,2.738647699356079,,,,,,,
166,,,3.723154306411743,,,,,,,,,,,,0.0,1.0,,0.0,2.893435001373291,2.7401955127716064,2.738647699356079,,,,,,,
167,,,3.93587589263916,,,,,,,,,,,,0.0,1.0,,0.0,2.6896963119506836,2.7381582260131836,2.738647699356079,,,,,,,
168,,,4.023033618927002,,,,,,,,,,,,0.0,1.0,,0.0,2.4594357013702393,2.7358555793762207,2.738647699356079,,,,,,,
169,,,3.926356315612793,,,,,,,,,,,,0.0,1.0,,0.0,2.6236257553100586,2.737497568130493,2.738647699356079,,,,,,,
170,,,4.077725887298584,,,,,,,,,,,,0.0,1.0,,0.0,2.74450421333313,2.738706350326538,2.738647699356079,,,,,,,
171,,,4.3436198234558105,,,,,,,,,,,,0.0,1.0,,0.0,2.5969462394714355,2.7372307777404785,2.738647699356079,,,,,,,
172,,,4.5589823722839355,,,,,,,,,,,,0.0,1.0,,0.0,2.6630256175994873,2.737891435623169,2.738647699356079,,,,,,,
173,,,3.5093114376068115,,,,,,,,,,,,0.0,1.0,,0.0,2.4813411235809326,2.736074686050415,2.738647699356079,,,,,,,
174,,,4.412308216094971,,,,,,,,,,,,0.0,1.0,,0.0,2.6616156101226807,2.737877368927002,2.738647699356079,,,,,,,
175,,,3.7815346717834473,,,,,,,,,,,,0.0,1.0,,0.0,2.612556219100952,2.73738694190979,2.738647699356079,,,,,,,
176,,,4.043302059173584,,,,,,,,,,,,0.0,1.0,,0.0,2.6604855060577393,2.737866163253784,2.738647699356079,,,,,,,
177,,,3.7964751720428467,,,,,,,,,,,,0.0,1.0,,0.0,2.7289657592773438,2.738550901412964,2.738647699356079,,,,,,,
178,,,3.4715094566345215,,,,,,,,,,,,0.0,1.0,,0.0,2.6861400604248047,2.7381227016448975,2.738647699356079,,,,,,,
179,,,3.9264438152313232,,,,,,,,,,,,0.0,1.0,,0.0,2.6623497009277344,2.737884759902954,2.738647699356079,,,,,,,
180,,,3.445651054382324,,,,,,,,,,,,0.0,1.0,,0.0,2.497750759124756,2.736238718032837,2.738647699356079,,,,,,,
181,,,4.550407886505127,,,,,,,,,,,,0.0,1.0,,0.0,2.4430992603302,2.735692262649536,2.738647699356079,,,,,,,
