step,epoch,final_spec_losses_weighted/1024_spectrogram_logmag_eps,final_spec_losses_weighted/128_spectrogram_logmag_eps,final_spec_losses_weighted/2048_spectrogram_logmag_eps,final_spec_losses_weighted/256_spectrogram_logmag_eps,final_spec_losses_weighted/512_spectrogram_logmag_eps,final_spec_losses_weighted/64_spectrogram_logmag_eps,in_domain_validation_losses/loss_total,in_domain_validation_losses/raw_params_loss,in_domain_validation_losses/raw_spec_loss,in_domain_validation_losses/weighted_params_loss,in_domain_validation_losses/weighted_spec_loss,in_domain_validation_metrics/lsd_value,in_domain_validation_metrics/mean_average_error,in_domain_validation_metrics/mfcc_mae,in_domain_validation_metrics/paper_lsd_value,in_domain_validation_metrics/pearson_fft,in_domain_validation_metrics/pearson_stft,in_domain_validation_metrics/spectral_convergence_value,loss/parameters_decay_factor,loss/spec_loss_rampup_factor,lr-Adam,normalized_losses/post_rampup_weighted_params_loss,normalized_losses/post_rampup_weighted_spec_loss,normalized_losses/running_avg_parameters_loss,normalized_losses/running_avg_spectrogram_loss,train_loss_epoch,train_loss_step,train_losses/loss_total,train_losses/raw_params_loss,train_losses/raw_spec_loss,train_losses/weighted_params_loss,train_losses/weighted_spec_loss
1307,,,,,,,,15.382534980773926,,,,,,,,,,,,0.0,1.0,,0.0,5.344160556793213,15.022966384887695,15.120731353759766,,,,,,,
1308,,,,,,,,16.097318649291992,,,,,,,,,,,,0.0,1.0,,0.0,6.346536636352539,15.032989501953125,15.120731353759766,,,,,,,
1309,,,,,,,,10.517454147338867,,,,,,,,,,,,0.0,1.0,,0.0,5.251846790313721,15.022043228149414,15.120731353759766,,,,,,,
1310,,,,,,,,14.446003913879395,,,,,,,,,,,,0.0,1.0,,0.0,5.910651206970215,15.028631210327148,15.120731353759766,,,,,,,
1311,,,,,,,,11.395456314086914,,,,,,,,,,,,0.0,1.0,,0.0,7.325534820556641,15.042779922485352,15.120731353759766,,,,,,,
1312,,,,,,,,13.605849266052246,,,,,,,,,,,,0.0,1.0,,0.0,5.989536762237549,15.029419898986816,15.120731353759766,,,,,,,
1313,,,,,,,,12.369963645935059,,,,,,,,,,,,0.0,1.0,,0.0,5.428251266479492,15.02380657196045,15.120731353759766,,,,,,,
1314,,,,,,,,10.332324981689453,,,,,,,,,,,,0.0,1.0,,0.0,5.51278018951416,15.024652481079102,15.120731353759766,,,,,,,
1315,,,,,,,,13.101109504699707,,,,,,,,,,,,0.0,1.0,,0.0,5.573389530181885,15.02525806427002,15.120731353759766,,,,,,,
1316,,,,,,,,11.182942390441895,,,,,,,,,,,,0.0,1.0,,0.0,5.774179935455322,15.027266502380371,15.120731353759766,,,,,,,
1317,,,,,,,,15.202482223510742,,,,,,,,,,,,0.0,1.0,,0.0,6.086181640625,15.030385971069336,15.120731353759766,,,,,,,
1318,,,,,,,,10.85538387298584,,,,,,,,,,,,0.0,1.0,,0.0,6.334397315979004,15.032868385314941,15.120731353759766,,,,,,,
1319,32.0,2.4381563663482666,1.9732719659805298,2.435847520828247,2.1115658283233643,2.264711380004883,1.6468324661254883,12.738138198852539,0.4814606010913849,12.870386123657227,0.0,12.870386123657227,6.882351398468018,0.8164863586425781,9.35283088684082,14.338744163513184,0.959463894367218,0.9404312372207642,0.540874719619751,0.0,1.0,,0.0,5.133948802947998,15.02086353302002,15.120731353759766,5.880496501922607,,,,,,
1320,,,,,,,,13.035075187683105,,,,,,,,,,,,0.0,1.0,,0.0,6.114333152770996,15.030667304992676,15.120731353759766,,,,,,,
1321,,,,,,,,12.33724594116211,,,,,,,,,,,,0.0,1.0,,0.0,5.381650447845459,15.023341178894043,15.120731353759766,,,,,,,
1322,,,,,,,,13.221992492675781,,,,,,,,,,,,0.0,1.0,,0.0,5.35322380065918,15.023056983947754,15.120731353759766,,,,,,,
1323,,,,,,,,15.432917594909668,,,,,,,,,,,,0.0,1.0,,0.0,6.542366027832031,15.034948348999023,15.120731353759766,,,,,,,
1324,,,,,,,,15.938742637634277,,,,,,,,,,,,0.0,1.0,,0.0,5.372847080230713,15.023252487182617,15.120731353759766,,,,,,,
1325,,,,,,,,10.552985191345215,,,,,,,,,,,,0.0,1.0,,0.0,5.687453746795654,15.026398658752441,15.120731353759766,,,,,,,
1326,,,,,,,,14.395780563354492,,,,,,,,,,,,0.0,1.0,,0.0,5.85085391998291,15.028033256530762,15.120731353759766,,,,,,,
1327,,,,,,,,11.479434967041016,,,,,,,,,,,,0.0,1.0,,0.0,6.005890846252441,15.029582977294922,15.120731353759766,,,,,,,
1328,,,,,,,,13.4961519241333,,,,,,,,,,,,0.0,1.0,,0.0,4.899379730224609,15.018518447875977,15.120731353759766,,,,,,,
1329,,,,,,,,12.188102722167969,,,,,,,,,,,,0.0,1.0,,0.0,6.843943119049072,15.0379638671875,15.120731353759766,,,,,,,
1330,,,,,,,,10.015671730041504,,,,,,,,,,,,0.0,1.0,,0.0,5.634868144989014,15.025873184204102,15.120731353759766,,,,,,,
1331,,,,,,,,12.816439628601074,,,,,,,,,,,,0.0,1.0,,0.0,5.5121989250183105,15.024646759033203,15.120731353759766,,,,,,,
1332,,,,,,,,10.83622932434082,,,,,,,,,,,,0.0,1.0,,0.0,4.842963695526123,15.017953872680664,15.120731353759766,,,,,,,
1333,,,,,,,,14.940579414367676,,,,,,,,,,,,0.0,1.0,,0.0,6.473116397857666,15.034255981445312,15.120731353759766,,,,,,,
1334,,,,,,,,10.768479347229004,,,,,,,,,,,,0.0,1.0,,0.0,4.591838359832764,15.015442848205566,15.120731353759766,,,,,,,
1335,,,,,,,,12.40744400024414,,,,,,,,,,,,0.0,1.0,,0.0,6.229841232299805,15.03182315826416,15.120731353759766,,,,,,,
1336,,,,,,,,12.78303337097168,,,,,,,,,,,,0.0,1.0,,0.0,6.4304962158203125,15.033829689025879,15.120731353759766,,,,,,,
1337,,,,,,,,12.01693058013916,,,,,,,,,,,,0.0,1.0,,0.0,6.586792945861816,15.035392761230469,15.120731353759766,,,,,,,
1338,,,,,,,,12.920160293579102,,,,,,,,,,,,0.0,1.0,,0.0,6.001489162445068,15.029539108276367,15.120731353759766,,,,,,,
1339,,,,,,,,15.267875671386719,,,,,,,,,,,,0.0,1.0,,0.0,5.995985984802246,15.029483795166016,15.120731353759766,,,,,,,
1340,,,,,,,,15.845952987670898,,,,,,,,,,,,0.0,1.0,,0.0,5.273088455200195,15.022254943847656,15.120731353759766,,,,,,,
1341,,,,,,,,10.198110580444336,,,,,,,,,,,,0.0,1.0,,0.0,4.8991289138793945,15.018515586853027,15.120731353759766,,,,,,,
1342,,,,,,,,14.220234870910645,,,,,,,,,,,,0.0,1.0,,0.0,5.555041790008545,15.02507495880127,15.120731353759766,,,,,,,
1343,,,,,,,,11.041687965393066,,,,,,,,,,,,0.0,1.0,,0.0,5.693695068359375,15.026461601257324,15.120731353759766,,,,,,,
1344,,,,,,,,13.668892860412598,,,,,,,,,,,,0.0,1.0,,0.0,5.995388984680176,15.029478073120117,15.120731353759766,,,,,,,
1345,,,,,,,,12.294478416442871,,,,,,,,,,,,0.0,1.0,,0.0,6.205516815185547,15.031579971313477,15.120731353759766,,,,,,,
1346,,,,,,,,10.073638916015625,,,,,,,,,,,,0.0,1.0,,0.0,7.418743133544922,15.04371166229248,15.120731353759766,,,,,,,
1347,,,,,,,,13.004693031311035,,,,,,,,,,,,0.0,1.0,,0.0,5.954356670379639,15.029067993164062,15.120731353759766,,,,,,,
1348,,,,,,,,10.928404808044434,,,,,,,,,,,,0.0,1.0,,0.0,4.8114824295043945,15.01763916015625,15.120731353759766,,,,,,,
1349,33.0,0.9690026044845581,0.9907869696617126,0.9744313359260559,1.0341044664382935,0.996950089931488,1.027191400527954,15.25278091430664,,,,,,,,,,,,0.0,1.0,9.999999747378752e-05,0.0,5.992466926574707,15.029449462890625,15.120731353759766,,5.992466926574707,5.992466926574707,0.417758584022522,5.992466926574707,0.0,5.992466926574707
1350,,,,,,,,10.77686595916748,,,,,,,,,,,,0.0,1.0,,0.0,5.841368675231934,15.027937889099121,15.120731353759766,,,,,,,
1351,,,,,,,,12.584685325622559,,,,,,,,,,,,0.0,1.0,,0.0,5.992897987365723,15.02945327758789,15.120731353759766,,,,,,,
1352,,,,,,,,12.938199043273926,,,,,,,,,,,,0.0,1.0,,0.0,5.5558905601501465,15.025083541870117,15.120731353759766,,,,,,,
1353,,,,,,,,12.27468490600586,,,,,,,,,,,,0.0,1.0,,0.0,6.015539646148682,15.029680252075195,15.120731353759766,,,,,,,
1354,,,,,,,,13.147538185119629,,,,,,,,,,,,0.0,1.0,,0.0,5.202452659606934,15.021549224853516,15.120731353759766,,,,,,,
1355,,,,,,,,15.257641792297363,,,,,,,,,,,,0.0,1.0,,0.0,6.4937334060668945,15.034461975097656,15.120731353759766,,,,,,,
1356,,,,,,,,16.053197860717773,,,,,,,,,,,,0.0,1.0,,0.0,5.457484245300293,15.024099349975586,15.120731353759766,,,,,,,
1357,,,,,,,,10.365290641784668,,,,,,,,,,,,0.0,1.0,,0.0,6.384074687957764,15.033365249633789,15.120731353759766,,,,,,,
1358,,,,,,,,14.407201766967773,,,,,,,,,,,,0.0,1.0,,0.0,6.875724792480469,15.038281440734863,15.120731353759766,,,,,,,
1359,33.0,2.3871662616729736,1.9243676662445068,2.3856425285339355,2.0612735748291016,2.2136430740356445,1.6078182458877563,11.169670104980469,0.4781879782676697,12.579912185668945,0.0,12.579912185668945,6.790848731994629,0.804763674736023,9.391569137573242,14.091297149658203,0.9594181776046753,0.9403152465820312,0.5035485625267029,0.0,1.0,,0.0,5.322024345397949,15.022744178771973,15.120731353759766,5.870269298553467,,,,,,
1360,,,,,,,,13.599386215209961,,,,,,,,,,,,0.0,1.0,,0.0,5.568050861358643,15.0252046585083,15.120731353759766,,,,,,,
1361,,,,,,,,12.311734199523926,,,,,,,,,,,,0.0,1.0,,0.0,6.556362628936768,15.035087585449219,15.120731353759766,,,,,,,
1362,,,,,,,,10.091108322143555,,,,,,,,,,,,0.0,1.0,,0.0,6.4487810134887695,15.034011840820312,15.120731353759766,,,,,,,
1363,,,,,,,,13.00755500793457,,,,,,,,,,,,0.0,1.0,,0.0,5.458836555480957,15.024112701416016,15.120731353759766,,,,,,,
1364,,,,,,,,11.028223037719727,,,,,,,,,,,,0.0,1.0,,0.0,5.868130683898926,15.028205871582031,15.120731353759766,,,,,,,
1365,,,,,,,,15.1765775680542,,,,,,,,,,,,0.0,1.0,,0.0,5.743215084075928,15.026956558227539,15.120731353759766,,,,,,,
1366,,,,,,,,10.820018768310547,,,,,,,,,,,,0.0,1.0,,0.0,5.798037528991699,15.027504920959473,15.120731353759766,,,,,,,
1367,,,,,,,,12.647797584533691,,,,,,,,,,,,0.0,1.0,,0.0,6.289296627044678,15.032417297363281,15.120731353759766,,,,,,,
1368,,,,,,,,12.985269546508789,,,,,,,,,,,,0.0,1.0,,0.0,6.348997592926025,15.033014297485352,15.120731353759766,,,,,,,
1369,,,,,,,,12.265089988708496,,,,,,,,,,,,0.0,1.0,,0.0,6.074682712554932,15.030271530151367,15.120731353759766,,,,,,,
1370,,,,,,,,13.16181755065918,,,,,,,,,,,,0.0,1.0,,0.0,6.009855270385742,15.029623031616211,15.120731353759766,,,,,,,
1371,,,,,,,,15.194854736328125,,,,,,,,,,,,0.0,1.0,,0.0,6.317714214324951,15.03270149230957,15.120731353759766,,,,,,,
1372,,,,,,,,15.974027633666992,,,,,,,,,,,,0.0,1.0,,0.0,6.004760265350342,15.029571533203125,15.120731353759766,,,,,,,
1373,,,,,,,,10.47237777709961,,,,,,,,,,,,0.0,1.0,,0.0,4.7215986251831055,15.016740798950195,15.120731353759766,,,,,,,
1374,,,,,,,,14.390336990356445,,,,,,,,,,,,0.0,1.0,,0.0,6.437671661376953,15.03390121459961,15.120731353759766,,,,,,,
1375,,,,,,,,11.231043815612793,,,,,,,,,,,,0.0,1.0,,0.0,6.218244552612305,15.031706809997559,15.120731353759766,,,,,,,
1376,,,,,,,,13.57442569732666,,,,,,,,,,,,0.0,1.0,,0.0,5.427004337310791,15.023794174194336,15.120731353759766,,,,,,,
1377,,,,,,,,12.34526538848877,,,,,,,,,,,,0.0,1.0,,0.0,5.34490966796875,15.02297306060791,15.120731353759766,,,,,,,
1378,,,,,,,,10.168214797973633,,,,,,,,,,,,0.0,1.0,,0.0,6.05981969833374,15.030122756958008,15.120731353759766,,,,,,,
1379,,,,,,,,13.037248611450195,,,,,,,,,,,,0.0,1.0,,0.0,6.252507209777832,15.032049179077148,15.120731353759766,,,,,,,
1380,,,,,,,,11.041937828063965,,,,,,,,,,,,0.0,1.0,,0.0,5.304488658905029,15.02256965637207,15.120731353759766,,,,,,,
1381,,,,,,,,15.010308265686035,,,,,,,,,,,,0.0,1.0,,0.0,6.049273490905762,15.030016899108887,15.120731353759766,,,,,,,
1382,,,,,,,,10.808977127075195,,,,,,,,,,,,0.0,1.0,,0.0,7.031339168548584,15.039837837219238,15.120731353759766,,,,,,,
1383,,,,,,,,12.646925926208496,,,,,,,,,,,,0.0,1.0,,0.0,5.201961994171143,15.021544456481934,15.120731353759766,,,,,,,
1384,,,,,,,,12.975045204162598,,,,,,,,,,,,0.0,1.0,,0.0,7.457892417907715,15.044103622436523,15.120731353759766,,,,,,,
1385,,,,,,,,12.348830223083496,,,,,,,,,,,,0.0,1.0,,0.0,5.574764251708984,15.025272369384766,15.120731353759766,,,,,,,
1386,,,,,,,,13.116377830505371,,,,,,,,,,,,0.0,1.0,,0.0,5.551044940948486,15.02503490447998,15.120731353759766,,,,,,,
1387,,,,,,,,15.175926208496094,,,,,,,,,,,,0.0,1.0,,0.0,5.324483871459961,15.0227689743042,15.120731353759766,,,,,,,
1388,,,,,,,,15.85556411743164,,,,,,,,,,,,0.0,1.0,,0.0,6.927892208099365,15.038803100585938,15.120731353759766,,,,,,,
1389,,,,,,,,10.484881401062012,,,,,,,,,,,,0.0,1.0,,0.0,5.727861404418945,15.026803016662598,15.120731353759766,,,,,,,
1390,,,,,,,,14.266209602355957,,,,,,,,,,,,0.0,1.0,,0.0,6.270600318908691,15.032230377197266,15.120731353759766,,,,,,,
1391,,,,,,,,11.323954582214355,,,,,,,,,,,,0.0,1.0,,0.0,5.309586048126221,15.02262020111084,15.120731353759766,,,,,,,
1392,,,,,,,,13.50201416015625,,,,,,,,,,,,0.0,1.0,,0.0,6.225904941558838,15.031783103942871,15.120731353759766,,,,,,,
1393,,,,,,,,12.216292381286621,,,,,,,,,,,,0.0,1.0,,0.0,6.786857604980469,15.037392616271973,15.120731353759766,,,,,,,
1394,,,,,,,,10.095129013061523,,,,,,,,,,,,0.0,1.0,,0.0,5.4576520919799805,15.024101257324219,15.120731353759766,,,,,,,
1395,,,,,,,,12.888612747192383,,,,,,,,,,,,0.0,1.0,,0.0,5.947228908538818,15.028996467590332,15.120731353759766,,,,,,,
1396,,,,,,,,10.89804458618164,,,,,,,,,,,,0.0,1.0,,0.0,5.328161239624023,15.022806167602539,15.120731353759766,,,,,,,
1397,,,,,,,,15.041715621948242,,,,,,,,,,,,0.0,1.0,,0.0,5.584968566894531,15.025374412536621,15.120731353759766,,,,,,,
1398,,,,,,,,10.829997062683105,,,,,,,,,,,,0.0,1.0,,0.0,6.094058513641357,15.030465126037598,15.120731353759766,,,,,,,
1399,34.0,2.429450511932373,1.966609239578247,2.427490234375,2.1039631366729736,2.256106376647949,1.646133303642273,12.536816596984863,0.49192094802856445,12.829753875732422,0.0,12.829753875732422,6.884930610656738,0.8202006816864014,9.431249618530273,14.350772857666016,0.9593556523323059,0.9401557445526123,0.541963517665863,0.0,1.0,9.999999747378752e-05,0.0,4.135683059692383,15.010881423950195,15.120731353759766,5.880905628204346,4.135683059692383,4.135683059692383,0.3070623278617859,4.135683059692383,0.0,4.135683059692383
1400,,,,,,,,12.891975402832031,,,,,,,,,,,,0.0,1.0,,0.0,5.860340595245361,15.028127670288086,15.120731353759766,,,,,,,
1401,,,,,,,,12.187262535095215,,,,,,,,,,,,0.0,1.0,,0.0,5.960178375244141,15.029126167297363,15.120731353759766,,,,,,,
1402,,,,,,,,13.007942199707031,,,,,,,,,,,,0.0,1.0,,0.0,5.508950233459473,15.024614334106445,15.120731353759766,,,,,,,
1403,,,,,,,,15.164196014404297,,,,,,,,,,,,0.0,1.0,,0.0,6.309478282928467,15.03261947631836,15.120731353759766,,,,,,,
1404,,,,,,,,15.84699821472168,,,,,,,,,,,,0.0,1.0,,0.0,6.72340202331543,15.036758422851562,15.120731353759766,,,,,,,
1405,,,,,,,,10.27216911315918,,,,,,,,,,,,0.0,1.0,,0.0,6.693763732910156,15.03646183013916,15.120731353759766,,,,,,,
1406,,,,,,,,14.25993824005127,,,,,,,,,,,,0.0,1.0,,0.0,7.020360469818115,15.039728164672852,15.120731353759766,,,,,,,
1407,,,,,,,,11.13759994506836,,,,,,,,,,,,0.0,1.0,,0.0,5.453105449676514,15.024055480957031,15.120731353759766,,,,,,,
1408,,,,,,,,13.724845886230469,,,,,,,,,,,,0.0,1.0,,0.0,5.724207878112793,15.026766777038574,15.120731353759766,,,,,,,
1409,,,,,,,,12.444116592407227,,,,,,,,,,,,0.0,1.0,,0.0,6.270984649658203,15.032234191894531,15.120731353759766,,,,,,,
1410,,,,,,,,10.22907829284668,,,,,,,,,,,,0.0,1.0,,0.0,5.573548793792725,15.025259971618652,15.120731353759766,,,,,,,
1411,,,,,,,,13.117890357971191,,,,,,,,,,,,0.0,1.0,,0.0,7.0920867919921875,15.040445327758789,15.120731353759766,,,,,,,
1412,,,,,,,,11.052841186523438,,,,,,,,,,,,0.0,1.0,,0.0,6.58721923828125,15.035396575927734,15.120731353759766,,,,,,,
1413,,,,,,,,15.205930709838867,,,,,,,,,,,,0.0,1.0,,0.0,6.4242048263549805,15.033766746520996,15.120731353759766,,,,,,,
1414,,,,,,,,10.925975799560547,,,,,,,,,,,,0.0,1.0,,0.0,4.997201919555664,15.019495964050293,15.120731353759766,,,,,,,
1415,,,,,,,,12.696157455444336,,,,,,,,,,,,0.0,1.0,,0.0,6.459201812744141,15.034116744995117,15.120731353759766,,,,,,,
1416,,,,,,,,13.097274780273438,,,,,,,,,,,,0.0,1.0,,0.0,6.827437400817871,15.037798881530762,15.120731353759766,,,,,,,
1417,,,,,,,,12.35202693939209,,,,,,,,,,,,0.0,1.0,,0.0,4.583442211151123,15.015358924865723,15.120731353759766,,,,,,,
1418,,,,,,,,13.217612266540527,,,,,,,,,,,,0.0,1.0,,0.0,6.554414749145508,15.03506851196289,15.120731353759766,,,,,,,
1419,,,,,,,,15.375579833984375,,,,,,,,,,,,0.0,1.0,,0.0,7.162512302398682,15.041149139404297,15.120731353759766,,,,,,,
1420,,,,,,,,16.102184295654297,,,,,,,,,,,,0.0,1.0,,0.0,5.122898101806641,15.020752906799316,15.120731353759766,,,,,,,
1421,,,,,,,,10.370241165161133,,,,,,,,,,,,0.0,1.0,,0.0,7.319568634033203,15.042719841003418,15.120731353759766,,,,,,,
1422,,,,,,,,14.438918113708496,,,,,,,,,,,,0.0,1.0,,0.0,5.75404691696167,15.02706527709961,15.120731353759766,,,,,,,
1423,,,,,,,,11.33797836303711,,,,,,,,,,,,0.0,1.0,,0.0,6.301052093505859,15.0325345993042,15.120731353759766,,,,,,,
1424,,,,,,,,13.733169555664062,,,,,,,,,,,,0.0,1.0,,0.0,5.754840850830078,15.02707290649414,15.120731353759766,,,,,,,
1425,,,,,,,,12.464792251586914,,,,,,,,,,,,0.0,1.0,,0.0,5.158451557159424,15.021108627319336,15.120731353759766,,,,,,,
1426,,,,,,,,10.270698547363281,,,,,,,,,,,,0.0,1.0,,0.0,5.511743545532227,15.024641990661621,15.120731353759766,,,,,,,
1427,,,,,,,,13.161709785461426,,,,,,,,,,,,0.0,1.0,,0.0,6.37308931350708,15.033255577087402,15.120731353759766,,,,,,,
1428,,,,,,,,11.146814346313477,,,,,,,,,,,,0.0,1.0,,0.0,5.337263107299805,15.022896766662598,15.120731353759766,,,,,,,
1429,,,,,,,,15.307633399963379,,,,,,,,,,,,0.0,1.0,,0.0,5.784049034118652,15.027364730834961,15.120731353759766,,,,,,,
1430,,,,,,,,11.015254020690918,,,,,,,,,,,,0.0,1.0,,0.0,5.898916244506836,15.02851390838623,15.120731353759766,,,,,,,
1431,,,,,,,,12.785318374633789,,,,,,,,,,,,0.0,1.0,,0.0,5.804393291473389,15.027567863464355,15.120731353759766,,,,,,,
1432,,,,,,,,13.130000114440918,,,,,,,,,,,,0.0,1.0,,0.0,5.319401264190674,15.02271842956543,15.120731353759766,,,,,,,
1433,,,,,,,,12.427154541015625,,,,,,,,,,,,0.0,1.0,,0.0,5.832997798919678,15.027853965759277,15.120731353759766,,,,,,,
1434,,,,,,,,13.200733184814453,,,,,,,,,,,,0.0,1.0,,0.0,5.416817665100098,15.02369213104248,15.120731353759766,,,,,,,
1435,,,,,,,,15.418773651123047,,,,,,,,,,,,0.0,1.0,,0.0,6.3780670166015625,15.033305168151855,15.120731353759766,,,,,,,
1436,,,,,,,,16.120010375976562,,,,,,,,,,,,0.0,1.0,,0.0,5.884926795959473,15.028373718261719,15.120731353759766,,,,,,,
1437,,,,,,,,10.455272674560547,,,,,,,,,,,,0.0,1.0,,0.0,5.547779560089111,15.025002479553223,15.120731353759766,,,,,,,
1438,,,,,,,,14.484820365905762,,,,,,,,,,,,0.0,1.0,,0.0,5.7382612228393555,15.026906967163086,15.120731353759766,,,,,,,
1439,35.0,2.4344167709350586,1.971214771270752,2.432565212249756,2.1090590953826904,2.2612600326538086,1.6526336669921875,11.372478485107422,0.49649906158447266,12.861149787902832,0.0,12.861149787902832,6.890841960906982,0.8227972984313965,9.502070426940918,14.497751235961914,0.9594677090644836,0.9404958486557007,0.5679592490196228,0.0,1.0,,0.0,6.145161151885986,15.030976295471191,15.120731353759766,5.918046951293945,,,,,,
1440,,,,,,,,13.71504020690918,,,,,,,,,,,,0.0,1.0,,0.0,6.603120803833008,15.035555839538574,15.120731353759766,,,,,,,
1441,,,,,,,,12.484010696411133,,,,,,,,,,,,0.0,1.0,,0.0,6.567180633544922,15.035196304321289,15.120731353759766,,,,,,,
1442,,,,,,,,10.345000267028809,,,,,,,,,,,,0.0,1.0,,0.0,5.58096170425415,15.025334358215332,15.120731353759766,,,,,,,
1443,,,,,,,,13.191131591796875,,,,,,,,,,,,0.0,1.0,,0.0,5.487001895904541,15.024394035339355,15.120731353759766,,,,,,,
1444,,,,,,,,11.222965240478516,,,,,,,,,,,,0.0,1.0,,0.0,5.087035179138184,15.020394325256348,15.120731353759766,,,,,,,
1445,,,,,,,,15.411259651184082,,,,,,,,,,,,0.0,1.0,,0.0,5.692332744598389,15.026447296142578,15.120731353759766,,,,,,,
1446,,,,,,,,11.193924903869629,,,,,,,,,,,,0.0,1.0,,0.0,5.385477066040039,15.0233793258667,15.120731353759766,,,,,,,
1447,,,,,,,,12.921978950500488,,,,,,,,,,,,0.0,1.0,,0.0,5.396629333496094,15.023490905761719,15.120731353759766,,,,,,,
1448,,,,,,,,13.103582382202148,,,,,,,,,,,,0.0,1.0,,0.0,6.264015197753906,15.032164573669434,15.120731353759766,,,,,,,
1449,36.0,0.8862136602401733,0.8965499401092529,0.8937720656394958,0.9419693350791931,0.9110685586929321,0.9205580949783325,12.593555450439453,,,,,,,,,,,,0.0,1.0,9.999999747378752e-05,0.0,5.450131416320801,15.024025917053223,15.120731353759766,,5.450131416320801,5.450131416320801,0.3969891667366028,5.450131416320801,0.0,5.450131416320801
1450,,,,,,,,13.353524208068848,,,,,,,,,,,,0.0,1.0,,0.0,4.941556453704834,15.018939971923828,15.120731353759766,,,,,,,
1451,,,,,,,,15.541071891784668,,,,,,,,,,,,0.0,1.0,,0.0,7.223512649536133,15.041759490966797,15.120731353759766,,,,,,,
1452,,,,,,,,16.099853515625,,,,,,,,,,,,0.0,1.0,,0.0,6.71588659286499,15.036683082580566,15.120731353759766,,,,,,,
1453,,,,,,,,10.588871002197266,,,,,,,,,,,,0.0,1.0,,0.0,6.104780197143555,15.030571937561035,15.120731353759766,,,,,,,
1454,,,,,,,,14.490736961364746,,,,,,,,,,,,0.0,1.0,,0.0,6.062107086181641,15.030145645141602,15.120731353759766,,,,,,,
1455,,,,,,,,11.493292808532715,,,,,,,,,,,,0.0,1.0,,0.0,5.915022850036621,15.028675079345703,15.120731353759766,,,,,,,
1456,,,,,,,,13.433882713317871,,,,,,,,,,,,0.0,1.0,,0.0,5.30282735824585,15.022552490234375,15.120731353759766,,,,,,,
1457,,,,,,,,12.236727714538574,,,,,,,,,,,,0.0,1.0,,0.0,4.985021114349365,15.01937484741211,15.120731353759766,,,,,,,
1458,,,,,,,,10.054872512817383,,,,,,,,,,,,0.0,1.0,,0.0,6.073418617248535,15.030258178710938,15.120731353759766,,,,,,,
1459,,,,,,,,12.8383150100708,,,,,,,,,,,,0.0,1.0,,0.0,7.160689353942871,15.041131019592285,15.120731353759766,,,,,,,
1460,,,,,,,,10.9589262008667,,,,,,,,,,,,0.0,1.0,,0.0,5.038373947143555,15.01990795135498,15.120731353759766,,,,,,,
1461,,,,,,,,14.89130973815918,,,,,,,,,,,,0.0,1.0,,0.0,5.626180171966553,15.025786399841309,15.120731353759766,,,,,,,
1462,,,,,,,,10.94085693359375,,,,,,,,,,,,0.0,1.0,,0.0,5.49442195892334,15.024468421936035,15.120731353759766,,,,,,,
1463,,,,,,,,12.570293426513672,,,,,,,,,,,,0.0,1.0,,0.0,5.85463809967041,15.028070449829102,15.120731353759766,,,,,,,
1464,,,,,,,,12.777469635009766,,,,,,,,,,,,0.0,1.0,,0.0,6.453705787658691,15.034061431884766,15.120731353759766,,,,,,,
1465,,,,,,,,12.081259727478027,,,,,,,,,,,,0.0,1.0,,0.0,7.023527145385742,15.039759635925293,15.120731353759766,,,,,,,
1466,,,,,,,,12.942477226257324,,,,,,,,,,,,0.0,1.0,,0.0,6.140152931213379,15.030925750732422,15.120731353759766,,,,,,,
1467,,,,,,,,15.131695747375488,,,,,,,,,,,,0.0,1.0,,0.0,5.137230396270752,15.020896911621094,15.120731353759766,,,,,,,
1468,,,,,,,,15.801526069641113,,,,,,,,,,,,0.0,1.0,,0.0,4.435021877288818,15.013875007629395,15.120731353759766,,,,,,,
1469,,,,,,,,10.204806327819824,,,,,,,,,,,,0.0,1.0,,0.0,6.598271369934082,15.035507202148438,15.120731353759766,,,,,,,
1470,,,,,,,,14.209378242492676,,,,,,,,,,,,0.0,1.0,,0.0,6.056078910827637,15.030085563659668,15.120731353759766,,,,,,,
1471,,,,,,,,11.209476470947266,,,,,,,,,,,,0.0,1.0,,0.0,5.637763023376465,15.025901794433594,15.120731353759766,,,,,,,
1472,,,,,,,,13.83225154876709,,,,,,,,,,,,0.0,1.0,,0.0,5.941008567810059,15.028934478759766,15.120731353759766,,,,,,,
1473,,,,,,,,12.601449966430664,,,,,,,,,,,,0.0,1.0,,0.0,6.411218166351318,15.033636093139648,15.120731353759766,,,,,,,
1474,,,,,,,,10.435891151428223,,,,,,,,,,,,0.0,1.0,,0.0,7.114506244659424,15.040669441223145,15.120731353759766,,,,,,,
1475,,,,,,,,13.291740417480469,,,,,,,,,,,,0.0,1.0,,0.0,5.793251991271973,15.027457237243652,15.120731353759766,,,,,,,
1476,,,,,,,,11.33958911895752,,,,,,,,,,,,0.0,1.0,,0.0,6.941628456115723,15.0389404296875,15.120731353759766,,,,,,,
1477,,,,,,,,15.511902809143066,,,,,,,,,,,,0.0,1.0,,0.0,5.512335777282715,15.02464771270752,15.120731353759766,,,,,,,
1478,,,,,,,,11.286267280578613,,,,,,,,,,,,0.0,1.0,,0.0,4.9438347816467285,15.018962860107422,15.120731353759766,,,,,,,
