step,epoch,epoch,lr-Adam,lw/param_w,lw/perc_w,lw/sw_w,train/param,train/param_grad/AMP_0,train/param_grad/AMP_1,train/param_grad/CUTOFF_0,train/param_grad/M_OSC_0,train/param_grad/M_OSC_1,train/param_grad/Q_FILT_0,train/perc,train/spec,train/total,train/wave,val_id/loud,val_id/lsd,val_id/mfcc,val_id/mfcc03,val_id/mfccdb,val_id/param,val_id/param_group/harmor_amplitudes,val_id/param_group/harmor_cutoff,val_id/param_group/harmor_osc_mix,val_id/param_group/harmor_q,val_id/perc,val_id/spec,val_id/wave,val_ood/lsd
20749,82,82,0.000438618,7.83347,0,0.108327,0.136172,4.13303e-05,3.94582e-05,7.12143e-05,0.0102429,0.0102179,0.0204857,0,0.00810114,0.144273,0,3.903,5.00167,0.775481,0.0674357,2.53482,0.0450091,0.0467712,0.0299766,0.112796,0.0805107,0,0.0810875,0,
20799,83,,0.000434231,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20849,83,,0.000434231,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20899,83,,0.000434231,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20949,83,,0.000434231,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20999,83,83,0.000434231,7.7668,0,0.11166,0.134152,4.11348e-05,3.91423e-05,7.05625e-05,0.0101558,0.0101347,0.0203188,0,0.0082887,0.142441,0,3.91068,5.01229,0.776072,0.0673939,2.55127,0.0450251,0.0466169,0.0304906,0.112768,0.0802753,0,0.0814845,0,
21049,84,,0.000429889,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21099,84,,0.000429889,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21149,84,,0.000429889,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21199,84,,0.000429889,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21249,84,84,0.000429889,7.70013,0,0.114993,0.132105,4.10862e-05,3.88269e-05,6.99535e-05,0.0100702,0.0100465,0.0201463,0,0.00853443,0.14064,0,3.89887,4.9744,0.773274,0.0670536,2.51227,0.0444875,0.0469247,0.029844,0.111325,0.078831,0,0.0816224,0,
21299,85,,0.00042559,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21349,85,,0.00042559,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21399,85,,0.00042559,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21449,85,,0.00042559,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21499,85,85,0.00042559,7.63347,0,0.118327,0.128823,4.0644e-05,3.85787e-05,6.93071e-05,0.00998393,0.00996171,0.0199738,0,0.00867059,0.137493,0,3.90838,4.99501,0.776093,0.0684306,2.55167,0.0449972,0.0470944,0.0306043,0.112912,0.0793728,0,0.0829581,0,
21549,86,,0.000421334,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21599,86,,0.000421334,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21649,86,,0.000421334,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21699,86,,0.000421334,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21749,86,86,0.000421334,7.5668,0,0.12166,0.12685,4.04964e-05,3.83069e-05,6.87467e-05,0.00989694,0.00987395,0.0198042,0,0.00891436,0.135764,0,3.90113,5.07127,0.776815,0.0680374,2.55877,0.0451409,0.0476107,0.0302232,0.112957,0.0800542,0,0.0813166,0,
21799,87,,0.000417121,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21849,87,,0.000417121,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21899,87,,0.000417121,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21949,87,,0.000417121,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21999,87,87,0.000417121,7.50013,0,0.124993,0.125839,4.03242e-05,3.80333e-05,6.81969e-05,0.00981537,0.00978798,0.0196308,0,0.00913203,0.134971,0,3.90342,4.98225,0.775156,0.0675818,2.50578,0.0449595,0.0467212,0.030439,0.112559,0.0800371,0,0.081797,0,
22049,88,,0.00041295,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22099,88,,0.00041295,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22149,88,,0.00041295,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22199,88,,0.00041295,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22249,88,88,0.00041295,7.43347,0,0.128327,0.12402,4.01728e-05,3.78788e-05,6.74106e-05,0.00972972,0.00970187,0.0194571,0,0.00939123,0.133411,0,3.91246,4.95965,0.774973,0.0681801,2.5232,0.0452041,0.0468382,0.0300176,0.113011,0.0813583,0,0.0835361,0,
22299,89,,0.00040882,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22349,89,,0.00040882,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22399,89,,0.00040882,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22449,89,,0.00040882,,,,,,,,,,,,,,,,,,,,,,,,,,,,
