step,epoch,epoch,lr-Adam,lw/param_w,lw/perc_w,lw/sw_w,train/param,train/param_grad/AMP_0,train/param_grad/AMP_1,train/param_grad/BFRQ_0,train/param_grad/CUTOFF_0,train/param_grad/MULT_0,train/param_grad/M_OSC_0,train/param_grad/M_OSC_1,train/param_grad/Q_FILT_0,train/perc,train/spec,train/total,train/wave,val_id/loud,val_id/lsd,val_id/mfcc,val_id/param,val_id/perc,val_id/spec,val_id/wave,val_ood/loud,val_ood/lsd,val_ood/mfcc,val_ood/param,val_ood/perc,val_ood/spec,val_ood/wave
52399,209,,0.000122393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52449,209,,0.000122393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52499,209,209,0.000122393,0,0,1,0,0.000515839,0.000220996,0.18494,5.21409e-05,1.02886,0.000314377,7.85795e-05,0.000377614,0,0.857437,0.857437,0,9.47058,16.7408,2.21432,0.182751,0,0.957365,0,7.05013,15.1985,2.19717,0,0,0.831782,0
52549,210,,0.000121169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52599,210,,0.000121169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52649,210,,0.000121169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52699,210,,0.000121169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52749,210,210,0.000121169,0,0,1,0,0.000512292,0.000218623,0.187192,5.20886e-05,1.09979,0.000318309,7.36694e-05,0.000410601,0,0.850931,0.850931,0,9.50005,17.1309,2.39225,0.192955,0,0.989251,0,7.17858,15.371,2.28735,0,0,0.848118,0
52799,211,,0.000119957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52849,211,,0.000119957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52899,211,,0.000119957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52949,211,,0.000119957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52999,211,211,0.000119957,0,0,1,0,0.000563963,0.000237713,0.1774,4.71253e-05,0.997874,0.000325713,8.28192e-05,0.000435243,0,0.851252,0.851252,0,9.13659,16.7391,2.193,0.181137,0,0.955019,0,7.1042,15.0841,2.1453,0,0,0.830389,0
53049,212,,0.000118758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
