loss,input_len,n_fft,n_targets,monotonicity,autocorr_length,entropy,metamodel_r2,metamodel_slope,skewness,kurtosis,fdc_7d_global,fdc_6d_global,fdc_7d_q0,fdc_6d_q0,fdc_7d_q1,fdc_6d_q1,fdc_7d_q2,fdc_6d_q2,fdc_7d_q3,fdc_6d_q3,fdc_7d_q4,fdc_6d_q4
group_delay,4096,2048,20,0.5732323232323233,6.0,1.081898057646168,0.018830424131420248,0.17330950761183128,-0.25974559783935547,-0.16207516193389893,0.009774436090225564,0.038947368421052626,0.08646616541353383,0.1609022556390977,0.021804511278195486,0.007518796992481203,-0.03609022556390977,0.0593984962406015,-0.042105263157894736,-0.09398496240601503,0.018796992481203003,0.060902255639097735
group_delay,4096,4096,20,0.5707070707070707,10.0,1.0838344487610092,0.022024706533167706,0.16785656730479193,-0.09122266992926598,-0.029497623443603516,0.020751879699248122,0.04195488721804511,0.18421052631578946,0.1932330827067669,-0.050375939849624046,-0.003007518796992482,-0.021052631578947364,0.07368421052631578,0.03533834586466165,-0.060902255639097735,-0.044360902255639094,0.0067669172932330775
group_delay,8192,512,20,0.5429292929292929,1.0,1.0467993159324824,0.010250871650058405,0.040960373716251566,-0.17025651410222054,0.3222843408584595,0.02902255639097744,0.0037593984962406013,0.081203007518797,0.06616541353383458,0.03233082706766917,0.07669172932330826,0.048120300751879695,0.0007518796992481208,0.020300751879699246,-0.07894736842105263,-0.03684210526315789,-0.04586466165413533
group_delay,8192,1024,20,0.547979797979798,2.0,1.0588233627287962,0.005897097842557868,0.050534562198693414,-0.16337011754512787,0.10150480270385742,-0.021804511278195486,-0.0206015037593985,0.024060150375939848,-0.05864661654135338,0.006015037593984962,0.10300751879699246,-0.07894736842105263,0.047368421052631574,-0.0518796992481203,-0.2112781954887218,-0.008270676691729323,0.01654135338345864
group_delay,8192,2048,20,0.5656565656565656,3.0,1.0690231188334312,0.006956330363381761,0.09034418739286529,-0.21868730336427689,0.03131997585296631,0.016541353383458645,0.007669172932330823,0.027819548872180452,0.08421052631578946,-0.03308270676691729,0.004511278195488721,0.06842105263157894,-0.0015037593984962398,0.007518796992481201,-0.030075187969924807,0.012030075187969922,-0.018796992481203006
group_delay,8192,4096,20,0.5757575757575757,7.0,1.0782986110640005,0.012556131903606861,0.11353065905903142,-0.20360171794891357,-0.03245890140533447,0.02075187969924812,0.012481203007518791,0.16616541353383457,0.09774436090225563,0.045112781954887216,-0.014285714285714284,-0.11654135338345864,0.10676691729323308,0.060902255639097735,-0.05789473684210526,-0.05187969924812029,-0.06992481203007518
group_delay,16384,512,20,0.5303030303030303,1.0,1.046907158833446,0.0036852825297185813,0.009969740296313402,-0.034297808073461056,0.005423545837402344,-0.06315789473684211,0.008571428571428574,0.02330827067669173,0.12330827067669173,-0.07142857142857142,0.03007518796992481,-0.08721804511278194,-0.016541353383458645,-0.08195488721804511,-0.000751879699248119,-0.09849624060150375,-0.09323308270676692
group_delay,16384,1024,20,0.5404040404040404,1.0,1.0528726914881688,0.004550885953621599,0.035476889097355684,-0.11883489415049553,0.12281143665313721,-0.002255639097744357,-0.04255639097744361,0.02330827067669173,-0.03609022556390977,0.051127819548872175,0.03233082706766917,-0.08796992481203006,0.005263157894736838,-0.010526315789473684,-0.12330827067669173,0.012781954887218044,-0.09097744360902255
group_delay,16384,2048,20,0.5555555555555556,2.0,1.0583500449969319,0.011762925722036379,0.0736528159097071,-0.003664047457277775,0.18890905380249023,0.058496240601503754,-0.0051127819548872164,0.03157894736842105,0.057142857142857134,0.16090225563909774,0.10451127819548872,-0.005263157894736841,-0.07593984962406014,0.07142857142857142,-0.09624060150375939,0.03383458646616541,-0.015037593984962403
group_delay,16384,4096,20,0.5631313131313131,3.0,1.0645308349596958,0.0029487789844121065,0.03003508028487856,-0.2315545156598091,-0.022125601768493652,0.02195488721804511,0.006315789473684205,0.12631578947368421,0.13233082706766916,0.009022556390977444,-0.024060150375939848,-0.03684210526315789,0.08421052631578946,-0.023308270676691726,-0.08872180451127819,0.034586466165413526,-0.07218045112781954
gammatone,4096,512,20,0.6287878787878788,16.25,1.0923032117760376,0.05622272169649495,0.008448067232250611,0.19066595286130905,-0.08913266658782959,0.023458646616541352,0.08586466165413534,0.09473684210526315,0.15037593984962405,-0.08796992481203006,0.051879699248120296,0.0368421052631579,0.06390977443609022,0.04812030075187969,0.029323308270676685,0.025563909774436087,0.1338345864661654
gammatone,4096,1024,20,0.648989898989899,18.0,1.1019233164434346,0.08830558462475055,0.018093169607013147,0.20915963500738144,-0.20733296871185303,0.014586466165413531,0.10556390977443608,0.06240601503759398,0.12180451127819547,-0.09097744360902255,-0.013533834586466164,0.021052631578947364,0.0924812030075188,0.03233082706766917,0.06466165413533834,0.048120300751879695,0.262406015037594
gammatone,4096,2048,20,0.638888888888889,22.0,1.1302794797801061,0.07730486425702399,0.02944310357922634,0.7069258391857147,0.6469779014587402,0.026015037593984956,0.12571428571428572,0.047368421052631574,0.1263157894736842,-0.09849624060150375,0.011278195488721802,0.017293233082706763,0.031578947368421054,-0.020300751879699243,0.1842105263157895,0.18421052631578944,0.275187969924812
gammatone,4096,4096,20,0.6186868686868687,22.25,1.1230572798888996,0.09772916888301705,0.06445758297131682,1.0772560238838196,1.3912949562072754,0.05413533834586465,0.14300751879699244,0.07894736842105263,0.15488721804511277,-0.12180451127819548,0.05939849624060149,0.08721804511278194,0.024060150375939848,0.0,0.22406015037593982,0.22631578947368416,0.2526315789473684
gammatone,8192,512,20,0.6085858585858586,10.5,1.0893603907044231,0.03514555913198558,0.010181857341752323,0.3762228339910507,0.21698999404907227,0.015488721804511277,0.09263157894736841,0.1669172932330827,0.09398496240601503,-0.07142857142857142,0.10601503759398495,0.08571428571428572,0.0030075187969924814,-0.08496240601503759,0.054887218045112776,-0.018796992481203006,0.20526315789473681
gammatone,8192,1024,20,0.6287878787878788,11.25,1.0907832574825584,0.0577083718391983,0.019881611834858835,0.2757005989551544,0.3843127489089966,0.04165413533834585,0.11067669172932329,0.21052631578947364,0.09924812030075188,-0.0556390977443609,0.09248120300751879,0.07819548872180451,0.04887218045112781,-0.022556390977443608,0.09097744360902255,-0.0022556390977443597,0.22180451127819545
