loss,input_len,n_fft,n_targets,monotonicity,autocorr_length,entropy,metamodel_r2,metamodel_slope,skewness,kurtosis,fdc_7d_global,fdc_6d_global,fdc_7d_q0,fdc_6d_q0,fdc_7d_q1,fdc_6d_q1,fdc_7d_q2,fdc_6d_q2,fdc_7d_q3,fdc_6d_q3,fdc_7d_q4,fdc_6d_q4
group_delay,2048,1024,20,0.5555555555555556,4.0,1.0815226887489358,0.005837002916566423,0.12002791129482887,-0.21816088259220123,0.0058068037033081055,0.010526315789473684,0.002706766917293231,0.03984962406015038,0.04962406015037593,0.04360902255639097,-0.005263157894736842,-0.018796992481203006,0.09248120300751879,0.012781954887218044,-0.06766917293233082,-0.024812030075187966,-0.0556390977443609
group_delay,4096,128,20,0.5252525252525253,1.0,1.0467147846399973,0.007640805282781846,-0.01677068382946543,-0.11116011813282967,-0.08723878860473633,-0.009172932330827069,-0.03864661654135338,-0.09022556390977443,-0.05639097744360902,0.11203007518796991,-0.009774436090225562,0.009774436090225562,-0.015037593984962405,-0.0015037593984962405,-0.06390977443609022,-0.07593984962406014,-0.048120300751879695
group_delay,4096,256,20,0.5378787878787878,1.0,1.0467614222677606,0.005108679999569776,0.006551043309061802,-0.16085650026798248,-0.1556539535522461,0.04902255639097743,-0.01368421052631579,0.024060150375939848,0.010526315789473682,0.13609022556390976,0.025563909774436087,0.13609022556390976,0.08045112781954886,-0.03007518796992481,-0.10451127819548871,-0.021052631578947368,-0.08045112781954887
group_delay,4096,512,20,0.5505050505050505,1.75,1.0586379008307911,0.0035620749436470565,0.05313652259945231,-0.23829755932092667,0.09107327461242676,0.045563909774436084,0.007218045112781948,0.118796992481203,0.02406015037593985,0.022556390977443608,0.16616541353383457,0.09849624060150375,-0.05789473684210526,0.024060150375939844,-0.028571428571428567,-0.03609022556390977,-0.06766917293233082
group_delay,4096,1024,20,0.5656565656565656,3.0,1.0702296983617594,0.008143908218854704,0.08261428494744893,-0.2576884776353836,-0.0992048978805542,0.00736842105263158,-0.005563909774436089,0.07443609022556391,0.09924812030075188,-0.05037593984962406,-0.008270676691729323,-0.013533834586466164,-0.014285714285714285,0.047368421052631574,-0.11729323308270675,-0.021052631578947364,0.01278195488721804
gammatone,1024,128,20,0.595959595959596,9.5,1.0918271189524433,0.0515191953044749,0.0006865471523503642,0.2794066220521927,-0.11812186241149902,0.1487218045112782,0.11578947368421051,0.22030075187969922,0.1338345864661654,0.1526315789473684,0.09172932330827066,0.009774436090225564,0.03533834586466165,0.12781954887218044,0.13383458646616542,0.23308270676691728,0.18421052631578944
gammatone,1024,256,20,0.601010101010101,11.0,1.1021403680614552,0.08044458370848684,0.0019132290960410603,0.44413214921951294,-0.12953567504882812,0.14616541353383455,0.14285714285714285,0.19248120300751875,0.17894736842105263,0.17969924812030075,0.13157894736842105,0.06466165413533835,0.09323308270676692,0.11052631578947367,0.12105263157894736,0.18345864661654132,0.1894736842105263
gammatone,1024,512,20,0.6212121212121212,15.75,1.0973350444207806,0.09750145156475645,0.0047991366817620425,0.41449542343616486,-0.14765191078186035,0.13789473684210524,0.15353383458646613,0.16240601503759397,0.1308270676691729,0.1406015037593985,0.16917293233082706,0.06992481203007518,0.15639097744360902,0.09323308270676692,0.12932330827067667,0.22330827067669168,0.1819548872180451
gammatone,1024,1024,20,0.6111111111111112,19.25,1.1089351507642111,0.10048606327720758,0.009199975752266856,0.5758488774299622,-0.2019437551498413,0.14045112781954888,0.16360902255639095,0.19624060150375938,0.162406015037594,0.13609022556390976,0.14736842105263157,0.08496240601503759,0.08796992481203006,0.06992481203007517,0.19172932330827064,0.21503759398496242,0.22857142857142854
gammatone,2048,128,20,0.5934343434343434,10.0,1.1044420083115298,0.0400722299829594,0.0009977301501359905,0.33735956251621246,0.007953763008117676,0.06015037593984962,0.10586466165413536,0.14360902255639096,0.15939849624060148,0.03609022556390977,0.026315789473684206,-0.012030075187969924,0.10827067669172931,0.09924812030075188,0.027819548872180445,0.03383458646616541,0.2075187969924812
