filename,est_E,est_rho,est_h,est_Ly,est_T0,est_op_x,est_op_y,gt_E,gt_rho,gt_h,gt_Ly,gt_T0,gt_op_x,gt_op_y,est_mu,est_D_div_mu,est_T0_div_mu,refined_mu,refined_D_div_mu,refined_T0_div_mu,refined_Ly,refined_op_x,refined_op_y,gt_mu,gt_D_div_mu,gt_T0_div_mu,mu_orig,mu_refined,mu_gt,mu_orig_err,mu_refined_err,loss_orig,loss_refined,loss_delta,nmse_orig,nmse_refined,nmse_delta,nmse_summary_orig,sanity_ok,sanity_grid_min_mu,total_evaluations,elapsed_s
random_IR_0001.npz,75379515957.32065,15992.4803143775,0.0010123514081388,2.636041974749891,915.0587312122524,0.5402825933440164,0.7536737116700788,131819184298.85242,12673.80384034166,0.0038607574654896,2.691559161389242,602.7673484378831,0.8264881154026615,0.7244177335187193,16.190009965892102,0.4293857027615721,56.51996095987769,106.12685769999797,0.4293857027615721,56.51996095987769,2.636041974749891,0.5402825933440164,0.7536737116700788,48.93048279274982,13.78047400625313,12.31885144054203,16.190009965892102,106.12685769999797,48.93048279274982,-32.74047282685772,57.19637490724815,0.0008153016678988934,0.00020382968068588525,-0.0006114719872130081,0.07678185011534815,0.11085757332018013,0.03407572320483199,0.0767818501153472,True,106.15,122,5.401
random_IR_0002.npz,68543764041.88712,2570.992156700181,0.0027473630342898,3.6864897833668,622.198792670669,0.7880564770590619,0.9635900743717624,147920922722.1944,17314.430715954095,0.0048546510420041,3.686141702268032,383.44768441058943,0.7883418349360268,0.963542352763404,7.063448812767086,17.887381787221145,88.08711001714252,83.6038704218152,17.887381787221145,88.08711001714252,3.6864897833668,0.7880564770590619,0.9635900743717624,84.05551911691434,17.897192258481063,4.561838275928618,7.063448812767086,83.6038704218152,84.05551911691434,-76.99207030414725,-0.45164869509913785,0.0007170779863372445,2.3816241082386114e-05,-0.0006932617452548584,0.09870254370354596,0.00686911827031384,-0.09183342543323213,0.0987025437035457,True,84.3142105263158,122,1.231
random_IR_0003.npz,134964885939.5513,12731.56477138618,0.0024261280578205,2.095682551240746,397.1878058328894,0.9791417254901148,0.9336859667300552,186057982895.32712,18083.253096301232,0.0013485171988061,1.3060045687738722,20.22819525635132,0.9363059526409414,0.9895229876940544,30.888406511819053,5.546434984468016,12.858798840299858,10.237145826849055,5.546434984468016,12.858798840299858,2.095682551240746,0.9791417254901148,0.9336859667300552,24.385577810725874,1.6631530041768487,0.8295146997687317,30.888406511819053,10.237145826849055,24.385577810725874,6.502828701093179,-14.148431983876819,0.0005811257287859917,0.00033025332959368825,-0.0002508723991923034,0.016655865092980695,0.01910200933088242,0.0024461442379017234,0.0166558650929807,True,13.347894736842106,122,1.257
random_IR_0004.npz,86114957347.26859,2433.672767407202,0.0011558417214434,2.879921057294299,898.3333226247742,0.5290081243071352,0.9541802898943026,164907916263.11115,4653.5592063359445,0.0028459174490117,3.4175598362284982,780.5313709946926,0.5802431108304328,0.972887769354296,2.8129405209098635,4.202044230990359,319.3573827626482,29.965478006228686,4.202044230990359,319.3573827626482,2.879921057294299,0.5290081243071352,0.9541802898943026,13.243645345320504,25.51222490269219,58.93629364444471,2.8129405209098635,29.965478006228686,13.243645345320504,-10.43070482441064,16.721832660908184,0.0013199028326198459,0.00022300473938230425,-0.0010968980932375416,0.07809845418149704,0.08074489791944833,0.0026464437379512956,0.0780984541814841,True,29.724736842105266,122,1.931
random_IR_0005.npz,70594205835.30006,19340.16691845544,0.0029635714099362,2.207043046803367,822.1266343076763,0.7301829254297414,0.5196551167192868,136791000829.13193,16985.593361363273,0.002658647759962,2.613360133075208,264.5629665485059,0.7885326349456379,0.519207002213814,57.31596574292844,2.849621043700809,14.343763097267695,76.05813216052434,2.849621043700809,14.343763097267695,2.207043046803367,0.7301829254297414,0.5196551167192868,45.15870974181389,5.059946047841708,5.858514737491241,57.31596574292844,76.05813216052434,45.15870974181389,12.157256001114554,30.89942241871045,0.00022843765327706933,0.00020314315042924136,-2.529450284782797e-05,0.008016109761225533,0.020518240801684202,0.012502131040458669,0.0080161097612255,True,78.85526315789475,122,1.811
random_IR_0006.npz,118666753587.5508,12120.14776928692,0.0013503636469051,1.432430375462209,766.7407343143936,0.6407877038725639,0.6938874781135074,171318505762.83295,20172.463876074933,0.0034483828908896,2.891142941520044,616.9378275347882,0.6861588712811552,0.7241456573616774,16.366606942763,1.5869750529152584,46.84787366103588,106.1378135504705,1.5869750529152584,46.84787366103588,1.432430375462209,0.6407877038725639,0.6938874781135074,69.5623792973453,8.976845948324273,8.868843098331634,16.366606942763,106.1378135504705,69.5623792973453,-53.1957723545823,36.575434253125195,0.0013815166894346476,0.0003904321347363293,-0.0009910845546983182,0.08971916488268374,0.06660380548737596,-0.023115359395307775,0.0897191648826824,True,106.15,122,1.567
random_IR_0007.npz,205981133766.7015,20012.58854920718,0.0010061951023715,3.122777198812791,652.2785178235832,0.572515456164095,0.6615527427647807,99188531844.29764,15037.991948821396,0.001240901886517,3.123130468189068,666.7700477785132,0.5731738858508781,0.6645598919528501,20.13656858398823,0.9262667049564288,32.392734397768656,19.425911825279655,0.9262667049564288,32.392734397768656,3.122777198812791,0.572515456164095,0.6615527427647807,18.66067257871993,0.9028050531466348,35.73129773140534,20.13656858398823,19.425911825279655,18.66067257871993,1.4758960052683001,0.7652392465597266,0.0002080919803120196,0.0002063428983092308,-1.7490820027887821e-06,5.129924312055923e-05,2.6624553920734633e-05,-2.46746891998246e-05,5.129924312055905e-05,True,18.806842105263158,122,4.374
random_IR_0008.npz,82463590448.5482,21212.89839577739,0.0032684183738414,2.141050359633906,130.0059294875249,0.6191479577998557,0.536326829066847,82612856044.4483,21011.42815551345,0.0032807870816715,2.1547612357336057,438.60712744718575,0.612349610486469,0.5890416637636482,69.33262687918958,3.6913480190869237,1.8751046273503682,88.527667994886,3.6913480190869237,1.8751046273503682,2.141050359633906,0.6191479577998557,0.536326829066847,68.93402206007737,3.761799410073101,6.362709070782652,69.33262687918958,88.527667994886,68.93402206007737,0.398604819112208,19.593645934808634,0.0002139256539521739,0.0001880262279883027,-2.589942596387118e-05,0.0019870649255948484,0.007932374459413829,0.0059453095338189805,0.0019870649255948,True,89.77315789473685,122,1.541
random_IR_0009.npz,90574832659.72124,4917.026881786734,0.0010091384018822,2.64374885037659,61.55875130039803,0.6554098794129108,0.7758695838457687,91322346297.76453,7025.201129630132,0.0020131664101591,2.994014143849656,466.3161097485777,0.5640838191705095,0.831601498837984,4.9619606494980815,1.6674541526240287,12.406134519955312,25.898711150641745,1.6674541526240287,12.406134519955312,2.64374885037659,0.6554098794129108,0.7758695838457687,14.142898938783146,4.683010453498064,32.971748703501625,4.9619606494980815,25.898711150641745,14.142898938783146,-9.180938289285065,11.755812211858599,0.0009259678772650659,0.0002769889833871275,-0.0006489788938779384,0.012136644587842351,0.012971841692259773,0.000835197104417422,0.0121366445878423,True,24.26578947368421,122,2.783
random_IR_0010.npz,79805908700.70892,8372.24222983426,0.0011505060977161,2.637263331672177,845.981699129881,0.5383965939951051,0.6939190941457996,81856495196.33838,17864.672721141178,0.0017863294467202,1.50073055891098,368.7314834092575,0.920593004674414,0.5570882198680419,9.632315736980555,1.1215498692043815,87.82744692244393,16.09811684209844,1.1215498692043815,87.82744692244393,2.637263331672177,0.5383965939951051,0.6939190941457996,31.91219093779357,1.2996567710331561,11.55456496634862,9.632315736980555,16.09811684209844,31.91219093779357,-22.279875200813017,-15.81407409569513,0.00044126040302217007,0.0003328063467051834,-0.00010845405631698668,0.15340905798886453,0.1495931132748585,-0.0038159447140060365,0.1534090579888636,True,18.806842105263158,122,3.373
