step,epoch,epoch,lr-Adam,lw/param_w,lw/perc_w,lw/sw_w,train/param,train/param_grad/AMP_0,train/param_grad/AMP_1,train/param_grad/BFRQ_0,train/param_grad/CUTOFF_0,train/param_grad/MULT_0,train/param_grad/M_OSC_0,train/param_grad/M_OSC_1,train/param_grad/Q_FILT_0,train/perc,train/spec,train/total,train/wave,val_id/loud,val_id/lsd,val_id/mfcc,val_id/mfcc03,val_id/mfccdb,val_id/param,val_id/param_group/harmor_amplitudes,val_id/param_group/harmor_cutoff,val_id/param_group/harmor_f0_hz,val_id/param_group/harmor_f0_mult,val_id/param_group/harmor_osc_mix,val_id/param_group/harmor_q,val_id/perc,val_id/spec,val_id/wave,val_ood/loud,val_ood/lsd,val_ood/mfcc,val_ood/mfcc03,val_ood/mfccdb,val_ood/param,val_ood/perc,val_ood/spec,val_ood/wave
18799,75,,0.000470587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18849,75,,0.000470587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18899,75,,0.000470587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18949,75,,0.000470587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18999,75,75,0.000470587,8.30013,0,0.0849933,0.186765,4.10379e-05,4.07698e-05,0.0523951,7.49177e-05,0.0670072,0.0108145,0.0108117,0.0216342,0,0.0347211,0.221486,0,6.12575,15.6108,1.31287,0.159053,6.15315,0.0468758,0.0443105,0.0324728,0.00811773,0.0161224,0.103952,0.0762788,0,0.413672,0,5.55521,17.6757,2.47674,0.355522,12.2375,0,0,0.525191,0
19049,76,,0.000465881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19099,76,,0.000465881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19149,76,,0.000465881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19199,76,,0.000465881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19249,76,76,0.000465881,8.23347,0,0.0883266,0.192447,4.11246e-05,4.05349e-05,0.0528596,7.46026e-05,0.068318,0.0107291,0.0107249,0.0214651,0,0.0362593,0.228706,0,6.13804,16.0005,1.34626,0.164172,6.54544,0.0477314,0.0458184,0.0300974,0.0110032,0.0179112,0.104592,0.0769665,0,0.427497,0,5.58051,17.647,2.46591,0.353975,12.1582,0,0,0.521601,0
