filename,target_npz,runtime,best_loss,n_restarts_run,best_popsize,loss_name,gt_loss,nmse,gt_available,mu,D_mu,T0_mu,E,rho,h,Ly,T0,op_x,op_y,gt_E,gt_rho,gt_h,gt_Ly,gt_T0,gt_op_x,gt_op_y
random_IR_0072.npz,random_IR_0072.npz,88.702,1.72e-06,1,50,L1_STFT,1.61e-06,0.00269395,True,29.66446757,5.30368577,30.69999786,199573368620.1141,14331.17497475,0.00206993,2.26496924,910.69909098,0.76723554,0.87779156,124074334173.75436,8265.15952842,0.00199365,2.26496925,505.87132516,0.76723552,0.87779156
random_IR_0073.npz,random_IR_0073.npz,27.031,1.98e-06,1,50,L1_STFT,1.3e-06,4.157e-05,True,17.3501171,62.01425742,54.88333045,111934673704.29692,3641.73602863,0.00476424,2.06717155,952.23221027,0.72860624,0.56126768,105807306211.29388,3345.37756434,0.00469664,2.06717165,862.31992365,0.7286064,0.56126767
random_IR_0074.npz,random_IR_0074.npz,47.043,1.39e-06,1,57,L1_STFT,1.61e-06,1.498e-05,True,56.94676109,17.3362205,12.15999055,160910954403.0576,13882.64572111,0.00410201,2.11058048,692.47207667,0.61041256,0.67743209,175710845616.51886,14130.82725704,0.00396039,2.11058037,680.517676,0.61041261,0.67743208
random_IR_0075.npz,random_IR_0075.npz,71.93,1.07e-06,1,56,L1_STFT,1.85e-06,0.00798628,True,57.68699473,16.77254514,15.54157655,102325989061.56628,12174.84467822,0.00473821,3.06110319,896.54684426,0.85806507,0.51386319,71625994474.91534,7744.75343778,0.00451694,3.0611032,543.68261705,0.85806505,0.51386321
random_IR_0076.npz,random_IR_0076.npz,1943.749,2.13e-06,185,57,L1_STFT,1.57e-06,1.624e-05,True,13.86368381,27.20233573,71.81638846,160040359208.5827,4649.53330432,0.00298174,2.18076931,995.63970224,0.52191347,0.67787939,129109175261.1474,4112.49744662,0.00312215,2.1807693,922.11224065,0.52191347,0.67787938
random_IR_0077.npz,random_IR_0077.npz,81.911,2.97e-06,1,43,L1_STFT,3.24e-06,0.02028407,True,45.92982189,13.42511974,21.52270651,143551020643.27478,12609.80504885,0.00364239,2.9044699,988.5340765,0.85068235,0.839259,155302457335.1123,4605.22078655,0.00211627,2.90447007,209.75785216,0.8506823,0.839259
random_IR_0078.npz,random_IR_0078.npz,577.313,3.23e-06,10,47,L1_STFT,3.61e-06,0.00038143,True,18.82759234,1.03999456,46.67632756,217713859070.50848,18754.14862172,0.00100392,3.85169701,878.80286707,0.98175747,0.51826711,157077160325.4541,13717.37405744,0.00101081,3.85169696,647.20018193,0.98175746,0.51826712
random_IR_0079.npz,random_IR_0079.npz,89.66,1.89e-06,3,32,L1_STFT,1.48e-06,0.01211814,True,9.08468989,34.73741562,13.75941949,81720370243.81638,2584.24392518,0.00351542,3.11979922,125.00005913,0.55764901,0.72659746,187998544973.79297,8708.53954842,0.00425471,3.11979905,509.81209855,0.55764903,0.72659746
random_IR_0080.npz,random_IR_0080.npz,39.705,2.31e-06,1,30,L1_STFT,2.34e-06,0.00590427,True,44.86473787,24.50316281,3.5864149,107060019369.28726,9212.00799584,0.00487025,2.60786209,160.90356452,0.81541435,0.94461075,129776139091.58922,6711.87862891,0.00377583,2.60786189,90.89482318,0.81541439,0.94461078
random_IR_0081.npz,random_IR_0081.npz,555.978,1.27e-06,2,50,L1_STFT,1.37e-06,0.00112636,True,20.33971596,1.59923077,33.96970129,213131203210.93802,16985.99719089,0.00119744,2.89459593,690.93407543,0.96195057,0.77527659,143916276455.23456,18819.5718134,0.00153385,2.89459589,980.58032699,0.96195051,0.77527659
random_IR_0082.npz,random_IR_0082.npz,124.255,1.68e-06,1,56,L1_STFT,1.43e-06,0.00831847,True,62.01878519,6.09817955,11.36617234,111285993560.65231,18409.61739157,0.00336883,3.77758765,704.91620082,0.59563829,0.70067597,72513174066.57114,19721.91684263,0.00431959,3.7775876,968.28672743,0.59563828,0.70067599
random_IR_0083.npz,random_IR_0083.npz,252.269,2.8e-06,1,52,L1_STFT,2.32e-06,0.00449396,True,59.03726032,3.04907087,3.82032584,67023525241.37925,18954.82905929,0.00311463,3.86121401,225.54157098,0.954859,0.58851289,135298345568.93004,19092.52772243,0.00220012,3.86121382,160.47603921,0.95485904,0.58851293
random_IR_0084.npz,random_IR_0084.npz,103.588,5.4e-07,1,38,L1_STFT,6.7e-07,0.00382899,True,58.58226624,4.57703745,1.78473002,116815333036.42984,19819.76039991,0.00295575,3.01724074,104.55352913,0.52941159,0.53937267,104852009597.49052,15523.50711947,0.00276106,3.01724078,76.49600416,0.52941161,0.53937271
random_IR_0085.npz,random_IR_0085.npz,26.041,6.8e-07,1,42,L1_STFT,6.3e-07,0.01256279,True,60.96369197,16.76980523,8.2724814,114714083822.78108,13122.79184245,0.00464563,1.27712772,504.32100786,0.7691806,0.6591787,169905093628.36777,19313.57231562,0.00463093,1.27712776,739.88651899,0.76918057,0.65917872
random_IR_0086.npz,random_IR_0086.npz,109.26,9.1e-07,1,59,L1_STFT,9.8e-07,0.01061526,True,49.53961359,12.11543567,20.1447428,92767487728.46317,11865.05681608,0.00417525,3.99409061,997.96277407,0.59558252,0.67071412,216867620188.3252,9541.00928856,0.00244876,3.99409053,470.65424272,0.59558261,0.67071412
random_IR_0087.npz,random_IR_0087.npz,239.577,5.8e-07,1,59,L1_STFT,6.7e-07,0.00095038,True,22.12673419,1.35060816,42.48165265,139833240621.85867,16516.61539627,0.00133967,3.07301113,939.98023619,0.62682252,0.76211125,110451996444.60149,11409.75425408,0.00125283,3.07301113,607.25330152,0.62682251,0.76211124
random_IR_0088.npz,random_IR_0088.npz,85.378,1.42e-06,1,36,L1_STFT,9.9e-07,0.00121081,True,67.27048942,3.00162806,5.77585807,67014385530.94839,20785.92097407,0.00323635,2.16698995,388.54479904,0.5574339,0.67826195,87416233057.07742,20675.2814396,0.00282608,2.16698998,337.48400699,0.55743394,0.67826195
random_IR_0089.npz,random_IR_0089.npz,166.642,2.6e-06,2,53,L1_STFT,1.28e-06,0.03389612,True,30.38297178,6.69577559,5.14873318,219337408037.12784,13904.00552816,0.0021852,2.813978,156.43381486,0.86348938,0.82241546,120839628417.53552,21216.42628574,0.00363671,2.81397801,397.2627746,0.86348927,0.82241552
random_IR_0090.npz,random_IR_0090.npz,56.167,5.1e-07,1,39,L1_STFT,1.01e-06,0.00461864,True,65.1547028,22.12235747,10.79578011,156674224776.4535,13877.19595576,0.00469509,3.4578561,703.39584461,0.67439416,0.58236591,173832017106.19846,16803.76511792,0.0049049,3.4578562,889.79475851,0.6743941,0.58236593
random_IR_0091.npz,random_IR_0091.npz,72.081,3.74e-06,2,38,L1_STFT,3.61e-06,2.924e-05,True,22.71660055,5.20775111,17.94430991,174231309430.90964,11534.62235796,0.00196943,1.28164442,407.63372032,0.97978309,0.56748705,185281783770.39536,12243.52994424,0.00196761,1.28164441,432.28715837,0.97978305,0.56748704
random_IR_0092.npz,random_IR_0092.npz,81.467,4.05e-06,2,35,L1_STFT,4.5e-06,0.00688464,True,82.79871778,11.47027349,12.07739698,107669767264.57565,17884.28438459,0.00462969,1.41031202,999.99298419,0.99187888,0.70590281,210182308273.16864,18375.22715052,0.00335878,1.41031201,745.40061997,0.99187886,0.70590283
random_IR_0093.npz,random_IR_0093.npz,105.861,2.36e-06,1,47,L1_STFT,1.98e-06,0.00170997,True,34.01974874,3.02936164,29.12904685,67192612253.16923,13165.17677979,0.00258407,2.20297204,990.962855,0.5576565,0.75391067,198895577165.2347,14777.12481869,0.00159123,2.20297203,684.93758934,0.55765642,0.75391068
random_IR_0094.npz,random_IR_0094.npz,4009.473,9.9e-07,73,30,L1_STFT,1.18e-06,2.035e-05,True,37.69860062,1.40408792,4.62441482,69112488174.57137,18388.79991807,0.00205008,2.78513763,174.3339675,0.74060423,0.56675864,75955843102.0405,18590.11972469,0.00196623,2.7851376,169.03371588,0.74060424,0.56675866
random_IR_0095.npz,random_IR_0095.npz,64.63,1.45e-06,1,51,L1_STFT,8.6e-07,0.00415937,True,74.84822778,9.85617929,4.64419065,68958071826.1179,15159.87703044,0.00493726,2.42547029,347.60943998,0.64291356,0.70785844,84949281320.02866,18543.94844909,0.00491985,2.42547041,423.71211639,0.64291352,0.70785844
random_IR_0096.npz,random_IR_0096.npz,58.559,8.2e-07,1,57,L1_STFT,6.7e-07,0.00223307,True,46.40560215,12.55443079,5.90161197,106355834363.53673,11748.54806929,0.0039499,2.2594552,273.8678572,0.70558891,0.72156245,164795595581.48505,15848.81712611,0.00368553,2.25945521,344.72468019,0.70558896,0.72156246
random_IR_0097.npz,random_IR_0097.npz,9140.619,1.05e-06,136,57,L1_STFT,1.05e-06,1.196e-05,True,17.95807909,1.7635178,43.65965927,72496370406.75836,10562.52826589,0.00170017,2.88213031,784.04361421,0.77309225,0.56413374,178130397055.92877,14714.31782894,0.00128017,2.88213033,822.40851429,0.77309227,0.56413378
random_IR_0098.npz,random_IR_0098.npz,203.249,1.89e-06,16,55,L1_STFT,2.6e-06,0.00419503,True,24.30159194,36.69598232,40.9173498,199674070592.6046,6585.77202835,0.00369001,2.27460329,994.3567381,0.56379429,0.80709101,179799899117.26105,2993.06610821,0.00262149,2.27460328,321.04977961,0.56379438,0.80709099
random_IR_0099.npz,random_IR_0099.npz,43.729,1.53e-06,1,58,L1_STFT,1.44e-06,9.594e-05,True,12.98462863,50.84997581,61.98754663,122174310721.40152,3302.16343033,0.00393216,3.13933084,804.8852728,0.52430317,0.77210928,199676575343.09543,4372.0053156,0.00353915,3.13933074,959.14266056,0.52430322,0.77210926
random_IR_0100.npz,random_IR_0100.npz,67.225,2.05e-06,1,35,L1_STFT,1.57e-06,0.01622394,True,50.98019139,9.91349096,19.60879287,101532092112.83694,13325.2604705,0.00382583,2.27230643,999.66001357,0.76389333,0.92296062,69925803309.64954,6012.65800087,0.00309674,2.27230649,365.10622606,0.76389341,0.92296066
