step,epoch,epoch,lr-Adam,lw/param_w,lw/perc_w,lw/sw_w,train/param,train/param_grad/AMP_0,train/param_grad/AMP_1,train/param_grad/CUTOFF_0,train/param_grad/M_OSC_0,train/param_grad/M_OSC_1,train/param_grad/Q_FILT_0,train/perc,train/spec,train/total,train/wave,val_id/loud,val_id/lsd,val_id/mfcc,val_id/mfcc03,val_id/mfccdb,val_id/param,val_id/param_group/harmor_amplitudes,val_id/param_group/harmor_cutoff,val_id/param_group/harmor_osc_mix,val_id/param_group/harmor_q,val_id/perc,val_id/spec,val_id/wave,val_ood/lsd
16999,67,67,0.000509986,8.83346,0,0.0583267,0.171368,4.53154e-05,4.44288e-05,8.06675e-05,0.0115323,0.0115239,0.0230407,0,0.00832229,0.179691,0,3.91632,5.02907,0.778507,0.0678101,2.55848,0.0450661,0.0472779,0.0307223,0.112279,0.080117,0,0.147719,0,
17049,68,,0.000504886,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17099,68,,0.000504886,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17149,68,,0.000504886,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17199,68,,0.000504886,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17249,68,68,0.000504886,8.7668,0,0.06166,0.171306,4.52514e-05,4.43091e-05,8.02551e-05,0.0114468,0.0114386,0.0228637,0,0.00880814,0.180115,0,4.03645,5.03067,0.792112,0.0761671,2.65947,0.0460345,0.0484408,0.0319788,0.113247,0.0825406,0,0.153406,0,
17299,69,,0.000499837,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17349,69,,0.000499837,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17399,69,,0.000499837,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17449,69,,0.000499837,,,,,,,,,,,,,,,,,,,,,,,,,,,,
