filename,target_npz,runtime,best_loss,best_popsize,loss_name,gt_loss,nmse,gt_available,mu,D_mu,T0_mu,E,rho,h,Ly,T0,op_x,op_y,gt_E,gt_rho,gt_h,gt_Ly,gt_T0,gt_op_x,gt_op_y
random_IR_0001.npz,random_IR_0001.npz,91.671,3.338e-05,57,L2,0.0,0.00441215,True,32.06090905,13.76706243,13.58984897,159738062949.8003,10196.60098102,0.00314427,2.69108571,435.70291192,0.82523844,0.7253122,131819184298.85242,12673.80384034,0.00386076,2.69155916,602.76734844,0.82648812,0.72441773
random_IR_0002.npz,random_IR_0002.npz,145.517,5.332e-05,59,L2,0.0,0.00314152,True,69.83848075,17.91074375,2.20825308,174004495393.45987,16149.58242225,0.00432448,3.6871109,154.22104013,0.79091779,0.9633771,147920922722.1944,17314.43071595,0.00485465,3.6861417,383.44768441,0.78834183,0.96354235
random_IR_0003.npz,random_IR_0003.npz,86.636,0.00011049,35,L2,0.0,1.316e-05,True,24.70450719,1.66441993,0.02794489,198588509757.44452,18636.47162173,0.0013256,1.30615201,0.69036469,0.93557792,0.99342775,186057982895.32712,18083.2530963,0.00134852,1.30600457,20.22819526,0.93630595,0.98952299
random_IR_0004.npz,random_IR_0004.npz,90.11,0.00018015,55,L2,0.0,0.0001691,True,16.48113221,25.58274416,59.08364677,141788751096.62024,5114.91873123,0.00322217,3.42131388,973.76539364,0.58326303,0.97258533,164907916263.11115,4653.55920634,0.00284592,3.41755984,780.53137099,0.58024311,0.97288777
random_IR_0005.npz,random_IR_0005.npz,130.618,0.00013133,36,L2,0.0,0.00230816,True,32.95687772,5.08976659,6.36315021,177327928700.71613,14983.25915011,0.00219958,2.61888996,209.7095634,0.78756961,0.51894129,136791000829.13193,16985.59336136,0.00265865,2.61336013,264.56296655,0.78853263,0.519207
random_IR_0006.npz,random_IR_0006.npz,115.587,4.427e-05,35,L2,0.0,0.00209515,True,81.18550956,8.95931328,7.5260623,79958381792.38855,17356.59771103,0.0046775,2.88802874,611.00720269,0.68663671,0.72431671,171318505762.83295,20172.46387607,0.00344838,2.89114294,616.93782753,0.68615887,0.72414566
random_IR_0007.npz,random_IR_0007.npz,238.11,0.00012224,59,L2,0.0,5.447e-05,True,16.85867345,0.90070174,36.94295683,160392686415.83734,16508.18314256,0.00102123,3.12387543,622.80924547,0.57501375,0.66527982,99188531844.29764,15037.99194882,0.0012409,3.12313047,666.77004778,0.57317389,0.66455989
random_IR_0008.npz,random_IR_0008.npz,123.697,0.00138388,30,L2,0.0,0.00081444,True,61.95151796,3.74277986,13.20715643,104975402082.92464,21229.91301765,0.00291812,2.15834945,818.20338843,0.60957694,0.59230568,82612856044.4483,21011.42815551,0.00328079,2.15476124,438.60712745,0.61234961,0.58904166
random_IR_0009.npz,random_IR_0009.npz,180.705,0.0001046,43,L2,0.0,0.00219956,True,26.05718502,4.68445719,32.88262682,99658487826.39954,10868.90592489,0.00239741,2.99160361,856.82869115,0.56348271,0.83174404,91322346297.76453,7025.20112963,0.00201317,2.99401414,466.31610975,0.56408382,0.8316015
random_IR_0010.npz,random_IR_0010.npz,163.854,3.7e-05,47,L2,0.0,6.107e-05,True,29.95230346,1.29999092,11.0940982,91329871639.10153,17760.70305667,0.00168644,1.50026121,332.29379574,0.92082389,0.55571394,81856495196.33838,17864.67272114,0.00178633,1.50073056,368.73148341,0.920593,0.55708822
random_IR_0011.npz,random_IR_0011.npz,136.096,0.00070854,54,L2,0.0,0.00055973,True,33.70628216,9.54684233,24.97614589,186012744205.0166,12530.95134855,0.00268984,3.94024873,841.85302047,0.52618829,0.64928431,180107327647.94016,13801.09577121,0.0028746,3.93173245,976.76132058,0.52920202,0.64857541
random_IR_0012.npz,random_IR_0012.npz,92.9,0.00386932,46,L2,0.0,0.00205526,True,28.58262217,6.49785877,6.93586067,183447364090.35654,12703.72081185,0.00224994,1.44902249,198.24508487,0.55510528,0.82822125,130382238160.7445,8408.08377261,0.00218456,1.44857003,118.73653168,0.54143227,0.84931134
random_IR_0013.npz,random_IR_0013.npz,100.754,0.00224265,60,L2,0.0,0.00377919,True,23.42195204,13.95407006,41.01711261,177725957426.17938,8531.94155622,0.00274521,2.74227393,960.70084424,0.95932134,0.66681099,155119813820.09543,4196.08160226,0.00206156,2.74314422,523.25282099,0.96535514,0.66609879
random_IR_0014.npz,random_IR_0014.npz,139.044,0.00036952,59,L2,0.0,1.879e-05,True,12.98046966,2.48769802,59.70252629,212912369880.02173,10862.85145961,0.00119494,3.02579532,774.96683086,0.79866945,0.51838491,95028278387.08888,7870.83454741,0.00152719,3.0354901,716.33004085,0.79739134,0.5198527
random_IR_0015.npz,random_IR_0015.npz,102.456,0.02332243,39,L2,0.0,0.01191418,True,9.14250987,2.21669609,90.17907876,105309680821.57318,7067.19104273,0.00129366,2.77708291,824.46311754,0.97216226,0.67594533,179484685384.75702,7506.14989601,0.00101878,3.50392608,677.81975863,0.98147239,0.63188904
random_IR_0016.npz,random_IR_0016.npz,86.915,3.729e-05,53,L2,0.0,0.00289883,True,35.97887317,32.41543715,27.76007849,132599842161.39828,7778.77552169,0.00462526,2.77134645,998.77634293,0.72938772,0.92473771,212770598762.0987,6623.93469364,0.00336817,2.77085627,572.25618327,0.72909144,0.92474025
random_IR_0017.npz,random_IR_0017.npz,122.166,0.00018153,47,L2,0.0,0.00019648,True,24.87378281,8.70849998,31.76795158,114427810550.5961,8973.73269523,0.00277184,3.1272138,790.18912804,0.7960244,0.94130338,201808789158.0077,9884.30792792,0.00218975,3.1284899,813.79968172,0.79482371,0.94205033
random_IR_0018.npz,random_IR_0018.npz,192.33,0.0001978,60,L2,0.0,0.00071935,True,86.31910056,10.93480331,10.55911173,136871855338.32521,20238.95833561,0.004265,3.1059856,911.45302705,0.71875148,0.80812943,165530500482.13452,20404.3723328,0.00390102,3.10834161,501.32936868,0.71768897,0.80713267
random_IR_0019.npz,random_IR_0019.npz,65.703,0.0002123,40,L2,0.0,0.00171474,True,27.86838617,8.78766171,35.8143254,107841658896.30392,9462.25793539,0.00294522,1.15267011,998.08745074,0.72307063,0.57400739,161556360636.82275,7883.45901556,0.0022063,1.15566028,660.17693576,0.72009666,0.57638229
random_IR_0020.npz,random_IR_0020.npz,82.064,2.117e-05,41,L2,0.0,4.644e-05,True,45.077968,12.08381265,14.58497424,210357154857.62933,14650.1863215,0.00307696,1.96610374,657.46100198,0.83073996,0.72125374,166939725438.14145,13227.31467837,0.00327986,1.96501875,590.87685252,0.8295306,0.72139503
random_IR_0021.npz,random_IR_0021.npz,125.207,0.00016417,30,L2,0.0,0.00452579,True,64.508842,5.41492772,8.10751885,109846395961.7428,19577.61149215,0.00329503,3.70946363,523.00665261,0.85405804,0.55844817,190347680324.05112,19198.15907429,0.00247025,3.69998513,435.87056662,0.85490541,0.55911117
random_IR_0022.npz,random_IR_0022.npz,101.207,8.897e-05,60,L2,0.0,0.00218706,True,8.33595725,50.3975161,48.06145479,123127089664.23485,2471.16060798,0.0033733,3.76825455,400.63823262,0.5907019,0.81090932,199823286777.3368,5239.62812757,0.00385697,3.76649958,998.8470181,0.58962154,0.81162419
random_IR_0023.npz,random_IR_0023.npz,62.501,0.00018511,59,L2,0.0,0.01005288,True,32.22769965,16.87835189,11.12137603,148193230996.61963,9323.98302377,0.00345643,1.45891174,358.41636639,0.54476589,0.85722298,129299044475.57794,13129.09388595,0.00439203,1.45907795,807.32088554,0.54389183,0.8517401
random_IR_0024.npz,random_IR_0024.npz,92.16,9.324e-05,47,L2,0.0,0.0237819,True,41.58152252,12.7521331,10.35188384,142128260200.14233,11965.07113502,0.00347524,2.41247686,430.44709086,0.51812384,0.686859,197937911386.0695,20769.80429405,0.00388822,2.41527378,866.38366211,0.5157399,0.68638925
random_IR_0025.npz,random_IR_0025.npz,168.672,0.01042188,33,L2,0.0,0.06983455,True,30.63527459,3.60333617,20.23586486,204547333946.7735,16792.93826723,0.0018243,2.3903887,619.93127639,0.76355568,0.87233631,97599468309.14922,3451.55418078,0.00168652,3.21697263,521.04139584,0.51907568,0.89891187
random_IR_0026.npz,random_IR_0026.npz,146.06,0.00567285,47,L2,0.0,0.00874294,True,32.70248038,2.22379319,15.47149737,123986856116.86093,17435.32466931,0.00187565,1.65249102,505.95633898,0.69878052,0.80789946,71871356218.2901,15672.99075616,0.00238141,1.7493816,928.08201265,0.59070014,0.81452442
