step,epoch,final_spec_losses_weighted/2048_spectrogram_mag,in_domain_validation_losses/loss_total,in_domain_validation_losses/raw_params_loss,in_domain_validation_losses/raw_spec_loss,in_domain_validation_losses/weighted_params_loss,in_domain_validation_losses/weighted_spec_loss,in_domain_validation_metrics/lsd_value,in_domain_validation_metrics/mean_average_error,in_domain_validation_metrics/mfcc_mae,in_domain_validation_metrics/paper_lsd_value,in_domain_validation_metrics/pearson_fft,in_domain_validation_metrics/pearson_stft,in_domain_validation_metrics/spectral_convergence_value,loss/parameters_decay_factor,loss/spec_loss_rampup_factor,lr-Adam,normalized_losses/post_rampup_weighted_params_loss,normalized_losses/post_rampup_weighted_spec_loss,normalized_losses/running_avg_parameters_loss,normalized_losses/running_avg_spectrogram_loss,train_loss_epoch,train_loss_step,train_losses/loss_total,train_losses/raw_params_loss,train_losses/raw_spec_loss,train_losses/weighted_params_loss,train_losses/weighted_spec_loss
0,,,0.49149611592292786,,,,,,,,,,,,0.0,1.0,,0.0,0.9790629744529724,0.9275926351547241,0.9270727038383484,,,,,,,
1,,,0.4855056703090668,,,,,,,,,,,,0.0,1.0,,0.0,1.0460156202316284,0.9282621145248413,0.9270727038383484,,,,,,,
2,,,0.5918115377426147,,,,,,,,,,,,0.0,1.0,,0.0,0.9872731566429138,0.9276747107505798,0.9270727038383484,,,,,,,
3,,,0.4983670115470886,,,,,,,,,,,,0.0,1.0,,0.0,0.9312886595726013,0.9271148443222046,0.9270727038383484,,,,,,,
4,,,0.5326318740844727,,,,,,,,,,,,0.0,1.0,,0.0,0.9408799409866333,0.9272107481956482,0.9270727038383484,,,,,,,
5,,,0.4905815124511719,,,,,,,,,,,,0.0,1.0,,0.0,0.9240468740463257,0.9270424246788025,0.9270727038383484,,,,,,,
6,,,0.5790379047393799,,,,,,,,,,,,0.0,1.0,,0.0,0.9443333148956299,0.9272453188896179,0.9270727038383484,,,,,,,
7,,,0.4818444848060608,,,,,,,,,,,,0.0,1.0,,0.0,0.9872087240219116,0.9276740550994873,0.9270727038383484,,,,,,,
8,,,0.4759814441204071,,,,,,,,,,,,0.0,1.0,,0.0,0.9423020482063293,0.9272249937057495,0.9270727038383484,,,,,,,
9,,,0.451581209897995,,,,,,,,,,,,0.0,1.0,,0.0,0.8835877180099487,0.9266378283500671,0.9270727038383484,,,,,,,
10,,,0.40501460433006287,,,,,,,,,,,,0.0,1.0,,0.0,0.9363292455673218,0.9271652698516846,0.9270727038383484,,,,,,,
11,,,0.4663088917732239,,,,,,,,,,,,0.0,1.0,,0.0,0.8882383704185486,0.9266843795776367,0.9270727038383484,,,,,,,
12,,,0.49233341217041016,,,,,,,,,,,,0.0,1.0,,0.0,0.853649914264679,0.9263384938240051,0.9270727038383484,,,,,,,
13,,,0.48040276765823364,,,,,,,,,,,,0.0,1.0,,0.0,0.8838359117507935,0.9266403317451477,0.9270727038383484,,,,,,,
14,,,0.4765531122684479,,,,,,,,,,,,0.0,1.0,,0.0,0.8701602816581726,0.926503598690033,0.9270727038383484,,,,,,,
15,,,0.5093045234680176,,,,,,,,,,,,0.0,1.0,,0.0,0.8451923727989197,0.9262539148330688,0.9270727038383484,,,,,,,
16,,,0.33899566531181335,,,,,,,,,,,,0.0,1.0,,0.0,0.893756091594696,0.926739513874054,0.9270727038383484,,,,,,,
17,,,0.3650180995464325,,,,,,,,,,,,0.0,1.0,,0.0,0.8717454671859741,0.9265194535255432,0.9270727038383484,,,,,,,
18,,,0.4146067500114441,,,,,,,,,,,,0.0,1.0,,0.0,0.7413201928138733,0.9252151846885681,0.9270727038383484,,,,,,,
19,,,0.2769022285938263,,,,,,,,,,,,0.0,1.0,,0.0,0.6945297718048096,0.9247472882270813,0.9270727038383484,,,,,,,
20,,,0.4376116991043091,,,,,,,,,,,,0.0,1.0,,0.0,0.7400981783866882,0.9252029657363892,0.9270727038383484,,,,,,,
21,,,0.2626041769981384,,,,,,,,,,,,0.0,1.0,,0.0,0.816921591758728,0.9259712100028992,0.9270727038383484,,,,,,,
22,,,0.49601060152053833,,,,,,,,,,,,0.0,1.0,,0.0,0.7389547228813171,0.9251915216445923,0.9270727038383484,,,,,,,
23,,,0.28278884291648865,,,,,,,,,,,,0.0,1.0,,0.0,0.6573604345321655,0.924375593662262,0.9270727038383484,,,,,,,
24,,,0.34954097867012024,,,,,,,,,,,,0.0,1.0,,0.0,0.7341380715370178,0.9251433610916138,0.9270727038383484,,,,,,,
25,,,0.17595301568508148,,,,,,,,,,,,0.0,1.0,,0.0,0.7158212661743164,0.924960196018219,0.9270727038383484,,,,,,,
26,,,0.3039308488368988,,,,,,,,,,,,0.0,1.0,,0.0,0.6167910099029541,0.9239698648452759,0.9270727038383484,,,,,,,
27,,,0.26547324657440186,,,,,,,,,,,,0.0,1.0,,0.0,0.6081404089927673,0.9238833785057068,0.9270727038383484,,,,,,,
28,,,0.297648161649704,,,,,,,,,,,,0.0,1.0,,0.0,0.6077380180358887,0.9238793849945068,0.9270727038383484,,,,,,,
29,,,0.35739123821258545,,,,,,,,,,,,0.0,1.0,,0.0,0.561270534992218,0.9234147071838379,0.9270727038383484,,,,,,,
30,,,0.2894878387451172,,,,,,,,,,,,0.0,1.0,,0.0,0.5416120290756226,0.9232180714607239,0.9270727038383484,,,,,,,
31,,,0.3766070008277893,,,,,,,,,,,,0.0,1.0,,0.0,0.5803403258323669,0.9236053824424744,0.9270727038383484,,,,,,,
32,,,0.2555760145187378,,,,,,,,,,,,0.0,1.0,,0.0,0.5184022188186646,0.9229859709739685,0.9270727038383484,,,,,,,
33,,,0.22531695663928986,,,,,,,,,,,,0.0,1.0,,0.0,0.5369004607200623,0.9231709837913513,0.9270727038383484,,,,,,,
34,,,0.2666536867618561,,,,,,,,,,,,0.0,1.0,,0.0,0.4652038812637329,0.9224539995193481,0.9270727038383484,,,,,,,
35,,,0.23236945271492004,,,,,,,,,,,,0.0,1.0,,0.0,0.5250294208526611,0.9230522513389587,0.9270727038383484,,,,,,,
36,,,0.2503165006637573,,,,,,,,,,,,0.0,1.0,,0.0,0.5099676847457886,0.9229016304016113,0.9270727038383484,,,,,,,
37,,,0.24032650887966156,,,,,,,,,,,,0.0,1.0,,0.0,0.47664111852645874,0.9225683808326721,0.9270727038383484,,,,,,,
38,,,0.2941077947616577,,,,,,,,,,,,0.0,1.0,,0.0,0.4720868766307831,0.9225228428840637,0.9270727038383484,,,,,,,
39,0.0,0.49429723620414734,0.23060686886310577,0.30062443017959595,0.49429723620414734,0.0,0.49429723620414734,5.811888694763184,0.5059425234794617,11.300888061523438,18.21944236755371,0.9704858660697937,0.9562742710113525,2.707390069961548,0.0,1.0,,0.0,0.4144970774650574,0.9219469428062439,0.9270727038383484,0.7449093461036682,,,,,,
40,,,0.21831586956977844,,,,,,,,,,,,0.0,1.0,,0.0,0.4222542643547058,0.9220245480537415,0.9270727038383484,,,,,,,
41,,,0.23220030963420868,,,,,,,,,,,,0.0,1.0,,0.0,0.44781190156936646,0.9222800731658936,0.9270727038383484,,,,,,,
42,,,0.18405070900917053,,,,,,,,,,,,0.0,1.0,,0.0,0.42371639609336853,0.9220391511917114,0.9270727038383484,,,,,,,
43,,,0.23931099474430084,,,,,,,,,,,,0.0,1.0,,0.0,0.3715973496437073,0.9215179681777954,0.9270727038383484,,,,,,,
44,,,0.2596901059150696,,,,,,,,,,,,0.0,1.0,,0.0,0.3792039453983307,0.9215940237045288,0.9270727038383484,,,,,,,
45,,,0.1824987679719925,,,,,,,,,,,,0.0,1.0,,0.0,0.3980640769004822,0.9217826128005981,0.9270727038383484,,,,,,,
46,,,0.23666910827159882,,,,,,,,,,,,0.0,1.0,,0.0,0.36995387077331543,0.9215015172958374,0.9270727038383484,,,,,,,
47,,,0.18910369277000427,,,,,,,,,,,,0.0,1.0,,0.0,0.3523738980293274,0.9213257431983948,0.9270727038383484,,,,,,,
48,,,0.20471255481243134,,,,,,,,,,,,0.0,1.0,,0.0,0.2899089753627777,0.9207010865211487,0.9270727038383484,,,,,,,
49,1.0,0.33196693658828735,0.1830109804868698,,,,,,,,,,,,0.0,1.0,1.6666666851961054e-05,0.0,0.33196693658828735,0.9211216568946838,0.9270727038383484,,0.33196693658828735,0.33196693658828735,0.21122074127197266,0.33196693658828735,0.0,0.33196693658828735
50,,,0.20518885552883148,,,,,,,,,,,,0.0,1.0,,0.0,0.264055997133255,0.920442521572113,0.9270727038383484,,,,,,,
51,,,0.22715336084365845,,,,,,,,,,,,0.0,1.0,,0.0,0.2708566188812256,0.9205105304718018,0.9270727038383484,,,,,,,
52,,,0.18049491941928864,,,,,,,,,,,,0.0,1.0,,0.0,0.3560904860496521,0.9213628768920898,0.9270727038383484,,,,,,,
53,,,0.2593957483768463,,,,,,,,,,,,0.0,1.0,,0.0,0.41939759254455566,0.9219959378242493,0.9270727038383484,,,,,,,
54,,,0.1953611820936203,,,,,,,,,,,,0.0,1.0,,0.0,0.2785216271877289,0.9205871820449829,0.9270727038383484,,,,,,,
55,,,0.22531774640083313,,,,,,,,,,,,0.0,1.0,,0.0,0.26502329111099243,0.9204522371292114,0.9270727038383484,,,,,,,
56,,,0.19222953915596008,,,,,,,,,,,,0.0,1.0,,0.0,0.310569167137146,0.9209076762199402,0.9270727038383484,,,,,,,
57,,,0.27222132682800293,,,,,,,,,,,,0.0,1.0,,0.0,0.2789109945297241,0.9205911159515381,0.9270727038383484,,,,,,,
58,,,0.17977175116539001,,,,,,,,,,,,0.0,1.0,,0.0,0.2791731655597687,0.9205936789512634,0.9270727038383484,,,,,,,
59,,,0.2390979528427124,,,,,,,,,,,,0.0,1.0,,0.0,0.2361609935760498,0.9201635718345642,0.9270727038383484,,,,,,,
60,,,0.20482836663722992,,,,,,,,,,,,0.0,1.0,,0.0,0.2483653873205185,0.9202856421470642,0.9270727038383484,,,,,,,
61,,,0.1935739517211914,,,,,,,,,,,,0.0,1.0,,0.0,0.24413646757602692,0.9202433228492737,0.9270727038383484,,,,,,,
62,,,0.22486743330955505,,,,,,,,,,,,0.0,1.0,,0.0,0.34126192331314087,0.9212145805358887,0.9270727038383484,,,,,,,
63,,,0.15969985723495483,,,,,,,,,,,,0.0,1.0,,0.0,0.25186043977737427,0.9203205704689026,0.9270727038383484,,,,,,,
64,,,0.17328442633152008,,,,,,,,,,,,0.0,1.0,,0.0,0.22685422003269196,0.9200705289840698,0.9270727038383484,,,,,,,
65,,,0.1652345210313797,,,,,,,,,,,,0.0,1.0,,0.0,0.23133906722068787,0.9201153516769409,0.9270727038383484,,,,,,,
66,,,0.19128578901290894,,,,,,,,,,,,0.0,1.0,,0.0,0.34554827213287354,0.9212574362754822,0.9270727038383484,,,,,,,
67,,,0.14597024023532867,,,,,,,,,,,,0.0,1.0,,0.0,0.26934367418289185,0.9204953908920288,0.9270727038383484,,,,,,,
68,,,0.19603705406188965,,,,,,,,,,,,0.0,1.0,,0.0,0.19385255873203278,0.9197404980659485,0.9270727038383484,,,,,,,
69,,,0.16430187225341797,,,,,,,,,,,,0.0,1.0,,0.0,0.19618213176727295,0.9197638034820557,0.9270727038383484,,,,,,,
70,,,0.25050535798072815,,,,,,,,,,,,0.0,1.0,,0.0,0.23315535485744476,0.9201335310935974,0.9270727038383484,,,,,,,
71,,,0.14880745112895966,,,,,,,,,,,,0.0,1.0,,0.0,0.2016495019197464,0.9198184609413147,0.9270727038383484,,,,,,,
72,,,0.14842936396598816,,,,,,,,,,,,0.0,1.0,,0.0,0.15976929664611816,0.9193996787071228,0.9270727038383484,,,,,,,
73,,,0.1489841639995575,,,,,,,,,,,,0.0,1.0,,0.0,0.17877517640590668,0.9195896983146667,0.9270727038383484,,,,,,,
74,,,0.1212221160531044,,,,,,,,,,,,0.0,1.0,,0.0,0.261974036693573,0.9204217195510864,0.9270727038383484,,,,,,,
75,,,0.16459041833877563,,,,,,,,,,,,0.0,1.0,,0.0,0.24629828333854675,0.9202649593353271,0.9270727038383484,,,,,,,
76,,,0.18601495027542114,,,,,,,,,,,,0.0,1.0,,0.0,0.2018839567899704,0.9198208451271057,0.9270727038383484,,,,,,,
77,,,0.1299685537815094,,,,,,,,,,,,0.0,1.0,,0.0,0.18136003613471985,0.9196155667304993,0.9270727038383484,,,,,,,
78,,,0.15903982520103455,,,,,,,,,,,,0.0,1.0,,0.0,0.18305569887161255,0.9196325540542603,0.9270727038383484,,,,,,,
79,1.0,0.3306606113910675,0.14108645915985107,0.18578627705574036,0.3306606113910675,0.0,0.3306606113910675,3.4181389808654785,0.30037254095077515,6.871267795562744,10.280498504638672,0.9769639372825623,0.9701176881790161,1.2371423244476318,0.0,1.0,,0.0,0.18920505046844482,0.9196940064430237,0.9270727038383484,0.28130826354026794,,,,,,
80,,,0.1946842074394226,,,,,,,,,,,,0.0,1.0,,0.0,0.19645129144191742,0.9197664856910706,0.9270727038383484,,,,,,,
81,,,0.17484228312969208,,,,,,,,,,,,0.0,1.0,,0.0,0.2865529954433441,0.9206675291061401,0.9270727038383484,,,,,,,
82,,,0.19953656196594238,,,,,,,,,,,,0.0,1.0,,0.0,0.15661078691482544,0.9193680882453918,0.9270727038383484,,,,,,,
83,,,0.20889298617839813,,,,,,,,,,,,0.0,1.0,,0.0,0.13468210399150848,0.9191488027572632,0.9270727038383484,,,,,,,
84,,,0.17279045283794403,,,,,,,,,,,,0.0,1.0,,0.0,0.15809088945388794,0.9193828701972961,0.9270727038383484,,,,,,,
85,,,0.2441263347864151,,,,,,,,,,,,0.0,1.0,,0.0,0.20541949570178986,0.9198561906814575,0.9270727038383484,,,,,,,
86,,,0.1921258419752121,,,,,,,,,,,,0.0,1.0,,0.0,0.23673179745674133,0.9201692938804626,0.9270727038383484,,,,,,,
87,,,0.1966724544763565,,,,,,,,,,,,0.0,1.0,,0.0,0.15403543412685394,0.9193423390388489,0.9270727038383484,,,,,,,
88,,,0.18651162087917328,,,,,,,,,,,,0.0,1.0,,0.0,0.2902565598487854,0.9207045435905457,0.9270727038383484,,,,,,,
89,,,0.2579277753829956,,,,,,,,,,,,0.0,1.0,,0.0,0.14478878676891327,0.9192498922348022,0.9270727038383484,,,,,,,
90,,,0.17615409195423126,,,,,,,,,,,,0.0,1.0,,0.0,0.2324376106262207,0.9201263785362244,0.9270727038383484,,,,,,,
91,,,0.21158428490161896,,,,,,,,,,,,0.0,1.0,,0.0,0.16807284951210022,0.9194827079772949,0.9270727038383484,,,,,,,
92,,,0.19107568264007568,,,,,,,,,,,,0.0,1.0,,0.0,0.13194911181926727,0.9191214442253113,0.9270727038383484,,,,,,,
93,,,0.19619564712047577,,,,,,,,,,,,0.0,1.0,,0.0,0.22158965468406677,0.9200178980827332,0.9270727038383484,,,,,,,
94,,,0.2112567126750946,,,,,,,,,,,,0.0,1.0,,0.0,0.11816681921482086,0.9189836382865906,0.9270727038383484,,,,,,,
95,,,0.16203851997852325,,,,,,,,,,,,0.0,1.0,,0.0,0.1265866756439209,0.9190678596496582,0.9270727038383484,,,,,,,
96,,,0.1911100596189499,,,,,,,,,,,,0.0,1.0,,0.0,0.11742377281188965,0.9189761877059937,0.9270727038383484,,,,,,,
97,,,0.17609426379203796,,,,,,,,,,,,0.0,1.0,,0.0,0.22182418406009674,0.9200202226638794,0.9270727038383484,,,,,,,
98,,,0.2037077248096466,,,,,,,,,,,,0.0,1.0,,0.0,0.31775328516960144,0.9209794998168945,0.9270727038383484,,,,,,,
99,2.0,0.1555110067129135,0.16600444912910461,,,,,,,,,,,,0.0,1.0,3.333333370392211e-05,0.0,0.1555110067129135,0.9193570613861084,0.9270727038383484,,0.1555110067129135,0.1555110067129135,0.12617506086826324,0.1555110067129135,0.0,0.1555110067129135
100,,,0.2144833207130432,,,,,,,,,,,,0.0,1.0,,0.0,0.24095220863819122,0.9202114939689636,0.9270727038383484,,,,,,,
101,,,0.1654110550880432,,,,,,,,,,,,0.0,1.0,,0.0,0.10649680346250534,0.9188669323921204,0.9270727038383484,,,,,,,
102,,,0.26409226655960083,,,,,,,,,,,,0.0,1.0,,0.0,0.20779088139533997,0.9198799133300781,0.9270727038383484,,,,,,,
103,,,0.16883538663387299,,,,,,,,,,,,0.0,1.0,,0.0,0.14211277663707733,0.9192231297492981,0.9270727038383484,,,,,,,
104,,,0.1675499528646469,,,,,,,,,,,,0.0,1.0,,0.0,0.11352714151144028,0.9189372658729553,0.9270727038383484,,,,,,,
105,,,0.16367416083812714,,,,,,,,,,,,0.0,1.0,,0.0,0.28486135601997375,0.9206506013870239,0.9270727038383484,,,,,,,
106,,,0.12903809547424316,,,,,,,,,,,,0.0,1.0,,0.0,0.11234467476606369,0.918925404548645,0.9270727038383484,,,,,,,
107,,,0.1741698533296585,,,,,,,,,,,,0.0,1.0,,0.0,0.11236537992954254,0.9189256429672241,0.9270727038383484,,,,,,,
