step,epoch,final_spec_losses_weighted/2048_spectrogram_logmag_eps,in_domain_validation_losses/loss_total,in_domain_validation_losses/raw_params_loss,in_domain_validation_losses/raw_spec_loss,in_domain_validation_losses/weighted_params_loss,in_domain_validation_losses/weighted_spec_loss,in_domain_validation_metrics/lsd_value,in_domain_validation_metrics/mean_average_error,in_domain_validation_metrics/mfcc_mae,in_domain_validation_metrics/paper_lsd_value,in_domain_validation_metrics/pearson_fft,in_domain_validation_metrics/pearson_stft,in_domain_validation_metrics/spectral_convergence_value,loss/parameters_decay_factor,loss/spec_loss_rampup_factor,lr-Adam,normalized_losses/post_rampup_weighted_params_loss,normalized_losses/post_rampup_weighted_spec_loss,normalized_losses/running_avg_parameters_loss,normalized_losses/running_avg_spectrogram_loss,train_loss_epoch,train_loss_step,train_losses/loss_total,train_losses/raw_params_loss,train_losses/raw_spec_loss,train_losses/weighted_params_loss,train_losses/weighted_spec_loss
48,,,0.05540642514824867,,,,,,,,,,,,0.0,1.0,,0.0,0.10952912271022797,0.25945180654525757,0.2609661817550659,,,,,,,
49,1.0,0.12307608127593994,0.049825072288513184,,,,,,,,,,,,0.0,1.0,1.6666666851961054e-05,0.0,0.12307608127593994,0.25958725810050964,0.2609661817550659,,0.12307608127593994,0.12307608127593994,0.2645270824432373,0.12307608127593994,0.0,0.12307608127593994
50,,,0.05255095660686493,,,,,,,,,,,,0.0,1.0,,0.0,0.10181664675474167,0.2593746781349182,0.2609661817550659,,,,,,,
51,,,0.052520569413900375,,,,,,,,,,,,0.0,1.0,,0.0,0.1126658245921135,0.2594831585884094,0.2609661817550659,,,,,,,
52,,,0.05147300660610199,,,,,,,,,,,,0.0,1.0,,0.0,0.12081905454397202,0.25956469774246216,0.2609661817550659,,,,,,,
53,,,0.059188518673181534,,,,,,,,,,,,0.0,1.0,,0.0,0.11151096969842911,0.2594716250896454,0.2609661817550659,,,,,,,
54,,,0.04205702245235443,,,,,,,,,,,,0.0,1.0,,0.0,0.09926548600196838,0.25934916734695435,0.2609661817550659,,,,,,,
55,,,0.05171594396233559,,,,,,,,,,,,0.0,1.0,,0.0,0.08705779165029526,0.25922709703445435,0.2609661817550659,,,,,,,
56,,,0.051666487008333206,,,,,,,,,,,,0.0,1.0,,0.0,0.09147293120622635,0.2592712342739105,0.2609661817550659,,,,,,,
57,,,0.05138697102665901,,,,,,,,,,,,0.0,1.0,,0.0,0.08653068542480469,0.2592218220233917,0.2609661817550659,,,,,,,
58,,,0.039965447038412094,,,,,,,,,,,,0.0,1.0,,0.0,0.09887964278459549,0.25934529304504395,0.2609661817550659,,,,,,,
59,,,0.055947329849004745,,,,,,,,,,,,0.0,1.0,,0.0,0.09170502424240112,0.25927355885505676,0.2609661817550659,,,,,,,
60,,,0.05455440655350685,,,,,,,,,,,,0.0,1.0,,0.0,0.08375021815299988,0.259194016456604,0.2609661817550659,,,,,,,
61,,,0.0456714853644371,,,,,,,,,,,,0.0,1.0,,0.0,0.08056877553462982,0.25916218757629395,0.2609661817550659,,,,,,,
62,,,0.057321950793266296,,,,,,,,,,,,0.0,1.0,,0.0,0.09186682850122452,0.2592751681804657,0.2609661817550659,,,,,,,
63,,,0.03853670880198479,,,,,,,,,,,,0.0,1.0,,0.0,0.08764384686946869,0.25923293828964233,0.2609661817550659,,,,,,,
64,,,0.052713461220264435,,,,,,,,,,,,0.0,1.0,,0.0,0.08953414112329483,0.2592518627643585,0.2609661817550659,,,,,,,
