step,epoch,final_spec_losses_weighted/2048_spectrogram_mag,in_domain_validation_losses/loss_total,in_domain_validation_losses/raw_params_loss,in_domain_validation_losses/raw_spec_loss,in_domain_validation_losses/weighted_params_loss,in_domain_validation_losses/weighted_spec_loss,in_domain_validation_metrics/lsd_value,in_domain_validation_metrics/mean_average_error,in_domain_validation_metrics/mfcc_mae,in_domain_validation_metrics/paper_lsd_value,in_domain_validation_metrics/pearson_fft,in_domain_validation_metrics/pearson_stft,in_domain_validation_metrics/spectral_convergence_value,loss/parameters_decay_factor,loss/spec_loss_rampup_factor,lr-Adam,normalized_losses/post_rampup_weighted_params_loss,normalized_losses/post_rampup_weighted_spec_loss,normalized_losses/running_avg_parameters_loss,normalized_losses/running_avg_spectrogram_loss,train_loss_epoch,train_loss_step,train_losses/loss_total,train_losses/raw_params_loss,train_losses/raw_spec_loss,train_losses/weighted_params_loss,train_losses/weighted_spec_loss
39,0.0,78.60285186767578,77.81902313232422,1.1714608669281006,78.60285186767578,0.0,78.60285186767578,16.304601669311523,2.0234057903289795,33.3359375,40.854637145996094,0.0024672721046954393,-0.005824760999530554,1.0158898830413818,0.0,1.0,,0.0,87.62120056152344,144.591064453125,145.16651916503906,83.69266510009766,,,,,,
40,,,81.37722778320312,,,,,,,,,,,,0.0,1.0,,0.0,80.54623413085938,144.52032470703125,145.16651916503906,,,,,,,
41,,,68.8913803100586,,,,,,,,,,,,0.0,1.0,,0.0,84.9019546508789,144.56387329101562,145.16651916503906,,,,,,,
42,,,81.7819595336914,,,,,,,,,,,,0.0,1.0,,0.0,86.71269226074219,144.5819854736328,145.16651916503906,,,,,,,
43,,,80.60785675048828,,,,,,,,,,,,0.0,1.0,,0.0,79.0701675415039,144.50555419921875,145.16651916503906,,,,,,,
44,,,75.98445892333984,,,,,,,,,,,,0.0,1.0,,0.0,76.84150695800781,144.4832763671875,145.16651916503906,,,,,,,
45,,,75.74809265136719,,,,,,,,,,,,0.0,1.0,,0.0,73.36685180664062,144.4485321044922,145.16651916503906,,,,,,,
46,,,76.02313995361328,,,,,,,,,,,,0.0,1.0,,0.0,83.62065887451172,144.5510711669922,145.16651916503906,,,,,,,
47,,,83.59062194824219,,,,,,,,,,,,0.0,1.0,,0.0,73.88996124267578,144.45376586914062,145.16651916503906,,,,,,,
48,,,82.39727783203125,,,,,,,,,,,,0.0,1.0,,0.0,84.44232940673828,144.5592803955078,145.16651916503906,,,,,,,
