filename,target_npz,runtime,best_loss,n_restarts_run,total_evaluations,cmaes_gen_count,best_popsize,loss_name,gt_loss,nmse,gt_available,mu,D_mu,T0_mu,E,rho,h,Ly,T0,op_x,op_y,gt_E,gt_rho,gt_h,gt_Ly,gt_T0,gt_op_x,gt_op_y
random_IR_0001.npz,random_IR_0001.npz,2480.396495103836,10.2308349609375,20,34085,885,36,LSD,13.5713586807251,0.06743045006838357,True,31.25817953671199,1.506014059339179,0.009178746134845889,161978827732.0154,21060.46819878483,0.001484211046101793,1.271969482886544,0.286910894604914,0.7020433338717674,0.5977733096321954,131819184298.8524,12673.80384034166,0.0038607574654896,2.691559161389242,602.7673484378831,0.8264881154026615,0.7244177335187193
random_IR_0002.npz,random_IR_0002.npz,1808.302710294724,12.31853199005127,20,11080,277,40,LSD,17.71758651733398,0.179204954640864,True,21.84028273900341,0.7108383791562383,0.1264122271235347,139470914389.7791,20262.46402715738,0.001077869044442537,3.700821330909323,2.760878782045113,0.6374586964766857,0.5798543477545864,147920922722.1944,17314.43071595409,0.0048546510420041,3.686141702268032,383.4476844105894,0.7883418349360268,0.9635423527634041
random_IR_0003.npz,random_IR_0003.npz,617.7940518856049,14.19157028198242,20,54536,982,59,LSD,20.87699508666992,0.3735490725103567,True,93.12204926718908,19.14902240612687,8.528919540978354,208186833038.1834,20312.01737590285,0.004584579047163693,2.141133293852574,794.230465690878,0.5109410982607487,0.5100060442201029,186057982895.3271,18083.25309630123,0.0013485171988061,1.306004568773872,20.22819525635132,0.9363059526409414,0.9895229876940544
random_IR_0004.npz,random_IR_0004.npz,464.7912085056305,11.48907566070557,20,26550,531,50,LSD,16.1043701171875,0.1886116211755688,True,11.0839620147017,15.70633382463193,28.64265293873299,90598793795.35654,3978.887949026518,0.002785693429093303,2.042068024272459,317.4740771732006,0.5411292652663945,0.5100788186901833,164907916263.1111,4653.559206335945,0.0028459174490117,3.417559836228498,780.5313709946926,0.5802431108304328,0.972887769354296
random_IR_0005.npz,random_IR_0005.npz,2742.143212080002,9.900909423828125,20,32488,613,52,LSD,12.99378871917725,0.07348313212822442,True,15.74069764956747,1.011345595631453,0.5795462583411813,177215990908.1088,15685.54394597844,0.00100351621236592,1.154157289377655,9.122462426486653,0.6287389147632489,0.5100174235026508,136791000829.1319,16985.59336136327,0.002658647759962,2.613360133075208,264.5629665485059,0.7885326349456379,0.519207002213814
random_IR_0006.npz,random_IR_0006.npz,514.8274984359741,9.52833080291748,20,24600,615,40,LSD,12.48964309692383,0.06883527950206927,True,58.05542166143513,4.528664645802033,1.547705912156468,121325459737.4623,20021.88409607589,0.002899598328651471,1.279598153287885,89.85271933813981,0.6158379125205823,0.5940482625684312,171318505762.8329,20172.46387607493,0.0034483828908896,2.891142941520044,616.9378275347882,0.6861588712811552,0.7241456573616774
random_IR_0007.npz,random_IR_0007.npz,2543.44223856926,9.429239273071289,20,46432,876,59,LSD,12.26181316375732,0.1195136714868031,True,43.46820143453389,1.301371854773381,0.004042124312641056,72158292165.30362,21039.00604813467,0.00206607675928625,1.153355406078444,0.1757038738453083,0.72152045916248,0.5101350745517677,99188531844.29764,15037.9919488214,0.001240901886517,3.123130468189068,666.7700477785132,0.5731738858508781,0.6645598919528501
random_IR_0008.npz,random_IR_0008.npz,1686.086385011673,8.813322067260742,20,41630,727,58,LSD,10.44678592681885,0.03522063770379041,True,42.39430624193924,1.656683711962163,2.640377568602422,69468580911.50861,18851.11846309734,0.002248901375530034,1.153921853005611,111.936975237678,0.6238675339616379,0.5100313383042829,82612856044.4483,21011.42815551345,0.0032807870816715,2.154761235733606,438.6071274471857,0.612349610486469,0.5890416637636482
random_IR_0009.npz,random_IR_0009.npz,1785.737829208374,9.384856224060059,20,25983,456,56,LSD,11.67881870269775,0.04766644924064709,True,19.25756813987265,0.4059591966145351,2.465204162203052,87768352461.57654,19244.29365121805,0.001000689788302714,1.721618956111143,47.47383713232293,0.6944014475138017,0.7728443601248232,91322346297.76453,7025.201129630132,0.0020131664101591,2.994014143849656,466.3161097485777,0.5640838191705095,0.831601498837984
random_IR_0010.npz,random_IR_0010.npz,1459.822158336639,9.767468452453613,20,86250,1672,60,LSD,13.64397239685059,0.06538288108707364,True,34.53926586853775,1.656116354098102,0.3523349597557041,132930771815.0941,20417.51050094366,0.001691649227604972,1.15406298398648,12.16939084978281,0.6235911216905545,0.5100059375292345,81856495196.33838,17864.67272114118,0.0017863294467202,1.50073055891098,368.7314834092575,0.920593004674414,0.5570882198680419
random_IR_0011.npz,random_IR_0011.npz,1986.147324800491,9.628449440002441,20,71709,1230,60,LSD,12.6525411605835,0.1702936386360616,True,43.05706391511767,1.583809741345805,0.2454826884669566,81709556933.65382,20409.64177955571,0.002109643294094844,1.165005370411141,10.56976380737667,0.6076274079494929,0.5101677230178868,180107327647.9402,13801.09577120686,0.0028746048065908,3.931732448538848,976.7613205794552,0.5292020182046171,0.6485754116624407
random_IR_0012.npz,random_IR_0012.npz,1900.962215900421,9.788827896118164,20,38315,729,56,LSD,12.59486675262451,0.08398509668453062,True,38.46552263492051,1.487036740337854,0.1362596884381832,96030955667.95357,20402.97206472352,0.001885290168162653,1.161830733803727,5.241300129846151,0.7019050614514233,0.5600633263299397,130382238160.7445,8408.083772606749,0.0021845607900885,1.44857002751819,118.7365316770545,0.5414322732109044,0.8493113384913098
random_IR_0013.npz,random_IR_0013.npz,1284.951107025146,12.81826400756836,20,60043,1104,57,LSD,18.71069526672363,0.1003762291606972,True,39.01837740406721,4.44343844841264,7.500774175816814,116640637626.9323,15258.2784021803,0.00255719396222917,1.289771993767792,292.6680376147016,0.7251216257697103,0.6275905498360562,155119813820.0954,4196.081602258703,0.0020615579637577,2.743144217199068,523.252820986165,0.965355136812345,0.6660987867011486
random_IR_0014.npz,random_IR_0014.npz,1376.485112190247,9.880304336547852,20,56253,1209,46,LSD,12.81664085388184,0.1238960260224859,True,45.33162625165139,1.644257324589428,0.3600296595341815,85015838301.38841,21137.81264846858,0.002144575080001744,1.15390211587206,16.32072996551281,0.5792910200032824,0.5100044772817682,95028278387.08888,7870.83454740738,0.0015271914496175,3.035490101894677,716.3300408465243,0.7973913380569407,0.5198526976318718
random_IR_0015.npz,random_IR_0015.npz,1538.356050729752,14.02498817443848,20,46303,946,58,LSD,21.16892433166504,0.154137353394431,True,14.98835764321548,3.388752875393747,15.73994917483171,79424447452.20175,7764.07922841021,0.00193047458716937,3.971702361065417,235.9159875184121,0.5430328634604054,0.5101151811623809,179484685384.757,7506.149896012699,0.0010187819047701,3.503926084730353,677.8197586308621,0.9814723871075448,0.6318890403247794
random_IR_0016.npz,random_IR_0016.npz,1721.066370725632,10.81509017944336,20,40761,1061,37,LSD,14.73709774017334,0.1553187201909796,True,31.74492705281687,3.162525363766032,0.6342129529489013,93598457501.1684,13840.23952483252,0.002293668906225162,1.122953424251642,20.13304392731445,0.6071444082839812,0.5734606669564442,212770598762.0987,6623.934693643624,0.0033681677250873,2.770856269811727,572.2561832718154,0.7290914355226374,0.9247402495108528
random_IR_0017.npz,random_IR_0017.npz,1619.528110980988,10.17879009246826,20,46166,961,56,LSD,14.61194038391113,0.2303276175890717,True,37.20019946440214,1.621459576425025,1.139684743127473,123963301646.7601,21107.73700839863,0.001762396388092216,1.178534592698159,42.39649977087791,0.6244817137786569,0.5100134007382886,201808789158.0077,9884.307927923312,0.0021897478034205,3.128489898420763,813.7996817242802,0.7948237075915707,0.9420503273088778
random_IR_0018.npz,random_IR_0018.npz,1547.467402458191,9.455809593200684,20,44400,1160,33,LSD,12.4653434753418,0.193356479149092,True,16.2920369724532,1.220032680728539,0.07376348741685415,108249979731.3683,12792.38545785382,0.001273573019366048,1.161913547643963,1.201757464212474,0.5680544253417589,0.5664421060422905,165530500482.1345,20404.37233279661,0.0039010171192785,3.108341611225521,501.329368682883,0.717688973793508,0.8071326749226829
random_IR_0019.npz,random_IR_0019.npz,1488.527196407318,9.293085098266602,20,27612,767,36,LSD,11.0572509765625,0.007794013409296394,True,12.73883460878531,1.18999187028207,0.09244790017086775,170164886581.36,12729.4882144266,0.001000734231746106,1.109400633490025,1.177678510206179,0.6295421704888277,0.5863915545834765,161556360636.8228,7883.459015556348,0.0022062992666981,1.155660275097067,660.1769357573102,0.7200966634634254,0.5763822914690007
random_IR_0020.npz,random_IR_0020.npz,1241.017671346664,10.27615833282471,20,30004,577,52,LSD,13.3508882522583,0.06068115719106035,True,25.30286158890418,1.025824028041094,0.2880010051632956,171949813703.799,21208.26785634964,0.001193065919399383,1.147360557301881,7.287249571112147,0.7054642251577761,0.5100563123926285,166939725438.1414,13227.31467837208,0.003279859642805,1.965018745272489,590.8768525205608,0.8295306023008275,0.7213950333626472
random_IR_0021.npz,random_IR_0021.npz,1952.475050926208,10.04658508300781,20,84844,1605,60,LSD,13.65288257598877,0.1698445592337307,True,33.07681683132792,2.093627311213559,0.01363929444631019,194855206478.1936,20840.23016940642,0.001587161780961751,1.15394579592006,0.4511444441091502,0.6259458031535342,0.5100002702377675,190347680324.0511,19198.15907429464,0.0024702474801915,3.699985127968082,435.8705666163742,0.8549054059347795,0.5591111747830275
random_IR_0022.npz,random_IR_0022.npz,1287.253832101822,10.3726053237915,20,37475,889,35,LSD,13.70966720581055,0.2179934107117821,True,40.71064777525351,1.597449980029702,0.0003828791553179129,71979590808.47685,18793.82604728965,0.002166171362489789,1.154607444125419,0.01558725843263413,0.6263302447107507,0.5101242643931428,199823286777.3368,5239.628127570282,0.0038569651981964,3.766499579859553,998.8470180978009,0.5896215379914237,0.8116241864990836
