filename,target_npz,runtime,best_loss,n_restarts_run,total_evaluations,cmaes_gen_count,best_popsize,loss_name,gt_loss,nmse,gt_available,mu,D_mu,T0_mu,E,rho,h,Ly,T0,op_x,op_y,gt_E,gt_rho,gt_h,gt_Ly,gt_T0,gt_op_x,gt_op_y
random_IR_0017.npz,random_IR_0017.npz,69.83214664459229,1.217314888890542e-07,1,4600,92,50,L2,3.725141289184775e-12,0.0003671546610388241,True,16.77601373392611,8.701768545109379,37.60078443740566,110599522341.6892,6825.328874880483,0.002457905551726235,3.128406719345476,630.7912761283126,0.7948604836148134,0.9420605897571397,201808789158.0077,9884.307927923312,0.0021897478034205,3.128489898420763,813.7996817242802,0.7948237075915707,0.9420503273088778
random_IR_0018.npz,random_IR_0018.npz,49.66336750984192,8.46571168722221e-08,1,3420,76,45,L2,1.607880170152731e-12,0.03932680753162839,True,29.21498613303638,10.97352418135181,6.335690749089831,211777932308.0162,11355.27897674672,0.002572810953642148,3.108315689548083,185.0971173778663,0.7176788651017019,0.8071061589489148,165530500482.1345,20404.37233279661,0.0039010171192785,3.108341611225521,501.329368682883,0.717688973793508,0.8071326749226829
random_IR_0019.npz,random_IR_0019.npz,89.95185542106628,1.131063172010727e-07,2,8548,175,43,L2,5.226370551614234e-13,0.0005285301605741226,True,23.2340063949802,8.866463033986644,37.93455557072393,215339356756.3211,10523.40367441566,0.002207841408903315,1.155638852800619,881.3717067209316,0.7199812777701281,0.5764528006578987,161556360636.8228,7883.459015556348,0.0022062992666981,1.155660275097067,660.1769357573102,0.7200966634634254,0.5763822914690007
random_IR_0020.npz,random_IR_0020.npz,36.5338020324707,2.642235870098375e-07,1,4590,85,54,L2,7.949190893204172e-13,0.003445581040727327,True,58.29683794841176,12.06937740162174,13.55312074095579,151861764852.0256,15606.31434268455,0.003735464804073894,1.965053000306201,790.1040835307577,0.8296599094179241,0.7213042601227333,166939725438.1414,13227.31467837208,0.003279859642805,1.965018745272489,590.8768525205608,0.8295306023008275,0.7213950333626472
random_IR_0021.npz,random_IR_0021.npz,79.93357872962952,1.005502809903192e-07,1,3800,76,50,L2,1.259190668401189e-12,3.266524138533636e-08,True,47.38404878011431,5.378107630198487,9.166342653108304,156210787111.9315,17963.78219671998,0.002637754580923733,3.699975433350268,434.3384274101263,0.8548081278358244,0.5591385588610176,190347680324.0511,19198.15907429464,0.0024702474801915,3.699985127968082,435.8705666163742,0.8549054059347795,0.5591111747830275
random_IR_0022.npz,random_IR_0022.npz,116.2368576526642,1.107156251123342e-07,10,8424,162,48,L2,4.998232296798966e-12,0.0001578354966757099,True,17.01731752617946,50.42940600598699,49.35710424938656,214324633504.7795,4782.694490082518,0.003558102563621171,3.766506691141076,839.9255151845525,0.5895531230721824,0.8115868041992234,199823286777.3368,5239.628127570282,0.0038569651981964,3.766499579859553,998.8470180978009,0.5896215379914237,0.8116241864990836
random_IR_0023.npz,random_IR_0023.npz,118.0947322845459,2.453235659061193e-08,8,9282,223,30,L2,4.611440135998679e-12,0.0002664321200185088,True,53.51646152023529,16.88601737702865,14.01240730374329,148345680978.6854,13077.4573103385,0.004092268110707377,1.459067489891199,749.8944562766418,0.543920774508601,0.8516816803056304,129299044475.5779,13129.09388595436,0.0043920329172889,1.45907795026338,807.3208855354235,0.5438918277730177,0.8517400988408361
random_IR_0024.npz,random_IR_0024.npz,31.8398745059967,7.769607890395491e-08,1,3432,88,39,L2,1.814790396952037e-12,0.008938776698683296,True,56.73739601955997,12.80733133907435,10.74482993075869,108637597574.1506,13439.07141055777,0.004221824133993879,2.415313269698051,609.6336709442768,0.5158335814080186,0.6863962833831956,197937911386.0695,20769.80429405425,0.0038882223978813,2.4152737797664,866.3836621053699,0.5157399012506509,0.6863892515943983
random_IR_0025.npz,random_IR_0025.npz,48.62676668167114,0.007704495452344418,1,3570,102,35,L2,1.321790767117026e-12,0.02060535172512624,True,8.261341267943511,17.2017659221477,0.001413511909387455,101491504718.9914,3295.604498578656,0.002506775698208478,3.999994767983707,0.01167750426975221,0.510000878066117,0.8967062048191888,97599468309.14922,3451.554180777968,0.0016865187090457,3.216972631029768,521.0413958380673,0.5190756792857009,0.8989118746451361
random_IR_0026.npz,random_IR_0026.npz,724.9170110225677,1.392308348613369e-07,15,22300,432,49,L2,1.241250700313723e-12,0.0002680957304763628,True,33.16388075164711,2.31148438928634,24.88439398841825,97639602985.92569,16043.69519459406,0.002067097408009952,1.749393466243052,825.2630748089069,0.5907125862209717,0.814574503764669,71871356218.2901,15672.99075616242,0.0023814067227876,1.749381595375102,928.0820126526562,0.5907001366839773,0.8145244167348842
