ir_name,popsize,n_runs,n_success,success_rate,successful_run_indices,success_threshold,mean_best_loss,std_best_loss,min_best_loss,max_best_loss,total_runtime_s,avg_runtime_s
random_IR_0005,10,20,0,0.0,,0.01,0.37172502651810646,0.08024159796265255,0.17806150019168854,0.4708617627620697,460.73494958877563,23.03674747943878
random_IR_0005,30,20,0,0.0,,0.01,0.26948682889342307,0.061779853122139614,0.17672766745090485,0.3744894862174988,502.4094457626343,25.120472288131715
random_IR_0005,50,20,1,0.05,13,0.01,0.2148056437727064,0.11043342309324655,0.0032105250284075737,0.3844386339187622,492.59282398223877,24.629641199111937
random_IR_0005,100,20,3,0.15,1;11;15,0.01,0.12047482862180914,0.12280416540631987,5.573422822635621e-05,0.34217947721481323,492.46742606163025,24.623371303081512
