ir_name,popsize,n_runs,n_success,success_rate,successful_run_indices,success_threshold,mean_best_loss,std_best_loss,min_best_loss,max_best_loss,total_runtime_s,avg_runtime_s
random_IR_0006,10,20,0,0.0,,0.01,0.31799355074763297,0.11286359692600305,0.08513777703046799,0.45283445715904236,412.9579257965088,20.64789628982544
random_IR_0006,30,20,1,0.05,6,0.01,0.15690618539229034,0.1449167514387406,0.0037196334451436996,0.43958061933517456,404.784628868103,20.239231443405153
random_IR_0006,50,20,1,0.05,11,0.01,0.14234636848559604,0.10743556654637429,0.00358472834341228,0.40093734860420227,402.36263036727905,20.118131518363953
random_IR_0006,100,20,4,0.2,5;6;10;11,0.01,0.06273646747722524,0.08568070589278896,0.00042021009721793234,0.390501469373703,417.5237832069397,20.876189160346986
