ir_name,popsize,n_runs,n_success,success_rate,successful_run_indices,success_threshold,mean_best_loss,std_best_loss,min_best_loss,max_best_loss,total_runtime_s,avg_runtime_s
random_IR_0017,10,20,0,0.0,,0.01,0.5202327229082584,0.12360262207888464,0.1922241896390915,0.6854862570762634,459.8602545261383,22.993012726306915
random_IR_0017,30,20,0,0.0,,0.01,0.3358680808916688,0.2004670742759706,0.04938850924372673,0.6200320720672607,438.3039996623993,21.915199983119965
random_IR_0017,50,20,0,0.0,,0.01,0.15434544160962105,0.11563563145479809,0.05067915469408035,0.5646589398384094,436.73856711387634,21.836928355693818
random_IR_0017,100,20,1,0.05,9,0.01,0.0958448886172846,0.03135664475572818,0.007326940540224314,0.14880900084972382,441.9374752044678,22.09687376022339
